614157,45064,2,RD,1,100,TL
614157,45064,2,RD,1,100,TU
619601,47010,2,RD,1,100,TL
625045,47010,2,RD,1,100,TU
630489,48937,2,RD,1,100,TL
635933,48937,2,RD,1,100,TU
641377,50885,2,RD,1,100,TL
646821,50885,2,RD,1,100,TU
652265,52830,2,RD,1,100,TL
657709,52830,2,RD,1,100,TU
663174,54776,2,RD,1,100,TL
668639,54776,2,RD,1,100,TU
674083,56722,2,RD,1,100,TL
679527,56722,2,RD,1,100,TU
684971,58649,2,RD,1,100,TL
690415,58649,2,RD,1,100,TU
695859,60595,2,RD,1,100,TL
701303,60595,2,RD,1,100,TU
706749,62522,2,RD,1,100,TL
712196,62522,2,RD,1,100,TU
717640,64468,2,RD,1,100,TL
723084,64468,2,RD,1,100,TU
728528,878,2,RD,1,100,TL
733972,878,2,RD,1,100,TU
739416,2805,2,RD,1,100,TL
744860,2805,2,RD,1,100,TU
750304,4751,2,RD,1,100,TL
755748,4751,2,RD,1,100,TU
761192,6678,2,RD,1,100,TL
766636,6678,2,RD,1,100,TU
772080,8624,2,RD,1,100,TL
777524,8624,2,RD,1,100,TU
788470,12515,2,RD,1,100,TL
799417,12515,2,RD,1,100,TU
804861,14461,2,RD,1,100,TL
810305,14461,2,RD,1,100,TU
815749,16371,2,RD,1,100,TL
821193,16371,2,RD,1,100,TU
826637,18316,2,RD,1,100,TL
832081,18316,2,RD,1,100,TU
842969,22188,2,RD,1,100,TL
853857,22188,2,RD,1,100,TU
859301,24134,2,RD,1,100,TL
864745,24134,2,RD,1,100,TU
870189,26062,2,RD,1,100,TL
875633,26062,2,RD,1,100,TU
881077,28006,2,RD,1,100,TL
886521,28006,2,RD,1,100,TU
891965,29934,2,RD,1,100,TL
897409,29934,2,RD,1,100,TU
902853,31879,2,RD,1,100,TL
908297,31879,2,RD,1,100,TU
913741,33807,2,RD,1,100,TL
919185,33807,2,RD,1,100,TU
924629,35753,2,RD,1,100,TL
930073,35753,2,RD,1,100,TU
935517,37698,2,RD,1,100,TL
940961,37698,2,RD,1,100,TU
946405,39626,2,RD,1,100,TL
951849,39626,2,RD,1,100,TU
957293,41571,2,RD,1,100,TL
962737,41571,2,RD,1,100,TU
968181,43499,2,RD,1,100,TL
973625,43499,2,RD,1,100,TU
979069,45445,2,RD,1,100,TL
984513,45445,2,RD,1,100,TU
989957,47372,2,RD,1,100,TL
995401,47372,2,RD,1,100,TU
1000845,49318,2,RD,1,100,TL
1006289,49318,2,RD,1,100,TU
1011733,51263,2,RD,1,100,TL
1017177,51263,2,RD,1,100,TU
1028065,55136,2,RD,1,100,TL
1038953,55136,2,RD,1,100,TU
1044409,57082,2,RD,1,100,TL
1049865,57082,2,RD,1,100,TU
1055309,59028,2,RD,1,100,TL
1060753,59028,2,RD,1,100,TU
1066197,60973,2,RD,1,100,TL
1071641,60973,2,RD,1,100,TU
1077112,62901,2,RD,1,100,TL
1082583,62901,2,RD,1,100,TU
1088027,64847,2,RD,1,100,TL
1093471,64847,2,RD,1,100,TU
1098915,1237,2,RD,1,100,TL
1104359,1237,2,RD,1,100,TU
1109803,3183,2,RD,1,100,TL
1115247,3183,2,RD,1,100,TU
