75628,12674,2,DC,1,100,ER
75628,12674,2,DC,1,100,EA
75652,12693,4,DC,1,100,ER
75677,12693,4,DC,1,100,EA
75702,12693,4,DC,1,100,ER
75727,12693,4,DC,1,100,EA
75753,12712,4,DC,1,100,ER
75779,12712,4,DC,1,100,EA
75805,12712,4,DC,1,100,ER
75831,12712,4,DC,1,100,EA
76437,12931,2,DC,1,100,ER
77043,12931,2,DC,1,100,EA
77067,12950,4,DC,1,100,ER
77092,12950,4,DC,1,100,EA
77116,12950,4,DC,1,100,ER
77141,12950,4,DC,1,100,EA
77166,12969,4,DC,1,100,ER
77192,12969,4,DC,1,100,EA
77217,12969,4,DC,1,100,ER
77243,12969,4,DC,1,100,EA
77748,13152,2,DC,1,100,ER
78253,13152,2,DC,1,100,EA
78278,13171,4,DC,1,100,ER
78303,13171,4,DC,1,100,EA
78328,13171,4,DC,1,100,ER
78353,13171,4,DC,1,100,EA
78378,13190,4,DC,1,100,ER
78404,13190,4,DC,1,100,EA
78430,13190,4,DC,1,100,ER
78456,13190,4,DC,1,100,EA
81607,15445,4,DC,1,100,ER
84758,15445,4,DC,1,100,EA
87909,15445,4,DC,1,100,ER
91061,15445,4,DC,1,100,EA
91086,15464,4,DC,1,100,ER
91111,15464,4,DC,1,100,EA
91136,15464,4,DC,1,100,ER
91161,15464,4,DC,1,100,EA
91210,15483,2,DC,1,100,ER
91260,15483,2,DC,1,100,EA
91696,15779,4,DC,1,100,ER
92132,15779,4,DC,1,100,EA
92568,15779,4,DC,1,100,ER
93005,15779,4,DC,1,100,EA
93030,15799,4,DC,1,100,ER
93055,15799,4,DC,1,100,EA
93080,15799,4,DC,1,100,ER
93105,15799,4,DC,1,100,EA
93130,15818,4,DC,1,100,ER
93155,15818,4,DC,1,100,EA
93180,15818,4,DC,1,100,ER
93206,15818,4,DC,1,100,EA
93231,15837,4,DC,1,100,ER
93256,15837,4,DC,1,100,EA
93281,15837,4,DC,1,100,ER
93306,15837,4,DC,1,100,EA
94063,16110,2,DC,1,100,ER
94820,16110,2,DC,1,100,EA
94837,16129,6,DC,1,100,ER
94854,16129,6,DC,1,100,EA
94871,16129,6,DC,1,100,ER
94888,16129,6,DC,1,100,EA
94905,16129,6,DC,1,100,ER
94923,16129,6,DC,1,100,EA
94948,16148,4,DC,1,100,ER
94973,16148,4,DC,1,100,EA
94998,16148,4,DC,1,100,ER
95023,16148,4,DC,1,100,EA
95049,16167,4,DC,1,100,ER
95075,16167,4,DC,1,100,EA
95101,16167,4,DC,1,100,ER
95127,16167,4,DC,1,100,EA
98298,18440,4,DC,1,100,ER
101469,18440,4,DC,1,100,EA
104640,18440,4,DC,1,100,ER
107812,18440,4,DC,1,100,EA
107836,18459,4,DC,1,100,ER
107861,18459,4,DC,1,100,EA
107886,18459,4,DC,1,100,ER
107911,18459,4,DC,1,100,EA
107936,18479,4,DC,1,100,ER
107962,18479,4,DC,1,100,EA
107988,18479,4,DC,1,100,ER
108014,18479,4,DC,1,100,EA
108038,18498,4,DC,1,100,ER
108063,18498,4,DC,1,100,EA
108087,18498,4,DC,1,100,ER
108112,18498,4,DC,1,100,EA
108618,18680,2,DC,1,100,ER
109124,18680,2,DC,1,100,EA
109148,18699,4,DC,1,100,ER
109173,18699,4,DC,1,100,EA
109197,18699,4,DC,1,100,ER
109222,18699,4,DC,1,100,EA
109248,18718,4,DC,1,100,ER
109274,18718,4,DC,1,100,EA
109300,18718,4,DC,1,100,ER
109326,18718,4,DC,1,100,EA
109351,18737,4,DC,1,100,ER
109377,18737,4,DC,1,100,EA
109403,18737,4,DC,1,100,ER
109429,18737,4,DC,1,100,EA
109680,18920,4,DC,1,100,ER
109932,18920,4,DC,1,100,EA
110184,18920,4,DC,1,100,ER
110436,18920,4,DC,1,100,EA
110461,18939,4,DC,1,100,ER
110487,18939,4,DC,1,100,EA
110513,18939,4,DC,1,100,ER
110539,18939,4,DC,1,100,EA
110563,18958,4,DC,1,100,ER
110588,18958,4,DC,1,100,EA
110612,18958,4,DC,1,100,ER
110637,18958,4,DC,1,100,EA
110663,18977,4,DC,1,100,ER
110689,18977,4,DC,1,100,EA
110715,18977,4,DC,1,100,ER
110741,18977,4,DC,1,100,EA
112954,21341,6,DC,1,100,ER
115168,21341,6,DC,1,100,EA
117381,21341,6,DC,1,100,ER
119595,21341,6,DC,1,100,EA
121808,21341,6,DC,1,100,ER
124022,21341,6,DC,1,100,EA
