34751,5370,1,TH,1,100,16494
34849,5388,1,TH,1,100,16476
34949,5406,1,TH,1,100,16426
35049,5425,1,TH,1,100,16442
35152,5443,1,TH,1,100,16416
35254,5461,1,TH,1,100,16414
35352,5479,1,TH,1,100,16410
35453,5497,1,TH,1,100,16404
35555,5515,1,TH,1,100,16402
35606,5533,2,TH,1,100,16432
35657,5533,2,TH,1,100,16460
35759,5552,1,TH,1,100,16450
35858,5570,1,TH,1,100,16468
35958,5588,1,TH,1,100,16472
36061,5606,1,TH,1,100,16468
36161,5624,1,TH,1,100,16470
36262,5642,1,TH,1,100,16450
36363,5660,1,TH,1,100,16418
36464,5678,1,TH,1,100,16380
36564,5697,1,TH,1,100,16348
36667,5715,1,TH,1,100,16368
36768,5733,1,TH,1,100,16386
36868,5751,1,TH,1,100,16392
36969,5769,1,TH,1,100,16400
37050,5790,2,TH,1,100,16424
37132,5790,2,TH,1,100,16424
37229,5811,1,TH,1,100,16430
37328,5829,1,TH,1,100,16462
37432,5847,1,TH,1,100,16446
37530,5865,1,TH,1,100,16444
37631,5883,1,TH,1,100,16456
37734,5901,1,TH,1,100,16432
37834,5919,1,TH,1,100,16444
37936,5937,1,TH,1,100,16440
38035,5956,1,TH,1,100,16462
38138,5974,1,TH,1,100,16458
38239,5992,1,TH,1,100,16464
38338,6010,1,TH,1,100,16460
38440,6028,1,TH,1,100,16470
38541,6046,1,TH,1,100,16488
38643,6064,1,TH,1,100,16490
38743,6083,1,TH,1,100,16482
38844,6101,1,TH,1,100,16498
38945,6119,1,TH,1,100,16504
39046,6137,1,TH,1,100,16532
39146,6155,1,TH,1,100,16532
39249,6173,1,TH,1,100,16532
39350,6191,1,TH,1,100,16542
39449,6209,1,TH,1,100,16512
39552,6228,1,TH,1,100,16522
39652,6246,1,TH,1,100,16500
39753,6264,1,TH,1,100,16492
39853,6282,1,TH,1,100,16448
39954,6300,1,TH,1,100,16400
40006,6318,2,TH,1,100,16360
40058,6318,2,TH,1,100,16316
40158,6336,1,TH,1,100,16310
40311,6355,1,TH,1,100,16320
40407,6373,1,TH,1,100,16304
40508,6391,1,TH,1,100,16254
40610,6409,1,TH,1,100,16280
40709,6427,1,TH,1,100,16304
40812,6445,1,TH,1,100,16310
40913,6463,1,TH,1,100,16320
41013,6482,1,TH,1,100,16318
41113,6500,1,TH,1,100,16290
41216,6518,1,TH,1,100,16314
41316,6536,1,TH,1,100,16322
41416,6554,1,TH,1,100,16286
41467,6572,2,TH,1,100,16304
41519,6572,2,TH,1,100,16332
41620,6590,1,TH,1,100,16350
41722,6609,1,TH,1,100,16350
41821,6627,1,TH,1,100,16364
41923,6645,1,TH,1,100,16382
42024,6663,1,TH,1,100,16392
42125,6681,1,TH,1,100,16386
42224,6699,1,TH,1,100,16388
42325,6717,1,TH,1,100,16370
42428,6735,1,TH,1,100,16346
42528,6754,1,TH,1,100,16314
42629,6772,1,TH,1,100,16304
42730,6790,1,TH,1,100,16284
42833,6808,1,TH,1,100,16264
42931,6826,1,TH,1,100,16238
43032,6844,1,TH,1,100,16200
43134,6862,1,TH,1,100,16202
43236,6881,1,TH,1,100,16198
43337,6899,1,TH,1,100,16186
43437,6917,1,TH,1,100,16168
43538,6935,1,TH,1,100,16158
43640,6953,1,TH,1,100,16170
43739,6971,1,TH,1,100,16180
43841,6989,1,TH,1,100,16198
43942,7007,1,TH,1,100,16222
44044,7026,1,TH,1,100,16218
44144,7044,1,TH,1,100,16236
44247,7062,1,TH,1,100,16238
44346,7080,1,TH,1,100,16218
44447,7098,1,TH,1,100,16212
44547,7116,1,TH,1,100,16206
44648,7134,1,TH,1,100,16244
44700,7153,2,TH,1,100,16238
44752,7153,2,TH,1,100,16262
44851,7171,1,TH,1,100,16284
44953,7189,1,TH,1,100,16312
45053,7207,1,TH,1,100,16330
45155,7225,1,TH,1,100,16332
45256,7243,1,TH,1,100,16340
45356,7261,1,TH,1,100,16322
45458,7280,1,TH,1,100,16302
45557,7298,1,TH,1,100,16308
45660,7316,1,TH,1,100,16262
45760,7334,1,TH,1,100,16256
45862,7352,1,TH,1,100,16248
45962,7370,1,TH,1,100,16238
46065,7388,1,TH,1,100,16246
46163,7406,1,TH,1,100,16264
46264,7425,1,TH,1,100,16290
46367,7443,1,TH,1,100,16300
46467,7461,1,TH,1,100,16314
46568,7479,1,TH,1,100,16332
46669,7497,1,TH,1,100,16322
46772,7515,1,TH,1,100,16358
46870,7533,1,TH,1,100,16374
46971,7552,1,TH,1,100,16398
47075,7570,1,TH,1,100,16424
47175,7588,1,TH,1,100,16416
47274,7606,1,TH,1,100,16416
47377,7624,1,TH,1,100,16374
47478,7642,1,TH,1,100,16374
47578,7660,1,TH,1,100,16378
47681,7678,1,TH,1,100,16344
47779,7697,1,TH,1,100,16342
47880,7715,1,TH,1,100,16326
47962,7736,2,TH,1,100,16298
48045,7736,2,TH,1,100,16314
48140,7756,1,TH,1,100,16306
48241,7774,1,TH,1,100,16302
48341,7792,1,TH,1,100,16324
48444,7811,1,TH,1,100,16318
48545,7829,1,TH,1,100,16304
48644,7847,1,TH,1,100,16286
48747,7865,1,TH,1,100,16290
48848,7883,1,TH,1,100,16288
48948,7901,1,TH,1,100,16332
49048,7919,1,TH,1,100,16384
49100,7937,2,TH,1,100,16556
49152,7937,2,TH,1,100,16974
49251,7956,1,TH,1,100,17290
49353,7974,1,TH,1,100,17378
49454,7992,1,TH,1,100,17326
49555,8010,1,TH,1,100,17278
49656,8028,1,TH,1,100,17254
49756,8046,1,TH,1,100,17244
49857,8064,1,TH,1,100,17178
49957,8083,1,TH,1,100,17044
50058,8101,1,TH,1,100,16820
50161,8119,1,TH,1,100,16262
50260,8137,1,TH,1,100,15274
50362,8155,1,TH,1,100,14250
50463,8173,1,TH,1,100,13334
50566,8191,1,TH,1,100,12596
50664,8209,1,TH,1,100,12202
50765,8228,1,TH,1,100,12190
50868,8246,1,TH,1,100,12300
50969,8264,1,TH,1,100,12288
51069,8282,1,TH,1,100,12378
51172,8300,1,TH,1,100,12662
51270,8318,1,TH,1,100,13032
51371,8336,1,TH,1,100,13452
51475,8355,1,TH,1,100,13882
51574,8373,1,TH,1,100,14172
51677,8391,1,TH,1,100,14400
51775,8409,1,TH,1,100,14750
51877,8427,1,TH,1,100,15232
51980,8445,1,TH,1,100,15796
52079,8463,1,TH,1,100,16288
52180,8482,1,TH,1,100,16448
52280,8500,1,TH,1,100,16302
52331,8518,2,TH,1,100,16194
52382,8518,2,TH,1,100,16202
52485,8536,1,TH,1,100,16260
52586,8554,1,TH,1,100,16310
52685,8572,1,TH,1,100,16318
52786,8590,1,TH,1,100,16322
52887,8608,1,TH,1,100,16360
52987,8627,1,TH,1,100,16562
53090,8645,1,TH,1,100,16790
53190,8663,1,TH,1,100,16868
53291,8681,1,TH,1,100,16572
53391,8699,1,TH,1,100,16182
53495,8717,1,TH,1,100,16104
53593,8735,1,TH,1,100,16304
53694,8754,1,TH,1,100,16556
53797,8772,1,TH,1,100,16790
53897,8790,1,TH,1,100,16932
54000,8808,1,TH,1,100,17036
54099,8826,1,TH,1,100,17086
54202,8844,1,TH,1,100,17044
54301,8862,1,TH,1,100,16960
54404,8881,1,TH,1,100,16918
54502,8899,1,TH,1,100,16916
54603,8917,1,TH,1,100,16910
54707,8935,1,TH,1,100,16926
54806,8953,1,TH,1,100,16994
54908,8971,1,TH,1,100,17054
55008,8989,1,TH,1,100,17116
55110,9007,1,TH,1,100,17142
55210,9026,1,TH,1,100,17026
55310,9044,1,TH,1,100,16722
55412,9062,1,TH,1,100,16400
55463,9080,2,TH,1,100,16068
