EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1575307440.521402,176452.000,30233,2,ER,1,100,1.717716
1575307440.521402,176452.000,30233,2,ER,1,100,1.634491
1575307440.584263,176505.000,30251,2,ER,1,100,1.716024
1575307440.647124,176558.000,30251,2,ER,1,100,1.736407
1575307440.711765,176612.500,30269,2,ER,1,100,1.756871
1575307440.776405,176667.000,30269,2,ER,1,100,1.746398
1575307440.845790,176725.500,30287,2,ER,1,100,1.774032
1575307440.915175,176784.000,30287,2,ER,1,100,1.775845
1575307440.980408,176839.000,30305,1,ER,1,100,1.754978
1575307441.051572,176899.000,30323,2,ER,1,100,1.742168
1575307441.122736,176959.000,30323,2,ER,1,100,1.736569
1575307441.184411,177011.000,30340,2,ER,1,100,1.709740
1575307441.246087,177063.000,30340,2,ER,1,100,1.738099
1575307441.310727,177117.500,30358,2,ER,1,100,1.717112
1575307441.375368,177172.000,30358,2,ER,1,100,1.698944
1575307441.441787,177228.000,30377,2,ER,1,100,1.688350
1575307441.508207,177284.000,30377,2,ER,1,100,1.684684
1575307441.575219,177340.500,30393,2,ER,1,100,1.681099
1575307441.642232,177397.000,30393,2,ER,1,100,1.676063
1575307441.712210,177456.000,30411,1,ER,1,100,1.678077
1575307441.775664,177509.500,30429,2,ER,1,100,1.681824
1575307441.839118,177563.000,30429,2,ER,1,100,1.679689
1575307441.903166,177617.000,30447,2,ER,1,100,1.679085
1575307441.967213,177671.000,30447,2,ER,1,100,1.683113
1575307442.035412,177728.500,30465,2,ER,1,100,1.686174
1575307442.103611,177786.000,30465,2,ER,1,100,1.694875
1575307442.170030,177842.000,30483,2,ER,1,100,1.680736
1575307442.236450,177898.000,30483,2,ER,1,100,1.690122
1575307442.308800,177959.000,30501,1,ER,1,100,1.705269
1575307442.372254,178012.500,30519,2,ER,1,100,1.683113
1575307442.435709,178066.000,30519,2,ER,1,100,1.698259
1575307442.499756,178120.000,30537,2,ER,1,100,1.712036
1575307442.563803,178174.000,30537,2,ER,1,100,1.699266
1575307442.630816,178230.500,30555,2,ER,1,100,1.703295
1575307442.697829,178287.000,30555,2,ER,1,100,1.714171
1575307442.765434,178344.000,30573,2,ER,1,100,1.704745
1575307442.833040,178401.000,30573,2,ER,1,100,1.723799
1575307442.904204,178461.000,30589,1,ER,1,100,1.692458
1575307442.968251,178515.000,30607,2,ER,1,100,1.706195
1575307443.032299,178569.000,30607,2,ER,1,100,1.724443
1575307443.095160,178622.000,30625,2,ER,1,100,1.697776
1575307443.158021,178675.000,30625,2,ER,1,100,1.700999
1575307443.225627,178732.000,30643,2,ER,1,100,1.737455
1575307443.293233,178789.000,30643,2,ER,1,100,1.723517
1575307443.360245,178845.500,30662,2,ER,1,100,1.705510
1575307443.427258,178902.000,30662,2,ER,1,100,1.747848
1575307443.496643,178960.500,30680,2,ER,1,100,1.740355
1575307443.566027,179019.000,30680,2,ER,1,100,1.742249
1575307443.633633,179076.000,30698,1,ER,1,100,1.732258
1575307443.697088,179129.500,30715,2,ER,1,100,1.734796
1575307443.760542,179183.000,30715,2,ER,1,100,1.734474
1575307443.826962,179239.000,30733,2,ER,1,100,1.718965
1575307443.893381,179295.000,30733,2,ER,1,100,1.717474
1575307443.961580,179352.500,30751,2,ER,1,100,1.737495
1575307444.029778,179410.000,30751,2,ER,1,100,1.742410
1575307444.096198,179466.000,30767,2,ER,1,100,1.724846
1575307444.162617,179522.000,30767,2,ER,1,100,1.737938
1575307444.232595,179581.000,30785,1,ER,1,100,1.738341
1575307444.299608,179637.500,30803,2,ER,1,100,1.716991
1575307444.366621,179694.000,30803,2,ER,1,100,1.729318
1575307444.434226,179751.000,30822,2,ER,1,100,1.732057
1575307444.501832,179808.000,30822,2,ER,1,100,1.716185
1575307444.564100,179860.500,30840,2,ER,1,100,1.721825
1575307444.626369,179913.000,30840,2,ER,1,100,1.713768
1575307444.692788,179969.000,30858,2,ER,1,100,1.723879
1575307444.759207,180025.000,30858,2,ER,1,100,1.716467
1575307444.826813,180082.000,30876,1,ER,1,100,1.715702
1575307444.895012,180139.500,30893,2,ER,1,100,1.732419
1575307444.963211,180197.000,30893,2,ER,1,100,1.739268
1575307445.030816,180254.000,30911,2,ER,1,100,1.717635
1575307445.098422,180311.000,30911,2,ER,1,100,1.732097
1575307445.161283,180364.000,30927,2,ER,1,100,1.744625
1575307445.224145,180417.000,30927,2,ER,1,100,1.722671
1575307445.289378,180472.000,30945,2,ER,1,100,1.736528
1575307445.354612,180527.000,30945,2,ER,1,100,1.722429
1575307445.422217,180584.000,30964,1,ER,1,100,1.729156
1575307445.491602,180642.500,30982,2,ER,1,100,1.733910
1575307445.560987,180701.000,30982,2,ER,1,100,1.714332
1575307445.630372,180759.500,31000,2,ER,1,100,1.729640
1575307445.699756,180818.000,31000,2,ER,1,100,1.733628
1575307445.760839,180869.500,31018,2,ER,1,100,1.696930
1575307445.821921,180921.000,31018,2,ER,1,100,1.709780
1575307445.887154,180976.000,31036,2,ER,1,100,1.718642
1575307445.952388,181031.000,31036,2,ER,1,100,1.693546
1575307446.019994,181088.000,31054,1,ER,1,100,1.698863
1575307446.088785,181146.000,31071,2,ER,1,100,1.694996
1575307446.157577,181204.000,31071,2,ER,1,100,1.696527
1575307446.227555,181263.000,31089,2,ER,1,100,1.703335
1575307446.297532,181322.000,31089,2,ER,1,100,1.720898
1575307446.359208,181374.000,31106,2,ER,1,100,1.718562
1575307446.420883,181426.000,31106,2,ER,1,100,1.719005
1575307446.485721,181480.667,31127,3,ER,1,100,1.692056
1575307446.550559,181535.333,31127,3,ER,1,100,1.695117
1575307446.615397,181590.000,31127,3,ER,1,100,1.693063
1575307446.687747,181651.000,31147,1,ER,1,100,1.659829
1575307446.755946,181708.500,31164,2,ER,1,100,1.647986
1575307446.824145,181766.000,31164,2,ER,1,100,1.646052
1575307446.891750,181823.000,31182,2,ER,1,100,1.613785
1575307446.959356,181880.000,31182,2,ER,1,100,1.580431
1575307447.031113,181940.500,31198,2,ER,1,100,1.598397
1575307447.102870,182001.000,31198,2,ER,1,100,1.615115
1575307447.168103,182056.000,31216,1,ER,1,100,1.598961
1575307447.238081,182115.000,31234,2,ER,1,100,1.597914
1575307447.308059,182174.000,31234,2,ER,1,100,1.565848
1575307447.373885,182229.500,31253,2,ER,1,100,1.567218
1575307447.439712,182285.000,31253,2,ER,1,100,1.479119
1575307447.509097,182343.500,31271,2,ER,1,100,1.521174
1575307447.578481,182402.000,31271,2,ER,1,100,1.571528
1575307447.641936,182455.500,31289,2,ER,1,100,1.575194
1575307447.705390,182509.000,31289,2,ER,1,100,1.550218
1575307447.768251,182562.000,31307,1,ER,1,100,1.572978
1575307447.835264,182618.500,31324,2,ER,1,100,1.595175
1575307447.902277,182675.000,31324,2,ER,1,100,1.560209
1575307447.966917,182729.500,31342,2,ER,1,100,1.547681
1575307448.031558,182784.000,31342,2,ER,1,100,1.561095
1575307448.098570,182840.500,31360,2,ER,1,100,1.544377
1575307448.165583,182897.000,31360,2,ER,1,100,1.558879
1575307448.234968,182955.500,31376,2,ER,1,100,1.550299
1575307448.304352,183014.000,31376,2,ER,1,100,1.545666
1575307448.373144,183072.000,31395,1,ER,1,100,1.563109
1575307448.437784,183126.500,31413,2,ER,1,100,1.556261
1575307448.502425,183181.000,31413,2,ER,1,100,1.555214
1575307448.565286,183234.000,31431,2,ER,1,100,1.560330
1575307448.628148,183287.000,31431,2,ER,1,100,1.555254
1575307448.696347,183344.500,31449,2,ER,1,100,1.559363
1575307448.764545,183402.000,31449,2,ER,1,100,1.570360
1575307448.832151,183459.000,31467,2,ER,1,100,1.562465
1575307448.899756,183516.000,31467,2,ER,1,100,1.565405
1575307448.969734,183575.000,31485,1,ER,1,100,1.572132
1575307449.034375,183629.500,31502,2,ER,1,100,1.571448
1575307449.099015,183684.000,31502,2,ER,1,100,1.577168
1575307449.161876,183737.000,31520,2,ER,1,100,1.573542
1575307449.224738,183790.000,31520,2,ER,1,100,1.566815
1575307449.292344,183847.000,31538,2,ER,1,100,1.579585
1575307449.359949,183904.000,31538,2,ER,1,100,1.560853
1575307449.429334,183962.500,31555,2,ER,1,100,1.561256
1575307449.498719,184021.000,31555,2,ER,1,100,1.582767
1575307449.565138,184077.000,31573,1,ER,1,100,1.583734
1575307449.632744,184134.000,31591,2,ER,1,100,1.580149
1575307449.700350,184191.000,31591,2,ER,1,100,1.580914
1575307449.762025,184243.000,31609,2,ER,1,100,1.566211
1575307449.823700,184295.000,31609,2,ER,1,100,1.572213
1575307449.890120,184351.000,31627,2,ER,1,100,1.586796
1575307449.956539,184407.000,31627,2,ER,1,100,1.604319
1575307450.025924,184465.500,31645,2,ER,1,100,1.623695
1575307450.095309,184524.000,31645,2,ER,1,100,1.620513
1575307450.160542,184579.000,31663,1,ER,1,100,1.604923
1575307450.227555,184635.500,31680,2,ER,1,100,1.630422
1575307450.294567,184692.000,31680,2,ER,1,100,1.620029
1575307450.356243,184744.000,31699,2,ER,1,100,1.616323
1575307450.417918,184796.000,31699,2,ER,1,100,1.638721
1575307450.482558,184850.500,31717,2,ER,1,100,1.635659
1575307450.547199,184905.000,31717,2,ER,1,100,1.641017
1575307450.617177,184964.000,31735,2,ER,1,100,1.664703
1575307450.687155,185023.000,31735,2,ER,1,100,1.666677
1575307450.755353,185080.500,31751,2,ER,1,100,1.689115
1575307450.823552,185138.000,31751,2,ER,1,100,1.693868
1575307450.895902,185199.000,31769,1,ER,1,100,1.693184
1575307450.964101,185256.500,31787,2,ER,1,100,1.724967
1575307451.032299,185314.000,31787,2,ER,1,100,1.732540
1575307451.101091,185372.000,31805,2,ER,1,100,1.722349
1575307451.169883,185430.000,31805,2,ER,1,100,1.727827
1575307451.241046,185490.000,31823,1,ER,1,100,1.771494
1575307451.309838,185548.000,31841,2,ER,1,100,1.733467
1575307451.378630,185606.000,31841,2,ER,1,100,1.736770
1575307451.449201,185665.500,31859,2,ER,1,100,1.772018
1575307451.519771,185725.000,31859,2,ER,1,100,1.752883
1575307451.582633,185778.000,31875,2,ER,1,100,1.741765
1575307451.645494,185831.000,31875,2,ER,1,100,1.750547
1575307451.709542,185885.000,31893,2,ER,1,100,1.730204
1575307451.773589,185939.000,31893,2,ER,1,100,1.740154
1575307451.844753,185999.000,31911,1,ER,1,100,1.746680
1575307451.908800,186053.000,31929,2,ER,1,100,1.743336
1575307451.972848,186107.000,31929,2,ER,1,100,1.746760
1575307452.041640,186165.000,31947,2,ER,1,100,1.741685
1575307452.110431,186223.000,31947,2,ER,1,100,1.750869
1575307452.178630,186280.500,31965,2,ER,1,100,1.759369
1575307452.246829,186338.000,31965,2,ER,1,100,1.760416
1575307452.314434,186395.000,31983,2,ER,1,100,1.739469
1575307452.382040,186452.000,31983,2,ER,1,100,1.752682
1575307452.444901,186505.000,32002,1,ER,1,100,1.758644
1575307452.509739,186559.667,32022,3,ER,1,100,1.749056
1575307452.574578,186614.333,32022,3,ER,1,100,1.758563
1575307452.639416,186669.000,32022,3,ER,1,100,1.766902
1575307452.707021,186726.000,32040,2,ER,1,100,1.773750
1575307452.774627,186783.000,32040,2,ER,1,100,1.789420
1575307452.843419,186841.000,32058,2,ER,1,100,1.799128
1575307452.912210,186899.000,32058,2,ER,1,100,1.847428
1575307452.977444,186954.000,32078,2,ER,1,100,1.887792
1575307453.042677,187009.000,32078,2,ER,1,100,1.863662
1575307453.106132,187062.500,32096,2,ER,1,100,1.847911
1575307453.169586,187116.000,32096,2,ER,1,100,1.876351
1575307453.236006,187172.000,32114,1,ER,1,100,1.862131
1575307453.304204,187229.500,32131,2,ER,1,100,1.847871
1575307453.372403,187287.000,32131,2,ER,1,100,1.834940
1575307453.441788,187345.500,32150,2,ER,1,100,1.870188
1575307453.511173,187404.000,32150,2,ER,1,100,1.878406
1575307453.576406,187459.000,32166,2,ER,1,100,1.841144
1575307453.641639,187514.000,32166,2,ER,1,100,1.853148
1575307453.705094,187567.500,32184,2,ER,1,100,1.869745
1575307453.768548,187621.000,32184,2,ER,1,100,1.830952
1575307453.832596,187675.000,32202,1,ER,1,100,1.827448
1575307453.900795,187732.500,32220,2,ER,1,100,1.839009
1575307453.968993,187790.000,32220,2,ER,1,100,1.797719
1575307454.038378,187848.500,32238,2,ER,1,100,1.782371
1575307454.107763,187907.000,32238,2,ER,1,100,1.760134
1575307454.174182,187963.000,32256,2,ER,1,100,1.743336
