EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1575308094.201509,14027.000,1922,5,PR,1,100,179380
1575308094.201509,14027.000,1922,5,PR,1,100,179728
1575308094.201509,14027.000,1922,5,PR,1,100,180660
1575308094.201509,14027.000,1922,5,PR,1,100,180703
1575308094.201509,14027.000,1922,5,PR,1,100,179874
1575308094.242724,14061.667,1940,3,PR,1,100,178166
1575308094.283938,14096.333,1940,3,PR,1,100,177982
1575308094.325153,14131.000,1940,3,PR,1,100,178501
1575308094.365575,14165.000,1958,2,PR,1,100,179156
1575308094.405996,14199.000,1958,2,PR,1,100,179714
1575308094.445526,14232.250,1974,4,PR,1,100,180003
1575308094.485057,14265.500,1974,4,PR,1,100,179874
1575308094.524587,14298.750,1974,4,PR,1,100,179545
1575308094.564117,14332.000,1974,4,PR,1,100,179472
1575308094.602557,14364.333,1992,3,PR,1,100,179762
1575308094.640997,14396.667,1992,3,PR,1,100,180106
1575308094.679438,14429.000,1992,3,PR,1,100,180338
1575308094.718671,14462.000,2010,3,PR,1,100,180490
1575308094.757904,14495.000,2010,3,PR,1,100,180565
1575308094.797137,14528.000,2010,3,PR,1,100,180675
1575308094.839540,14563.667,2028,3,PR,1,100,180732
1575308094.881943,14599.333,2028,3,PR,1,100,179989
1575308094.924346,14635.000,2028,3,PR,1,100,178223
1575308094.963975,14668.333,2046,3,PR,1,100,177986
1575308095.003605,14701.667,2046,3,PR,1,100,178482
1575308095.043234,14735.000,2046,3,PR,1,100,179159
1575308095.083259,14768.667,2065,3,PR,1,100,179727
1575308095.123285,14802.333,2065,3,PR,1,100,180014
1575308095.163311,14836.000,2065,3,PR,1,100,179901
1575308095.203732,14870.000,2083,3,PR,1,100,179688
1575308095.244154,14904.000,2083,3,PR,1,100,179676
1575308095.284576,14938.000,2083,3,PR,1,100,179964
1575308095.331536,14977.500,2100,2,PR,1,100,180264
1575308095.378497,15017.000,2100,2,PR,1,100,180462
1575308095.420108,15052.000,2118,3,PR,1,100,180594
1575308095.461718,15087.000,2118,3,PR,1,100,180670
1575308095.503329,15122.000,2118,3,PR,1,100,180737
1575308095.541769,15154.333,2134,3,PR,1,100,180764
1575308095.580210,15186.667,2134,3,PR,1,100,180448
1575308095.618650,15219.000,2134,3,PR,1,100,178847
1575308095.660657,15254.333,2152,3,PR,1,100,178056
1575308095.702664,15289.667,2152,3,PR,1,100,178402
1575308095.744671,15325.000,2152,3,PR,1,100,179081
1575308095.782715,15357.000,2170,3,PR,1,100,179712
1575308095.820759,15389.000,2170,3,PR,1,100,180095
1575308095.858803,15421.000,2170,3,PR,1,100,180162
1575308095.896847,15453.000,2188,3,PR,1,100,179937
1575308095.934891,15485.000,2188,3,PR,1,100,179845
1575308095.972935,15517.000,2188,3,PR,1,100,180037
1575308096.012564,15550.333,2206,3,PR,1,100,180330
1575308096.052193,15583.667,2206,3,PR,1,100,180560
1575308096.091823,15617.000,2206,3,PR,1,100,180679
1575308096.133037,15651.667,2225,3,PR,1,100,180741
1575308096.174252,15686.333,2225,3,PR,1,100,180766
1575308096.215466,15721.000,2225,3,PR,1,100,180834
1575308096.257077,15756.000,2243,3,PR,1,100,180789
1575308096.298687,15791.000,2243,3,PR,1,100,179549
