EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1575307440.558170,176483.000,30228,5,PI,1,100,194913
1575307440.558170,176483.000,30228,5,PI,1,100,195374
1575307440.558170,176483.000,30228,5,PI,1,100,195473
1575307440.558170,176483.000,30228,5,PI,1,100,195536
1575307440.558170,176483.000,30228,5,PI,1,100,194676
1575307440.596519,176515.333,30246,3,PI,1,100,191430
1575307440.634868,176547.667,30246,3,PI,1,100,190320
1575307440.673218,176580.000,30246,3,PI,1,100,191205
1575307440.712753,176613.333,30264,3,PI,1,100,192413
1575307440.752289,176646.667,30264,3,PI,1,100,193351
1575307440.791824,176680.000,30264,3,PI,1,100,193675
1575307440.832941,176714.667,30282,3,PI,1,100,193646
1575307440.874058,176749.333,30282,3,PI,1,100,193473
1575307440.915175,176784.000,30282,3,PI,1,100,193707
1575307440.961431,176823.000,30300,2,PI,1,100,194073
1575307441.007688,176862.000,30300,2,PI,1,100,194303
1575307441.046037,176894.333,30318,3,PI,1,100,194672
1575307441.084387,176926.667,30318,3,PI,1,100,194858
1575307441.122736,176959.000,30318,3,PI,1,100,194969
1575307441.162469,176992.500,30335,4,PI,1,100,195161
1575307441.202202,177026.000,30335,4,PI,1,100,195271
1575307441.241935,177059.500,30335,4,PI,1,100,195285
1575307441.281668,177093.000,30335,4,PI,1,100,195360
1575307441.320809,177126.000,30353,3,PI,1,100,195447
1575307441.359949,177159.000,30353,3,PI,1,100,195480
1575307441.399089,177192.000,30353,3,PI,1,100,193806
1575307441.438624,177225.333,30372,3,PI,1,100,190397
1575307441.478160,177258.667,30372,3,PI,1,100,189796
1575307441.517695,177292.000,30372,3,PI,1,100,190790
1575307441.558417,177326.333,30388,3,PI,1,100,191961
1575307441.599138,177360.667,30388,3,PI,1,100,192914
1575307441.639860,177395.000,30388,3,PI,1,100,193357
1575307441.680581,177429.333,30406,3,PI,1,100,193189
1575307441.721303,177463.667,30406,3,PI,1,100,192876
1575307441.762024,177498.000,30406,3,PI,1,100,192967
1575307441.799583,177529.667,30424,3,PI,1,100,193520
1575307441.837142,177561.333,30424,3,PI,1,100,193946
1575307441.874700,177593.000,30424,3,PI,1,100,194268
1575307441.913445,177625.667,30442,3,PI,1,100,194533
1575307441.952190,177658.333,30442,3,PI,1,100,194630
1575307441.990935,177691.000,30442,3,PI,1,100,194661
1575307442.030865,177724.667,30460,3,PI,1,100,194693
1575307442.070796,177758.333,30460,3,PI,1,100,194781
1575307442.110727,177792.000,30460,3,PI,1,100,194934
1575307442.151844,177826.667,30478,3,PI,1,100,195009
1575307442.192961,177861.333,30478,3,PI,1,100,193783
1575307442.234078,177896.000,30478,3,PI,1,100,190533
1575307442.275590,177931.000,30496,3,PI,1,100,189604
1575307442.317102,177966.000,30496,3,PI,1,100,190356
1575307442.358614,178001.000,30496,3,PI,1,100,191577
1575307442.396173,178032.667,30514,3,PI,1,100,192704
1575307442.433732,178064.333,30514,3,PI,1,100,193252
1575307442.471291,178096.000,30514,3,PI,1,100,192949
1575307442.509640,178128.333,30532,3,PI,1,100,192508
1575307442.547989,178160.667,30532,3,PI,1,100,192747
1575307442.586339,178193.000,30532,3,PI,1,100,193360
1575307442.625874,178226.333,30550,3,PI,1,100,193895
1575307442.665410,178259.667,30550,3,PI,1,100,194347
1575307442.704945,178293.000,30550,3,PI,1,100,194574
1575307442.747643,178329.000,30568,3,PI,1,100,194703
1575307442.790342,178365.000,30568,3,PI,1,100,194821
1575307442.833040,178401.000,30568,3,PI,1,100,194912
1575307442.874157,178435.667,30584,3,PI,1,100,194992
1575307442.915274,178470.333,30584,3,PI,1,100,195087
1575307442.956391,178505.000,30584,3,PI,1,100,195223
1575307442.993554,178536.333,30602,3,PI,1,100,194295
1575307443.030717,178567.667,30602,3,PI,1,100,190858
1575307443.067881,178599.000,30602,3,PI,1,100,189500
1575307443.106230,178631.333,30620,3,PI,1,100,190169
1575307443.144579,178663.667,30620,3,PI,1,100,191337
1575307443.182929,178696.000,30620,3,PI,1,100,192426
1575307443.222860,178729.667,30638,3,PI,1,100,193110
1575307443.262790,178763.333,30638,3,PI,1,100,193239
1575307443.302721,178797.000,30638,3,PI,1,100,193015
1575307443.344234,178832.000,30657,3,PI,1,100,193074
1575307443.385746,178867.000,30657,3,PI,1,100,193620
1575307443.427258,178902.000,30657,3,PI,1,100,194128
1575307443.468375,178936.667,30675,3,PI,1,100,194424
1575307443.509492,178971.333,30675,3,PI,1,100,194652
1575307443.550609,179006.000,30675,3,PI,1,100,194840
1575307443.590144,179039.333,30693,3,PI,1,100,194951
1575307443.629679,179072.667,30693,3,PI,1,100,195040
1575307443.669215,179106.000,30693,3,PI,1,100,195096
1575307443.707960,179138.667,30710,3,PI,1,100,195220
1575307443.746704,179171.333,30710,3,PI,1,100,195346
1575307443.785449,179204.000,30710,3,PI,1,100,194827
1575307443.828543,179240.333,30728,3,PI,1,100,191702
1575307443.871637,179276.667,30728,3,PI,1,100,189823
1575307443.914730,179313.000,30728,3,PI,1,100,190281
1575307443.952684,179345.000,30746,3,PI,1,100,191513
1575307443.990638,179377.000,30746,3,PI,1,100,192646
1575307444.028592,179409.000,30746,3,PI,1,100,193440
1575307444.068128,179442.333,30762,3,PI,1,100,193581
1575307444.107663,179475.667,30762,3,PI,1,100,193305
1575307444.147199,179509.000,30762,3,PI,1,100,193284
1575307444.188316,179543.667,30780,3,PI,1,100,193683
1575307444.229432,179578.333,30780,3,PI,1,100,194097
1575307444.270549,179613.000,30780,3,PI,1,100,194479
1575307444.311666,179647.667,30798,3,PI,1,100,194797
1575307444.352783,179682.333,30798,3,PI,1,100,194918
1575307444.393900,179717.000,30798,3,PI,1,100,194978
1575307444.433040,179750.000,30817,3,PI,1,100,195146
1575307444.472180,179783.000,30817,3,PI,1,100,195211
1575307444.511320,179816.000,30817,3,PI,1,100,195272
1575307444.548879,179847.667,30835,3,PI,1,100,195360
1575307444.586438,179879.333,30835,3,PI,1,100,194788
1575307444.623996,179911.000,30835,3,PI,1,100,191956
1575307444.663136,179944.000,30853,3,PI,1,100,190329
1575307444.702276,179977.000,30853,3,PI,1,100,190937
1575307444.741417,180010.000,30853,3,PI,1,100,192443
1575307444.786092,180047.667,30871,3,PI,1,100,193644
1575307444.830767,180085.333,30871,3,PI,1,100,194217
1575307444.875442,180123.000,30871,3,PI,1,100,194262
1575307444.916361,180157.500,30888,2,PI,1,100,193883
1575307444.957280,180192.000,30888,2,PI,1,100,193850
1575307444.998397,180226.667,30906,3,PI,1,100,194180
1575307445.039514,180261.333,30906,3,PI,1,100,194536
1575307445.080631,180296.000,30906,3,PI,1,100,194851
1575307445.118289,180327.750,30922,4,PI,1,100,194999
1575307445.155946,180359.500,30922,4,PI,1,100,195122
1575307445.193604,180391.250,30922,4,PI,1,100,195283
1575307445.231261,180423.000,30922,4,PI,1,100,195341
1575307445.270401,180456.000,30940,3,PI,1,100,195372
1575307445.309541,180489.000,30940,3,PI,1,100,194356
1575307445.348681,180522.000,30940,3,PI,1,100,191537
1575307445.389798,180556.667,30959,3,PI,1,100,190445
1575307445.430915,180591.333,30959,3,PI,1,100,191427
1575307445.472032,180626.000,30959,3,PI,1,100,193052
1575307445.513544,180661.000,30977,3,PI,1,100,194128
