EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1575308094.153955,13987.000,1925,2,EL,1,100,0.221034
1575308094.153955,13987.000,1925,2,EL,1,100,0.217811
1575308094.221720,14044.000,1943,2,EL,1,100,0.215958
1575308094.289486,14101.000,1943,2,EL,1,100,0.213702
1575308094.359036,14159.500,1961,2,EL,1,100,0.213783
1575308094.428585,14218.000,1961,2,EL,1,100,0.214991
1575308094.493379,14272.500,1977,2,EL,1,100,0.214347
1575308094.558172,14327.000,1977,2,EL,1,100,0.214750
1575308094.621777,14380.500,1995,2,EL,1,100,0.216965
1575308094.685382,14434.000,1995,2,EL,1,100,0.217529
1575308094.749582,14488.000,2013,1,EL,1,100,0.215435
1575308094.817348,14545.000,2031,2,EL,1,100,0.216401
1575308094.885113,14602.000,2031,2,EL,1,100,0.218013
1575308094.955257,14661.000,2049,2,EL,1,100,0.217690
1575308095.025401,14720.000,2049,2,EL,1,100,0.216522
1575308095.094356,14778.000,2068,2,EL,1,100,0.217731
1575308095.163311,14836.000,2068,2,EL,1,100,0.219060
1575308095.233454,14895.000,2086,1,EL,1,100,0.217006
1575308095.302409,14953.000,2103,2,EL,1,100,0.218053
1575308095.371364,15011.000,2103,2,EL,1,100,0.219785
1575308095.438535,15067.500,2121,2,EL,1,100,0.218053
1575308095.505707,15124.000,2121,2,EL,1,100,0.217650
1575308095.577634,15184.500,2137,2,EL,1,100,0.219503
1575308095.649561,15245.000,2137,2,EL,1,100,0.220228
1575308095.717327,15302.000,2155,1,EL,1,100,0.218093
1575308095.783309,15357.500,2173,2,EL,1,100,0.218375
1575308095.849292,15413.000,2173,2,EL,1,100,0.220027
1575308095.911708,15465.500,2191,2,EL,1,100,0.219141
1575308095.974124,15518.000,2191,2,EL,1,100,0.217529
1575308096.040701,15574.000,2209,2,EL,1,100,0.219302
1575308096.107278,15630.000,2209,2,EL,1,100,0.220873
1575308096.176827,15688.500,2228,2,EL,1,100,0.218053
1575308096.246377,15747.000,2228,2,EL,1,100,0.218013
1575308096.312954,15803.000,2246,1,EL,1,100,0.219906
1575308096.380720,15860.000,2263,2,EL,1,100,0.220671
1575308096.448486,15917.000,2263,2,EL,1,100,0.218295
1575308096.512090,15970.500,2281,2,EL,1,100,0.219906
1575308096.575695,16024.000,2281,2,EL,1,100,0.221155
1575308096.642272,16080.000,2299,2,EL,1,100,0.219382
1575308096.708849,16136.000,2299,2,EL,1,100,0.218416
1575308096.776615,16193.000,2315,2,EL,1,100,0.219906
1575308096.844381,16250.000,2315,2,EL,1,100,0.220067
1575308096.912147,16307.000,2333,1,EL,1,100,0.218416
1575308096.979319,16363.500,2351,2,EL,1,100,0.218778
1575308097.046490,16420.000,2351,2,EL,1,100,0.220631
1575308097.109501,16473.000,2370,2,EL,1,100,0.219382
1575308097.172511,16526.000,2370,2,EL,1,100,0.217972
1575308097.237305,16580.500,2388,2,EL,1,100,0.219543
1575308097.302099,16635.000,2388,2,EL,1,100,0.220833
1575308097.372242,16694.000,2406,2,EL,1,100,0.219463
1575308097.442386,16753.000,2406,2,EL,1,100,0.218295
1575308097.508963,16809.000,2424,1,EL,1,100,0.219664
1575308097.579107,16868.000,2441,2,EL,1,100,0.220148
1575308097.649251,16927.000,2441,2,EL,1,100,0.217650
1575308097.710478,16978.500,2459,2,EL,1,100,0.219382
1575308097.771705,17030.000,2459,2,EL,1,100,0.221074
1575308097.837093,17085.000,2477,2,EL,1,100,0.219584
1575308097.902481,17140.000,2477,2,EL,1,100,0.218013
1575308097.972625,17199.000,2493,2,EL,1,100,0.219503
1575308098.042768,17258.000,2493,2,EL,1,100,0.220913
1575308098.109346,17314.000,2512,1,EL,1,100,0.218416
1575308098.179489,17373.000,2530,2,EL,1,100,0.218698
1575308098.249633,17432.000,2530,2,EL,1,100,0.220712
1575308098.310266,17483.000,2548,2,EL,1,100,0.219785
1575308098.370898,17534.000,2548,2,EL,1,100,0.218496
1575308098.435098,17588.000,2566,2,EL,1,100,0.219825
1575308098.499297,17642.000,2566,2,EL,1,100,0.222001
1575308098.569441,17701.000,2584,2,EL,1,100,0.220551
1575308098.639584,17760.000,2584,2,EL,1,100,0.218899
1575308098.706161,17816.000,2602,2,EL,1,100,0.219825
1575308098.772738,17872.000,2602,2,EL,1,100,0.221074
1575308098.845260,17933.000,2620,1,EL,1,100,0.218013
1575308098.908270,17986.000,2637,2,EL,1,100,0.218698
1575308098.971281,18039.000,2637,2,EL,1,100,0.220792
1575308099.035480,18093.000,2655,2,EL,1,100,0.219020
1575308099.099679,18147.000,2655,2,EL,1,100,0.217972
1575308099.166256,18203.000,2672,2,EL,1,100,0.217932
1575308099.232834,18259.000,2672,2,EL,1,100,0.218254
1575308099.298816,18314.500,2690,2,EL,1,100,0.216039
1575308099.364799,18370.000,2690,2,EL,1,100,0.214468
1575308099.428998,18424.000,2708,2,EL,1,100,0.216401
1575308099.493197,18478.000,2708,2,EL,1,100,0.215757
1575308099.560963,18535.000,2726,1,EL,1,100,0.214911
1575308099.628135,18591.500,2744,2,EL,1,100,0.216401
1575308099.695306,18648.000,2744,2,EL,1,100,0.219987
1575308099.765450,18707.000,2762,2,EL,1,100,0.219503
1575308099.835594,18766.000,2762,2,EL,1,100,0.218657
1575308099.903360,18823.000,2780,2,EL,1,100,0.221195
1575308099.971126,18880.000,2780,2,EL,1,100,0.221477
1575308100.040081,18938.000,2798,1,EL,1,100,0.219987
1575308100.105865,18993.333,2819,3,EL,1,100,0.221719
1575308100.171649,19048.667,2819,3,EL,1,100,0.225103
1575308100.237434,19104.000,2819,3,EL,1,100,0.225868
1575308100.301633,19158.000,2839,2,EL,1,100,0.225989
1575308100.365833,19212.000,2839,2,EL,1,100,0.225385
1575308100.433004,19268.500,2857,2,EL,1,100,0.226190
1575308100.500176,19325.000,2857,2,EL,1,100,0.227157
1575308100.569725,19383.500,2875,2,EL,1,100,0.224539
1575308100.639274,19442.000,2875,2,EL,1,100,0.222041
1575308100.709418,19501.000,2893,1,EL,1,100,0.223572
1575308100.773617,19555.000,2910,2,EL,1,100,0.221840
1575308100.837816,19609.000,2910,2,EL,1,100,0.219785
1575308100.900827,19662.000,2928,2,EL,1,100,0.219946
1575308100.963837,19715.000,2928,2,EL,1,100,0.221195
1575308101.031603,19772.000,2946,2,EL,1,100,0.218657
1575308101.099369,19829.000,2946,2,EL,1,100,0.216885
1575308101.167135,19886.000,2963,2,EL,1,100,0.217368
1575308101.234901,19943.000,2963,2,EL,1,100,0.217731
1575308101.305045,20002.000,2981,1,EL,1,100,0.214951
1575308101.371027,20057.500,2999,2,EL,1,100,0.215072
1575308101.437010,20113.000,2999,2,EL,1,100,0.215878
1575308101.500021,20166.000,3017,2,EL,1,100,0.214105
1575308101.563031,20219.000,3017,2,EL,1,100,0.211688
1575308101.630797,20276.000,3035,2,EL,1,100,0.212977
1575308101.698563,20333.000,3035,2,EL,1,100,0.213138
1575308101.768112,20391.500,3053,2,EL,1,100,0.210802
1575308101.837661,20450.000,3053,2,EL,1,100,0.210198
1575308101.904238,20506.000,3071,1,EL,1,100,0.211124
1575308101.972599,20563.500,3088,2,EL,1,100,0.210359
1575308102.040959,20621.000,3088,2,EL,1,100,0.207902
1575308102.102781,20673.000,3107,2,EL,1,100,0.208868
1575308102.164602,20725.000,3107,2,EL,1,100,0.209674
1575308102.231179,20781.000,3125,2,EL,1,100,0.207620
1575308102.297756,20837.000,3125,2,EL,1,100,0.205646
1575308102.367306,20895.500,3141,2,EL,1,100,0.207378
1575308102.436855,20954.000,3141,2,EL,1,100,0.208345
1575308102.502243,21009.000,3159,1,EL,1,100,0.206169
1575308102.570603,21066.500,3177,2,EL,1,100,0.205968
1575308102.638964,21124.000,3177,2,EL,1,100,0.207297
1575308102.700191,21175.500,3195,2,EL,1,100,0.207096
1575308102.761418,21227.000,3195,2,EL,1,100,0.203793
1575308102.826212,21281.500,3213,2,EL,1,100,0.205203
1575308102.891006,21336.000,3213,2,EL,1,100,0.206774
1575308102.961149,21395.000,3231,2,EL,1,100,0.205082
1575308103.031293,21454.000,3231,2,EL,1,100,0.203188
1575308103.096681,21509.000,3250,1,EL,1,100,0.204880
1575308103.168608,21569.500,3268,2,EL,1,100,0.204800
