EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1575307440.558170,176483.000,30230,5,PG,1,100,19130
1575307440.558170,176483.000,30230,5,PG,1,100,19185
1575307440.558170,176483.000,30230,5,PG,1,100,19180
1575307440.558170,176483.000,30230,5,PG,1,100,19200
1575307440.558170,176483.000,30230,5,PG,1,100,19189
1575307440.596519,176515.333,30248,3,PG,1,100,19127
1575307440.634868,176547.667,30248,3,PG,1,100,19060
1575307440.673218,176580.000,30248,3,PG,1,100,19046
1575307440.712753,176613.333,30266,3,PG,1,100,19054
1575307440.752289,176646.667,30266,3,PG,1,100,19066
1575307440.791824,176680.000,30266,3,PG,1,100,19082
1575307440.832941,176714.667,30284,3,PG,1,100,19145
1575307440.874058,176749.333,30284,3,PG,1,100,19093
1575307440.915175,176784.000,30284,3,PG,1,100,19106
1575307440.961431,176823.000,30302,2,PG,1,100,19159
1575307441.007688,176862.000,30302,2,PG,1,100,19156
1575307441.046037,176894.333,30320,3,PG,1,100,19127
1575307441.084387,176926.667,30320,3,PG,1,100,19145
1575307441.122736,176959.000,30320,3,PG,1,100,19156
1575307441.162469,176992.500,30337,4,PG,1,100,19159
1575307441.202202,177026.000,30337,4,PG,1,100,19159
1575307441.241935,177059.500,30337,4,PG,1,100,19163
1575307441.281668,177093.000,30337,4,PG,1,100,19184
1575307441.320809,177126.000,30355,3,PG,1,100,19179
1575307441.359949,177159.000,30355,3,PG,1,100,19180
1575307441.399089,177192.000,30355,3,PG,1,100,19146
1575307441.438624,177225.333,30374,3,PG,1,100,19084
1575307441.478160,177258.667,30374,3,PG,1,100,18998
1575307441.517695,177292.000,30374,3,PG,1,100,18988
1575307441.558417,177326.333,30390,3,PG,1,100,19042
1575307441.599138,177360.667,30390,3,PG,1,100,19110
1575307441.639860,177395.000,30390,3,PG,1,100,19036
1575307441.680581,177429.333,30408,3,PG,1,100,19079
1575307441.721303,177463.667,30408,3,PG,1,100,19135
1575307441.762024,177498.000,30408,3,PG,1,100,19072
1575307441.799583,177529.667,30426,3,PG,1,100,19077
1575307441.837142,177561.333,30426,3,PG,1,100,19093
1575307441.874700,177593.000,30426,3,PG,1,100,19094
1575307441.913445,177625.667,30444,3,PG,1,100,19113
1575307441.952190,177658.333,30444,3,PG,1,100,19093
1575307441.990935,177691.000,30444,3,PG,1,100,19114
1575307442.030865,177724.667,30462,3,PG,1,100,19141
1575307442.070796,177758.333,30462,3,PG,1,100,19127
1575307442.110727,177792.000,30462,3,PG,1,100,19124
1575307442.151844,177826.667,30480,3,PG,1,100,19132
1575307442.192961,177861.333,30480,3,PG,1,100,19108
1575307442.234078,177896.000,30480,3,PG,1,100,19050
1575307442.275590,177931.000,30498,3,PG,1,100,18956
1575307442.317102,177966.000,30498,3,PG,1,100,18978
1575307442.358614,178001.000,30498,3,PG,1,100,19029
1575307442.396173,178032.667,30516,3,PG,1,100,18989
1575307442.433732,178064.333,30516,3,PG,1,100,19048
1575307442.471291,178096.000,30516,3,PG,1,100,19057
1575307442.509640,178128.333,30534,3,PG,1,100,19032
1575307442.547989,178160.667,30534,3,PG,1,100,19034
1575307442.586339,178193.000,30534,3,PG,1,100,19043
1575307442.625874,178226.333,30552,3,PG,1,100,19064
1575307442.665410,178259.667,30552,3,PG,1,100,19077
1575307442.704945,178293.000,30552,3,PG,1,100,19067
1575307442.747643,178329.000,30570,3,PG,1,100,19103
1575307442.790342,178365.000,30570,3,PG,1,100,19112
1575307442.833040,178401.000,30570,3,PG,1,100,19107
1575307442.874157,178435.667,30586,3,PG,1,100,19103
1575307442.915274,178470.333,30586,3,PG,1,100,19104
1575307442.956391,178505.000,30586,3,PG,1,100,19103
1575307442.993554,178536.333,30604,3,PG,1,100,19085
1575307443.030717,178567.667,30604,3,PG,1,100,19010
1575307443.067881,178599.000,30604,3,PG,1,100,18985
1575307443.106230,178631.333,30622,3,PG,1,100,18977
1575307443.144579,178663.667,30622,3,PG,1,100,18947
1575307443.182929,178696.000,30622,3,PG,1,100,19036
1575307443.222860,178729.667,30640,3,PG,1,100,19049
1575307443.262790,178763.333,30640,3,PG,1,100,19015
1575307443.302721,178797.000,30640,3,PG,1,100,19016
1575307443.344234,178832.000,30659,3,PG,1,100,19041
1575307443.385746,178867.000,30659,3,PG,1,100,19051
1575307443.427258,178902.000,30659,3,PG,1,100,19043
1575307443.468375,178936.667,30677,3,PG,1,100,19054
1575307443.509492,178971.333,30677,3,PG,1,100,19088
1575307443.550609,179006.000,30677,3,PG,1,100,19084
1575307443.590144,179039.333,30695,3,PG,1,100,19091
1575307443.629679,179072.667,30695,3,PG,1,100,19090
1575307443.669215,179106.000,30695,3,PG,1,100,19078
1575307443.707960,179138.667,30712,3,PG,1,100,19083
1575307443.746704,179171.333,30712,3,PG,1,100,19077
1575307443.785449,179204.000,30712,3,PG,1,100,19082
1575307443.828543,179240.333,30730,3,PG,1,100,19111
1575307443.871637,179276.667,30730,3,PG,1,100,18975
1575307443.914730,179313.000,30730,3,PG,1,100,18949
1575307443.952684,179345.000,30748,3,PG,1,100,19015
1575307443.990638,179377.000,30748,3,PG,1,100,19011
1575307444.028592,179409.000,30748,3,PG,1,100,19012
1575307444.068128,179442.333,30764,3,PG,1,100,19059
1575307444.107663,179475.667,30764,3,PG,1,100,19030
1575307444.147199,179509.000,30764,3,PG,1,100,18998
1575307444.188316,179543.667,30782,3,PG,1,100,19069
1575307444.229432,179578.333,30782,3,PG,1,100,19107
1575307444.270549,179613.000,30782,3,PG,1,100,19055
1575307444.311666,179647.667,30800,3,PG,1,100,19058
1575307444.352783,179682.333,30800,3,PG,1,100,19072
1575307444.393900,179717.000,30800,3,PG,1,100,19071
1575307444.433040,179750.000,30819,3,PG,1,100,19089
1575307444.472180,179783.000,30819,3,PG,1,100,19072
1575307444.511320,179816.000,30819,3,PG,1,100,19093
1575307444.548879,179847.667,30837,3,PG,1,100,19118
1575307444.586438,179879.333,30837,3,PG,1,100,19103
1575307444.623996,179911.000,30837,3,PG,1,100,19066
1575307444.663136,179944.000,30855,3,PG,1,100,19033
1575307444.702276,179977.000,30855,3,PG,1,100,18988
1575307444.741417,180010.000,30855,3,PG,1,100,18996
1575307444.786092,180047.667,30873,3,PG,1,100,18991
1575307444.830767,180085.333,30873,3,PG,1,100,19063
1575307444.875442,180123.000,30873,3,PG,1,100,19081
1575307444.916559,180157.667,30890,3,PG,1,100,19018
1575307444.957676,180192.333,30890,3,PG,1,100,19066
1575307444.998792,180227.000,30890,3,PG,1,100,19107
