EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1575308094.153955,13987.000,1926,2,ER,1,100,1.703657
1575308094.153955,13987.000,1926,2,ER,1,100,1.440205
1575308094.221720,14044.000,1944,2,ER,1,100,1.506350
1575308094.289486,14101.000,1944,2,ER,1,100,1.527176
1575308094.359036,14159.500,1962,2,ER,1,100,1.898789
1575308094.428585,14218.000,1962,2,ER,1,100,1.699266
1575308094.493379,14272.500,1978,2,ER,1,100,1.529876
1575308094.558172,14327.000,1978,2,ER,1,100,1.930573
1575308094.621777,14380.500,1996,2,ER,1,100,1.936978
1575308094.685382,14434.000,1996,2,ER,1,100,1.532252
1575308094.749582,14488.000,2014,1,ER,1,100,1.588488
1575308094.817348,14545.000,2032,2,ER,1,100,1.914580
1575308094.885113,14602.000,2032,2,ER,1,100,1.812905
1575308094.955257,14661.000,2050,2,ER,1,100,1.506914
1575308095.025401,14720.000,2050,2,ER,1,100,1.746599
1575308095.094356,14778.000,2069,2,ER,1,100,1.896533
1575308095.163311,14836.000,2069,2,ER,1,100,1.604158
1575308095.233454,14895.000,2087,1,ER,1,100,1.538697
1575308095.302409,14953.000,2104,2,ER,1,100,1.887026
1575308095.371364,15011.000,2104,2,ER,1,100,1.794536
1575308095.438535,15067.500,2122,2,ER,1,100,1.485000
1575308095.505707,15124.000,2122,2,ER,1,100,1.785150
1575308095.577634,15184.500,2138,2,ER,1,100,1.892787
1575308095.649561,15245.000,2138,2,ER,1,100,1.513319
1575308095.717327,15302.000,2156,1,ER,1,100,1.584016
1575308095.783309,15357.500,2174,2,ER,1,100,1.894036
1575308095.849292,15413.000,2174,2,ER,1,100,1.721180
1575308095.911708,15465.500,2192,2,ER,1,100,1.490438
1575308095.974124,15518.000,2192,2,ER,1,100,1.734675
1575308096.040701,15574.000,2210,2,ER,1,100,1.896694
1575308096.107278,15630.000,2210,2,ER,1,100,1.633726
1575308096.176827,15688.500,2229,2,ER,1,100,1.493782
1575308096.246377,15747.000,2229,2,ER,1,100,1.847589
1575308096.312954,15803.000,2247,1,ER,1,100,1.867570
1575308096.380720,15860.000,2264,2,ER,1,100,1.504537
1575308096.448486,15917.000,2264,2,ER,1,100,1.666879
1575308096.512090,15970.500,2282,2,ER,1,100,1.889121
1575308096.575695,16024.000,2282,2,ER,1,100,1.681099
1575308096.642272,16080.000,2300,2,ER,1,100,1.487538
1575308096.708849,16136.000,2300,2,ER,1,100,1.766217
1575308096.776615,16193.000,2316,2,ER,1,100,1.887429
1575308096.844381,16250.000,2316,2,ER,1,100,1.538254
1575308096.912147,16307.000,2334,1,ER,1,100,1.538577
1575308096.979319,16363.500,2352,2,ER,1,100,1.903261
1575308097.046490,16420.000,2352,2,ER,1,100,1.742611
1575308097.109501,16473.000,2371,2,ER,1,100,1.495071
1575308097.172511,16526.000,2371,2,ER,1,100,1.692700
1575308097.237305,16580.500,2389,2,ER,1,100,1.899917
1575308097.302099,16635.000,2389,2,ER,1,100,1.671149
1575308097.372242,16694.000,2407,2,ER,1,100,1.492895
1575308097.442386,16753.000,2407,2,ER,1,100,1.820922
1575308097.508963,16809.000,2425,1,ER,1,100,1.838243
1575308097.579107,16868.000,2442,2,ER,1,100,1.507035
1575308097.649251,16927.000,2442,2,ER,1,100,1.619788
1575308097.710478,16978.500,2460,2,ER,1,100,1.899474
1575308097.771705,17030.000,2460,2,ER,1,100,1.699548
1575308097.837093,17085.000,2478,2,ER,1,100,1.497246
1575308097.902481,17140.000,2478,2,ER,1,100,1.739751
1575308097.972625,17199.000,2494,2,ER,1,100,1.901206
1575308098.042768,17258.000,2494,2,ER,1,100,1.570803
1575308098.109346,17314.000,2513,1,ER,1,100,1.517750
1575308098.179489,17373.000,2531,2,ER,1,100,1.885294
1575308098.249633,17432.000,2531,2,ER,1,100,1.796107
1575308098.310266,17483.000,2549,2,ER,1,100,1.487860
