EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1575307440.578333,176500.000,30239,9,AZ,1,100,0.062
1575307440.578333,176500.000,30239,9,AZ,1,100,0.047
1575307440.578333,176500.000,30239,9,AZ,1,100,0.004
1575307440.578333,176500.000,30239,9,AZ,1,100,0.055
1575307440.578333,176500.000,30239,9,AZ,1,100,0.079
1575307440.578333,176500.000,30239,9,AZ,1,100,0.009
1575307440.578333,176500.000,30239,9,AZ,1,100,0.017
1575307440.578333,176500.000,30239,9,AZ,1,100,0.093
1575307440.578333,176500.000,30239,9,AZ,1,100,0.080
1575307440.616287,176532.000,30257,3,AZ,1,100,0.159
1575307440.654241,176564.000,30257,3,AZ,1,100,0.106
1575307440.692195,176596.000,30257,3,AZ,1,100,0.130
1575307440.732521,176630.000,30275,3,AZ,1,100,0.135
1575307440.772847,176664.000,30275,3,AZ,1,100,0.139
1575307440.813173,176698.000,30275,3,AZ,1,100,0.125
1575307440.853895,176732.333,30293,3,AZ,1,100,0.097
1575307440.894616,176766.667,30293,3,AZ,1,100,0.153
1575307440.935338,176801.000,30293,3,AZ,1,100,0.116
1575307440.976850,176836.000,30311,2,AZ,1,100,0.065
1575307441.018362,176871.000,30311,2,AZ,1,100,0.061
1575307441.059084,176905.333,30328,3,AZ,1,100,0.043
1575307441.099805,176939.667,30328,3,AZ,1,100,0.071
1575307441.140527,176974.000,30328,3,AZ,1,100,0.024
1575307441.178086,177005.667,30346,3,AZ,1,100,0.061
1575307441.215644,177037.333,30346,3,AZ,1,100,0.088
1575307441.253203,177069.000,30346,3,AZ,1,100,0.052
1575307441.295110,177104.333,30364,3,AZ,1,100,0.066
1575307441.337018,177139.667,30364,3,AZ,1,100,0.083
1575307441.378926,177175.000,30364,3,AZ,1,100,0.067
1575307441.419252,177209.000,30381,3,AZ,1,100,0.053
1575307441.459578,177243.000,30381,3,AZ,1,100,0.054
1575307441.499904,177277.000,30381,3,AZ,1,100,0.057
1575307441.539835,177310.667,30399,3,AZ,1,100,0.088
1575307441.579766,177344.333,30399,3,AZ,1,100,0.027
1575307441.619697,177378.000,30399,3,AZ,1,100,0.057
1575307441.661604,177413.333,30417,3,AZ,1,100,0.078
1575307441.703512,177448.667,30417,3,AZ,1,100,0.057
1575307441.745420,177484.000,30417,3,AZ,1,100,0.016
1575307441.782780,177515.500,30435,4,AZ,1,100,0.057
1575307441.820142,177547.000,30435,4,AZ,1,100,0.044
1575307441.857502,177578.500,30435,4,AZ,1,100,0.036
1575307441.894863,177610.000,30435,4,AZ,1,100,0.042
1575307441.932817,177642.000,30453,2,AZ,1,100,0.032
1575307441.970772,177674.000,30453,2,AZ,1,100,0.022
1575307442.015051,177711.333,30471,3,AZ,1,100,0.030
1575307442.059331,177748.667,30471,3,AZ,1,100,0.025
1575307442.103611,177786.000,30471,3,AZ,1,100,0.024
1575307442.144332,177820.333,30489,3,AZ,1,100,0.021
1575307442.185054,177854.667,30489,3,AZ,1,100,0.004
1575307442.225775,177889.000,30489,3,AZ,1,100,0.028
1575307442.266892,177923.667,30506,3,AZ,1,100,0.028
1575307442.308009,177958.333,30506,3,AZ,1,100,0.013
1575307442.349126,177993.000,30506,3,AZ,1,100,0.018
1575307442.387475,178025.333,30525,3,AZ,1,100,0.023
1575307442.425825,178057.667,30525,3,AZ,1,100,0.012
1575307442.464174,178090.000,30525,3,AZ,1,100,0.010
1575307442.502128,178122.000,30543,3,AZ,1,100,0.018
1575307442.540082,178154.000,30543,3,AZ,1,100,0.010
1575307442.578036,178186.000,30543,3,AZ,1,100,0.019
1575307442.617967,178219.667,30561,3,AZ,1,100,0.017
1575307442.657898,178253.333,30561,3,AZ,1,100,0.013
1575307442.697829,178287.000,30561,3,AZ,1,100,0.021
1575307442.742899,178325.000,30577,3,AZ,1,100,0.022
1575307442.787970,178363.000,30577,3,AZ,1,100,0.014
1575307442.833040,178401.000,30577,3,AZ,1,100,0.009
1575307442.874157,178435.667,30595,3,AZ,1,100,0.009
1575307442.915274,178470.333,30595,3,AZ,1,100,0.014
1575307442.956391,178505.000,30595,3,AZ,1,100,0.017
1575307442.993554,178536.333,30613,3,AZ,1,100,0.010
1575307443.030717,178567.667,30613,3,AZ,1,100,0.014
1575307443.067881,178599.000,30613,3,AZ,1,100,0.012
1575307443.106230,178631.333,30631,3,AZ,1,100,0.009
1575307443.144579,178663.667,30631,3,AZ,1,100,0.016
1575307443.182929,178696.000,30631,3,AZ,1,100,0.015
1575307443.222860,178729.667,30649,3,AZ,1,100,0.007
1575307443.262790,178763.333,30649,3,AZ,1,100,0.008
1575307443.302721,178797.000,30649,3,AZ,1,100,0.016
1575307443.344234,178832.000,30668,3,AZ,1,100,0.013
1575307443.385746,178867.000,30668,3,AZ,1,100,0.015
1575307443.427258,178902.000,30668,3,AZ,1,100,0.015
1575307443.471933,178939.667,30686,3,AZ,1,100,0.012
1575307443.516608,178977.333,30686,3,AZ,1,100,0.008
1575307443.561283,179015.000,30686,3,AZ,1,100,0.012
1575307443.600423,179048.000,30703,3,AZ,1,100,0.011
1575307443.639563,179081.000,30703,3,AZ,1,100,0.017
1575307443.678704,179114.000,30703,3,AZ,1,100,0.012
1575307443.717448,179146.667,30721,3,AZ,1,100,0.020
1575307443.756193,179179.333,30721,3,AZ,1,100,0.018
1575307443.794938,179212.000,30721,3,AZ,1,100,0.007
1575307443.834868,179245.667,30739,3,AZ,1,100,0.010
1575307443.874799,179279.333,30739,3,AZ,1,100,0.013
1575307443.914730,179313.000,30739,3,AZ,1,100,-0.000
1575307443.955452,179347.333,30755,3,AZ,1,100,0.013
1575307443.996173,179381.667,30755,3,AZ,1,100,0.010
1575307444.036895,179416.000,30755,3,AZ,1,100,0.007
1575307444.077221,179450.000,30773,3,AZ,1,100,0.004
1575307444.117547,179484.000,30773,3,AZ,1,100,0.005
1575307444.157873,179518.000,30773,3,AZ,1,100,0.004
1575307444.198990,179552.667,30791,3,AZ,1,100,0.017
1575307444.240107,179587.333,30791,3,AZ,1,100,0.011
1575307444.281224,179622.000,30791,3,AZ,1,100,0.005
1575307444.322341,179656.667,30809,3,AZ,1,100,0.006
1575307444.363458,179691.333,30809,3,AZ,1,100,0.009
1575307444.404575,179726.000,30809,3,AZ,1,100,0.002
1575307444.443715,179759.000,30828,2,AZ,1,100,0.005
1575307444.482855,179792.000,30828,2,AZ,1,100,0.004
1575307444.523181,179826.000,30846,4,AZ,1,100,0.015
1575307444.563507,179860.000,30846,4,AZ,1,100,-0.001
1575307444.603833,179894.000,30846,4,AZ,1,100,-0.000
1575307444.644159,179928.000,30846,4,AZ,1,100,0.014
1575307444.683695,179961.333,30864,3,AZ,1,100,0.006
1575307444.723230,179994.667,30864,3,AZ,1,100,-0.000
1575307444.762766,180028.000,30864,3,AZ,1,100,-0.001
1575307444.803883,180062.667,30881,3,AZ,1,100,0.002
1575307444.845000,180097.333,30881,3,AZ,1,100,0.002
1575307444.886117,180132.000,30881,3,AZ,1,100,0.009
1575307444.926443,180166.000,30899,3,AZ,1,100,0.004
1575307444.966769,180200.000,30899,3,AZ,1,100,0.007
1575307445.007095,180234.000,30899,3,AZ,1,100,0.011
1575307445.047421,180268.000,30915,3,AZ,1,100,0.004
1575307445.087747,180302.000,30915,3,AZ,1,100,0.004
1575307445.128073,180336.000,30915,3,AZ,1,100,0.013
1575307445.169190,180370.667,30933,3,AZ,1,100,0.009
1575307445.210307,180405.333,30933,3,AZ,1,100,0.002
1575307445.251424,180440.000,30933,3,AZ,1,100,0.014
1575307445.290960,180473.333,30951,3,AZ,1,100,0.006
1575307445.330495,180506.667,30951,3,AZ,1,100,0.013
1575307445.370030,180540.000,30951,3,AZ,1,100,0.014
