EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1575307440.487006,176423.000,30234,1,T0,1,100,30.998
1575307440.617473,176533.000,30252,1,T0,1,100,31.036
1575307440.743196,176639.000,30270,1,T0,1,100,31.009
1575307440.880779,176755.000,30288,1,T0,1,100,31.052
1575307441.018362,176871.000,30306,1,T0,1,100,31.025
1575307441.152388,176984.000,30324,1,T0,1,100,31.046
1575307441.279296,177091.000,30341,1,T0,1,100,31.025
1575307441.408577,177200.000,30359,1,T0,1,100,31.046
1575307441.540231,177311.000,30394,1,T0,1,100,31.062
1575307441.676628,177426.000,30412,1,T0,1,100,31.036
1575307441.809467,177538.000,30430,1,T0,1,100,30.982
1575307441.932817,177642.000,30448,1,T0,1,100,31.052
1575307442.066843,177755.000,30466,1,T0,1,100,31.030
1575307442.204426,177871.000,30484,1,T0,1,100,31.052
1575307442.342010,177987.000,30502,1,T0,1,100,30.993
1575307442.468918,178094.000,30520,1,T0,1,100,31.030
1575307442.595827,178201.000,30538,1,T0,1,100,31.030
1575307442.731039,178315.000,30556,1,T0,1,100,30.982
1575307442.869808,178432.000,30590,1,T0,1,100,31.046
1575307443.002647,178544.000,30608,1,T0,1,100,31.030
1575307443.127184,178649.000,30626,1,T0,1,100,31.052
1575307443.260023,178761.000,30644,1,T0,1,100,31.014
1575307443.394048,178874.000,30663,1,T0,1,100,31.057
1575307443.531631,178990.000,30681,1,T0,1,100,31.084
1575307443.666843,179104.000,30699,1,T0,1,100,31.057
1575307443.794938,179212.000,30716,1,T0,1,100,31.052
1575307443.925405,179322.000,30734,1,T0,1,100,31.030
1575307444.065360,179440.000,30768,1,T0,1,100,31.025
1575307444.200572,179554.000,30786,1,T0,1,100,31.084
1575307444.333411,179666.000,30804,1,T0,1,100,31.062
1575307444.470994,179782.000,30823,1,T0,1,100,31.052
1575307444.596717,179888.000,30841,1,T0,1,100,31.052
1575307444.723626,179995.000,30859,1,T0,1,100,31.046
1575307444.860023,180110.000,30877,1,T0,1,100,31.079
1575307444.998792,180227.000,30894,1,T0,1,100,31.052
1575307445.128073,180336.000,30928,1,T0,1,100,31.073
1575307445.256168,180444.000,30946,1,T0,1,100,31.030
1575307445.390193,180557.000,30965,1,T0,1,100,31.025
1575307445.527777,180673.000,30983,1,T0,1,100,31.057
1575307445.664174,180788.000,31001,1,T0,1,100,31.036
1575307445.792269,180896.000,31019,1,T0,1,100,31.057
1575307445.919178,181003.000,31037,1,T0,1,100,31.068
1575307446.057947,181120.000,31055,1,T0,1,100,31.068
1575307446.193159,181234.000,31072,1,T0,1,100,31.062
1575307446.329556,181349.000,31107,1,T0,1,100,31.079
1575307446.456465,181456.000,31128,2,T0,1,100,31.084
1575307446.583374,181563.000,31128,2,T0,1,100,31.068
1575307446.719771,181678.000,31148,1,T0,1,100,31.062
1575307446.860913,181797.000,31165,1,T0,1,100,31.062
1575307446.998496,181913.000,31199,1,T0,1,100,31.057
1575307447.134893,182028.000,31217,1,T0,1,100,31.057
1575307447.273663,182145.000,31235,1,T0,1,100,31.073
1575307447.406502,182257.000,31254,1,T0,1,100,31.041
1575307447.545272,182374.000,31272,1,T0,1,100,31.068
1575307447.674552,182483.000,31290,1,T0,1,100,31.068
1575307447.806206,182594.000,31308,1,T0,1,100,31.057
1575307447.933114,182701.000,31325,1,T0,1,100,31.046
1575307448.067140,182814.000,31343,1,T0,1,100,31.036
1575307448.203537,182929.000,31377,1,T0,1,100,31.041
1575307448.338748,183043.000,31396,1,T0,1,100,31.036
1575307448.471587,183155.000,31414,1,T0,1,100,31.046
1575307448.597310,183261.000,31432,1,T0,1,100,31.036
1575307448.727777,183371.000,31450,1,T0,1,100,31.036
1575307448.865360,183487.000,31468,1,T0,1,100,31.025
1575307449.006502,183606.000,31486,1,T0,1,100,30.998
1575307449.128667,183709.000,31503,1,T0,1,100,31.014
1575307449.257948,183818.000,31521,1,T0,1,100,31.009
1575307449.395531,183934.000,31556,1,T0,1,100,31.014
1575307449.531928,184049.000,31574,1,T0,1,100,31.020
1575307449.667140,184163.000,31592,1,T0,1,100,30.993
1575307449.794049,184270.000,31610,1,T0,1,100,30.982
1575307449.923330,184379.000,31628,1,T0,1,100,31.014
1575307450.060913,184495.000,31646,1,T0,1,100,31.020
1575307450.196124,184609.000,31664,1,T0,1,100,31.046
1575307450.325405,184718.000,31681,1,T0,1,100,31.009
1575307450.451128,184824.000,31700,1,T0,1,100,31.003
1575307450.582781,184935.000,31718,1,T0,1,100,31.046
1575307450.719178,185050.000,31752,1,T0,1,100,31.003
