EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1575308100.158968,19038.000,2812,2,RD,1,100,TL
1575308100.158968,19038.000,2812,2,RD,1,100,TU
1575308103.195358,21592.000,3708,2,RD,1,100,TL
1575308106.231748,24146.000,3708,2,RD,1,100,TU
1575308109.268137,26700.000,4605,2,RD,1,100,TL
1575308112.304527,29254.000,4605,2,RD,1,100,TU
1575308115.340917,31808.000,5501,2,RD,1,100,TL
1575308118.377307,34362.000,5501,2,RD,1,100,TU
1575308121.413697,36916.000,6397,2,RD,1,100,TL
1575308124.450086,39470.000,6397,2,RD,1,100,TU
1575308127.486476,42024.000,7293,2,RD,1,100,TL
1575308130.522866,44578.000,7293,2,RD,1,100,TU
1575308133.559256,47132.000,8189,2,RD,1,100,TL
1575308136.595645,49686.000,8189,2,RD,1,100,TU
1575308139.632035,52240.000,9085,2,RD,1,100,TL
1575308142.668425,54794.000,9085,2,RD,1,100,TU
1575308145.704815,57348.000,9981,2,RD,1,100,TL
1575308148.741205,59902.000,9981,2,RD,1,100,TU
1575308151.777594,62456.000,10877,2,RD,1,100,TL
1575308154.813984,65010.000,10877,2,RD,1,100,TU
1575308157.850374,67564.000,11773,2,RD,1,100,TL
1575308160.886764,70118.000,11773,2,RD,1,100,TU
1575308163.923153,72672.000,12669,2,RD,1,100,TL
1575308166.959543,75226.000,12669,2,RD,1,100,TU
1575308169.995933,77780.000,13566,2,RD,1,100,TL
1575308173.032323,80334.000,13566,2,RD,1,100,TU
1575308176.068712,82888.000,14462,2,RD,1,100,TL
1575308179.105102,85442.000,14462,2,RD,1,100,TU
1575308182.141492,87996.000,15359,2,RD,1,100,TL
1575308185.177882,90550.000,15359,2,RD,1,100,TU
1575308188.214272,93104.000,16255,2,RD,1,100,TL
1575308191.250661,95658.000,16255,2,RD,1,100,TU
1575308194.287051,98212.000,17151,2,RD,1,100,TL
1575308197.323441,100766.000,17151,2,RD,1,100,TU
1575308200.359831,103320.000,18047,2,RD,1,100,TL
1575308203.396220,105874.000,18047,2,RD,1,100,TU
1575308206.432610,108428.000,18944,2,RD,1,100,TL
1575308209.469000,110982.000,18944,2,RD,1,100,TU
1575308212.505390,113536.000,19840,2,RD,1,100,TL
1575308215.541780,116090.000,19840,2,RD,1,100,TU
1575308218.578169,118644.000,20736,2,RD,1,100,TL
1575308221.614559,121198.000,20736,2,RD,1,100,TU
1575308224.650949,123752.000,21632,2,RD,1,100,TL
1575308227.687339,126306.000,21632,2,RD,1,100,TU
1575308230.723728,128860.000,22528,2,RD,1,100,TL
1575308233.760118,131414.000,22528,2,RD,1,100,TU
1575308236.796508,133968.000,23426,2,RD,1,100,TL
1575308239.832898,136522.000,23426,2,RD,1,100,TU
1575308242.869287,139076.000,24322,2,RD,1,100,TL
1575308245.905677,141630.000,24322,2,RD,1,100,TU
1575308248.942067,144184.000,25219,2,RD,1,100,TL
1575308251.978457,146738.000,25219,2,RD,1,100,TU
1575308255.014847,149292.000,26115,2,RD,1,100,TL
1575308258.051236,151846.000,26115,2,RD,1,100,TU
1575308261.087626,154400.000,27013,2,RD,1,100,TL
1575308264.124016,156954.000,27013,2,RD,1,100,TU
1575308267.160406,159508.000,27909,2,RD,1,100,TL
1575308270.196795,162062.000,27909,2,RD,1,100,TU
1575308273.233185,164616.000,28808,2,RD,1,100,TL
1575308276.269575,167170.000,28808,2,RD,1,100,TU
1575308279.305965,169724.000,29704,2,RD,1,100,TL
1575308282.342355,172278.000,29704,2,RD,1,100,TU
1575308285.378744,174832.000,30600,2,RD,1,100,TL
1575308288.415134,177386.000,30600,2,RD,1,100,TU
1575308291.451524,179940.000,31496,2,RD,1,100,TL
1575308294.487914,182494.000,31496,2,RD,1,100,TU
1575308297.524898,185048.500,32392,2,RD,1,100,TL
1575308300.561882,187603.000,32392,2,RD,1,100,TU
1575308303.598272,190157.000,33288,2,RD,1,100,TL
1575308306.634661,192711.000,33288,2,RD,1,100,TU
1575308309.671051,195265.000,34185,2,RD,1,100,TL
1575308312.707441,197819.000,34185,2,RD,1,100,TU
1575308315.743831,200373.000,35081,2,RD,1,100,TL
1575308318.780221,202927.000,35081,2,RD,1,100,TU
1575308321.816610,205481.000,35977,2,RD,1,100,TL
1575308324.853000,208035.000,35977,2,RD,1,100,TU
1575308327.889390,210589.000,36873,2,RD,1,100,TL
1575308330.925780,213143.000,36873,2,RD,1,100,TU
1575308333.962169,215697.000,37768,2,RD,1,100,TL
1575308336.998559,218251.000,37768,2,RD,1,100,TU
1575308340.034949,220805.000,38664,2,RD,1,100,TL
1575308343.071339,223359.000,38664,2,RD,1,100,TU
1575308346.107728,225913.000,39561,2,RD,1,100,TL
1575308349.144118,228467.000,39561,2,RD,1,100,TU
1575308352.180508,231021.000,40457,2,RD,1,100,TL
1575308355.216898,233575.000,40457,2,RD,1,100,TU
1575308358.253288,236129.000,41354,2,RD,1,100,TL
1575308361.289677,238683.000,41354,2,RD,1,100,TU
1575308364.326067,241237.000,42250,2,RD,1,100,TL
1575308367.362457,243791.000,42250,2,RD,1,100,TU
1575308370.398847,246345.000,43147,2,RD,1,100,TL
1575308373.435236,248899.000,43147,2,RD,1,100,TU
1575308376.471626,251453.000,44043,2,RD,1,100,TL
1575308379.508016,254007.000,44043,2,RD,1,100,TU
1575308382.544406,256561.000,44940,2,RD,1,100,TL
1575308385.580796,259115.000,44940,2,RD,1,100,TU
1575308388.617185,261669.000,45836,2,RD,1,100,TL
1575308391.653575,264223.000,45836,2,RD,1,100,TU
1575308394.689965,266777.000,46732,2,RD,1,100,TL
1575308397.726355,269331.000,46732,2,RD,1,100,TU
1575308400.762744,271885.000,47628,2,RD,1,100,TL
1575308403.799134,274439.000,47628,2,RD,1,100,TU
1575308406.835524,276993.000,48524,2,RD,1,100,TL
1575308409.871914,279547.000,48524,2,RD,1,100,TU
1575308412.908303,282101.000,49422,2,RD,1,100,TL
1575308415.944693,284655.000,49422,2,RD,1,100,TU
1575308418.981083,287209.000,50318,2,RD,1,100,TL
1575308422.017473,289763.000,50318,2,RD,1,100,TU
1575308425.053863,292317.000,51216,2,RD,1,100,TL
1575308428.090252,294871.000,51216,2,RD,1,100,TU
1575308431.126642,297425.000,52112,2,RD,1,100,TL
1575308434.163032,299979.000,52112,2,RD,1,100,TU
1575308437.199422,302533.000,53006,2,RD,1,100,TL
1575308440.235811,305087.000,53006,2,RD,1,100,TU
1575308443.272201,307641.000,53902,2,RD,1,100,TL
1575308446.308591,310195.000,53902,2,RD,1,100,TU
1575308449.344981,312749.000,54799,2,RD,1,100,TL
1575308452.381371,315303.000,54799,2,RD,1,100,TU
1575308455.417760,317857.000,55695,2,RD,1,100,TL
1575308458.454150,320411.000,55695,2,RD,1,100,TU
1575308461.490540,322965.000,56593,2,RD,1,100,TL
1575308464.526930,325519.000,56593,2,RD,1,100,TU
1575308467.563319,328073.000,57489,2,RD,1,100,TL
1575308470.599709,330627.000,57489,2,RD,1,100,TU
1575308473.636099,333181.000,58385,2,RD,1,100,TL
1575308476.672489,335735.000,58385,2,RD,1,100,TU
1575308479.708879,338289.000,59281,2,RD,1,100,TL
1575308482.745268,340843.000,59281,2,RD,1,100,TU
1575308485.781658,343397.000,60178,2,RD,1,100,TL
1575308488.818048,345951.000,60178,2,RD,1,100,TU
1575308491.854438,348505.000,61074,2,RD,1,100,TL
1575308494.890827,351059.000,61074,2,RD,1,100,TU
1575308497.927217,353613.000,61970,2,RD,1,100,TL
1575308500.963607,356167.000,61970,2,RD,1,100,TU
1575308503.999997,358721.000,62868,2,RD,1,100,TL
1575308507.036386,361275.000,62868,2,RD,1,100,TU
1575308510.072776,363829.000,63764,2,RD,1,100,TL
1575308513.109166,366383.000,63764,2,RD,1,100,TU
1575308516.145556,368937.000,64662,2,RD,1,100,TL
1575308519.181946,371491.000,64662,2,RD,1,100,TU
1575308522.218335,374045.000,22,2,RD,1,100,TL
1575308525.254725,376599.000,22,2,RD,1,100,TU
1575308528.291115,379153.000,883,2,RD,1,100,TL
1575308531.327505,381707.000,883,2,RD,1,100,TU
1575308534.363894,384261.000,1780,2,RD,1,100,TL
1575308537.400284,386815.000,1780,2,RD,1,100,TU
1575308540.458668,389387.500,2661,2,RD,1,100,TL
1575308543.517052,391960.000,2661,2,RD,1,100,TU
1575308546.553442,394514.000,3555,2,RD,1,100,TL
1575308549.589832,397068.000,3555,2,RD,1,100,TU
1575308552.626221,399622.000,4447,2,RD,1,100,TL
1575308555.662611,402176.000,4447,2,RD,1,100,TU
1575308558.699001,404730.000,5345,2,RD,1,100,TL
1575308561.735391,407284.000,5345,2,RD,1,100,TU
1575308564.771780,409838.000,6241,2,RD,1,100,TL
1575308567.808170,412392.000,6241,2,RD,1,100,TU
1575308570.844560,414946.000,7139,2,RD,1,100,TL
1575308573.880950,417500.000,7139,2,RD,1,100,TU
