EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1575308094.201509,14027.000,1921,5,PI,1,100,189207
1575308094.201509,14027.000,1921,5,PI,1,100,189887
1575308094.201509,14027.000,1921,5,PI,1,100,192405
1575308094.201509,14027.000,1921,5,PI,1,100,192456
1575308094.201509,14027.000,1921,5,PI,1,100,190310
1575308094.242724,14061.667,1939,3,PI,1,100,186337
1575308094.283938,14096.333,1939,3,PI,1,100,185922
1575308094.325153,14131.000,1939,3,PI,1,100,187013
1575308094.365575,14165.000,1957,2,PI,1,100,188572
1575308094.405996,14199.000,1957,2,PI,1,100,189960
1575308094.445526,14232.250,1973,4,PI,1,100,190608
1575308094.485057,14265.500,1973,4,PI,1,100,190328
1575308094.524587,14298.750,1973,4,PI,1,100,189593
1575308094.564117,14332.000,1973,4,PI,1,100,189446
1575308094.602557,14364.333,1991,3,PI,1,100,190107
1575308094.640997,14396.667,1991,3,PI,1,100,191011
1575308094.679438,14429.000,1991,3,PI,1,100,191689
1575308094.718671,14462.000,2009,3,PI,1,100,192140
1575308094.757904,14495.000,2009,3,PI,1,100,192373
1575308094.797137,14528.000,2009,3,PI,1,100,192511
1575308094.839540,14563.667,2027,3,PI,1,100,192587
1575308094.881943,14599.333,2027,3,PI,1,100,190600
1575308094.924346,14635.000,2027,3,PI,1,100,186570
1575308094.963975,14668.333,2045,3,PI,1,100,186038
1575308095.003605,14701.667,2045,3,PI,1,100,187089
1575308095.043234,14735.000,2045,3,PI,1,100,188629
1575308095.083259,14768.667,2064,3,PI,1,100,190147
1575308095.123285,14802.333,2064,3,PI,1,100,190948
1575308095.163311,14836.000,2064,3,PI,1,100,190700
1575308095.203732,14870.000,2082,3,PI,1,100,189948
1575308095.244154,14904.000,2082,3,PI,1,100,189905
1575308095.284576,14938.000,2082,3,PI,1,100,190697
1575308095.331536,14977.500,2099,2,PI,1,100,191535
1575308095.378497,15017.000,2099,2,PI,1,100,192067
1575308095.420108,15052.000,2117,3,PI,1,100,192310
1575308095.461718,15087.000,2117,3,PI,1,100,192539
1575308095.503329,15122.000,2117,3,PI,1,100,192786
1575308095.541769,15154.333,2133,3,PI,1,100,192935
1575308095.580210,15186.667,2133,3,PI,1,100,192055
1575308095.618650,15219.000,2133,3,PI,1,100,187987
1575308095.660657,15254.333,2151,3,PI,1,100,186141
1575308095.702664,15289.667,2151,3,PI,1,100,186967
1575308095.744671,15325.000,2151,3,PI,1,100,188629
1575308095.782715,15357.000,2169,3,PI,1,100,190204
1575308095.820759,15389.000,2169,3,PI,1,100,191122
1575308095.858803,15421.000,2169,3,PI,1,100,191232
1575308095.896847,15453.000,2187,3,PI,1,100,190711
1575308095.934891,15485.000,2187,3,PI,1,100,190578
1575308095.972935,15517.000,2187,3,PI,1,100,191135
1575308096.012564,15550.333,2205,3,PI,1,100,191796
1575308096.052193,15583.667,2205,3,PI,1,100,192276
1575308096.091823,15617.000,2205,3,PI,1,100,192581
1575308096.133037,15651.667,2224,3,PI,1,100,192798
1575308096.174252,15686.333,2224,3,PI,1,100,192966
1575308096.215466,15721.000,2224,3,PI,1,100,193093
1575308096.257077,15756.000,2242,3,PI,1,100,192822
1575308096.298687,15791.000,2242,3,PI,1,100,189534
1575308096.340298,15826.000,2242,3,PI,1,100,186616
1575308096.379531,15859.000,2259,3,PI,1,100,186972
1575308096.418764,15892.000,2259,3,PI,1,100,188485
1575308096.457997,15925.000,2259,3,PI,1,100,190160
1575308096.499607,15960.000,2277,3,PI,1,100,191286
1575308096.541218,15995.000,2277,3,PI,1,100,191697
1575308096.582829,16030.000,2277,3,PI,1,100,191288
1575308096.622458,16063.333,2295,3,PI,1,100,190964
1575308096.662087,16096.667,2295,3,PI,1,100,191304
1575308096.701716,16130.000,2295,3,PI,1,100,191956
1575308096.742931,16164.667,2311,3,PI,1,100,192423
1575308096.784145,16199.333,2311,3,PI,1,100,192746
1575308096.825359,16234.000,2311,3,PI,1,100,192970
1575308096.866177,16268.333,2329,3,PI,1,100,193137
1575308096.906996,16302.667,2329,3,PI,1,100,193293
1575308096.947814,16337.000,2329,3,PI,1,100,192555
1575308096.987443,16370.333,2347,3,PI,1,100,188845
1575308097.027072,16403.667,2347,3,PI,1,100,186748
1575308097.066701,16437.000,2347,3,PI,1,100,187549
1575308097.104349,16468.667,2366,3,PI,1,100,189248
1575308097.141997,16500.333,2366,3,PI,1,100,190887
1575308097.179644,16532.000,2366,3,PI,1,100,191773
1575308097.218481,16564.667,2384,3,PI,1,100,191999
1575308097.257318,16597.333,2384,3,PI,1,100,191553
1575308097.296154,16630.000,2384,3,PI,1,100,191374
1575308097.337369,16664.667,2402,3,PI,1,100,191840
1575308097.378583,16699.333,2402,3,PI,1,100,192379
1575308097.419797,16734.000,2402,3,PI,1,100,192748
1575308097.461408,16769.000,2420,3,PI,1,100,192995
1575308097.503019,16804.000,2420,3,PI,1,100,193172
1575308097.544629,16839.000,2420,3,PI,1,100,193321
1575308097.585051,16873.000,2437,3,PI,1,100,193087
1575308097.625473,16907.000,2437,3,PI,1,100,189965
1575308097.665895,16941.000,2437,3,PI,1,100,187042
1575308097.703542,16972.667,2455,3,PI,1,100,187321
1575308097.741190,17004.333,2455,3,PI,1,100,188821
1575308097.778838,17036.000,2455,3,PI,1,100,190534
1575308097.818071,17069.000,2473,3,PI,1,100,191658
1575308097.857304,17102.000,2473,3,PI,1,100,191958
1575308097.896537,17135.000,2473,3,PI,1,100,191391
1575308097.937751,17169.667,2489,3,PI,1,100,191130
1575308097.978966,17204.333,2489,3,PI,1,100,191562
1575308098.020180,17239.000,2489,3,PI,1,100,192202
1575308098.061790,17274.000,2508,3,PI,1,100,192632
1575308098.103401,17309.000,2508,3,PI,1,100,192977
1575308098.145012,17344.000,2508,3,PI,1,100,193166
1575308098.185434,17378.000,2526,3,PI,1,100,193187
1575308098.225855,17412.000,2526,3,PI,1,100,193216
1575308098.266277,17446.000,2526,3,PI,1,100,191409
1575308098.303132,17477.000,2544,3,PI,1,100,187270
