EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1576765737.454783,22252.000,3206,10,GX,1,100,0.641
1576765737.454783,22252.000,3206,10,GX,1,100,0.031
1576765737.454783,22252.000,3206,10,GX,1,100,-0.183
1576765737.454783,22252.000,3206,10,GX,1,100,-0.031
1576765737.454783,22252.000,3206,10,GX,1,100,0.061
1576765737.454783,22252.000,3206,10,GX,1,100,0.549
1576765737.454783,22252.000,3206,10,GX,1,100,0.916
1576765737.454783,22252.000,3206,10,GX,1,100,0.031
1576765737.454783,22252.000,3206,10,GX,1,100,-0.458
1576765737.454783,22252.000,3206,10,GX,1,100,-0.397
1576765737.494022,22285.000,3224,3,GX,1,100,-0.702
1576765737.533261,22318.000,3224,3,GX,1,100,-0.092
1576765737.572500,22351.000,3224,3,GX,1,100,-0.244
1576765737.613325,22385.333,3242,3,GX,1,100,-0.153
1576765737.654149,22419.667,3242,3,GX,1,100,-0.793
1576765737.694973,22454.000,3242,3,GX,1,100,-0.183
1576765737.736194,22488.667,3260,3,GX,1,100,-0.031
1576765737.777415,22523.333,3260,3,GX,1,100,-0.671
1576765737.818636,22558.000,3260,3,GX,1,100,0.580
1576765737.866198,22598.000,3276,2,GX,1,100,0.549
1576765737.913761,22638.000,3276,2,GX,1,100,0.641
1576765737.951811,22670.000,3294,4,GX,1,100,0.061
1576765737.989861,22702.000,3294,4,GX,1,100,1.343
1576765738.027910,22734.000,3294,4,GX,1,100,2.991
1576765738.065960,22766.000,3294,4,GX,1,100,0.702
1576765738.104010,22798.000,3312,3,GX,1,100,-0.427
1576765738.142060,22830.000,3312,3,GX,1,100,-0.244
1576765738.180110,22862.000,3312,3,GX,1,100,-0.488
1576765738.221331,22896.667,3330,3,GX,1,100,-1.221
1576765738.262552,22931.333,3330,3,GX,1,100,-0.916
1576765738.303773,22966.000,3330,3,GX,1,100,-0.885
1576765738.344597,23000.333,3348,3,GX,1,100,0.458
1576765738.385422,23034.667,3348,3,GX,1,100,0.519
1576765738.426246,23069.000,3348,3,GX,1,100,0.122
1576765738.466674,23103.000,3366,3,GX,1,100,0.763
1576765738.507102,23137.000,3366,3,GX,1,100,-0.397
1576765738.547530,23171.000,3366,3,GX,1,100,0.214
1576765738.585976,23203.333,3384,3,GX,1,100,-0.366
1576765738.624423,23235.667,3384,3,GX,1,100,-0.702
1576765738.662869,23268.000,3384,3,GX,1,100,-0.488
1576765738.705279,23303.667,3403,3,GX,1,100,-0.488
1576765738.747689,23339.333,3403,3,GX,1,100,0.763
1576765738.790098,23375.000,3403,3,GX,1,100,-0.366
1576765738.830527,23409.000,3421,3,GX,1,100,0.000
1576765738.870955,23443.000,3421,3,GX,1,100,0.031
1576765738.911383,23477.000,3421,3,GX,1,100,0.580
1576765738.953000,23512.000,3438,2,GX,1,100,0.793
1576765738.994617,23547.000,3438,2,GX,1,100,0.488
1576765739.036234,23582.000,3456,3,GX,1,100,0.153
1576765739.077851,23617.000,3456,3,GX,1,100,0.031
1576765739.119468,23652.000,3456,3,GX,1,100,1.251
1576765739.159500,23685.667,3472,3,GX,1,100,1.923
1576765739.199532,23719.333,3472,3,GX,1,100,1.312
1576765739.239563,23753.000,3472,3,GX,1,100,-0.610
1576765739.277613,23785.000,3490,4,GX,1,100,0.000
1576765739.315663,23817.000,3490,4,GX,1,100,-0.275
1576765739.353713,23849.000,3490,4,GX,1,100,-0.031
1576765739.391763,23881.000,3490,4,GX,1,100,-1.526
1576765739.432191,23915.000,3508,3,GX,1,100,-0.854
1576765739.472619,23949.000,3508,3,GX,1,100,0.031
1576765739.513047,23983.000,3508,3,GX,1,100,-0.305
1576765739.560610,24023.000,3526,2,GX,1,100,-0.732
1576765739.608172,24063.000,3526,2,GX,1,100,-0.793
1576765739.649393,24097.667,3545,3,GX,1,100,-0.458
1576765739.690614,24132.333,3545,3,GX,1,100,-0.366
1576765739.731835,24167.000,3545,3,GX,1,100,-0.214
1576765739.770677,24199.667,3563,3,GX,1,100,0.275
1576765739.809520,24232.333,3563,3,GX,1,100,0.031
1576765739.848362,24265.000,3563,3,GX,1,100,-0.519
1576765739.886412,24297.000,3581,3,GX,1,100,-0.671
1576765739.924462,24329.000,3581,3,GX,1,100,-0.397
1576765739.962512,24361.000,3581,3,GX,1,100,0.366
1576765740.001355,24393.667,3599,3,GX,1,100,-0.458
1576765740.040198,24426.333,3599,3,GX,1,100,0.122
1576765740.079040,24459.000,3599,3,GX,1,100,0.000
1576765740.120261,24493.667,3616,3,GX,1,100,-0.275
1576765740.161482,24528.333,3616,3,GX,1,100,-0.824
1576765740.202703,24563.000,3616,3,GX,1,100,-0.610
1576765740.243527,24597.333,3634,3,GX,1,100,-0.427
1576765740.284352,24631.667,3634,3,GX,1,100,-0.671
1576765740.325176,24666.000,3634,3,GX,1,100,-0.366
1576765740.368775,24702.667,3650,3,GX,1,100,-0.488
1576765740.412374,24739.333,3650,3,GX,1,100,-0.244
1576765740.455973,24776.000,3650,3,GX,1,100,0.214
1576765740.493626,24807.667,3668,3,GX,1,100,-0.671
1576765740.531280,24839.333,3668,3,GX,1,100,-0.061
1576765740.568933,24871.000,3668,3,GX,1,100,-0.580
1576765740.608569,24904.333,3687,3,GX,1,100,-0.305
1576765740.648204,24937.667,3687,3,GX,1,100,-0.854
1576765740.687840,24971.000,3687,3,GX,1,100,-0.977
1576765740.729060,25005.667,3705,3,GX,1,100,0.397
1576765740.770281,25040.333,3705,3,GX,1,100,-0.946
1576765740.811502,25075.000,3705,3,GX,1,100,-0.488
1576765740.852722,25109.667,3723,3,GX,1,100,0.275
1576765740.893943,25144.333,3723,3,GX,1,100,0.031
1576765740.935164,25179.000,3723,3,GX,1,100,0.092
1576765740.975592,25213.000,3741,3,GX,1,100,0.275
1576765741.016020,25247.000,3741,3,GX,1,100,1.495
1576765741.056448,25281.000,3741,3,GX,1,100,0.885
1576765741.094102,25312.667,3759,3,GX,1,100,-0.824
1576765741.131755,25344.333,3759,3,GX,1,100,0.397
1576765741.169409,25376.000,3759,3,GX,1,100,1.801
1576765741.211026,25411.000,3777,3,GX,1,100,3.418
1576765741.252643,25446.000,3777,3,GX,1,100,7.202
1576765741.294261,25481.000,3777,3,GX,1,100,13.580
1576765741.334688,25515.000,3794,3,GX,1,100,18.158
1576765741.375117,25549.000,3794,3,GX,1,100,17.883
1576765741.415545,25583.000,3794,3,GX,1,100,28.839
1576765741.456765,25617.667,3812,3,GX,1,100,37.994
1576765741.497986,25652.333,3812,3,GX,1,100,33.875
1576765741.539207,25687.000,3812,3,GX,1,100,35.187
1576765741.580824,25722.000,3828,3,GX,1,100,38.055
1576765741.622441,25757.000,3828,3,GX,1,100,40.131
1576765741.664058,25792.000,3828,3,GX,1,100,39.062
1576765741.700919,25823.000,3847,3,GX,1,100,38.147
1576765741.737780,25854.000,3847,3,GX,1,100,37.537
1576765741.774641,25885.000,3847,3,GX,1,100,38.696
1576765741.813484,25917.667,3865,3,GX,1,100,40.375
1576765741.852326,25950.333,3865,3,GX,1,100,34.088
1576765741.891169,25983.000,3865,3,GX,1,100,33.875
1576765741.931597,26017.000,3883,3,GX,1,100,43.365
1576765741.972025,26051.000,3883,3,GX,1,100,43.854
1576765742.012453,26085.000,3883,3,GX,1,100,41.168
1576765742.057637,26123.000,3901,3,GX,1,100,28.809
1576765742.102822,26161.000,3901,3,GX,1,100,9.125
1576765742.148006,26199.000,3901,3,GX,1,100,16.724
1576765742.189623,26234.000,3919,3,GX,1,100,34.393
1576765742.231240,26269.000,3919,3,GX,1,100,18.158
1576765742.272857,26304.000,3919,3,GX,1,100,8.392
1576765742.310907,26336.000,3937,3,GX,1,100,15.472
1576765742.348957,26368.000,3937,3,GX,1,100,21.393
1576765742.387007,26400.000,3937,3,GX,1,100,32.898
1576765742.424661,26431.667,3955,3,GX,1,100,28.137
1576765742.462314,26463.333,3955,3,GX,1,100,30.457
1576765742.499968,26495.000,3955,3,GX,1,100,39.703
1576765742.540396,26529.000,3973,3,GX,1,100,39.398
1576765742.580824,26563.000,3973,3,GX,1,100,40.405
1576765742.621252,26597.000,3973,3,GX,1,100,21.973
1576765742.662473,26631.667,3991,3,GX,1,100,-8.911
1576765742.703694,26666.333,3991,3,GX,1,100,-29.449
1576765742.744915,26701.000,3991,3,GX,1,100,-46.539
1576765742.786135,26735.667,4009,3,GX,1,100,-83.649
1576765742.827356,26770.333,4009,3,GX,1,100,-124.756
1576765742.868577,26805.000,4009,3,GX,1,100,-5.402
1576765742.913761,26843.000,4025,2,GX,1,100,-7.996
1576765742.958946,26881.000,4025,2,GX,1,100,-7.385
1576765742.996995,26913.000,4043,4,GX,1,100,25.879
1576765743.035045,26945.000,4043,4,GX,1,100,54.840
1576765743.073095,26977.000,4043,4,GX,1,100,75.531
1576765743.111145,27009.000,4043,4,GX,1,100,64.667
1576765743.151177,27042.667,4061,3,GX,1,100,29.388
1576765743.191209,27076.333,4061,3,GX,1,100,3.571
1576765743.231240,27110.000,4061,3,GX,1,100,-5.005
1576765743.272461,27144.667,4079,3,GX,1,100,-8.789
1576765743.313682,27179.333,4079,3,GX,1,100,-17.517
1576765743.354903,27214.000,4079,3,GX,1,100,-41.138
1576765743.396223,27248.750,4100,4,GX,1,100,-63.293
1576765743.437542,27283.500,4100,4,GX,1,100,-32.104
1576765743.478862,27318.250,4100,4,GX,1,100,7.202
1576765743.520182,27353.000,4100,4,GX,1,100,-30.640
1576765743.557836,27384.667,4119,3,GX,1,100,17.578
1576765743.595489,27416.333,4119,3,GX,1,100,54.382
1576765743.633143,27448.000,4119,3,GX,1,100,58.228
1576765743.675553,27483.667,4137,3,GX,1,100,59.784
1576765743.717963,27519.333,4137,3,GX,1,100,50.934
1576765743.760372,27555.000,4137,3,GX,1,100,35.400
1576765743.801197,27589.333,4155,3,GX,1,100,14.252
1576765743.842021,27623.667,4155,3,GX,1,100,-6.897
1576765743.882846,27658.000,4155,3,GX,1,100,-21.698
1576765743.924463,27693.000,4173,3,GX,1,100,-43.945
1576765743.966080,27728.000,4173,3,GX,1,100,-68.909
1576765744.007697,27763.000,4173,3,GX,1,100,-100.281
1576765744.049314,27798.000,4191,3,GX,1,100,-85.175
1576765744.090931,27833.000,4191,3,GX,1,100,32.227
1576765744.132548,27868.000,4191,3,GX,1,100,-24.750
1576765744.170598,27900.000,4209,3,GX,1,100,-36.041
1576765744.208648,27932.000,4209,3,GX,1,100,15.503
1576765744.246698,27964.000,4209,3,GX,1,100,2.899
1576765744.285145,27996.333,4227,3,GX,1,100,-6.195
1576765744.323591,28028.667,4227,3,GX,1,100,5.615
1576765744.362037,28061.000,4227,3,GX,1,100,-22.491
1576765744.402862,28095.333,4245,3,GX,1,100,-42.572
1576765744.443686,28129.667,4245,3,GX,1,100,-35.461
1576765744.484510,28164.000,4245,3,GX,1,100,-31.799
1576765744.530091,28202.333,4262,3,GX,1,100,-24.048
1576765744.575672,28240.667,4262,3,GX,1,100,-23.651
1576765744.621252,28279.000,4262,3,GX,1,100,-33.691
1576765744.662077,28313.333,4281,3,GX,1,100,-46.112
1576765744.702901,28347.667,4281,3,GX,1,100,-50.995
1576765744.743726,28382.000,4281,3,GX,1,100,-44.708
1576765744.782172,28414.333,4297,3,GX,1,100,-22.583
1576765744.820618,28446.667,4297,3,GX,1,100,-3.754
1576765744.859065,28479.000,4297,3,GX,1,100,-7.416
1576765744.895926,28510.000,4315,3,GX,1,100,-8.820
1576765744.932786,28541.000,4315,3,GX,1,100,6.927
1576765744.969647,28572.000,4315,3,GX,1,100,12.238
1576765745.010472,28606.333,4333,3,GX,1,100,7.782
1576765745.051296,28640.667,4333,3,GX,1,100,9.552
1576765745.092120,28675.000,4333,3,GX,1,100,15.472
1576765745.132945,28709.333,4351,3,GX,1,100,19.897
1576765745.173769,28743.667,4351,3,GX,1,100,14.923
1576765745.214594,28778.000,4351,3,GX,1,100,12.421
1576765745.255418,28812.333,4369,3,GX,1,100,5.920
1576765745.296242,28846.667,4369,3,GX,1,100,-10.498
1576765745.337067,28881.000,4369,3,GX,1,100,-17.334
1576765745.379873,28917.000,4387,3,GX,1,100,-10.620
1576765745.422679,28953.000,4387,3,GX,1,100,0.519
1576765745.465486,28989.000,4387,3,GX,1,100,-4.120
1576765745.503139,29020.667,4405,3,GX,1,100,-8.514
1576765745.540793,29052.333,4405,3,GX,1,100,-6.744
1576765745.578446,29084.000,4405,3,GX,1,100,-5.676
1576765745.618082,29117.333,4424,3,GX,1,100,-0.366
1576765745.657717,29150.667,4424,3,GX,1,100,0.885
1576765745.697352,29184.000,4424,3,GX,1,100,-3.906
1576765745.738573,29218.667,4441,3,GX,1,100,-6.348
1576765745.779794,29253.333,4441,3,GX,1,100,-7.629
1576765745.821015,29288.000,4441,3,GX,1,100,-9.857
1576765745.862236,29322.667,4459,3,GX,1,100,-7.599
1576765745.903456,29357.333,4459,3,GX,1,100,0.397
1576765745.944677,29392.000,4459,3,GX,1,100,2.167
1576765745.986889,29427.500,4475,2,GX,1,100,1.526
1576765746.029100,29463.000,4475,2,GX,1,100,2.686
1576765746.066853,29494.750,4493,4,GX,1,100,1.160
1576765746.104606,29526.500,4493,4,GX,1,100,0.458
1576765746.142358,29558.250,4493,4,GX,1,100,3.052
1576765746.180111,29590.000,4493,4,GX,1,100,3.784
1576765746.222917,29626.000,4511,3,GX,1,100,2.197
1576765746.265723,29662.000,4511,3,GX,1,100,-0.946
1576765746.308530,29698.000,4511,3,GX,1,100,-4.608
1576765746.348958,29732.000,4529,3,GX,1,100,-7.233
1576765746.389386,29766.000,4529,3,GX,1,100,-11.414
1576765746.429814,29800.000,4529,3,GX,1,100,-14.038
1576765746.470836,29834.500,4547,2,GX,1,100,-13.519
1576765746.511859,29869.000,4547,2,GX,1,100,-7.385
1576765746.553080,29903.667,4565,3,GX,1,100,-8.972
1576765746.594301,29938.333,4565,3,GX,1,100,-9.216
1576765746.635521,29973.000,4565,3,GX,1,100,-1.373
1576765746.674166,30005.500,4584,4,GX,1,100,3.662
1576765746.712810,30038.000,4584,4,GX,1,100,3.845
1576765746.751455,30070.500,4584,4,GX,1,100,0.610
1576765746.790099,30103.000,4584,4,GX,1,100,-1.770
1576765746.828546,30135.333,4602,3,GX,1,100,0.336
1576765746.866992,30167.667,4602,3,GX,1,100,1.190
1576765746.905438,30200.000,4602,3,GX,1,100,0.549
1576765746.945470,30233.667,4620,3,GX,1,100,1.343
1576765746.985502,30267.333,4620,3,GX,1,100,1.068
1576765747.025533,30301.000,4620,3,GX,1,100,1.007
1576765747.072501,30340.500,4637,2,GX,1,100,-2.075
1576765747.119469,30380.000,4637,2,GX,1,100,-2.594
1576765747.160690,30414.667,4655,3,GX,1,100,-1.648
1576765747.201910,30449.333,4655,3,GX,1,100,-0.244
1576765747.243131,30484.000,4655,3,GX,1,100,-1.221
1576765747.282370,30517.000,4671,3,GX,1,100,-1.801
1576765747.321609,30550.000,4671,3,GX,1,100,-3.021
1576765747.360848,30583.000,4671,3,GX,1,100,-2.625
1576765747.398502,30614.667,4689,3,GX,1,100,-2.411
1576765747.436156,30646.333,4689,3,GX,1,100,-1.923
1576765747.473809,30678.000,4689,3,GX,1,100,0.488
1576765747.513841,30711.667,4707,3,GX,1,100,0.336
1576765747.553873,30745.333,4707,3,GX,1,100,-0.671
1576765747.593904,30779.000,4707,3,GX,1,100,-0.763
1576765747.635521,30814.000,4726,3,GX,1,100,-0.458
1576765747.677139,30849.000,4726,3,GX,1,100,-0.854
1576765747.718756,30884.000,4726,3,GX,1,100,-0.610
1576765747.759976,30918.667,4744,3,GX,1,100,0.153
1576765747.801197,30953.333,4744,3,GX,1,100,-0.214
1576765747.842418,30988.000,4744,3,GX,1,100,0.580
1576765747.882846,31022.000,4762,3,GX,1,100,0.397
1576765747.923274,31056.000,4762,3,GX,1,100,0.763
1576765747.963702,31090.000,4762,3,GX,1,100,0.061
1576765748.004923,31124.667,4780,3,GX,1,100,0.214
1576765748.046144,31159.333,4780,3,GX,1,100,1.160
1576765748.087364,31194.000,4780,3,GX,1,100,1.801
1576765748.127000,31227.333,4798,3,GX,1,100,1.526
1576765748.166635,31260.667,4798,3,GX,1,100,-0.031
1576765748.206271,31294.000,4798,3,GX,1,100,0.488
1576765748.247491,31328.667,4815,3,GX,1,100,0.916
1576765748.288712,31363.333,4815,3,GX,1,100,1.129
1576765748.329933,31398.000,4815,3,GX,1,100,-0.214
1576765748.371154,31432.667,4833,3,GX,1,100,-0.763
1576765748.412374,31467.333,4833,3,GX,1,100,1.129
1576765748.453595,31502.000,4833,3,GX,1,100,0.916
1576765748.492438,31534.667,4849,3,GX,1,100,0.549
1576765748.531281,31567.333,4849,3,GX,1,100,0.092
1576765748.570123,31600.000,4849,3,GX,1,100,-0.885
1576765748.608569,31632.333,4868,3,GX,1,100,0.153
1576765748.647016,31664.667,4868,3,GX,1,100,0.366
1576765748.685462,31697.000,4868,3,GX,1,100,-0.610
1576765748.727476,31732.333,4886,3,GX,1,100,-0.793
1576765748.769489,31767.667,4886,3,GX,1,100,0.153
1576765748.811502,31803.000,4886,3,GX,1,100,-0.244
1576765748.852723,31837.667,4904,3,GX,1,100,-0.671
1576765748.893944,31872.333,4904,3,GX,1,100,0.702
1576765748.935165,31907.000,4904,3,GX,1,100,0.153
1576765748.976386,31941.667,4922,3,GX,1,100,-0.610
1576765749.017606,31976.333,4922,3,GX,1,100,0.671
1576765749.058827,32011.000,4922,3,GX,1,100,0.580
1576765749.100048,32045.667,4940,3,GX,1,100,0.031
1576765749.141269,32080.333,4940,3,GX,1,100,0.153
1576765749.182489,32115.000,4940,3,GX,1,100,-0.031
1576765749.220143,32146.667,4958,3,GX,1,100,-0.031
