EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1576765092.298703,44696.000,7310,10,AZ,1,100,0.148
1576765092.298703,44696.000,7310,10,AZ,1,100,0.159
1576765092.298703,44696.000,7310,10,AZ,1,100,0.160
1576765092.298703,44696.000,7310,10,AZ,1,100,0.162
1576765092.298703,44696.000,7310,10,AZ,1,100,0.154
1576765092.298703,44696.000,7310,10,AZ,1,100,0.156
1576765092.298703,44696.000,7310,10,AZ,1,100,0.149
1576765092.298703,44696.000,7310,10,AZ,1,100,0.151
1576765092.298703,44696.000,7310,10,AZ,1,100,0.149
1576765092.298703,44696.000,7310,10,AZ,1,100,0.149
1576765092.336686,44728.000,7328,3,AZ,1,100,0.142
1576765092.374668,44760.000,7328,3,AZ,1,100,0.147
1576765092.412651,44792.000,7328,3,AZ,1,100,0.149
1576765092.453799,44826.667,7344,3,AZ,1,100,0.156
1576765092.494947,44861.333,7344,3,AZ,1,100,0.154
1576765092.536095,44896.000,7344,3,AZ,1,100,0.153
1576765092.576451,44930.000,7362,3,AZ,1,100,0.151
1576765092.616808,44964.000,7362,3,AZ,1,100,0.147
1576765092.657164,44998.000,7362,3,AZ,1,100,0.145
1576765092.698312,45032.667,7381,3,AZ,1,100,0.150
1576765092.739460,45067.333,7381,3,AZ,1,100,0.152
1576765092.780608,45102.000,7381,3,AZ,1,100,0.153
1576765092.821756,45136.667,7399,3,AZ,1,100,0.147
1576765092.862904,45171.333,7399,3,AZ,1,100,0.151
1576765092.904051,45206.000,7399,3,AZ,1,100,0.141
1576765092.943221,45239.000,7417,3,AZ,1,100,0.151
1576765092.982391,45272.000,7417,3,AZ,1,100,0.148
1576765093.021560,45305.000,7417,3,AZ,1,100,0.146
1576765093.059543,45337.000,7435,3,AZ,1,100,0.153
1576765093.097525,45369.000,7435,3,AZ,1,100,0.147
1576765093.135508,45401.000,7435,3,AZ,1,100,0.147
1576765093.179425,45438.000,7453,3,AZ,1,100,0.150
1576765093.223343,45475.000,7453,3,AZ,1,100,0.150
1576765093.267260,45512.000,7453,3,AZ,1,100,0.155
1576765093.308408,45546.667,7470,3,AZ,1,100,0.161
1576765093.349556,45581.333,7470,3,AZ,1,100,0.144
1576765093.390704,45616.000,7470,3,AZ,1,100,0.158
1576765093.431060,45650.000,7488,3,AZ,1,100,0.158
1576765093.471417,45684.000,7488,3,AZ,1,100,0.155
1576765093.511774,45718.000,7488,3,AZ,1,100,0.152
1576765093.552526,45752.333,7506,3,AZ,1,100,0.148
1576765093.593278,45786.667,7506,3,AZ,1,100,0.145
1576765093.634030,45821.000,7506,3,AZ,1,100,0.145
1576765093.672013,45853.000,7523,3,AZ,1,100,0.150
1576765093.709995,45885.000,7523,3,AZ,1,100,0.155
1576765093.747978,45917.000,7523,3,AZ,1,100,0.161
1576765093.787148,45950.000,7541,3,AZ,1,100,0.163
1576765093.826317,45983.000,7541,3,AZ,1,100,0.163
1576765093.865487,46016.000,7541,3,AZ,1,100,0.149
1576765093.906635,46050.667,7559,3,AZ,1,100,0.140
1576765093.947783,46085.333,7559,3,AZ,1,100,0.138
1576765093.988930,46120.000,7559,3,AZ,1,100,0.138
1576765094.029287,46154.000,7577,2,AZ,1,100,0.154
1576765094.069643,46188.000,7577,2,AZ,1,100,0.157
1576765094.112374,46224.000,7595,4,AZ,1,100,0.162
1576765094.155104,46260.000,7595,4,AZ,1,100,0.156
1576765094.197835,46296.000,7595,4,AZ,1,100,0.152
1576765094.240565,46332.000,7595,4,AZ,1,100,0.147
1576765094.278548,46364.000,7613,3,AZ,1,100,0.143
1576765094.316530,46396.000,7613,3,AZ,1,100,0.137
1576765094.354513,46428.000,7613,3,AZ,1,100,0.146
