EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1576765092.272590,44674.000,7303,3,EL,1,100,0.407424
1576765092.272590,44674.000,7303,3,EL,1,100,0.405853
1576765092.272590,44674.000,7303,3,EL,1,100,0.405330
1576765092.338466,44729.500,7321,2,EL,1,100,0.404081
1576765092.404342,44785.000,7321,2,EL,1,100,0.403839
1576765092.466658,44837.500,7339,2,EL,1,100,0.403275
1576765092.528973,44890.000,7339,2,EL,1,100,0.403235
1576765092.595443,44946.000,7355,2,EL,1,100,0.402953
1576765092.661912,45002.000,7355,2,EL,1,100,0.402349
1576765092.731943,45061.000,7374,1,EL,1,100,0.402026
1576765092.799006,45117.500,7392,2,EL,1,100,0.402107
1576765092.866069,45174.000,7392,2,EL,1,100,0.400536
1576765092.934319,45231.500,7410,2,EL,1,100,0.400536
1576765093.002569,45289.000,7410,2,EL,1,100,0.400214
1576765093.065478,45342.000,7428,2,EL,1,100,0.400536
1576765093.128386,45395.000,7428,2,EL,1,100,0.400093
1576765093.196043,45452.000,7446,2,EL,1,100,0.400052
1576765093.263700,45509.000,7446,2,EL,1,100,0.399166
1576765093.330169,45565.000,7464,1,EL,1,100,0.399569
1576765093.399013,45623.000,7481,2,EL,1,100,0.399287
1576765093.467856,45681.000,7481,2,EL,1,100,0.398602
1576765093.536106,45738.500,7499,2,EL,1,100,0.398884
1576765093.604356,45796.000,7499,2,EL,1,100,0.397635
1576765093.667265,45849.000,7518,2,EL,1,100,0.398481
1576765093.730174,45902.000,7518,2,EL,1,100,0.397756
1576765093.796050,45957.500,7534,2,EL,1,100,0.397756
1576765093.861926,46013.000,7534,2,EL,1,100,0.397192
1576765093.927209,46068.000,7552,1,EL,1,100,0.396749
1576765093.996645,46126.500,7570,2,EL,1,100,0.397515
1576765094.066082,46185.000,7570,2,EL,1,100,0.397676
1576765094.135520,46243.500,7588,2,EL,1,100,0.397354
1576765094.204957,46302.000,7588,2,EL,1,100,0.396669
1576765094.265491,46353.000,7606,2,EL,1,100,0.397313
1576765094.326026,46404.000,7606,2,EL,1,100,0.396870
