EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,ER
1576765737.441704,22241.000,3199,3,ER,1,100,1.686698
1576765737.441704,22241.000,3199,3,ER,1,100,1.691049
1576765737.441704,22241.000,3199,3,ER,1,100,1.694674
1576765737.507102,22296.000,3217,2,ER,1,100,1.701160
1576765737.572500,22351.000,3217,2,ER,1,100,1.705550
1576765737.640277,22408.000,3236,1,ER,1,100,1.699186
1576765737.709242,22466.000,3253,2,ER,1,100,1.696970
1576765737.778208,22524.000,3253,2,ER,1,100,1.693143
1576765737.845984,22581.000,3271,2,ER,1,100,1.698138
1576765737.913761,22638.000,3271,2,ER,1,100,1.699629
1576765737.977970,22692.000,3287,2,ER,1,100,1.693465
1576765738.042179,22746.000,3287,2,ER,1,100,1.691008
1576765738.106389,22800.000,3305,2,ER,1,100,1.690041
1576765738.170598,22854.000,3305,2,ER,1,100,1.689437
1576765738.237185,22910.000,3323,2,ER,1,100,1.690122
1576765738.303773,22966.000,3323,2,ER,1,100,1.691572
1576765738.375116,23026.000,3341,1,ER,1,100,1.694029
1576765738.441704,23082.000,3359,2,ER,1,100,1.693385
1576765738.508291,23138.000,3359,2,ER,1,100,1.696245
1576765738.573689,23193.000,3377,2,ER,1,100,1.695762
1576765738.639088,23248.000,3377,2,ER,1,100,1.698179
1576765738.704486,23303.000,3396,2,ER,1,100,1.697937
1576765738.769884,23358.000,3396,2,ER,1,100,1.698541
1576765738.837066,23414.500,3414,2,ER,1,100,1.698622
1576765738.904248,23471.000,3414,2,ER,1,100,1.699145
1576765738.974403,23530.000,3432,1,ER,1,100,1.700394
1576765739.042774,23587.500,3449,2,ER,1,100,1.698984
1576765739.111145,23645.000,3449,2,ER,1,100,1.699629
1576765739.177732,23701.000,3467,2,ER,1,100,1.697977
1576765739.244320,23757.000,3467,2,ER,1,100,1.700193
1576765739.307935,23810.500,3483,2,ER,1,100,1.698944
1576765739.371549,23864.000,3483,2,ER,1,100,1.700918
1576765739.438731,23920.500,3501,2,ER,1,100,1.700596
1576765739.505913,23977.000,3501,2,ER,1,100,1.700999
1576765739.574878,24035.000,3519,1,ER,1,100,1.702287
1576765739.643250,24092.500,3538,2,ER,1,100,1.700676
1576765739.711621,24150.000,3538,2,ER,1,100,1.700596
1576765739.778802,24206.500,3556,2,ER,1,100,1.699709
1576765739.845984,24263.000,3556,2,ER,1,100,1.700837
1576765739.907816,24315.000,3574,2,ER,1,100,1.699347
1576765739.969647,24367.000,3574,2,ER,1,100,1.700596
1576765740.035045,24422.000,3592,2,ER,1,100,1.700314
1576765740.100443,24477.000,3592,2,ER,1,100,1.700032
1576765740.170598,24536.000,3610,1,ER,1,100,1.700636
1576765740.237780,24592.500,3627,2,ER,1,100,1.699830
1576765740.304962,24649.000,3627,2,ER,1,100,1.701764
1576765740.373927,24707.000,3645,2,ER,1,100,1.696930
1576765740.442893,24765.000,3645,2,ER,1,100,1.696930
1576765740.505913,24818.000,3661,2,ER,1,100,1.698582
1576765740.568933,24871.000,3661,2,ER,1,100,1.697292
1576765740.633737,24925.500,3680,2,ER,1,100,1.699387
1576765740.698541,24980.000,3680,2,ER,1,100,1.697091
1576765740.771074,25041.000,3698,1,ER,1,100,1.692338
1576765740.837661,25097.000,3716,2,ER,1,100,1.702610
1576765740.904248,25153.000,3716,2,ER,1,100,1.713043
1576765740.973809,25211.500,3734,2,ER,1,100,1.711835
1576765741.043369,25270.000,3734,2,ER,1,100,1.708813
1576765741.106389,25323.000,3752,2,ER,1,100,1.714695
1576765741.169409,25376.000,3752,2,ER,1,100,1.711714
1576765741.231835,25428.500,3770,2,ER,1,100,1.710948
1576765741.294261,25481.000,3770,2,ER,1,100,1.708531
1576765741.365604,25541.000,3788,1,ER,1,100,1.706074
1576765741.432191,25597.000,3805,2,ER,1,100,1.705228
1576765741.498779,25653.000,3805,2,ER,1,100,1.705107
1576765741.568339,25711.500,3823,2,ER,1,100,1.707726
1576765741.637899,25770.000,3823,2,ER,1,100,1.717233
1576765741.702108,25824.000,3840,2,ER,1,100,1.714816
1576765741.766318,25878.000,3840,2,ER,1,100,1.721986
1576765741.828743,25930.500,3858,2,ER,1,100,1.728431
1576765741.891169,25983.000,3858,2,ER,1,100,1.740798
1576765741.962512,26043.000,3876,1,ER,1,100,1.766580
1576765742.030884,26100.500,3894,2,ER,1,100,1.771615
1576765742.099255,26158.000,3894,2,ER,1,100,1.765774
1576765742.167031,26215.000,3912,2,ER,1,100,1.779712
1576765742.234807,26272.000,3912,2,ER,1,100,1.789742
1576765742.301395,26328.000,3930,2,ER,1,100,1.794294
1576765742.367982,26384.000,3930,2,ER,1,100,1.800578
1576765742.430408,26436.500,3948,2,ER,1,100,1.803600
1576765742.492834,26489.000,3948,2,ER,1,100,1.814235
1576765742.559421,26545.000,3966,2,ER,1,100,1.821284
1576765742.626009,26601.000,3966,2,ER,1,100,1.828334
1576765742.696163,26660.000,3985,1,ER,1,100,1.842836
1576765742.763345,26716.500,4002,2,ER,1,100,1.900481
1576765742.830527,26773.000,4002,2,ER,1,100,1.916071
1576765742.898898,26830.500,4020,2,ER,1,100,1.885697
1576765742.967269,26888.000,4020,2,ER,1,100,1.858466
1576765743.030289,26941.000,4036,2,ER,1,100,1.844527
1576765743.093309,26994.000,4036,2,ER,1,100,1.834376
1576765743.160491,27050.500,4054,2,ER,1,100,1.824426
1576765743.227673,27107.000,4054,2,ER,1,100,1.823701
1576765743.294261,27163.000,4072,1,ER,1,100,1.824869
1576765743.362830,27220.667,4093,3,ER,1,100,1.826118
1576765743.431399,27278.333,4093,3,ER,1,100,1.839371
1576765743.499968,27336.000,4093,3,ER,1,100,1.808192
1576765743.564772,27390.500,4113,2,ER,1,100,1.798605
1576765743.629576,27445.000,4113,2,ER,1,100,1.792804
1576765743.694974,27500.000,4131,2,ER,1,100,1.770205
1576765743.760372,27555.000,4131,2,ER,1,100,1.765532
1576765743.826960,27611.000,4148,2,ER,1,100,1.761786
1576765743.893547,27667.000,4148,2,ER,1,100,1.767869
1576765743.967269,27729.000,4166,1,ER,1,100,1.770004
1576765744.033856,27785.000,4184,2,ER,1,100,1.766096
1576765744.100444,27841.000,4184,2,ER,1,100,1.749258
1576765744.167031,27897.000,4202,2,ER,1,100,1.726820
1576765744.233618,27953.000,4202,2,ER,1,100,1.728673
1576765744.297828,28007.000,4220,2,ER,1,100,1.712479
1576765744.362037,28061.000,4220,2,ER,1,100,1.691975
1576765744.428625,28117.000,4238,2,ER,1,100,1.672438
1576765744.495212,28173.000,4238,2,ER,1,100,1.647220
1576765744.568934,28235.000,4256,1,ER,1,100,1.605487
1576765744.636116,28291.500,4274,2,ER,1,100,1.571689
1576765744.703298,28348.000,4274,2,ER,1,100,1.557469
1576765744.769290,28403.500,4292,2,ER,1,100,1.555737
1576765744.835283,28459.000,4292,2,ER,1,100,1.562505
1576765744.897709,28511.500,4308,2,ER,1,100,1.562465
1576765744.960135,28564.000,4308,2,ER,1,100,1.561780
1576765745.026128,28619.500,4326,2,ER,1,100,1.550782
1576765745.092120,28675.000,4326,2,ER,1,100,1.553844
1576765745.163464,28735.000,4344,1,ER,1,100,1.563270
1576765745.230052,28791.000,4362,2,ER,1,100,1.562988
1576765745.296639,28847.000,4362,2,ER,1,100,1.567943
1576765745.364415,28904.000,4380,2,ER,1,100,1.570642
1576765745.432192,28961.000,4380,2,ER,1,100,1.580431
1576765745.495807,29014.500,4398,2,ER,1,100,1.580713
1576765745.559421,29068.000,4398,2,ER,1,100,1.584983
1576765745.624820,29123.000,4417,2,ER,1,100,1.587480
1576765745.690218,29178.000,4417,2,ER,1,100,1.595215
1576765745.759184,29236.000,4435,1,ER,1,100,1.600653
1576765745.827554,29293.500,4452,2,ER,1,100,1.606293
1576765745.895926,29351.000,4452,2,ER,1,100,1.613866
1576765745.964891,29409.000,4470,2,ER,1,100,1.616766
1576765746.033857,29467.000,4470,2,ER,1,100,1.623735
1576765746.097471,29520.500,4486,2,ER,1,100,1.626716
1576765746.161086,29574.000,4486,2,ER,1,100,1.632839
1576765746.225295,29628.000,4504,2,ER,1,100,1.634894
1576765746.289505,29682.000,4504,2,ER,1,100,1.640171
1576765746.357281,29739.000,4522,1,ER,1,100,1.641339
1576765746.425058,29796.000,4540,2,ER,1,100,1.639244
1576765746.492834,29853.000,4540,2,ER,1,100,1.640372
1576765746.562394,29911.500,4558,2,ER,1,100,1.637311
1576765746.631954,29970.000,4558,2,ER,1,100,1.637955
1576765746.696163,30024.000,4577,2,ER,1,100,1.635579
1576765746.760373,30078.000,4577,2,ER,1,100,1.643676
1576765746.823393,30131.000,4595,2,ER,1,100,1.633967
