EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1576765098.320138,49769.000,8192,1,TL,1,100,2019-12-19_10-18-18-202523
1576765098.443581,49873.000,8212,1,TL,1,100,2019-12-19_10-18-18-301326
1576765104.326141,54829.000,9088,1,TL,1,100,2019-12-19_10-18-24-217895
1576765104.514867,54988.000,9108,1,TL,1,100,2019-12-19_10-18-24-385746
1576765110.386745,59935.000,9984,1,TL,1,100,2019-12-19_10-18-30-272617
1576765110.577845,60096.000,10004,1,TL,1,100,2019-12-19_10-18-30-437397
1576765116.448536,65042.000,10880,1,TL,1,100,2019-12-19_10-18-36-347099
1576765116.663375,65223.000,10901,1,TL,1,100,2019-12-19_10-18-36-557684
1576765122.511513,70150.000,11776,1,TL,1,100,2019-12-19_10-18-42-427792
1576765122.707361,70315.000,11797,1,TL,1,100,2019-12-19_10-18-42-592435
1576765128.580426,75263.000,12673,1,TL,1,100,2019-12-19_10-18-48-515623
1576765128.764404,75418.000,12693,1,TL,1,100,2019-12-19_10-18-48-668170
1576765134.639843,80368.000,13569,1,TL,1,100,2019-12-19_10-18-54-577332
1576765134.819073,80519.000,13589,1,TL,1,100,2019-12-19_10-18-54-734002
1576765140.701634,85475.000,14466,1,TL,1,100,2019-12-19_10-19-00-646102
1576765140.892734,85636.000,14486,1,TL,1,100,2019-12-19_10-19-00-802509
1576765146.766985,90585.000,15362,1,TL,1,100,2019-12-19_10-19-06-716532
1576765146.953338,90742.000,15382,1,TL,1,100,2019-12-19_10-19-06-876804
1576765152.829963,95693.000,16259,1,TL,1,100,2019-12-19_10-19-12-784381
1576765153.009194,95844.000,16279,1,TL,1,100,2019-12-19_10-19-12-948140
1576765158.892941,100801.000,17155,1,TL,1,100,2019-12-19_10-19-18-873498
1576765159.073358,100953.000,17175,1,TL,1,100,2019-12-19_10-19-19-040466
1576765164.957105,105910.000,18051,1,TL,1,100,2019-12-19_10-19-24-946202
