EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576765743.411978,27262.000,4085,2,RD,1,100,TL
1576765743.411978,27262.000,4085,2,RD,1,100,TU
1576765746.448839,29816.000,4982,2,RD,1,100,TL
1576765749.485700,32370.000,4982,2,RD,1,100,TU
1576765752.522561,34924.000,5878,2,RD,1,100,TL
1576765755.559422,37478.000,5878,2,RD,1,100,TU
1576765758.596283,40032.000,6775,2,RD,1,100,TL
1576765761.633145,42586.000,6775,2,RD,1,100,TU
1576765764.670006,45140.000,7671,2,RD,1,100,TL
1576765767.706867,47694.000,7671,2,RD,1,100,TU
1576765770.743728,50248.000,8567,2,RD,1,100,TL
1576765773.780589,52802.000,8567,2,RD,1,100,TU
1576765776.817451,55356.000,9463,2,RD,1,100,TL
1576765779.854312,57910.000,9463,2,RD,1,100,TU
1576765782.891173,60464.000,10361,2,RD,1,100,TL
1576765785.928034,63018.000,10361,2,RD,1,100,TU
1576765788.964895,65572.000,11257,2,RD,1,100,TL
1576765792.001756,68126.000,11257,2,RD,1,100,TU
1576765795.038617,70680.000,12153,2,RD,1,100,TL
1576765798.075479,73234.000,12153,2,RD,1,100,TU
1576765801.112340,75788.000,13049,2,RD,1,100,TL
1576765804.149201,78342.000,13049,2,RD,1,100,TU
1576765807.186062,80896.000,13945,2,RD,1,100,TL
1576765810.222923,83450.000,13945,2,RD,1,100,TU
1576765813.259784,86004.000,14841,2,RD,1,100,TL
1576765816.296646,88558.000,14841,2,RD,1,100,TU
1576765819.333507,91112.000,15740,2,RD,1,100,TL
1576765822.370368,93666.000,15740,2,RD,1,100,TU
1576765825.407229,96220.000,16636,2,RD,1,100,TL
1576765828.444090,98774.000,16636,2,RD,1,100,TU
1576765831.480951,101328.000,17533,2,RD,1,100,TL
1576765834.517812,103882.000,17533,2,RD,1,100,TU
1576765837.554674,106436.000,18429,2,RD,1,100,TL
1576765840.591535,108990.000,18429,2,RD,1,100,TU
1576765843.628396,111544.000,19326,2,RD,1,100,TL
1576765846.665257,114098.000,19326,2,RD,1,100,TU
1576765849.702118,116652.000,20222,2,RD,1,100,TL
1576765852.738980,119206.000,20222,2,RD,1,100,TU
1576765855.775841,121760.000,21120,2,RD,1,100,TL
1576765858.812702,124314.000,21120,2,RD,1,100,TU
1576765861.849563,126868.000,22016,2,RD,1,100,TL
1576765864.886424,129422.000,22016,2,RD,1,100,TU
1576765867.923285,131976.000,22912,2,RD,1,100,TL
1576765870.960147,134530.000,22912,2,RD,1,100,TU
1576765873.997008,137084.000,23808,2,RD,1,100,TL
1576765877.033869,139638.000,23808,2,RD,1,100,TU
1576765880.070730,142192.000,24704,2,RD,1,100,TL
1576765883.107591,144746.000,24704,2,RD,1,100,TU
1576765886.144452,147300.000,25600,2,RD,1,100,TL
1576765889.181314,149854.000,25600,2,RD,1,100,TU
1576765892.218175,152408.000,26496,2,RD,1,100,TL
1576765895.255036,154962.000,26496,2,RD,1,100,TU
1576765898.310922,157532.000,27392,2,RD,1,100,TL
1576765901.366808,160102.000,27392,2,RD,1,100,TU
1576765904.624835,162842.000,28167,2,RD,1,100,TL
1576765907.882861,165582.000,28167,2,RD,1,100,TU
1576765910.937558,168151.000,28976,2,RD,1,100,TL
1576765913.992255,170720.000,28976,2,RD,1,100,TU
1576765917.029116,173274.000,29872,2,RD,1,100,TL
1576765920.065978,175828.000,29872,2,RD,1,100,TU
1576765923.102839,178382.000,30769,2,RD,1,100,TL
1576765926.139700,180936.000,30769,2,RD,1,100,TU
1576765929.176561,183490.000,31665,2,RD,1,100,TL
1576765932.213422,186044.000,31665,2,RD,1,100,TU
1576765935.250283,188598.000,32561,2,RD,1,100,TL
1576765938.287145,191152.000,32561,2,RD,1,100,TU
1576765941.324006,193706.000,33457,2,RD,1,100,TL
1576765944.360867,196260.000,33457,2,RD,1,100,TU
1576765947.397728,198814.000,34353,2,RD,1,100,TL
1576765950.434589,201368.000,34353,2,RD,1,100,TU
1576765953.471450,203922.000,35251,2,RD,1,100,TL
1576765956.508312,206476.000,35251,2,RD,1,100,TU
1576765959.545173,209030.000,36147,2,RD,1,100,TL
1576765962.582034,211584.000,36147,2,RD,1,100,TU
1576765965.618895,214138.000,37043,2,RD,1,100,TL
1576765968.655756,216692.000,37043,2,RD,1,100,TU
1576765971.692617,219246.000,37940,2,RD,1,100,TL
1576765974.729479,221800.000,37940,2,RD,1,100,TU
1576765977.766340,224354.000,38837,2,RD,1,100,TL
1576765980.803201,226908.000,38837,2,RD,1,100,TU
1576765983.840062,229462.000,39733,2,RD,1,100,TL
1576765986.876923,232016.000,39733,2,RD,1,100,TU
1576765989.913785,234570.000,40629,2,RD,1,100,TL
1576765992.950645,237124.000,40629,2,RD,1,100,TU
1576765995.987507,239678.000,41524,2,RD,1,100,TL
1576765999.024368,242232.000,41524,2,RD,1,100,TU
1576766002.061229,244786.000,42420,2,RD,1,100,TL
1576766005.098090,247340.000,42420,2,RD,1,100,TU
1576766008.134951,249894.000,43316,2,RD,1,100,TL
1576766011.171813,252448.000,43316,2,RD,1,100,TU
1576766014.208674,255002.000,44212,2,RD,1,100,TL
1576766017.245535,257556.000,44212,2,RD,1,100,TU
1576766020.282396,260110.000,45110,2,RD,1,100,TL
1576766023.319257,262664.000,45110,2,RD,1,100,TU
1576766026.356118,265218.000,46006,2,RD,1,100,TL
1576766029.392980,267772.000,46006,2,RD,1,100,TU
1576766032.429841,270326.000,46904,2,RD,1,100,TL
1576766035.466702,272880.000,46904,2,RD,1,100,TU
1576766038.503563,275434.000,47800,2,RD,1,100,TL
1576766041.540424,277988.000,47800,2,RD,1,100,TU
1576766044.577285,280542.000,48698,2,RD,1,100,TL
1576766047.614146,283096.000,48698,2,RD,1,100,TU
1576766050.651008,285650.000,49594,2,RD,1,100,TL
1576766053.687869,288204.000,49594,2,RD,1,100,TU
1576766056.724730,290758.000,50490,2,RD,1,100,TL
1576766059.761591,293312.000,50490,2,RD,1,100,TU
1576766062.798452,295866.000,51387,2,RD,1,100,TL
1576766065.835314,298420.000,51387,2,RD,1,100,TU
1576766068.872175,300974.000,52284,2,RD,1,100,TL
1576766071.909036,303528.000,52284,2,RD,1,100,TU
1576766074.945897,306082.000,53180,2,RD,1,100,TL
1576766077.982758,308636.000,53180,2,RD,1,100,TU
1576766081.019619,311190.000,54077,2,RD,1,100,TL
1576766084.056480,313744.000,54077,2,RD,1,100,TU
1576766087.093342,316298.000,54973,2,RD,1,100,TL
1576766090.130203,318852.000,54973,2,RD,1,100,TU
1576766093.167064,321406.000,55870,2,RD,1,100,TL
1576766096.203925,323960.000,55870,2,RD,1,100,TU
1576766099.240786,326514.000,56766,2,RD,1,100,TL
1576766102.277647,329068.000,56766,2,RD,1,100,TU
1576766105.314509,331622.000,57662,2,RD,1,100,TL
1576766108.351370,334176.000,57662,2,RD,1,100,TU
1576766111.388231,336730.000,58556,2,RD,1,100,TL
1576766114.425092,339284.000,58556,2,RD,1,100,TU
1576766117.461953,341838.000,59453,2,RD,1,100,TL
1576766120.498815,344392.000,59453,2,RD,1,100,TU
1576766123.535676,346946.000,60349,2,RD,1,100,TL
1576766126.572537,349500.000,60349,2,RD,1,100,TU
1576766129.609398,352054.000,61245,2,RD,1,100,TL
1576766132.646259,354608.000,61245,2,RD,1,100,TU
1576766135.683120,357162.000,62143,2,RD,1,100,TL
1576766138.719981,359716.000,62143,2,RD,1,100,TU
1576766141.756843,362270.000,63039,2,RD,1,100,TL
1576766144.793704,364824.000,63039,2,RD,1,100,TU
1576766147.830565,367378.000,63937,2,RD,1,100,TL
1576766150.867426,369932.000,63937,2,RD,1,100,TU
1576766153.904287,372486.000,64833,2,RD,1,100,TL
1576766156.941149,375040.000,64833,2,RD,1,100,TU
1576766159.978010,377594.000,194,2,RD,1,100,TL
1576766163.014871,380148.000,194,2,RD,1,100,TU
1576766166.051732,382702.000,1090,2,RD,1,100,TL
1576766169.088593,385256.000,1090,2,RD,1,100,TU
1576766172.125454,387810.000,1986,2,RD,1,100,TL
1576766175.162316,390364.000,1986,2,RD,1,100,TU
1576766178.199177,392918.000,2884,2,RD,1,100,TL
1576766181.236038,395472.000,2884,2,RD,1,100,TU
1576766184.272899,398026.000,3780,2,RD,1,100,TL
1576766187.309760,400580.000,3780,2,RD,1,100,TU
1576766190.346621,403134.000,4678,2,RD,1,100,TL
1576766193.383482,405688.000,4678,2,RD,1,100,TU
1576766196.420344,408242.000,5574,2,RD,1,100,TL
1576766199.457205,410796.000,5574,2,RD,1,100,TU
1576766202.494066,413350.000,6468,2,RD,1,100,TL
1576766205.530927,415904.000,6468,2,RD,1,100,TU
1576766208.567788,418458.000,7364,2,RD,1,100,TL
