EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1576765092.288021,44687.000,7301,6,PG,1,100,7561
1576765092.288021,44687.000,7301,6,PG,1,100,7615
1576765092.288021,44687.000,7301,6,PG,1,100,7571
1576765092.288021,44687.000,7301,6,PG,1,100,7535
1576765092.288021,44687.000,7301,6,PG,1,100,7507
1576765092.288021,44687.000,7301,6,PG,1,100,7498
1576765092.326795,44719.667,7319,3,PG,1,100,7519
1576765092.365568,44752.333,7319,3,PG,1,100,7530
1576765092.404342,44785.000,7319,3,PG,1,100,7535
1576765092.441929,44816.667,7337,3,PG,1,100,7540
1576765092.479516,44848.333,7337,3,PG,1,100,7544
1576765092.517103,44880.000,7337,3,PG,1,100,7550
1576765092.556669,44913.333,7353,3,PG,1,100,7561
1576765092.596234,44946.667,7353,3,PG,1,100,7579
1576765092.635799,44980.000,7353,3,PG,1,100,7576
1576765092.676947,45014.667,7372,3,PG,1,100,7587
1576765092.718095,45049.333,7372,3,PG,1,100,7592
1576765092.759243,45084.000,7372,3,PG,1,100,7649
1576765092.799995,45118.333,7390,3,PG,1,100,7684
1576765092.840747,45152.667,7390,3,PG,1,100,7706
1576765092.881499,45187.000,7390,3,PG,1,100,7669
1576765092.921856,45221.000,7408,3,PG,1,100,7638
1576765092.962212,45255.000,7408,3,PG,1,100,7606
1576765093.002569,45289.000,7408,3,PG,1,100,7614
1576765093.040156,45320.667,7426,3,PG,1,100,7615
1576765093.077743,45352.333,7426,3,PG,1,100,7644
1576765093.115330,45384.000,7426,3,PG,1,100,7605
1576765093.154895,45417.333,7444,3,PG,1,100,7585
1576765093.194460,45450.667,7444,3,PG,1,100,7592
1576765093.234025,45484.000,7444,3,PG,1,100,7598
1576765093.275173,45518.667,7462,3,PG,1,100,7609
1576765093.316321,45553.333,7462,3,PG,1,100,7620
1576765093.357469,45588.000,7462,3,PG,1,100,7638
1576765093.398221,45622.333,7479,3,PG,1,100,7637
1576765093.438973,45656.667,7479,3,PG,1,100,7648
1576765093.479726,45691.000,7479,3,PG,1,100,7667
1576765093.521269,45726.000,7497,3,PG,1,100,7688
1576765093.562813,45761.000,7497,3,PG,1,100,7692
1576765093.604356,45796.000,7497,3,PG,1,100,7709
1576765093.641943,45827.667,7516,3,PG,1,100,7726
1576765093.679530,45859.333,7516,3,PG,1,100,7723
1576765093.717117,45891.000,7516,3,PG,1,100,7707
1576765093.755495,45923.333,7532,3,PG,1,100,7662
1576765093.793874,45955.667,7532,3,PG,1,100,7643
1576765093.832252,45988.000,7532,3,PG,1,100,7626
1576765093.873004,46022.333,7550,3,PG,1,100,7632
1576765093.913756,46056.667,7550,3,PG,1,100,7633
1576765093.954509,46091.000,7550,3,PG,1,100,7641
1576765093.995656,46125.667,7568,3,PG,1,100,7647
1576765094.036804,46160.333,7568,3,PG,1,100,7635
1576765094.077952,46195.000,7568,3,PG,1,100,7641
1576765094.120287,46230.667,7586,3,PG,1,100,7645
1576765094.162622,46266.333,7586,3,PG,1,100,7656
1576765094.204957,46302.000,7586,3,PG,1,100,7672
1576765094.241752,46333.000,7604,3,PG,1,100,7726
1576765094.278548,46364.000,7604,3,PG,1,100,7737
1576765094.315344,46395.000,7604,3,PG,1,100,7767
1576765094.353722,46427.333,7622,3,PG,1,100,7712
1576765094.392100,46459.667,7622,3,PG,1,100,7694
1576765094.430478,46492.000,7622,3,PG,1,100,7759
1576765094.472022,46527.000,7640,3,PG,1,100,7810
1576765094.513566,46562.000,7640,3,PG,1,100,7777
1576765094.555109,46597.000,7640,3,PG,1,100,7705
1576765094.596653,46632.000,7658,3,PG,1,100,7663
1576765094.638196,46667.000,7658,3,PG,1,100,7647
1576765094.679739,46702.000,7658,3,PG,1,100,7652
1576765094.721283,46737.000,7676,3,PG,1,100,7655
1576765094.762826,46772.000,7676,3,PG,1,100,7661
1576765094.804370,46807.000,7676,3,PG,1,100,7668
1576765094.841561,46838.333,7692,3,PG,1,100,7669
1576765094.878753,46869.667,7692,3,PG,1,100,7676
1576765094.915944,46901.000,7692,3,PG,1,100,7692
1576765094.953927,46933.000,7710,4,PG,1,100,7703
1576765094.991909,46965.000,7710,4,PG,1,100,7709
1576765095.029892,46997.000,7710,4,PG,1,100,7727
1576765095.067874,47029.000,7710,4,PG,1,100,7748
1576765095.107638,47062.500,7728,2,PG,1,100,7763
1576765095.147401,47096.000,7728,2,PG,1,100,7768
1576765095.188549,47130.667,7746,3,PG,1,100,7781
1576765095.229696,47165.333,7746,3,PG,1,100,7775
1576765095.270844,47200.000,7746,3,PG,1,100,7782
1576765095.311992,47234.667,7764,3,PG,1,100,7750
1576765095.353140,47269.333,7764,3,PG,1,100,7719
1576765095.394288,47304.000,7764,3,PG,1,100,7690
1576765095.432270,47336.000,7782,4,PG,1,100,7676
1576765095.470253,47368.000,7782,4,PG,1,100,7648
1576765095.508236,47400.000,7782,4,PG,1,100,7670
1576765095.546218,47432.000,7782,4,PG,1,100,7682
1576765095.584992,47464.667,7800,3,PG,1,100,7637
1576765095.623766,47497.333,7800,3,PG,1,100,7672
1576765095.662540,47530.000,7800,3,PG,1,100,7716
1576765095.702501,47563.667,7819,3,PG,1,100,7745
1576765095.742462,47597.333,7819,3,PG,1,100,7737
1576765095.782423,47631.000,7819,3,PG,1,100,7713
1576765095.822779,47665.000,7837,3,PG,1,100,7701
1576765095.863136,47699.000,7837,3,PG,1,100,7783
1576765095.903492,47733.000,7837,3,PG,1,100,7802
1576765095.944640,47767.667,7854,3,PG,1,100,7809
1576765095.985788,47802.333,7854,3,PG,1,100,7816
1576765096.026936,47837.000,7854,3,PG,1,100,7785
1576765096.066106,47870.000,7872,3,PG,1,100,7799
1576765096.105275,47903.000,7872,3,PG,1,100,7786
