EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1576765092.207308,44619.000,7306,1,TH,1,100,16150
1576765092.339060,44730.000,7324,1,TH,1,100,16170
1576765092.466064,44837.000,7341,1,TH,1,100,16170
1576765092.596629,44947.000,7358,1,TH,1,100,16170
1576765092.731943,45061.000,7377,1,TH,1,100,16172
1576765092.866069,45174.000,7395,1,TH,1,100,16172
1576765093.002569,45289.000,7413,1,TH,1,100,16180
1576765093.128386,45395.000,7431,1,TH,1,100,16178
1576765093.263700,45509.000,7449,1,TH,1,100,16174
1576765093.399013,45623.000,7484,1,TH,1,100,16166
1576765093.535513,45738.000,7502,1,TH,1,100,16148
1576765093.667265,45849.000,7520,1,TH,1,100,16192
1576765093.794269,45956.000,7537,1,TH,1,100,16182
1576765093.927209,46068.000,7555,1,TH,1,100,16140
1576765094.066082,46185.000,7573,1,TH,1,100,16152
1576765094.204957,46302.000,7591,1,TH,1,100,16176
1576765094.326026,46404.000,7609,1,TH,1,100,16168
1576765094.457778,46515.000,7627,1,TH,1,100,16178
1576765094.597839,46633.000,7663,1,TH,1,100,16164
1576765094.730779,46745.000,7680,1,TH,1,100,16164
1576765094.866092,46859.000,7697,1,TH,1,100,16190
1576765094.990722,46964.000,7715,1,TH,1,100,16158
1576765095.116540,47070.000,7733,1,TH,1,100,16164
1576765095.255414,47187.000,7751,1,TH,1,100,16140
1576765095.394288,47304.000,7769,1,TH,1,100,16178
1576765095.518918,47409.000,7787,1,TH,1,100,16160
1576765095.647110,47517.000,7805,1,TH,1,100,16160
1576765095.782423,47631.000,7824,1,TH,1,100,16160
1576765095.917736,47745.000,7859,1,TH,1,100,16096
1576765096.054236,47860.000,7877,1,TH,1,100,16166
1576765096.182427,47968.000,7894,1,TH,1,100,16176
1576765096.311806,48077.000,7911,1,TH,1,100,16164
1576765096.445932,48190.000,7929,1,TH,1,100,16146
1576765096.584806,48307.000,7947,1,TH,1,100,16144
1576765096.717745,48419.000,7966,1,TH,1,100,16170
1576765096.844749,48526.000,7984,1,TH,1,100,16152
1576765096.975315,48636.000,8002,1,TH,1,100,16160
1576765097.110628,48750.000,8020,1,TH,1,100,16142
1576765097.248315,48866.000,8055,1,TH,1,100,16108
1576765097.380067,48977.000,8072,1,TH,1,100,16114
1576765097.505885,49083.000,8089,1,TH,1,100,15978
1576765097.644759,49200.000,8108,1,TH,1,100,15892
1576765097.783633,49317.000,8126,1,TH,1,100,15930
1576765097.916572,49429.000,8144,1,TH,1,100,15950
1576765098.043576,49536.000,8162,1,TH,1,100,15922
1576765098.176516,49648.000,8180,1,TH,1,100,15962
1576765098.310642,49761.000,8201,1,TH,1,100,16008
1576765098.447142,49876.000,8221,1,TH,1,100,16044
1576765098.582455,49990.000,8239,1,TH,1,100,16010
1576765098.707085,50095.000,8258,1,TH,1,100,16006
1576765098.838838,50206.000,8276,1,TH,1,100,16052
1576765098.978899,50324.000,8294,1,TH,1,100,16076
1576765099.115399,50439.000,8329,1,TH,1,100,16124
1576765099.248338,50551.000,8346,1,TH,1,100,16202
1576765099.375342,50658.000,8363,1,TH,1,100,16212
1576765099.508282,50770.000,8381,1,TH,1,100,16230
1576765099.643595,50884.000,8400,1,TH,1,100,16214
1576765099.786030,51004.000,8418,1,TH,1,100,16276
1576765099.913034,51111.000,8436,1,TH,1,100,16260
1576765100.042413,51220.000,8454,1,TH,1,100,16264
1576765100.175352,51332.000,8472,1,TH,1,100,16252
1576765100.309478,51445.000,8507,1,TH,1,100,16248
1576765100.448352,51562.000,8524,1,TH,1,100,16284
1576765100.572982,51667.000,8541,1,TH,1,100,16264
1576765100.699987,51774.000,8560,1,TH,1,100,16250
1576765100.837674,51890.000,8578,1,TH,1,100,16194
1576765100.976548,52007.000,8596,1,TH,1,100,16256
1576765101.105926,52116.000,8614,1,TH,1,100,16254
1576765101.234118,52224.000,8632,1,TH,1,100,16246
1576765101.368244,52337.000,8650,1,TH,1,100,16256
1576765101.502370,52450.000,8685,1,TH,1,100,16194
1576765101.641244,52567.000,8704,1,TH,1,100,16252
1576765101.768248,52674.000,8721,1,TH,1,100,16260
1576765101.895253,52781.000,8738,1,TH,1,100,16266
1576765102.031753,52896.000,8756,1,TH,1,100,16220
1576765102.170627,53013.000,8774,1,TH,1,100,16236
1576765102.303566,53125.000,8792,1,TH,1,100,16248
1576765102.429384,53231.000,8810,1,TH,1,100,16226
1576765102.559949,53341.000,8828,1,TH,1,100,16218
1576765102.695262,53455.000,8847,1,TH,1,100,16214
1576765102.830575,53569.000,8882,1,TH,1,100,16212
1576765102.967075,53684.000,8899,1,TH,1,100,16220
1576765103.092893,53790.000,8916,1,TH,1,100,16212
1576765103.225832,53902.000,8934,1,TH,1,100,16212
1576765103.361145,54016.000,8952,1,TH,1,100,16200
1576765103.497645,54131.000,8970,1,TH,1,100,16240
1576765103.629397,54242.000,8988,1,TH,1,100,16206
1576765103.756402,54349.000,9007,1,TH,1,100,16208
1576765103.890528,54462.000,9025,1,TH,1,100,16192
1576765104.028215,54578.000,9060,1,TH,1,100,16166
1576765104.168276,54696.000,9077,1,TH,1,100,16216
1576765104.294093,54802.000,9097,2,TH,1,100,16196
1576765104.419911,54908.000,9097,2,TH,1,100,16202
1576765104.559972,55026.000,9117,1,TH,1,100,16206
1576765104.694098,55139.000,9153,1,TH,1,100,16158
1576765104.830598,55254.000,9170,1,TH,1,100,16224
1576765104.957603,55361.000,9187,1,TH,1,100,16184
1576765105.088168,55471.000,9205,1,TH,1,100,16190
1576765105.225855,55587.000,9223,1,TH,1,100,16178
1576765105.364729,55704.000,9241,1,TH,1,100,16208
1576765105.490546,55810.000,9259,1,TH,1,100,16182
1576765105.617551,55917.000,9277,1,TH,1,100,16184
1576765105.755238,56033.000,9296,1,TH,1,100,16168
1576765105.891738,56148.000,9331,1,TH,1,100,16148
1576765106.028238,56263.000,9348,1,TH,1,100,16186
1576765106.169486,56382.000,9365,1,TH,1,100,16170
1576765106.305986,56497.000,9383,1,TH,1,100,16140
1576765106.443673,56613.000,9401,1,TH,1,100,16168
1576765106.573051,56722.000,9419,1,TH,1,100,16176
1576765106.701243,56830.000,9438,1,TH,1,100,16166
1576765106.835369,56943.000,9456,1,TH,1,100,16146
1576765106.974243,57060.000,9491,1,TH,1,100,16142
1576765107.109556,57174.000,9508,1,TH,1,100,16180
1576765107.236560,57281.000,9526,1,TH,1,100,16160
1576765107.365939,57390.000,9543,1,TH,1,100,16154
1576765107.500065,57503.000,9561,1,TH,1,100,16126
1576765107.637752,57619.000,9580,1,TH,1,100,16168
1576765107.770691,57731.000,9598,1,TH,1,100,16180
1576765107.896509,57837.000,9616,1,TH,1,100,16172
1576765108.031822,57951.000,9634,1,TH,1,100,16152
1576765108.170696,58068.000,9669,1,TH,1,100,16106
1576765108.306009,58182.000,9686,1,TH,1,100,16156
1576765108.434200,58290.000,9703,1,TH,1,100,16168
1576765108.563579,58399.000,9721,1,TH,1,100,16154
1576765108.696518,58511.000,9740,1,TH,1,100,16106
1576765108.835392,58628.000,9758,1,TH,1,100,16178
1576765108.971892,58743.000,9776,1,TH,1,100,16186
1576765109.094149,58846.000,9794,1,TH,1,100,16166
1576765109.224714,58956.000,9812,1,TH,1,100,16162
1576765109.364775,59074.000,9847,1,TH,1,100,16146
1576765109.497714,59186.000,9865,1,TH,1,100,16166
1576765109.629466,59297.000,9883,1,TH,1,100,16186
1576765109.768340,59414.000,9900,1,TH,1,100,16158
1576765109.892971,59519.000,9918,1,TH,1,100,16118
1576765110.021162,59627.000,9936,1,TH,1,100,16138
1576765110.158849,59743.000,9954,1,TH,1,100,16182
1576765110.296536,59859.000,9972,1,TH,1,100,16156
1576765110.428288,59970.000,9993,1,TH,1,100,16140
1576765110.569536,60089.000,10013,1,TH,1,100,16134
1576765110.698915,60198.000,10032,1,TH,1,100,16168
1576765110.825919,60305.000,10050,1,TH,1,100,16134
1576765110.962419,60420.000,10068,1,TH,1,100,16148
1576765111.097732,60534.000,10086,1,TH,1,100,16146
1576765111.236606,60651.000,10121,1,TH,1,100,16114
1576765111.361237,60756.000,10139,1,TH,1,100,16170
1576765111.487054,60862.000,10156,1,TH,1,100,16174
1576765111.623554,60977.000,10175,1,TH,1,100,16176
1576765111.758868,61091.000,10192,1,TH,1,100,16150
1576765111.892994,61204.000,10210,1,TH,1,100,16168
1576765112.019998,61311.000,10228,1,TH,1,100,16194
1576765112.154124,61424.000,10246,1,TH,1,100,16196
1576765112.287064,61536.000,10264,1,TH,1,100,16184
1576765112.425938,61653.000,10299,1,TH,1,100,16180
1576765112.558877,61765.000,10318,1,TH,1,100,16176
1576765112.681134,61868.000,10336,1,TH,1,100,16210
1576765112.817633,61983.000,10353,1,TH,1,100,16218
1576765112.956507,62100.000,10370,1,TH,1,100,16182
1576765113.090634,62213.000,10388,1,TH,1,100,16166
1576765113.216451,62319.000,10406,1,TH,1,100,16162
1576765113.347016,62429.000,10424,1,TH,1,100,16172
1576765113.484704,62545.000,10442,1,TH,1,100,16168
1576765113.617643,62657.000,10460,1,TH,1,100,16162
1576765113.761265,62778.000,10496,1,TH,1,100,16146
1576765113.897765,62893.000,10513,1,TH,1,100,16186
1576765114.028330,63003.000,10530,1,TH,1,100,16182
1576765114.157708,63112.000,10548,1,TH,1,100,16120
1576765114.290648,63224.000,10566,1,TH,1,100,16140
1576765114.425961,63338.000,10584,1,TH,1,100,16182
1576765114.567209,63457.000,10602,1,TH,1,100,16158
1576765114.697774,63567.000,10621,1,TH,1,100,16154
1576765114.831900,63680.000,10656,1,TH,1,100,16126
1576765114.958905,63787.000,10674,1,TH,1,100,16178
1576765115.090657,63898.000,10691,1,TH,1,100,16200
1576765115.228344,64014.000,10708,1,TH,1,100,16194
1576765115.366031,64130.000,10726,1,TH,1,100,16142
1576765115.491848,64236.000,10744,1,TH,1,100,16170
1576765115.620040,64344.000,10763,1,TH,1,100,16182
1576765115.756540,64459.000,10781,1,TH,1,100,16164
1576765115.889479,64571.000,10799,1,TH,1,100,16156
1576765116.028353,64688.000,10834,1,TH,1,100,16140
1576765116.155357,64795.000,10852,1,TH,1,100,16166
1576765116.281175,64901.000,10869,1,TH,1,100,16176
1576765116.420049,65018.000,10889,2,TH,1,100,16154
1576765116.558923,65135.000,10889,2,TH,1,100,16140
1576765116.685927,65242.000,10910,1,TH,1,100,16154
1576765116.812932,65349.000,10945,1,TH,1,100,16128
1576765116.948245,65463.000,10963,1,TH,1,100,16148
1576765117.082371,65576.000,10980,1,TH,1,100,16182
1576765117.220058,65692.000,10997,1,TH,1,100,16134
1576765117.348249,65800.000,11015,1,TH,1,100,16124
1576765117.475254,65907.000,11033,1,TH,1,100,16152
1576765117.601071,66013.000,11052,1,TH,1,100,16158
1576765117.731637,66123.000,11070,1,TH,1,100,16160
1576765117.866950,66237.000,11088,1,TH,1,100,16158
1576765118.002263,66351.000,11106,1,TH,1,100,16146
1576765118.137576,66465.000,11141,1,TH,1,100,16128
1576765118.263393,66571.000,11159,1,TH,1,100,16172
1576765118.395146,66682.000,11176,1,TH,1,100,16200
1576765118.534020,66799.000,11193,1,TH,1,100,16162
1576765118.670520,66914.000,11212,1,TH,1,100,16102
1576765118.799898,67023.000,11230,1,TH,1,100,16174
1576765118.925716,67129.000,11248,1,TH,1,100,16170
1576765119.059842,67242.000,11266,1,TH,1,100,16178
1576765119.197529,67358.000,11284,1,TH,1,100,16170
