EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1576765743.419112,27268.000,4086,1,TL,1,100,2019-12-19_10-29-03-522195
1576765743.601038,27421.000,4106,1,TL,1,100,2019-12-19_10-29-03-680692
1576765749.495213,32378.000,4983,1,TL,1,100,2019-12-19_10-29-09-598002
1576765749.674761,32529.000,5004,1,TL,1,100,2019-12-19_10-29-09-750461
1576765755.567746,37485.000,5879,1,TL,1,100,2019-12-19_10-29-15-657627
1576765755.754428,37642.000,5900,1,TL,1,100,2019-12-19_10-29-15-821265
1576765761.642657,42594.000,6776,1,TL,1,100,2019-12-19_10-29-21-723470
1576765761.825773,42748.000,6796,1,TL,1,100,2019-12-19_10-29-21-883972
1576765767.716379,47702.000,7672,1,TL,1,100,2019-12-19_10-29-27-782355
1576765767.903062,47859.000,7692,1,TL,1,100,2019-12-19_10-29-27-943725
1576765773.792480,52812.000,8568,1,TL,1,100,2019-12-19_10-29-33-833911
1576765773.972028,52963.000,8588,1,TL,1,100,2019-12-19_10-29-33-988226
1576765779.862635,57917.000,9464,1,TL,1,100,2019-12-19_10-29-39-901827
1576765780.089746,58108.000,9484,1,TL,1,100,2019-12-19_10-29-40-123250
1576765785.935168,63024.000,10362,1,TL,1,100,2019-12-19_10-29-45-967163
1576765786.146821,63202.000,10382,1,TL,1,100,2019-12-19_10-29-46-183659
1576765792.193195,68287.000,11276,1,TL,1,100,2019-12-19_10-29-52-189812
1576765792.202708,68295.000,11278,1,TL,1,100,2019-12-19_10-29-52-220722
1576765798.087369,73244.000,12154,1,TL,1,100,2019-12-19_10-29-58-124163
1576765798.262161,73391.000,12174,1,TL,1,100,2019-12-19_10-29-58-286258
1576765804.180116,78368.000,13050,1,TL,1,100,2019-12-19_10-30-04-220690
1576765804.346585,78508.000,13070,1,TL,1,100,2019-12-19_10-30-04-354418
1576765810.231247,83457.000,13946,1,TL,1,100,2019-12-19_10-30-10-247701
1576765810.463114,83652.000,13966,1,TL,1,100,2019-12-19_10-30-10-472337
1576765816.304969,88565.000,14842,1,TL,1,100,2019-12-19_10-30-16-307814
1576765816.486895,88718.000,14862,1,TL,1,100,2019-12-19_10-30-16-472274
1576765822.379880,93674.000,15741,1,TL,1,100,2019-12-19_10-30-22-403885
1576765822.558239,93824.000,15761,1,TL,1,100,2019-12-19_10-30-22-564560
1576765828.453603,98782.000,16637,1,TL,1,100,2019-12-19_10-30-28-474883
1576765828.637907,98937.000,16657,1,TL,1,100,2019-12-19_10-30-28-642753
1576765834.526136,103889.000,17534,1,TL,1,100,2019-12-19_10-30-34-546465
1576765834.717575,104050.000,17555,1,TL,1,100,2019-12-19_10-30-34-700138
1576765840.599858,108997.000,18430,1,TL,1,100,2019-12-19_10-30-40-607165
1576765840.791297,109158.000,18451,1,TL,1,100,2019-12-19_10-30-40-767033
1576765846.671203,114103.000,19327,1,TL,1,100,2019-12-19_10-30-46-693399
1576765846.865020,114266.000,19348,1,TL,1,100,2019-12-19_10-30-46-852910
1576765852.746114,119212.000,20223,1,TL,1,100,2019-12-19_10-30-52-731179
1576765852.931607,119368.000,20244,1,TL,1,100,2019-12-19_10-30-52-898322
1576765858.817458,124318.000,21121,1,TL,1,100,2019-12-19_10-30-58-815458
1576765859.008897,124479.000,21141,1,TL,1,100,2019-12-19_10-30-58-983230
1576765864.894748,129429.000,22017,1,TL,1,100,2019-12-19_10-31-04-900224
1576765865.131371,129628.000,22037,1,TL,1,100,2019-12-19_10-31-05-148074
1576765870.968470,134537.000,22913,1,TL,1,100,2019-12-19_10-31-10-970424
1576765871.151585,134691.000,22933,1,TL,1,100,2019-12-19_10-31-11-147711
1576765877.151586,139737.000,23809,1,TL,1,100,2019-12-19_10-31-17-164484
1576765877.233631,139806.000,23829,1,TL,1,100,2019-12-19_10-31-17-218036
1576765883.153965,144785.000,24705,1,TL,1,100,2019-12-19_10-31-23-174831
1576765883.328757,144932.000,24725,1,TL,1,100,2019-12-19_10-31-23-347184
1576765889.188448,149860.000,25601,1,TL,1,100,2019-12-19_10-31-29-205612
1576765889.400101,150038.000,25621,1,TL,1,100,2019-12-19_10-31-29-427488
1576765895.263359,154969.000,26497,1,TL,1,100,2019-12-19_10-31-35-297831
1576765895.448853,155125.000,26517,1,TL,1,100,2019-12-19_10-31-35-456056
1576765901.373943,160108.000,27393,1,TL,1,100,2019-12-19_10-31-41-386695
1576765901.557058,160262.000,27413,1,TL,1,100,2019-12-19_10-31-41-548799
1576765907.891185,165589.000,28168,1,TL,1,100,2019-12-19_10-31-47-890491
1576765908.899508,166437.000,28208,1,TL,1,100,2019-12-19_10-31-48-217806
1576765914.192018,170888.000,28995,1,TL,1,100,2019-12-19_10-31-54-007858
1576765914.208664,170902.000,28997,1,TL,1,100,2019-12-19_10-31-54-221762
1576765920.151590,175900.000,29873,1,TL,1,100,2019-12-19_10-32-00-169432
1576765920.271685,176001.000,29893,1,TL,1,100,2019-12-19_10-32-00-261124
1576765926.152780,180947.000,30770,1,TL,1,100,2019-12-19_10-32-06-168154
1576765926.334706,181100.000,30790,1,TL,1,100,2019-12-19_10-32-06-332805
1576765932.221746,186051.000,31666,1,TL,1,100,2019-12-19_10-32-12-262136
1576765932.420319,186218.000,31686,1,TL,1,100,2019-12-19_10-32-12-426505
1576765938.291901,191156.000,32562,1,TL,1,100,2019-12-19_10-32-18-316258
1576765938.496419,191328.000,32582,1,TL,1,100,2019-12-19_10-32-18-489412
1576765944.369190,196267.000,33458,1,TL,1,100,2019-12-19_10-32-24-395550
1576765944.566574,196433.000,33478,1,TL,1,100,2019-12-19_10-32-24-555823
1576765950.446480,201378.000,34354,1,TL,1,100,2019-12-19_10-32-30-476725
1576765950.634351,201536.000,34374,1,TL,1,100,2019-12-19_10-32-30-633140
1576765956.516635,206483.000,35252,1,TL,1,100,2019-12-19_10-32-36-562027
1576765956.722342,206656.000,35272,1,TL,1,100,2019-12-19_10-32-36-720140
1576765962.590357,211591.000,36148,1,TL,1,100,2019-12-19_10-32-42-630646
1576765962.790120,211759.000,36169,1,TL,1,100,2019-12-19_10-32-42-793744
1576765968.664080,216699.000,37044,1,TL,1,100,2019-12-19_10-32-48-705295
1576765968.897135,216895.000,37065,1,TL,1,100,2019-12-19_10-32-48-865151
1576765974.749693,221817.000,37941,1,TL,1,100,2019-12-19_10-32-54-785469
1576765974.928052,221967.000,37961,1,TL,1,100,2019-12-19_10-32-54-931407
1576765981.351358,227369.000,38910,1,TL,1,100,2019-12-19_10-33-00-856001
1576765981.359681,227376.000,38912,1,TL,1,100,2019-12-19_10-33-01-342431
1576765986.886436,232024.000,39734,1,TL,1,100,2019-12-19_10-33-06-925563
1576765987.181323,232272.000,39771,1,TL,1,100,2019-12-19_10-33-07-185004
1576765992.957780,237130.000,40630,1,TL,1,100,2019-12-19_10-33-13-005020
1576765993.150408,237292.000,40650,1,TL,1,100,2019-12-19_10-33-13-181025
1576765999.130194,242321.000,41525,1,TL,1,100,2019-12-19_10-33-19-170106
1576765999.225319,242401.000,41545,1,TL,1,100,2019-12-19_10-33-19-237707
1576766005.121871,247360.000,42421,1,TL,1,100,2019-12-19_10-33-25-157168
1576766005.303798,247513.000,42441,1,TL,1,100,2019-12-19_10-33-25-302126
1576766011.181325,252456.000,43317,1,TL,1,100,2019-12-19_10-33-31-208808
1576766011.365629,252611.000,43337,1,TL,1,100,2019-12-19_10-33-31-368832
1576766017.252669,257562.000,44213,1,TL,1,100,2019-12-19_10-33-37-290518
1576766017.440541,257720.000,44233,1,TL,1,100,2019-12-19_10-33-37-448426
1576766023.328770,262672.000,45111,1,TL,1,100,2019-12-19_10-33-43-353010
1576766023.523776,262836.000,45131,1,TL,1,100,2019-12-19_10-33-43-510804
1576766029.400114,267778.000,46007,1,TL,1,100,2019-12-19_10-33-49-424593
1576766029.590364,267938.000,46027,1,TL,1,100,2019-12-19_10-33-49-579793
1576766035.476214,272888.000,46905,1,TL,1,100,2019-12-19_10-33-55-514457
1576766035.668842,273050.000,46925,1,TL,1,100,2019-12-19_10-33-55-673180
1576766041.551126,277997.000,47801,1,TL,1,100,2019-12-19_10-34-01-568951
1576766041.742564,278158.000,47821,1,TL,1,100,2019-12-19_10-34-01-726024
1576766047.622470,283103.000,48699,1,TL,1,100,2019-12-19_10-34-07-645154
1576766047.817476,283267.000,48720,1,TL,1,100,2019-12-19_10-34-07-811038
1576766053.697381,288212.000,49595,1,TL,1,100,2019-12-19_10-34-13-712032
1576766053.897144,288380.000,49616,1,TL,1,100,2019-12-19_10-34-13-873785
1576766059.769915,293319.000,50491,1,TL,1,100,2019-12-19_10-34-19-774641
1576766059.967299,293485.000,50512,1,TL,1,100,2019-12-19_10-34-19-947732
1576766065.843637,298427.000,51388,1,TL,1,100,2019-12-19_10-34-25-853584
1576766066.145658,298681.000,51425,1,TL,1,100,2019-12-19_10-34-26-152957
1576766071.916170,303534.000,52285,1,TL,1,100,2019-12-19_10-34-31-934786
1576766072.121878,303707.000,52305,1,TL,1,100,2019-12-19_10-34-32-149427
1576766077.989892,308642.000,53181,1,TL,1,100,2019-12-19_10-34-37-994158
1576766078.181331,308803.000,53201,1,TL,1,100,2019-12-19_10-34-38-192512
1576766084.157551,313829.000,54078,1,TL,1,100,2019-12-19_10-34-44-162271
1576766084.258621,313914.000,54098,1,TL,1,100,2019-12-19_10-34-44-226028
1576766090.164686,318881.000,54974,1,TL,1,100,2019-12-19_10-34-50-163911
1576766090.329965,319020.000,54994,1,TL,1,100,2019-12-19_10-34-50-298046
1576766096.213438,323968.000,55871,1,TL,1,100,2019-12-19_10-34-56-218659
1576766096.407254,324131.000,55891,1,TL,1,100,2019-12-19_10-34-56-387397
1576766102.284782,329074.000,56767,1,TL,1,100,2019-12-19_10-35-02-290331
1576766102.483355,329241.000,56787,1,TL,1,100,2019-12-19_10-35-02-453257
1576766108.359693,334183.000,57663,1,TL,1,100,2019-12-19_10-35-08-348594
1576766114.433416,339291.000,58557,1,TL,1,100,2019-12-19_10-35-14-415657
1576766114.630800,339457.000,58577,1,TL,1,100,2019-12-19_10-35-14-574429
1576766120.508327,344400.000,59454,1,TL,1,100,2019-12-19_10-35-20-487104
1576766120.697388,344559.000,59474,1,TL,1,100,2019-12-19_10-35-20-643482
1576766126.580860,349507.000,60350,1,TL,1,100,2019-12-19_10-35-26-545861
1576766126.780622,349675.000,60370,1,TL,1,100,2019-12-19_10-35-26-722371
1576766132.658150,354618.000,61246,1,TL,1,100,2019-12-19_10-35-32-638522
1576766132.846021,354776.000,61267,1,TL,1,100,2019-12-19_10-35-32-796935
