EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-4
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-2
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.339060,44730.000,7315,11,MY,1,100,-1
1576765092.339060,44730.000,7315,11,MY,1,100,-4
1576765092.339060,44730.000,7315,11,MY,1,100,-3
1576765092.375855,44761.000,7333,2,MY,1,100,-3
1576765092.412651,44792.000,7333,2,MY,1,100,-4
1576765092.453799,44826.667,7349,3,MY,1,100,-3
1576765092.494947,44861.333,7349,3,MY,1,100,-2
1576765092.536095,44896.000,7349,3,MY,1,100,-3
1576765092.576451,44930.000,7367,3,MY,1,100,-3
1576765092.616808,44964.000,7367,3,MY,1,100,-2
1576765092.657164,44998.000,7367,3,MY,1,100,-4
1576765092.698312,45032.667,7386,3,MY,1,100,-2
1576765092.739460,45067.333,7386,3,MY,1,100,-4
1576765092.780608,45102.000,7386,3,MY,1,100,-3
1576765092.821756,45136.667,7404,3,MY,1,100,-3
1576765092.862904,45171.333,7404,3,MY,1,100,-2
1576765092.904051,45206.000,7404,3,MY,1,100,-3
1576765092.943221,45239.000,7422,3,MY,1,100,-2
1576765092.982391,45272.000,7422,3,MY,1,100,-3
1576765093.021560,45305.000,7422,3,MY,1,100,-4
1576765093.059543,45337.000,7440,3,MY,1,100,-3
1576765093.097525,45369.000,7440,3,MY,1,100,-4
1576765093.135508,45401.000,7440,3,MY,1,100,-4
1576765093.179425,45438.000,7458,3,MY,1,100,-4
1576765093.223343,45475.000,7458,3,MY,1,100,-3
