EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1576765092.288021,44687.000,7300,6,PR,1,100,116522
1576765092.288021,44687.000,7300,6,PR,1,100,116527
1576765092.288021,44687.000,7300,6,PR,1,100,116388
1576765092.288021,44687.000,7300,6,PR,1,100,116362
1576765092.288021,44687.000,7300,6,PR,1,100,116337
1576765092.288021,44687.000,7300,6,PR,1,100,116306
1576765092.326795,44719.667,7318,3,PR,1,100,116350
1576765092.365568,44752.333,7318,3,PR,1,100,116416
1576765092.404342,44785.000,7318,3,PR,1,100,116456
1576765092.441929,44816.667,7336,3,PR,1,100,116479
1576765092.479516,44848.333,7336,3,PR,1,100,116423
1576765092.517103,44880.000,7336,3,PR,1,100,116418
1576765092.556669,44913.333,7352,3,PR,1,100,116433
1576765092.596234,44946.667,7352,3,PR,1,100,116456
1576765092.635799,44980.000,7352,3,PR,1,100,116473
1576765092.676947,45014.667,7371,3,PR,1,100,116505
1576765092.718095,45049.333,7371,3,PR,1,100,116508
1576765092.759243,45084.000,7371,3,PR,1,100,116519
1576765092.799995,45118.333,7389,3,PR,1,100,116537
1576765092.840747,45152.667,7389,3,PR,1,100,116559
1576765092.881499,45187.000,7389,3,PR,1,100,116564
1576765092.921856,45221.000,7407,3,PR,1,100,116496
1576765092.962212,45255.000,7407,3,PR,1,100,116423
1576765093.002569,45289.000,7407,3,PR,1,100,116392
1576765093.040156,45320.667,7425,3,PR,1,100,116387
1576765093.077743,45352.333,7425,3,PR,1,100,116396
1576765093.115330,45384.000,7425,3,PR,1,100,116406
1576765093.154895,45417.333,7443,3,PR,1,100,116411
1576765093.194460,45450.667,7443,3,PR,1,100,116426
1576765093.234025,45484.000,7443,3,PR,1,100,116427
1576765093.275173,45518.667,7461,3,PR,1,100,116437
1576765093.316321,45553.333,7461,3,PR,1,100,116438
1576765093.357469,45588.000,7461,3,PR,1,100,116439
1576765093.398221,45622.333,7478,3,PR,1,100,116459
1576765093.438973,45656.667,7478,3,PR,1,100,116474
1576765093.479726,45691.000,7478,3,PR,1,100,116492
1576765093.521269,45726.000,7496,3,PR,1,100,116497
1576765093.562813,45761.000,7496,3,PR,1,100,116524
1576765093.604356,45796.000,7496,3,PR,1,100,116540
1576765093.641943,45827.667,7515,3,PR,1,100,116586
1576765093.679530,45859.333,7515,3,PR,1,100,116597
1576765093.717117,45891.000,7515,3,PR,1,100,116476
1576765093.755495,45923.333,7531,3,PR,1,100,116356
1576765093.793874,45955.667,7531,3,PR,1,100,116301
1576765093.832252,45988.000,7531,3,PR,1,100,116350
1576765093.873004,46022.333,7549,3,PR,1,100,116413
1576765093.913756,46056.667,7549,3,PR,1,100,116440
1576765093.954509,46091.000,7549,3,PR,1,100,116417
1576765093.995656,46125.667,7567,3,PR,1,100,116401
1576765094.036804,46160.333,7567,3,PR,1,100,116393
1576765094.077952,46195.000,7567,3,PR,1,100,116412
1576765094.120287,46230.667,7585,3,PR,1,100,116409
1576765094.162622,46266.333,7585,3,PR,1,100,116442
1576765094.204957,46302.000,7585,3,PR,1,100,116445
1576765094.241752,46333.000,7603,3,PR,1,100,116465
1576765094.278548,46364.000,7603,3,PR,1,100,116478
1576765094.315344,46395.000,7603,3,PR,1,100,116501
1576765094.353722,46427.333,7621,3,PR,1,100,116507
1576765094.392100,46459.667,7621,3,PR,1,100,116526
1576765094.430478,46492.000,7621,3,PR,1,100,116544
1576765094.472022,46527.000,7639,3,PR,1,100,116513
1576765094.513566,46562.000,7639,3,PR,1,100,116423
1576765094.555109,46597.000,7639,3,PR,1,100,116355
1576765094.596653,46632.000,7657,3,PR,1,100,116355
1576765094.638196,46667.000,7657,3,PR,1,100,116337
1576765094.679739,46702.000,7657,3,PR,1,100,116344
