EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1576765737.441704,22241.000,3197,3,EA,1,100,0.598181
1576765737.441704,22241.000,3197,3,EA,1,100,0.598231
1576765737.441704,22241.000,3197,3,EA,1,100,0.597900
1576765737.507102,22296.000,3215,2,EA,1,100,0.597907
1576765737.572500,22351.000,3215,2,EA,1,100,0.597683
1576765737.640277,22408.000,3234,1,EA,1,100,0.597891
1576765737.709242,22466.000,3251,2,EA,1,100,0.597903
1576765737.778208,22524.000,3251,2,EA,1,100,0.597955
1576765737.845984,22581.000,3269,2,EA,1,100,0.597895
1576765737.913761,22638.000,3269,2,EA,1,100,0.597962
1576765737.977970,22692.000,3285,2,EA,1,100,0.597924
1576765738.042179,22746.000,3285,2,EA,1,100,0.598014
1576765738.106389,22800.000,3303,2,EA,1,100,0.597896
1576765738.170598,22854.000,3303,2,EA,1,100,0.598077
1576765738.237185,22910.000,3321,1,EA,1,100,0.598056
1576765738.306151,22968.000,3339,2,EA,1,100,0.597930
1576765738.375116,23026.000,3339,2,EA,1,100,0.597953
1576765738.441704,23082.000,3357,2,EA,1,100,0.597942
1576765738.508291,23138.000,3357,2,EA,1,100,0.597933
1576765738.573689,23193.000,3375,2,EA,1,100,0.597790
1576765738.639088,23248.000,3375,2,EA,1,100,0.597790
1576765738.704486,23303.000,3394,2,EA,1,100,0.597883
1576765738.769884,23358.000,3394,2,EA,1,100,0.597734
1576765738.837066,23414.500,3412,2,EA,1,100,0.597797
1576765738.904248,23471.000,3412,2,EA,1,100,0.597706
1576765738.974403,23530.000,3430,1,EA,1,100,0.597665
1576765739.042774,23587.500,3447,2,EA,1,100,0.597806
1576765739.111145,23645.000,3447,2,EA,1,100,0.597559
1576765739.177732,23701.000,3465,2,EA,1,100,0.597802
1576765739.244320,23757.000,3465,2,EA,1,100,0.597621
1576765739.307935,23810.500,3481,2,EA,1,100,0.597718
1576765739.371549,23864.000,3481,2,EA,1,100,0.597663
1576765739.436948,23919.000,3499,1,EA,1,100,0.597621
1576765739.505913,23977.000,3517,2,EA,1,100,0.597669
1576765739.574878,24035.000,3517,2,EA,1,100,0.597563
1576765739.643250,24092.500,3536,2,EA,1,100,0.597635
1576765739.711621,24150.000,3536,2,EA,1,100,0.597613
1576765739.778802,24206.500,3554,2,EA,1,100,0.597542
1576765739.845984,24263.000,3554,2,EA,1,100,0.597390
1576765739.907816,24315.000,3572,2,EA,1,100,0.597573
1576765739.969647,24367.000,3572,2,EA,1,100,0.597500
1576765740.035045,24422.000,3590,2,EA,1,100,0.597497
1576765740.100443,24477.000,3590,2,EA,1,100,0.597318
1576765740.170598,24536.000,3608,1,EA,1,100,0.597531
1576765740.237780,24592.500,3625,2,EA,1,100,0.597306
1576765740.304962,24649.000,3625,2,EA,1,100,0.597364
1576765740.373927,24707.000,3643,2,EA,1,100,0.597452
1576765740.442893,24765.000,3643,2,EA,1,100,0.597517
1576765740.505913,24818.000,3659,2,EA,1,100,0.597395
1576765740.568933,24871.000,3659,2,EA,1,100,0.597397
1576765740.633737,24925.500,3678,2,EA,1,100,0.597315
1576765740.698541,24980.000,3678,2,EA,1,100,0.597385
1576765740.771074,25041.000,3696,1,EA,1,100,0.597447
1576765740.837661,25097.000,3714,2,EA,1,100,0.597379
1576765740.904248,25153.000,3714,2,EA,1,100,0.597170
1576765740.973809,25211.500,3732,2,EA,1,100,0.597025
1576765741.043369,25270.000,3732,2,EA,1,100,0.597045
1576765741.106389,25323.000,3750,2,EA,1,100,0.596888
1576765741.169409,25376.000,3750,2,EA,1,100,0.596947
1576765741.231835,25428.500,3768,2,EA,1,100,0.596882
1576765741.294261,25481.000,3768,2,EA,1,100,0.597043
1576765741.365604,25541.000,3786,1,EA,1,100,0.596979
1576765741.432191,25597.000,3803,2,EA,1,100,0.597037
1576765741.498779,25653.000,3803,2,EA,1,100,0.596894
1576765741.568339,25711.500,3821,2,EA,1,100,0.596834
1576765741.637899,25770.000,3821,2,EA,1,100,0.596482
1576765741.702108,25824.000,3838,2,EA,1,100,0.596700
1576765741.766318,25878.000,3838,2,EA,1,100,0.596371
1576765741.828743,25930.500,3856,2,EA,1,100,0.596210
1576765741.891169,25983.000,3856,2,EA,1,100,0.595963
1576765741.962512,26043.000,3874,1,EA,1,100,0.595125
1576765742.030884,26100.500,3892,2,EA,1,100,0.594887
1576765742.099255,26158.000,3892,2,EA,1,100,0.594915
1576765742.167031,26215.000,3910,2,EA,1,100,0.594556
1576765742.234807,26272.000,3910,2,EA,1,100,0.594234
1576765742.301395,26328.000,3928,2,EA,1,100,0.594015
1576765742.367982,26384.000,3928,2,EA,1,100,0.593607
1576765742.430408,26436.500,3946,2,EA,1,100,0.593200
1576765742.492834,26489.000,3946,2,EA,1,100,0.592947
1576765742.559421,26545.000,3964,2,EA,1,100,0.592508
1576765742.626009,26601.000,3964,2,EA,1,100,0.592012
1576765742.696163,26660.000,3983,1,EA,1,100,0.591448
1576765742.763345,26716.500,4000,2,EA,1,100,0.590014
1576765742.830527,26773.000,4000,2,EA,1,100,0.589226
1576765742.898898,26830.500,4018,2,EA,1,100,0.589552
1576765742.967269,26888.000,4018,2,EA,1,100,0.589718
1576765743.030289,26941.000,4034,2,EA,1,100,0.589739
1576765743.093309,26994.000,4034,2,EA,1,100,0.589547
1576765743.159897,27050.000,4052,1,EA,1,100,0.589593
1576765743.227079,27106.500,4070,2,EA,1,100,0.589350
1576765743.294261,27163.000,4070,2,EA,1,100,0.589117
1576765743.362830,27220.667,4091,3,EA,1,100,0.588802
1576765743.431399,27278.333,4091,3,EA,1,100,0.588206
1576765743.499968,27336.000,4091,3,EA,1,100,0.588629
1576765743.564772,27390.500,4111,2,EA,1,100,0.588587
1576765743.629576,27445.000,4111,2,EA,1,100,0.588671
1576765743.694974,27500.000,4129,2,EA,1,100,0.588776
1576765743.760372,27555.000,4129,2,EA,1,100,0.588757
1576765743.826960,27611.000,4146,2,EA,1,100,0.588687
1576765743.893547,27667.000,4146,2,EA,1,100,0.588299
1576765743.967269,27729.000,4164,1,EA,1,100,0.588224
1576765744.033856,27785.000,4182,2,EA,1,100,0.588165
1576765744.100444,27841.000,4182,2,EA,1,100,0.588373
1576765744.167031,27897.000,4200,2,EA,1,100,0.588709
1576765744.233618,27953.000,4200,2,EA,1,100,0.588640
1576765744.297828,28007.000,4218,2,EA,1,100,0.588956
1576765744.362037,28061.000,4218,2,EA,1,100,0.589237
1576765744.428625,28117.000,4236,2,EA,1,100,0.589628
1576765744.495212,28173.000,4236,2,EA,1,100,0.590237
1576765744.568934,28235.000,4254,1,EA,1,100,0.591281
1576765744.636116,28291.500,4272,2,EA,1,100,0.592029
1576765744.703298,28348.000,4272,2,EA,1,100,0.592781
1576765744.769290,28403.500,4290,2,EA,1,100,0.592969
1576765744.835283,28459.000,4290,2,EA,1,100,0.593107
1576765744.897709,28511.500,4306,2,EA,1,100,0.593277
1576765744.960135,28564.000,4306,2,EA,1,100,0.593525
1576765745.026128,28619.500,4324,2,EA,1,100,0.593986
1576765745.092120,28675.000,4324,2,EA,1,100,0.594247
1576765745.163464,28735.000,4342,1,EA,1,100,0.594389
1576765745.230052,28791.000,4360,2,EA,1,100,0.594540
1576765745.296639,28847.000,4360,2,EA,1,100,0.594674
1576765745.364415,28904.000,4378,2,EA,1,100,0.594757
1576765745.432192,28961.000,4378,2,EA,1,100,0.594916
1576765745.495807,29014.500,4396,2,EA,1,100,0.595088
1576765745.559421,29068.000,4396,2,EA,1,100,0.595252
1576765745.624820,29123.000,4415,2,EA,1,100,0.595226
1576765745.690218,29178.000,4415,2,EA,1,100,0.595410
1576765745.759184,29236.000,4433,1,EA,1,100,0.595486
1576765745.827554,29293.500,4450,2,EA,1,100,0.595511
1576765745.895926,29351.000,4450,2,EA,1,100,0.595528
1576765745.964891,29409.000,4468,2,EA,1,100,0.595454
1576765746.033857,29467.000,4468,2,EA,1,100,0.595524
1576765746.097471,29520.500,4484,2,EA,1,100,0.595521
1576765746.161086,29574.000,4484,2,EA,1,100,0.595632
1576765746.225295,29628.000,4502,2,EA,1,100,0.595631
1576765746.289505,29682.000,4502,2,EA,1,100,0.595623
1576765746.357281,29739.000,4520,1,EA,1,100,0.595776
1576765746.425058,29796.000,4538,2,EA,1,100,0.595826
1576765746.492834,29853.000,4538,2,EA,1,100,0.595917
1576765746.562394,29911.500,4556,2,EA,1,100,0.596228
1576765746.631954,29970.000,4556,2,EA,1,100,0.596166
