EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1576765737.454783,22252.000,3204,10,AY,1,100,0.814
1576765737.454783,22252.000,3204,10,AY,1,100,0.826
1576765737.454783,22252.000,3204,10,AY,1,100,0.819
1576765737.454783,22252.000,3204,10,AY,1,100,0.814
1576765737.454783,22252.000,3204,10,AY,1,100,0.822
1576765737.454783,22252.000,3204,10,AY,1,100,0.819
1576765737.454783,22252.000,3204,10,AY,1,100,0.816
1576765737.454783,22252.000,3204,10,AY,1,100,0.811
1576765737.454783,22252.000,3204,10,AY,1,100,0.822
1576765737.454783,22252.000,3204,10,AY,1,100,0.811
1576765737.494022,22285.000,3222,3,AY,1,100,0.819
1576765737.533261,22318.000,3222,3,AY,1,100,0.819
1576765737.572500,22351.000,3222,3,AY,1,100,0.820
1576765737.613325,22385.333,3240,3,AY,1,100,0.805
1576765737.654149,22419.667,3240,3,AY,1,100,0.804
1576765737.694973,22454.000,3240,3,AY,1,100,0.818
1576765737.736194,22488.667,3258,3,AY,1,100,0.801
1576765737.777415,22523.333,3258,3,AY,1,100,0.819
1576765737.818636,22558.000,3258,3,AY,1,100,0.826
1576765737.866198,22598.000,3274,2,AY,1,100,0.826
1576765737.913761,22638.000,3274,2,AY,1,100,0.793
1576765737.951811,22670.000,3292,4,AY,1,100,0.820
1576765737.989861,22702.000,3292,4,AY,1,100,0.817
1576765738.027910,22734.000,3292,4,AY,1,100,0.803
1576765738.065960,22766.000,3292,4,AY,1,100,0.828
1576765738.104010,22798.000,3310,3,AY,1,100,0.808
1576765738.142060,22830.000,3310,3,AY,1,100,0.826
1576765738.180110,22862.000,3310,3,AY,1,100,0.810
1576765738.221331,22896.667,3328,3,AY,1,100,0.820
1576765738.262552,22931.333,3328,3,AY,1,100,0.821
1576765738.303773,22966.000,3328,3,AY,1,100,0.818
1576765738.344597,23000.333,3346,3,AY,1,100,0.814
1576765738.385422,23034.667,3346,3,AY,1,100,0.822
1576765738.426246,23069.000,3346,3,AY,1,100,0.817
1576765738.466674,23103.000,3364,3,AY,1,100,0.816
1576765738.507102,23137.000,3364,3,AY,1,100,0.816
1576765738.547530,23171.000,3364,3,AY,1,100,0.805
1576765738.585976,23203.333,3382,3,AY,1,100,0.821
1576765738.624423,23235.667,3382,3,AY,1,100,0.809
1576765738.662869,23268.000,3382,3,AY,1,100,0.817
1576765738.706270,23304.500,3401,2,AY,1,100,0.820
1576765738.749671,23341.000,3401,2,AY,1,100,0.825
1576765738.790098,23375.000,3419,4,AY,1,100,0.833
1576765738.830527,23409.000,3419,4,AY,1,100,0.801
1576765738.870955,23443.000,3419,4,AY,1,100,0.826
1576765738.911383,23477.000,3419,4,AY,1,100,0.809
1576765738.953000,23512.000,3436,2,AY,1,100,0.815
1576765738.994617,23547.000,3436,2,AY,1,100,0.826
1576765739.036234,23582.000,3454,3,AY,1,100,0.826
1576765739.077851,23617.000,3454,3,AY,1,100,0.816
1576765739.119468,23652.000,3454,3,AY,1,100,0.830
1576765739.159500,23685.667,3470,3,AY,1,100,0.827
1576765739.199532,23719.333,3470,3,AY,1,100,0.815
1576765739.239563,23753.000,3470,3,AY,1,100,0.830
1576765739.277217,23784.667,3488,3,AY,1,100,0.820
1576765739.314871,23816.333,3488,3,AY,1,100,0.836
