EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1576765737.441704,22241.000,3198,3,EL,1,100,0.305427
1576765737.441704,22241.000,3198,3,EL,1,100,0.304742
1576765737.441704,22241.000,3198,3,EL,1,100,0.306031
1576765737.507102,22296.000,3216,2,EL,1,100,0.305347
1576765737.572500,22351.000,3216,2,EL,1,100,0.306031
1576765737.640277,22408.000,3235,1,EL,1,100,0.305629
1576765737.709242,22466.000,3252,2,EL,1,100,0.305790
1576765737.778208,22524.000,3252,2,EL,1,100,0.305911
1576765737.845984,22581.000,3270,2,EL,1,100,0.305709
1576765737.913761,22638.000,3270,2,EL,1,100,0.305226
1576765737.977970,22692.000,3286,2,EL,1,100,0.306031
1576765738.042179,22746.000,3286,2,EL,1,100,0.305830
1576765738.106389,22800.000,3304,2,EL,1,100,0.306515
1576765738.170598,22854.000,3304,2,EL,1,100,0.305669
1576765738.237185,22910.000,3322,1,EL,1,100,0.305709
1576765738.306151,22968.000,3340,2,EL,1,100,0.306193
1576765738.375116,23026.000,3340,2,EL,1,100,0.305830
1576765738.441704,23082.000,3358,2,EL,1,100,0.305951
1576765738.508291,23138.000,3358,2,EL,1,100,0.305709
1576765738.573689,23193.000,3376,2,EL,1,100,0.306475
1576765738.639088,23248.000,3376,2,EL,1,100,0.306233
1576765738.704486,23303.000,3395,2,EL,1,100,0.305790
1576765738.769884,23358.000,3395,2,EL,1,100,0.306475
1576765738.837066,23414.500,3413,2,EL,1,100,0.306152
1576765738.904248,23471.000,3413,2,EL,1,100,0.306555
1576765738.974403,23530.000,3431,1,EL,1,100,0.306636
1576765739.042774,23587.500,3448,2,EL,1,100,0.306072
1576765739.111145,23645.000,3448,2,EL,1,100,0.307240
1576765739.177732,23701.000,3466,2,EL,1,100,0.306193
1576765739.244320,23757.000,3466,2,EL,1,100,0.306877
1576765739.307935,23810.500,3482,2,EL,1,100,0.306515
1576765739.371549,23864.000,3482,2,EL,1,100,0.306595
1576765739.436948,23919.000,3500,1,EL,1,100,0.306837
1576765739.505913,23977.000,3518,2,EL,1,100,0.306555
1576765739.574878,24035.000,3518,2,EL,1,100,0.306958
1576765739.643250,24092.500,3537,2,EL,1,100,0.306757
1576765739.711621,24150.000,3537,2,EL,1,100,0.306877
1576765739.778802,24206.500,3555,2,EL,1,100,0.307321
1576765739.845984,24263.000,3555,2,EL,1,100,0.307965
1576765739.907816,24315.000,3573,2,EL,1,100,0.307200
1576765739.969647,24367.000,3573,2,EL,1,100,0.307441
1576765740.035045,24422.000,3591,2,EL,1,100,0.307482
1576765740.100443,24477.000,3591,2,EL,1,100,0.308408
1576765740.170598,24536.000,3609,1,EL,1,100,0.307280
1576765740.237780,24592.500,3626,2,EL,1,100,0.308489
1576765740.304962,24649.000,3626,2,EL,1,100,0.308005
1576765740.373927,24707.000,3644,2,EL,1,100,0.308046
1576765740.442893,24765.000,3644,2,EL,1,100,0.307723
1576765740.505913,24818.000,3660,2,EL,1,100,0.308167
1576765740.568933,24871.000,3660,2,EL,1,100,0.308287
1576765740.633737,24925.500,3679,2,EL,1,100,0.308489
1576765740.698541,24980.000,3679,2,EL,1,100,0.308368
1576765740.771074,25041.000,3697,1,EL,1,100,0.308529
1576765740.837661,25097.000,3715,2,EL,1,100,0.307844
1576765740.904248,25153.000,3715,2,EL,1,100,0.307844
1576765740.973809,25211.500,3733,2,EL,1,100,0.308690
1576765741.043369,25270.000,3733,2,EL,1,100,0.308892
1576765741.106389,25323.000,3751,2,EL,1,100,0.309093
1576765741.169409,25376.000,3751,2,EL,1,100,0.309093
1576765741.231835,25428.500,3769,2,EL,1,100,0.309496
1576765741.294261,25481.000,3769,2,EL,1,100,0.308932
1576765741.365604,25541.000,3787,1,EL,1,100,0.309496
1576765741.432191,25597.000,3804,2,EL,1,100,0.309294
1576765741.498779,25653.000,3804,2,EL,1,100,0.310020
1576765741.568339,25711.500,3822,2,EL,1,100,0.310060
1576765741.637899,25770.000,3822,2,EL,1,100,0.310865
1576765741.702108,25824.000,3839,2,EL,1,100,0.310020
1576765741.766318,25878.000,3839,2,EL,1,100,0.310946
1576765741.828743,25930.500,3857,2,EL,1,100,0.311107
1576765741.891169,25983.000,3857,2,EL,1,100,0.311107
1576765741.962512,26043.000,3875,1,EL,1,100,0.312719
1576765742.030884,26100.500,3893,2,EL,1,100,0.313403
1576765742.099255,26158.000,3893,2,EL,1,100,0.313846
1576765742.167031,26215.000,3911,2,EL,1,100,0.314249
1576765742.234807,26272.000,3911,2,EL,1,100,0.314853
1576765742.301395,26328.000,3929,2,EL,1,100,0.315498
1576765742.367982,26384.000,3929,2,EL,1,100,0.316908
1576765742.430408,26436.500,3947,2,EL,1,100,0.318640
1576765742.492834,26489.000,3947,2,EL,1,100,0.318842
1576765742.559421,26545.000,3965,2,EL,1,100,0.320332
1576765742.626009,26601.000,3965,2,EL,1,100,0.322104
1576765742.696163,26660.000,3984,1,EL,1,100,0.323474
1576765742.763345,26716.500,4001,2,EL,1,100,0.324884
1576765742.830527,26773.000,4001,2,EL,1,100,0.327261
1576765742.898898,26830.500,4019,2,EL,1,100,0.328671
1576765742.967269,26888.000,4019,2,EL,1,100,0.330564
1576765743.030289,26941.000,4035,2,EL,1,100,0.331853
1576765743.093309,26994.000,4035,2,EL,1,100,0.333827
1576765743.160491,27050.500,4053,2,EL,1,100,0.334592
1576765743.227673,27107.000,4053,2,EL,1,100,0.335881
1576765743.294261,27163.000,4071,1,EL,1,100,0.336929
1576765743.362830,27220.667,4092,3,EL,1,100,0.338379
1576765743.431399,27278.333,4092,3,EL,1,100,0.340030
1576765743.499968,27336.000,4092,3,EL,1,100,0.341038
1576765743.564772,27390.500,4112,2,EL,1,100,0.342206
1576765743.629576,27445.000,4112,2,EL,1,100,0.342367
1576765743.694974,27500.000,4130,2,EL,1,100,0.344099
1576765743.760372,27555.000,4130,2,EL,1,100,0.344663
1576765743.826960,27611.000,4147,2,EL,1,100,0.345388
1576765743.893547,27667.000,4147,2,EL,1,100,0.346718
1576765743.967269,27729.000,4165,1,EL,1,100,0.346879
1576765744.033856,27785.000,4183,2,EL,1,100,0.347563
1576765744.100444,27841.000,4183,2,EL,1,100,0.348208
1576765744.167031,27897.000,4201,2,EL,1,100,0.348772
1576765744.233618,27953.000,4201,2,EL,1,100,0.348933
1576765744.297828,28007.000,4219,2,EL,1,100,0.348973
1576765744.362037,28061.000,4219,2,EL,1,100,0.349618
1576765744.428625,28117.000,4237,2,EL,1,100,0.349618
1576765744.495212,28173.000,4237,2,EL,1,100,0.349094
1576765744.568934,28235.000,4255,1,EL,1,100,0.348047
1576765744.636116,28291.500,4273,2,EL,1,100,0.347684
1576765744.703298,28348.000,4273,2,EL,1,100,0.345348
1576765744.769290,28403.500,4291,2,EL,1,100,0.344583
1576765744.835283,28459.000,4291,2,EL,1,100,0.343213
1576765744.897709,28511.500,4307,2,EL,1,100,0.342367
1576765744.960135,28564.000,4307,2,EL,1,100,0.341199
1576765745.026128,28619.500,4325,2,EL,1,100,0.339990
1576765745.092120,28675.000,4325,2,EL,1,100,0.338379
1576765745.163464,28735.000,4343,1,EL,1,100,0.336727
1576765745.230052,28791.000,4361,2,EL,1,100,0.336002
1576765745.296639,28847.000,4361,2,EL,1,100,0.334834
1576765745.364415,28904.000,4379,2,EL,1,100,0.334149
1576765745.432192,28961.000,4379,2,EL,1,100,0.332377
1576765745.495807,29014.500,4397,2,EL,1,100,0.331490
1576765745.559421,29068.000,4397,2,EL,1,100,0.330242
1576765745.624820,29123.000,4416,2,EL,1,100,0.330121
1576765745.690218,29178.000,4416,2,EL,1,100,0.328429
1576765745.759184,29236.000,4434,1,EL,1,100,0.327502
1576765745.827554,29293.500,4451,2,EL,1,100,0.326818
1576765745.895926,29351.000,4451,2,EL,1,100,0.325972
1576765745.964891,29409.000,4469,2,EL,1,100,0.326052
1576765746.033857,29467.000,4469,2,EL,1,100,0.325005
1576765746.097471,29520.500,4485,2,EL,1,100,0.324723
1576765746.161086,29574.000,4485,2,EL,1,100,0.323555
1576765746.225295,29628.000,4503,2,EL,1,100,0.323353
1576765746.289505,29682.000,4503,2,EL,1,100,0.322870
1576765746.357281,29739.000,4521,1,EL,1,100,0.321984
1576765746.425058,29796.000,4539,2,EL,1,100,0.321943
1576765746.492834,29853.000,4539,2,EL,1,100,0.321379
1576765746.562394,29911.500,4557,2,EL,1,100,0.320131
1576765746.631954,29970.000,4557,2,EL,1,100,0.320372
1576765746.696163,30024.000,4576,2,EL,1,100,0.319728
1576765746.760373,30078.000,4576,2,EL,1,100,0.319285
1576765746.823393,30131.000,4594,2,EL,1,100,0.318358
1576765746.886413,30184.000,4594,2,EL,1,100,0.317593
1576765746.954190,30241.000,4612,2,EL,1,100,0.317472
1576765747.021966,30298.000,4612,2,EL,1,100,0.317391
1576765747.088553,30354.000,4630,1,EL,1,100,0.316545
1576765747.158113,30412.500,4647,2,EL,1,100,0.315699
1576765747.227674,30471.000,4647,2,EL,1,100,0.314813
1576765747.294261,30527.000,4665,2,EL,1,100,0.315176
1576765747.360848,30583.000,4665,2,EL,1,100,0.314048
1576765747.422085,30634.500,4681,2,EL,1,100,0.313524
1576765747.483322,30686.000,4681,2,EL,1,100,0.313484
1576765747.552287,30744.000,4699,2,EL,1,100,0.312920
1576765747.621253,30802.000,4699,2,EL,1,100,0.312275
1576765747.687840,30858.000,4718,1,EL,1,100,0.311873
1576765747.757400,30916.500,4736,2,EL,1,100,0.312034
1576765747.826960,30975.000,4736,2,EL,1,100,0.311027
1576765747.895331,31032.500,4754,2,EL,1,100,0.311309
1576765747.963702,31090.000,4754,2,EL,1,100,0.310624
1576765748.025533,31142.000,4772,2,EL,1,100,0.311147
1576765748.087364,31194.000,4772,2,EL,1,100,0.310382
1576765748.154546,31250.500,4790,2,EL,1,100,0.310140
1576765748.221728,31307.000,4790,2,EL,1,100,0.310422
1576765748.289505,31364.000,4808,1,EL,1,100,0.310100
1576765748.357876,31421.500,4825,2,EL,1,100,0.309617
1576765748.426247,31479.000,4825,2,EL,1,100,0.309818
1576765748.493429,31535.500,4843,2,EL,1,100,0.309335
1576765748.560611,31592.000,4843,2,EL,1,100,0.309214
1576765748.623036,31644.500,4860,2,EL,1,100,0.309778
1576765748.685462,31697.000,4860,2,EL,1,100,0.309375
1576765748.750860,31752.000,4878,2,EL,1,100,0.309496
1576765748.816259,31807.000,4878,2,EL,1,100,0.309576
1576765748.885224,31865.000,4896,1,EL,1,100,0.309415
1576765748.953001,31922.000,4914,2,EL,1,100,0.309738
1576765749.020777,31979.000,4914,2,EL,1,100,0.309254
1576765749.092121,32039.000,4932,2,EL,1,100,0.309818
1576765749.163465,32099.000,4932,2,EL,1,100,0.309738
1576765749.225890,32151.500,4950,2,EL,1,100,0.309858
1576765749.288316,32204.000,4950,2,EL,1,100,0.309214
1576765749.352525,32258.000,4968,2,EL,1,100,0.309697
1576765749.416734,32312.000,4968,2,EL,1,100,0.309536
1576765749.486295,32370.500,4989,2,EL,1,100,0.309657
1576765749.555855,32429.000,4989,2,EL,1,100,0.309657
1576765749.625415,32487.500,5010,2,EL,1,100,0.309979
1576765749.694975,32546.000,5010,2,EL,1,100,0.310020
1576765749.762751,32603.000,5028,2,EL,1,100,0.310543
1576765749.830528,32660.000,5028,2,EL,1,100,0.310825
1576765749.901871,32720.000,5046,1,EL,1,100,0.310624
1576765749.970242,32777.500,5064,2,EL,1,100,0.310865
1576765750.038613,32835.000,5064,2,EL,1,100,0.310624
1576765750.101039,32887.500,5081,2,EL,1,100,0.310946
1576765750.163465,32940.000,5081,2,EL,1,100,0.311067
1576765750.228268,32994.500,5099,2,EL,1,100,0.311067
1576765750.293072,33049.000,5099,2,EL,1,100,0.311993
1576765750.361443,33106.500,5117,2,EL,1,100,0.311873
1576765750.429814,33164.000,5117,2,EL,1,100,0.311631
1576765750.498780,33222.000,5133,2,EL,1,100,0.312557
1576765750.567745,33280.000,5133,2,EL,1,100,0.313363
1576765750.635522,33337.000,5152,1,EL,1,100,0.312839
1576765750.699136,33390.500,5170,2,EL,1,100,0.313081
1576765750.762751,33444.000,5170,2,EL,1,100,0.312155
1576765750.825771,33497.000,5188,2,EL,1,100,0.313000
1576765750.888792,33550.000,5188,2,EL,1,100,0.313000
1576765750.957757,33608.000,5206,2,EL,1,100,0.313444
1576765751.026723,33666.000,5206,2,EL,1,100,0.313484
1576765751.096283,33724.500,5224,2,EL,1,100,0.313685
1576765751.165843,33783.000,5224,2,EL,1,100,0.313766
1576765751.233619,33840.000,5242,1,EL,1,100,0.313927
1576765751.297828,33894.000,5259,2,EL,1,100,0.313403
1576765751.362038,33948.000,5259,2,EL,1,100,0.313726
1576765751.425058,34001.000,5277,2,EL,1,100,0.314652
1576765751.488078,34054.000,5277,2,EL,1,100,0.314451
1576765751.556449,34111.500,5295,2,EL,1,100,0.314733
1576765751.624820,34169.000,5295,2,EL,1,100,0.314773
1576765751.694380,34227.500,5312,2,EL,1,100,0.314612
1576765751.763940,34286.000,5312,2,EL,1,100,0.314330
1576765751.830528,34342.000,5330,1,EL,1,100,0.314853
1576765751.894142,34395.500,5348,2,EL,1,100,0.314733
