EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1576779104.239586,41097.000,6675,6,PI,1,100,181823
1576779104.239586,41097.000,6675,6,PI,1,100,182081
1576779104.239586,41097.000,6675,6,PI,1,100,182156
1576779104.239586,41097.000,6675,6,PI,1,100,182212
1576779104.239586,41097.000,6675,6,PI,1,100,182131
1576779104.239586,41097.000,6675,6,PI,1,100,182052
1576779104.280712,41131.667,6693,3,PI,1,100,181998
1576779104.321839,41166.333,6693,3,PI,1,100,182024
1576779104.362965,41201.000,6693,3,PI,1,100,182027
1576779104.404487,41236.000,6711,3,PI,1,100,181953
1576779104.446009,41271.000,6711,3,PI,1,100,181900
1576779104.487531,41306.000,6711,3,PI,1,100,181946
1576779104.526680,41339.000,6727,3,PI,1,100,181921
1576779104.565830,41372.000,6727,3,PI,1,100,181906
1576779104.604979,41405.000,6727,3,PI,1,100,181919
1576779104.642942,41437.000,6745,3,PI,1,100,181964
1576779104.680905,41469.000,6745,3,PI,1,100,181989
1576779104.718868,41501.000,6745,3,PI,1,100,182018
1576779104.758808,41534.667,6763,3,PI,1,100,182042
1576779104.798748,41568.333,6763,3,PI,1,100,182078
1576779104.838688,41602.000,6763,3,PI,1,100,182055
1576779104.880210,41637.000,6781,3,PI,1,100,181967
1576779104.921732,41672.000,6781,3,PI,1,100,181944
1576779104.963254,41707.000,6781,3,PI,1,100,181935
1576779105.003985,41741.333,6800,3,PI,1,100,181916
1576779105.044716,41775.667,6800,3,PI,1,100,181901
1576779105.085448,41810.000,6800,3,PI,1,100,181932
1576779105.125783,41844.000,6818,3,PI,1,100,181935
1576779105.166119,41878.000,6818,3,PI,1,100,181936
1576779105.206454,41912.000,6818,3,PI,1,100,181951
1576779105.243626,41943.333,6836,3,PI,1,100,181949
1576779105.280798,41974.667,6836,3,PI,1,100,182008
1576779105.317971,42006.000,6836,3,PI,1,100,182122
1576779105.356724,42038.667,6853,3,PI,1,100,182164
1576779105.395478,42071.333,6853,3,PI,1,100,182155
1576779105.434232,42104.000,6853,3,PI,1,100,182257
1576779105.474963,42138.333,6871,3,PI,1,100,182351
1576779105.515694,42172.667,6871,3,PI,1,100,182287
1576779105.556425,42207.000,6871,3,PI,1,100,182166
1576779105.596761,42241.000,6889,3,PI,1,100,182125
1576779105.637096,42275.000,6889,3,PI,1,100,182153
1576779105.677432,42309.000,6889,3,PI,1,100,182130
1576779105.718559,42343.667,6905,3,PI,1,100,182151
1576779105.759685,42378.333,6905,3,PI,1,100,182153
1576779105.800812,42413.000,6905,3,PI,1,100,182132
1576779105.837984,42444.333,6923,3,PI,1,100,182144
1576779105.875156,42475.667,6923,3,PI,1,100,182194
1576779105.912328,42507.000,6923,3,PI,1,100,182229
1576779105.951082,42539.667,6942,3,PI,1,100,182257
1576779105.989836,42572.333,6942,3,PI,1,100,182284
1576779106.028589,42605.000,6942,3,PI,1,100,182329
1576779106.068530,42638.667,6960,3,PI,1,100,182373
1576779106.108470,42672.333,6960,3,PI,1,100,182411
1576779106.148410,42706.000,6960,3,PI,1,100,182405
1576779106.188745,42740.000,6978,3,PI,1,100,182286
1576779106.229081,42774.000,6978,3,PI,1,100,182221
1576779106.269417,42808.000,6978,3,PI,1,100,182304
1576779106.310543,42842.667,6996,3,PI,1,100,182315
1576779106.351670,42877.333,6996,3,PI,1,100,182236
1576779106.392796,42912.000,6996,3,PI,1,100,182235
1576779106.431550,42944.667,7014,3,PI,1,100,182363
1576779106.470304,42977.333,7014,3,PI,1,100,182361
1576779106.509058,43010.000,7014,3,PI,1,100,182319
1576779106.547614,43042.500,7032,4,PI,1,100,182327
1576779106.586170,43075.000,7032,4,PI,1,100,182370
1576779106.624726,43107.500,7032,4,PI,1,100,182427
1576779106.663282,43140.000,7032,4,PI,1,100,182456
1576779106.702827,43173.333,7049,3,PI,1,100,182501
1576779106.742372,43206.667,7049,3,PI,1,100,182541
1576779106.781917,43240.000,7049,3,PI,1,100,182581
1576779106.823438,43275.000,7067,2,PI,1,100,182603
1576779106.864960,43310.000,7067,2,PI,1,100,182535
1576779106.909646,43347.667,7085,3,PI,1,100,182472
1576779106.954332,43385.333,7085,3,PI,1,100,182473
1576779106.999017,43423.000,7085,3,PI,1,100,182458
1576779107.035201,43453.500,7102,4,PI,1,100,182455
1576779107.071384,43484.000,7102,4,PI,1,100,182435
1576779107.107567,43514.500,7102,4,PI,1,100,182430
1576779107.143751,43545.000,7102,4,PI,1,100,182412
1576779107.186459,43581.000,7120,2,PI,1,100,182442
1576779107.229167,43617.000,7120,2,PI,1,100,182532
1576779107.265153,43647.333,7138,3,PI,1,100,182552
1576779107.301139,43677.667,7138,3,PI,1,100,182528
1576779107.337125,43708.000,7138,3,PI,1,100,182591
1576779107.378647,43743.000,7156,4,PI,1,100,182655
1576779107.420168,43778.000,7156,4,PI,1,100,182725
1576779107.461690,43813.000,7156,4,PI,1,100,182696
1576779107.503212,43848.000,7156,4,PI,1,100,182693
1576779107.544141,43882.500,7174,2,PI,1,100,182613
1576779107.585070,43917.000,7174,2,PI,1,100,182526
1576779107.624219,43950.000,7192,4,PI,1,100,182511
1576779107.663369,43983.000,7192,4,PI,1,100,182499
1576779107.702518,44016.000,7192,4,PI,1,100,182448
1576779107.741667,44049.000,7192,4,PI,1,100,182456
1576779107.779235,44080.667,7210,3,PI,1,100,182465
1576779107.816802,44112.333,7210,3,PI,1,100,182462
1576779107.854370,44144.000,7210,3,PI,1,100,182463
1576779107.897078,44180.000,7228,3,PI,1,100,182461
1576779107.939786,44216.000,7228,3,PI,1,100,182489
1576779107.982495,44252.000,7228,3,PI,1,100,182518
1576779108.024017,44287.000,7246,2,PI,1,100,182493
1576779108.065538,44322.000,7246,2,PI,1,100,182549
1576779108.107851,44357.667,7264,3,PI,1,100,182577
1576779108.150164,44393.333,7264,3,PI,1,100,182631
1576779108.192477,44429.000,7264,3,PI,1,100,182714
1576779108.231627,44462.000,7280,3,PI,1,100,182703
1576779108.270776,44495.000,7280,3,PI,1,100,182567
1576779108.309925,44528.000,7280,3,PI,1,100,182552
1576779108.347888,44560.000,7298,4,PI,1,100,182549
1576779108.385851,44592.000,7298,4,PI,1,100,182502
1576779108.423814,44624.000,7298,4,PI,1,100,182444
1576779108.461777,44656.000,7298,4,PI,1,100,182418
1576779108.501322,44689.333,7316,3,PI,1,100,182392
1576779108.540866,44722.667,7316,3,PI,1,100,182282
1576779108.580411,44756.000,7316,3,PI,1,100,182142
1576779108.621933,44791.000,7334,2,PI,1,100,182033
1576779108.663455,44826.000,7334,2,PI,1,100,181826
