EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1576779741.425221,578218.000,34473,1,TH,1,100,16338
1576779741.562495,578334.000,34490,1,TH,1,100,16340
1576779741.695036,578446.000,34507,1,TH,1,100,16280
1576779741.818109,578550.000,34525,1,TH,1,100,16310
1576779741.954200,578665.000,34544,1,TH,1,100,16348
1576779742.092658,578782.000,34562,1,TH,1,100,16376
1576779742.225199,578894.000,34580,1,TH,1,100,16346
1576779742.355372,579004.000,34598,1,TH,1,100,16318
1576779742.481996,579111.000,34633,1,TH,1,100,16314
1576779742.613353,579222.000,34651,1,TH,1,100,16342
1576779742.750627,579338.000,34668,1,TH,1,100,16366
1576779742.889085,579455.000,34685,1,TH,1,100,16346
1576779743.013342,579560.000,34704,1,TH,1,100,16330
1576779743.141149,579668.000,34722,1,TH,1,100,16330
1576779743.279606,579785.000,34740,1,TH,1,100,16368
1576779743.415697,579900.000,34758,1,TH,1,100,16360
1576779743.545082,580009.333,34776,3,TH,1,100,16372
1576779743.674467,580118.667,34776,3,TH,1,100,16404
1576779743.803852,580228.000,34776,3,TH,1,100,16404
1576779743.937576,580341.000,34795,5,TH,1,100,16362
1576779744.071300,580454.000,34795,5,TH,1,100,16372
1576779744.205024,580567.000,34795,5,TH,1,100,16388
1576779744.338748,580680.000,34795,5,TH,1,100,16388
1576779744.472472,580793.000,34795,5,TH,1,100,16390
1576779744.605689,580905.571,34813,7,TH,1,100,16348
1576779744.738906,581018.143,34813,7,TH,1,100,16344
1576779744.872123,581130.714,34813,7,TH,1,100,16408
1576779745.005339,581243.286,34813,7,TH,1,100,16500
1576779745.138556,581355.857,34813,7,TH,1,100,16500
1576779745.271773,581468.429,34813,7,TH,1,100,16516
1576779745.404990,581581.000,34813,7,TH,1,100,16514
1576779745.538270,581693.625,34832,8,TH,1,100,16454
1576779745.671551,581806.250,34832,8,TH,1,100,16488
1576779745.804831,581918.875,34832,8,TH,1,100,16540
1576779745.938111,582031.500,34832,8,TH,1,100,16540
1576779746.071391,582144.125,34832,8,TH,1,100,16522
1576779746.204672,582256.750,34832,8,TH,1,100,16574
1576779746.337952,582369.375,34832,8,TH,1,100,16552
1576779746.471232,582482.000,34832,8,TH,1,100,16570
1576779746.604660,582594.750,34854,12,TH,1,100,16460
1576779746.738088,582707.500,34854,12,TH,1,100,16464
1576779746.871516,582820.250,34854,12,TH,1,100,16462
1576779747.004945,582933.000,34854,12,TH,1,100,16382
1576779747.138373,583045.750,34854,12,TH,1,100,16400
1576779747.271801,583158.500,34854,12,TH,1,100,16444
1576779747.405229,583271.250,34854,12,TH,1,100,16458
1576779747.538657,583384.000,34854,12,TH,1,100,16492
1576779747.672086,583496.750,34854,12,TH,1,100,16450
1576779747.805514,583609.500,34854,12,TH,1,100,16472
1576779747.938942,583722.250,34854,12,TH,1,100,16406
1576779748.072370,583835.000,34854,12,TH,1,100,16316
1576779748.197219,583940.500,34874,2,TH,1,100,16326
1576779748.322067,584046.000,34874,2,TH,1,100,16314
1576779748.461708,584164.000,34893,1,TH,1,100,16308
1576779748.594249,584276.000,34911,1,TH,1,100,16378
1576779748.729156,584390.000,34929,1,TH,1,100,16360
1576779748.868797,584508.000,34947,1,TH,1,100,16322
1576779748.998971,584618.000,34983,1,TH,1,100,16316
1576779749.135062,584733.000,35000,1,TH,1,100,16374
1576779749.274703,584851.000,35017,1,TH,1,100,16364
1576779749.406060,584962.000,35035,1,TH,1,100,16358
1576779749.539784,585075.000,35053,1,TH,1,100,16368
1576779749.666408,585182.000,35071,1,TH,1,100,16404
1576779749.801315,585296.000,35089,1,TH,1,100,16396
1576779749.927939,585403.000,35107,1,TH,1,100,16394
1576779750.065213,585519.000,35126,1,TH,1,100,16388
1576779750.202487,585635.000,35161,1,TH,1,100,16360
1576779750.336211,585748.000,35178,1,TH,1,100,16426
1576779750.474669,585865.000,35195,1,TH,1,100,16402
1576779750.607210,585977.000,35213,1,TH,1,100,16382
1576779750.732650,586083.000,35231,1,TH,1,100,16398
