EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1576779104.149424,41021.000,6674,2,AK,1,100,5937
1576779104.149424,41021.000,6674,2,AK,1,100,RB
1576779107.184086,43579.000,7569,2,AK,1,100,7567
1576779110.218749,46137.000,7569,2,AK,1,100,RD
1576779110.315436,46218.500,7589,2,AK,1,100,7567
1576779110.412123,46300.000,7589,2,AK,1,100,RD
1576779113.347726,48774.500,8465,2,AK,1,100,8463
1576779116.283329,51249.000,8465,2,AK,1,100,RD
1576779116.382389,51332.500,8485,2,AK,1,100,8463
1576779116.481448,51416.000,8485,2,AK,1,100,RD
1576779119.412306,53886.500,9362,2,AK,1,100,9360
1576779122.343164,56357.000,9362,2,AK,1,100,RD
1576779122.512218,56499.500,9400,2,AK,1,100,9360
1576779122.681272,56642.000,9400,2,AK,1,100,RD
1576779125.543322,59054.500,10258,2,AK,1,100,10256
1576779128.405372,61467.000,10258,2,AK,1,100,RD
1576779128.576205,61611.000,10296,2,AK,1,100,10256
1576779128.747038,61755.000,10296,2,AK,1,100,RD
1576779131.698064,64242.500,11172,2,AK,1,100,11152
1576779134.649090,66730.000,11172,2,AK,1,100,RD
1576779134.653242,66733.500,11174,2,AK,1,100,11152
1576779134.657394,66737.000,11174,2,AK,1,100,RD
1576779137.686718,69290.500,12068,2,AK,1,100,12048
1576779140.716042,71844.000,12068,2,AK,1,100,RD
1576779140.720195,71847.500,12070,2,AK,1,100,12048
1576779140.724347,71851.000,12070,2,AK,1,100,RD
1576779143.667068,74331.500,12946,2,AK,1,100,12944
1576779146.609789,76812.000,12946,2,AK,1,100,RD
1576779146.685122,76875.500,12966,2,AK,1,100,12944
1576779146.760455,76939.000,12966,2,AK,1,100,RD
1576779149.700803,79417.500,13844,2,AK,1,100,13842
1576779152.641152,81896.000,13844,2,AK,1,100,RD
1576779152.736652,81976.500,13864,2,AK,1,100,13842
1576779152.832153,82057.000,13864,2,AK,1,100,RD
1576779155.768942,84532.500,14740,2,AK,1,100,14738
1576779158.705732,87008.000,14740,2,AK,1,100,RD
1576779158.848686,87128.500,14779,2,AK,1,100,14738
1576779158.991640,87249.000,14779,2,AK,1,100,RD
1576779161.908262,89707.500,15636,2,AK,1,100,15634
1576779164.824884,92166.000,15636,2,AK,1,100,RD
1576779164.890133,92221.000,15657,2,AK,1,100,15634
1576779164.955382,92276.000,15657,2,AK,1,100,RD
1576779167.888019,94748.000,16532,2,AK,1,100,16530
1576779170.820656,97220.000,16532,2,AK,1,100,RD
1576779170.913784,97298.500,16553,2,AK,1,100,16530
1576779171.006912,97377.000,16553,2,AK,1,100,RD
1576779173.944295,99853.000,17426,2,AK,1,100,17424
1576779176.881677,102329.000,17426,2,AK,1,100,RD
1576779176.971839,102405.000,17447,2,AK,1,100,17424
1576779177.062001,102481.000,17447,2,AK,1,100,RD
1576779179.999977,104957.500,18323,2,AK,1,100,18321
1576779182.937953,107434.000,18323,2,AK,1,100,RD
1576779183.037013,107517.500,18343,2,AK,1,100,18321
1576779183.136072,107601.000,18343,2,AK,1,100,RD
1576779186.068116,110072.500,19219,2,AK,1,100,19217
1576779189.000161,112544.000,19219,2,AK,1,100,RD
1576779189.095661,112624.500,19239,2,AK,1,100,19217
1576779189.191162,112705.000,19239,2,AK,1,100,RD
1576779192.124985,115178.000,20115,2,AK,1,100,20113
1576779195.058809,117651.000,20115,2,AK,1,100,RD
1576779195.152530,117730.000,20135,2,AK,1,100,20113
1576779195.246251,117809.000,20135,2,AK,1,100,RD
1576779198.183634,120285.000,21011,2,AK,1,100,21009
1576779201.121017,122761.000,21011,2,AK,1,100,RD
1576779201.217110,122842.000,21031,2,AK,1,100,21009
1576779201.313204,122923.000,21031,2,AK,1,100,RD
1576779204.246434,125395.500,21907,2,AK,1,100,21905
1576779207.179665,127868.000,21907,2,AK,1,100,RD
1576779207.278131,127951.000,21927,2,AK,1,100,21905
1576779207.376598,128034.000,21927,2,AK,1,100,RD
1576779210.306863,130504.000,22804,2,AK,1,100,22802
1576779213.237127,132974.000,22804,2,AK,1,100,RD
1576779213.401436,133112.500,22842,2,AK,1,100,22802
1576779213.565744,133251.000,22842,2,AK,1,100,RD
1576779216.437878,135672.000,23700,2,AK,1,100,23698
1576779219.310012,138093.000,23700,2,AK,1,100,RD
1576779219.452373,138213.000,23738,2,AK,1,100,23698
1576779219.594734,138333.000,23738,2,AK,1,100,RD
1576779222.476358,140762.000,24597,2,AK,1,100,24595
1576779225.357983,143191.000,24597,2,AK,1,100,RD
1576779225.453484,143271.500,24617,2,AK,1,100,24595
1576779225.548984,143352.000,24617,2,AK,1,100,RD
1576779228.580681,145907.500,25511,2,AK,1,100,25491
1576779231.612378,148463.000,25511,2,AK,1,100,RD
1576779231.617123,148467.000,25513,2,AK,1,100,25491
1576779231.621869,148471.000,25513,2,AK,1,100,RD
1576779234.597214,150979.000,26391,2,AK,1,100,26389
1576779237.572560,153487.000,26391,2,AK,1,100,RD
1576779237.625946,153532.000,26411,2,AK,1,100,26389
1576779237.679331,153577.000,26411,2,AK,1,100,RD
1576779240.610189,156047.500,27287,2,AK,1,100,27285
1576779243.541047,158518.000,27287,2,AK,1,100,RD
