EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1576779741.493858,578276.000,34469,3,EA,1,100,0.551622
1576779741.493858,578276.000,34469,3,EA,1,100,0.551524
1576779741.493858,578276.000,34469,3,EA,1,100,0.551314
1576779741.561312,578333.000,34487,2,EA,1,100,0.551411
1576779741.628766,578390.000,34487,2,EA,1,100,0.551272
1576779741.692077,578443.500,34503,2,EA,1,100,0.551168
1576779741.755389,578497.000,34503,2,EA,1,100,0.551065
1576779741.818109,578550.000,34521,1,EA,1,100,0.551177
1576779741.886155,578607.500,34540,2,EA,1,100,0.551033
1576779741.954200,578665.000,34540,2,EA,1,100,0.550908
1576779742.023429,578723.500,34558,2,EA,1,100,0.551038
1576779742.092658,578782.000,34558,2,EA,1,100,0.550845
1576779742.158928,578838.000,34576,2,EA,1,100,0.550876
1576779742.225199,578894.000,34576,2,EA,1,100,0.550880
1576779742.290285,578949.000,34594,2,EA,1,100,0.550753
1576779742.355372,579004.000,34594,2,EA,1,100,0.550700
1576779742.415725,579055.000,34612,1,EA,1,100,0.550638
1576779742.481404,579110.500,34629,2,EA,1,100,0.550812
1576779742.547083,579166.000,34629,2,EA,1,100,0.550581
1576779742.616312,579224.500,34647,2,EA,1,100,0.550649
1576779742.685540,579283.000,34647,2,EA,1,100,0.550575
1576779742.751811,579339.000,34665,2,EA,1,100,0.550590
1576779742.818081,579395.000,34665,2,EA,1,100,0.550521
1576779742.884351,579451.000,34681,2,EA,1,100,0.550443
1576779742.950622,579507.000,34681,2,EA,1,100,0.550359
1576779743.013342,579560.000,34700,1,EA,1,100,0.550274
1576779743.077245,579614.000,34718,2,EA,1,100,0.550306
1576779743.141149,579668.000,34718,2,EA,1,100,0.550127
1576779743.210378,579726.500,34736,2,EA,1,100,0.550231
1576779743.279606,579785.000,34736,2,EA,1,100,0.550116
1576779743.347652,579842.500,34754,2,EA,1,100,0.550131
1576779743.415697,579900.000,34754,2,EA,1,100,0.549982
1576779743.480390,579954.667,34772,6,EA,1,100,0.550020
1576779743.545082,580009.333,34772,6,EA,1,100,0.549856
1576779743.609775,580064.000,34772,6,EA,1,100,0.549747
1576779743.674467,580118.667,34772,6,EA,1,100,0.549829
1576779743.739160,580173.333,34772,6,EA,1,100,0.549693
1576779743.803852,580228.000,34772,6,EA,1,100,0.549827
1576779743.870660,580284.455,34791,11,EA,1,100,0.549779
1576779743.937468,580340.909,34791,11,EA,1,100,0.549767
1576779744.004277,580397.364,34791,11,EA,1,100,0.549786
1576779744.071085,580453.818,34791,11,EA,1,100,0.549479
1576779744.137893,580510.273,34791,11,EA,1,100,0.549589
1576779744.204701,580566.727,34791,11,EA,1,100,0.549511
1576779744.271509,580623.182,34791,11,EA,1,100,0.549433
1576779744.338318,580679.636,34791,11,EA,1,100,0.549413
1576779744.405126,580736.091,34791,11,EA,1,100,0.549411
1576779744.471934,580792.545,34791,11,EA,1,100,0.549273
1576779744.538742,580849.000,34791,11,EA,1,100,0.549168
1576779744.605377,580905.308,34809,13,EA,1,100,0.549332
1576779744.672011,580961.615,34809,13,EA,1,100,0.549303
1576779744.738646,581017.923,34809,13,EA,1,100,0.549282
1576779744.805280,581074.231,34809,13,EA,1,100,0.549367
1576779744.871915,581130.538,34809,13,EA,1,100,0.547089
1576779744.938549,581186.846,34809,13,EA,1,100,0.544768
1576779745.005183,581243.154,34809,13,EA,1,100,0.543480
1576779745.071818,581299.462,34809,13,EA,1,100,0.542597
1576779745.138452,581355.769,34809,13,EA,1,100,0.542093
1576779745.205087,581412.077,34809,13,EA,1,100,0.541546
1576779745.271721,581468.385,34809,13,EA,1,100,0.541122
1576779745.338356,581524.692,34809,13,EA,1,100,0.540988
1576779745.404990,581581.000,34809,13,EA,1,100,0.540705
1576779745.471630,581637.313,34828,16,EA,1,100,0.540105
1576779745.538270,581693.625,34828,16,EA,1,100,0.539283
1576779745.604910,581749.938,34828,16,EA,1,100,0.539385
1576779745.671551,581806.250,34828,16,EA,1,100,0.537964
1576779745.738191,581862.563,34828,16,EA,1,100,0.537569
1576779745.804831,581918.875,34828,16,EA,1,100,0.537684
1576779745.871471,581975.188,34828,16,EA,1,100,0.537340
1576779745.938111,582031.500,34828,16,EA,1,100,0.536509
1576779746.004751,582087.813,34828,16,EA,1,100,0.536229
1576779746.071391,582144.125,34828,16,EA,1,100,0.536003
1576779746.138031,582200.438,34828,16,EA,1,100,0.534702
1576779746.204672,582256.750,34828,16,EA,1,100,0.534092
1576779746.271312,582313.063,34828,16,EA,1,100,0.532913
1576779746.337952,582369.375,34828,16,EA,1,100,0.533484
1576779746.404592,582425.688,34828,16,EA,1,100,0.533232
1576779746.471232,582482.000,34828,16,EA,1,100,0.532934
1576779746.537760,582538.217,34850,23,EA,1,100,0.532779
1576779746.604287,582594.435,34850,23,EA,1,100,0.532902
1576779746.670815,582650.652,34850,23,EA,1,100,0.533087
1576779746.737342,582706.870,34850,23,EA,1,100,0.533069
1576779746.803870,582763.087,34850,23,EA,1,100,0.534629
1576779746.870398,582819.304,34850,23,EA,1,100,0.537004
1576779746.936925,582875.522,34850,23,EA,1,100,0.537559
1576779747.003453,582931.739,34850,23,EA,1,100,0.537923
1576779747.069980,582987.957,34850,23,EA,1,100,0.537981
1576779747.136508,583044.174,34850,23,EA,1,100,0.537902
1576779747.203035,583100.391,34850,23,EA,1,100,0.537985
1576779747.269563,583156.609,34850,23,EA,1,100,0.537931
1576779747.336091,583212.826,34850,23,EA,1,100,0.538093
1576779747.402618,583269.043,34850,23,EA,1,100,0.538010
1576779747.469146,583325.261,34850,23,EA,1,100,0.538025
1576779747.535673,583381.478,34850,23,EA,1,100,0.538616
1576779747.602201,583437.696,34850,23,EA,1,100,0.538272
1576779747.668728,583493.913,34850,23,EA,1,100,0.538504
1576779747.735256,583550.130,34850,23,EA,1,100,0.538615
1576779747.801784,583606.348,34850,23,EA,1,100,0.538561
1576779747.868311,583662.565,34850,23,EA,1,100,0.539559
1576779747.934839,583718.783,34850,23,EA,1,100,0.542017
1576779748.001366,583775.000,34850,23,EA,1,100,0.543622
1576779748.066059,583829.667,34870,6,EA,1,100,0.544242
1576779748.130751,583884.333,34870,6,EA,1,100,0.544753
1576779748.195444,583939.000,34870,6,EA,1,100,0.545302
1576779748.260136,583993.667,34870,6,EA,1,100,0.546056
1576779748.324828,584048.333,34870,6,EA,1,100,0.547028
1576779748.389521,584103.000,34870,6,EA,1,100,0.547406
1576779748.461708,584164.000,34889,1,EA,1,100,0.547677
1576779748.527978,584220.000,34907,2,EA,1,100,0.547895
1576779748.594249,584276.000,34907,2,EA,1,100,0.547858
1576779748.661703,584333.000,34925,2,EA,1,100,0.547905
1576779748.729156,584390.000,34925,2,EA,1,100,0.548044
1576779748.798977,584449.000,34943,2,EA,1,100,0.548152
1576779748.868797,584508.000,34943,2,EA,1,100,0.548109
1576779748.931517,584561.000,34962,1,EA,1,100,0.548135
1576779749.001338,584620.000,34979,2,EA,1,100,0.548059
1576779749.071158,584679.000,34979,2,EA,1,100,0.548171
1576779749.136837,584734.500,34997,2,EA,1,100,0.548097
1576779749.202516,584790.000,34997,2,EA,1,100,0.548101
1576779749.270561,584847.500,35013,2,EA,1,100,0.548153
1576779749.338606,584905.000,35013,2,EA,1,100,0.548128
1576779749.406060,584962.000,35031,1,EA,1,100,0.548264
1576779749.472922,585018.500,35049,2,EA,1,100,0.548426
1576779749.539784,585075.000,35049,2,EA,1,100,0.548432
1576779749.603096,585128.500,35067,2,EA,1,100,0.548477
1576779749.666408,585182.000,35067,2,EA,1,100,0.548407
1576779749.733861,585239.000,35085,2,EA,1,100,0.548548
1576779749.801315,585296.000,35085,2,EA,1,100,0.548617
1576779749.864627,585349.500,35103,2,EA,1,100,0.548587
1576779749.927939,585403.000,35103,2,EA,1,100,0.548611
1576779749.996576,585461.000,35122,2,EA,1,100,0.548663
1576779750.065213,585519.000,35122,2,EA,1,100,0.548655
1576779750.130300,585574.000,35140,1,EA,1,100,0.548682
1576779750.200712,585633.500,35157,2,EA,1,100,0.548627
1576779750.271124,585693.000,35157,2,EA,1,100,0.548615
1576779750.338578,585750.000,35175,2,EA,1,100,0.548598
1576779750.406032,585807.000,35175,2,EA,1,100,0.548652
1576779750.474669,585865.000,35191,2,EA,1,100,0.548677
1576779750.543306,585923.000,35191,2,EA,1,100,0.548676
1576779750.607210,585977.000,35209,1,EA,1,100,0.548819
1576779750.669930,586030.000,35227,2,EA,1,100,0.548760
1576779750.732650,586083.000,35227,2,EA,1,100,0.548730
1576779750.797737,586138.000,35245,2,EA,1,100,0.548947
1576779750.862824,586193.000,35245,2,EA,1,100,0.548698
1576779750.930869,586250.500,35264,2,EA,1,100,0.548742
1576779750.998914,586308.000,35264,2,EA,1,100,0.548728
1576779751.067552,586366.000,35282,2,EA,1,100,0.548882
1576779751.136189,586424.000,35282,2,EA,1,100,0.548792
1576779751.201276,586479.000,35300,1,EA,1,100,0.548750
1576779751.264587,586532.500,35317,2,EA,1,100,0.548880
1576779751.327899,586586.000,35317,2,EA,1,100,0.548861
1576779751.394170,586642.000,35335,2,EA,1,100,0.548777
1576779751.460440,586698.000,35335,2,EA,1,100,0.548812
1576779751.527894,586755.000,35353,2,EA,1,100,0.548787
1576779751.595347,586812.000,35353,2,EA,1,100,0.548635
1576779751.663984,586870.000,35369,2,EA,1,100,0.548855
1576779751.732621,586928.000,35369,2,EA,1,100,0.548876
1576779751.800075,586985.000,35387,1,EA,1,100,0.549043
1576779751.862795,587038.000,35406,2,EA,1,100,0.548999
1576779751.925515,587091.000,35406,2,EA,1,100,0.548851
1576779751.990602,587146.000,35424,2,EA,1,100,0.548640
1576779752.055689,587201.000,35424,2,EA,1,100,0.548337
1576779752.121960,587257.000,35442,2,EA,1,100,0.548714
1576779752.188230,587313.000,35442,2,EA,1,100,0.549031
1576779752.256867,587371.000,35460,2,EA,1,100,0.549033
1576779752.325504,587429.000,35460,2,EA,1,100,0.549217
1576779752.394141,587487.000,35478,1,EA,1,100,0.549296
1576779752.457453,587540.500,35496,2,EA,1,100,0.549029
1576779752.520765,587594.000,35496,2,EA,1,100,0.548712
1576779752.587627,587650.500,35513,2,EA,1,100,0.548825
1576779752.654489,587707.000,35513,2,EA,1,100,0.549130
1576779752.719576,587762.000,35531,2,EA,1,100,0.549467
1576779752.784663,587817.000,35531,2,EA,1,100,0.549701
1576779752.848566,587871.000,35549,2,EA,1,100,0.549709
1576779752.912470,587925.000,35549,2,EA,1,100,0.549728
1576779752.979923,587982.000,35566,2,EA,1,100,0.549826
1576779753.047377,588039.000,35566,2,EA,1,100,0.549782
1576779753.108914,588091.000,35584,1,EA,1,100,0.549680
1576779753.176368,588148.000,35602,2,EA,1,100,0.549458
1576779753.243821,588205.000,35602,2,EA,1,100,0.549445
1576779753.308908,588260.000,35620,2,EA,1,100,0.549663
1576779753.373995,588315.000,35620,2,EA,1,100,0.549932
1576779753.437899,588369.000,35638,2,EA,1,100,0.550042
1576779753.501802,588423.000,35638,2,EA,1,100,0.549941
1576779753.565706,588477.000,35656,2,EA,1,100,0.549785
1576779753.629609,588531.000,35656,2,EA,1,100,0.549794
1576779753.698246,588589.000,35674,2,EA,1,100,0.549859
1576779753.766883,588647.000,35674,2,EA,1,100,0.550256
1576779753.831970,588702.000,35692,1,EA,1,100,0.550713
1576779753.899424,588759.000,35714,3,EA,1,100,0.550306
1576779753.966878,588816.000,35714,3,EA,1,100,0.549845
1576779754.034332,588873.000,35714,3,EA,1,100,0.549843
1576779754.102377,588930.500,35734,2,EA,1,100,0.549861
1576779754.170422,588988.000,35734,2,EA,1,100,0.549850
1576779754.236101,589043.500,35752,2,EA,1,100,0.549868
1576779754.301780,589099.000,35752,2,EA,1,100,0.549691
1576779754.371600,589158.000,35770,1,EA,1,100,0.549788
1576779754.438462,589214.500,35787,2,EA,1,100,0.549798
1576779754.505324,589271.000,35787,2,EA,1,100,0.549841
1576779754.568636,589324.500,35805,2,EA,1,100,0.549949
1576779754.631948,589378.000,35805,2,EA,1,100,0.549874
1576779754.697626,589433.500,35823,2,EA,1,100,0.550133
1576779754.763305,589489.000,35823,2,EA,1,100,0.550277
1576779754.831942,589547.000,35839,2,EA,1,100,0.550267
1576779754.900579,589605.000,35839,2,EA,1,100,0.550252
1576779754.968033,589662.000,35858,1,EA,1,100,0.550545
1576779755.035486,589719.000,35876,2,EA,1,100,0.550725
1576779755.102940,589776.000,35876,2,EA,1,100,0.550667
1576779755.166252,589829.500,35894,2,EA,1,100,0.550864
1576779755.229564,589883.000,35894,2,EA,1,100,0.550885
1576779755.294059,589937.500,35912,2,EA,1,100,0.551073
1576779755.358554,589992.000,35912,2,EA,1,100,0.551002
1576779755.427191,590050.000,35930,2,EA,1,100,0.551213
