EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1576779741.525810,578303.000,34478,10,GX,1,100,-1.129
1576779741.525810,578303.000,34478,10,GX,1,100,-0.854
1576779741.525810,578303.000,34478,10,GX,1,100,0.000
1576779741.525810,578303.000,34478,10,GX,1,100,0.244
1576779741.525810,578303.000,34478,10,GX,1,100,-0.854
1576779741.525810,578303.000,34478,10,GX,1,100,-1.068
1576779741.525810,578303.000,34478,10,GX,1,100,0.458
1576779741.525810,578303.000,34478,10,GX,1,100,-0.946
1576779741.525810,578303.000,34478,10,GX,1,100,-3.113
1576779741.525810,578303.000,34478,10,GX,1,100,-0.641
1576779741.571962,578342.000,34494,2,GX,1,100,1.556
1576779741.618115,578381.000,34494,2,GX,1,100,2.930
1576779741.655984,578413.000,34512,4,GX,1,100,2.838
1576779741.693852,578445.000,34512,4,GX,1,100,0.214
1576779741.731721,578477.000,34512,4,GX,1,100,-1.160
1576779741.769590,578509.000,34512,4,GX,1,100,-2.075
1576779741.809037,578542.333,34530,3,GX,1,100,-0.641
1576779741.848483,578575.667,34530,3,GX,1,100,0.610
1576779741.887930,578609.000,34530,3,GX,1,100,-1.038
1576779741.928560,578643.333,34549,3,GX,1,100,-0.275
1576779741.969190,578677.667,34549,3,GX,1,100,0.610
1576779742.009820,578712.000,34549,3,GX,1,100,-0.183
1576779742.051239,578747.000,34567,2,GX,1,100,-0.092
1576779742.092658,578782.000,34567,2,GX,1,100,1.465
1576779742.136838,578819.333,34585,3,GX,1,100,0.427
1576779742.181018,578856.667,34585,3,GX,1,100,-0.397
1576779742.225199,578894.000,34585,3,GX,1,100,-0.885
1576779742.263462,578926.333,34603,3,GX,1,100,-1.099
1576779742.301725,578958.667,34603,3,GX,1,100,-0.214
1576779742.339988,578991.000,34603,3,GX,1,100,-1.007
1576779742.377068,579022.333,34620,3,GX,1,100,-0.793
1576779742.414148,579053.667,34620,3,GX,1,100,0.000
1576779742.451227,579085.000,34620,3,GX,1,100,-1.465
1576779742.491463,579119.000,34638,3,GX,1,100,0.214
