EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1576779741.525810,578303.000,34476,10,AY,1,100,0.958
1576779741.525810,578303.000,34476,10,AY,1,100,0.972
1576779741.525810,578303.000,34476,10,AY,1,100,0.959
1576779741.525810,578303.000,34476,10,AY,1,100,0.967
1576779741.525810,578303.000,34476,10,AY,1,100,0.969
1576779741.525810,578303.000,34476,10,AY,1,100,0.966
1576779741.525810,578303.000,34476,10,AY,1,100,0.967
1576779741.525810,578303.000,34476,10,AY,1,100,0.956
1576779741.525810,578303.000,34476,10,AY,1,100,0.968
1576779741.525810,578303.000,34476,10,AY,1,100,0.970
1576779741.571962,578342.000,34492,2,AY,1,100,0.969
1576779741.618115,578381.000,34492,2,AY,1,100,0.969
1576779741.655589,578412.667,34510,3,AY,1,100,0.958
1576779741.693063,578444.333,34510,3,AY,1,100,0.970
1576779741.730538,578476.000,34510,3,AY,1,100,0.955
1576779741.769196,578508.667,34528,3,AY,1,100,0.970
1576779741.807853,578541.333,34528,3,AY,1,100,0.966
1576779741.846511,578574.000,34528,3,AY,1,100,0.959
1576779741.887535,578608.667,34547,3,AY,1,100,0.971
1576779741.928560,578643.333,34547,3,AY,1,100,0.964
1576779741.969584,578678.000,34547,3,AY,1,100,0.966
1576779742.010609,578712.667,34565,3,AY,1,100,0.971
1576779742.051633,578747.333,34565,3,AY,1,100,0.969
1576779742.092658,578782.000,34565,3,AY,1,100,0.954
1576779742.136838,578819.333,34583,3,AY,1,100,0.962
1576779742.181018,578856.667,34583,3,AY,1,100,0.961
1576779742.225199,578894.000,34583,3,AY,1,100,0.962
1576779742.263462,578926.333,34601,3,AY,1,100,0.967
1576779742.301725,578958.667,34601,3,AY,1,100,0.962
1576779742.339988,578991.000,34601,3,AY,1,100,0.964
1576779742.377068,579022.333,34618,3,AY,1,100,0.962
1576779742.414148,579053.667,34618,3,AY,1,100,0.963
1576779742.451227,579085.000,34618,3,AY,1,100,0.969
1576779742.491463,579119.000,34636,3,AY,1,100,0.964
1576779742.531699,579153.000,34636,3,AY,1,100,0.961
1576779742.571934,579187.000,34636,3,AY,1,100,0.969
1576779742.612564,579221.333,34654,3,AY,1,100,0.962
1576779742.653194,579255.667,34654,3,AY,1,100,0.962
1576779742.693824,579290.000,34654,3,AY,1,100,0.969
1576779742.735243,579325.000,34670,3,AY,1,100,0.958
1576779742.776662,579360.000,34670,3,AY,1,100,0.958
1576779742.818081,579395.000,34670,3,AY,1,100,0.975
1576779742.860683,579431.000,34688,3,AY,1,100,0.955
1576779742.903286,579467.000,34688,3,AY,1,100,0.966
1576779742.945888,579503.000,34688,3,AY,1,100,0.965
1576779742.983362,579534.667,34707,3,AY,1,100,0.965
1576779743.020837,579566.333,34707,3,AY,1,100,0.962
1576779743.058311,579598.000,34707,3,AY,1,100,0.969
1576779743.098152,579631.667,34725,3,AY,1,100,0.966
1576779743.137993,579665.333,34725,3,AY,1,100,0.963
1576779743.177834,579699.000,34725,3,AY,1,100,0.969
1576779743.218464,579733.333,34743,3,AY,1,100,0.961
1576779743.259094,579767.667,34743,3,AY,1,100,0.958
1576779743.299724,579802.000,34743,3,AY,1,100,0.966
1576779743.341143,579837.000,34761,3,AY,1,100,0.963
1576779743.382562,579872.000,34761,3,AY,1,100,0.962
1576779743.423981,579907.000,34761,3,AY,1,100,0.963
1576779743.464109,579940.909,34779,11,AY,1,100,0.967
1576779743.504237,579974.818,34779,11,AY,1,100,0.955
1576779743.544365,580008.727,34779,11,AY,1,100,0.969
1576779743.584493,580042.636,34779,11,AY,1,100,0.964
1576779743.624621,580076.545,34779,11,AY,1,100,0.958
1576779743.664749,580110.455,34779,11,AY,1,100,0.971
1576779743.704877,580144.364,34779,11,AY,1,100,0.961
1576779743.745005,580178.273,34779,11,AY,1,100,0.960
1576779743.785133,580212.182,34779,11,AY,1,100,0.969
1576779743.825261,580246.091,34779,11,AY,1,100,0.963
1576779743.865389,580280.000,34779,11,AY,1,100,0.964
1576779743.905903,580314.235,34798,17,AY,1,100,0.966
1576779743.946417,580348.471,34798,17,AY,1,100,0.959
1576779743.986931,580382.706,34798,17,AY,1,100,0.963
1576779744.027445,580416.941,34798,17,AY,1,100,0.969
1576779744.067959,580451.176,34798,17,AY,1,100,0.963
1576779744.108473,580485.412,34798,17,AY,1,100,0.959
1576779744.148987,580519.647,34798,17,AY,1,100,0.964
1576779744.189501,580553.882,34798,17,AY,1,100,0.965
1576779744.230015,580588.118,34798,17,AY,1,100,0.964
1576779744.270529,580622.353,34798,17,AY,1,100,0.967
1576779744.311043,580656.588,34798,17,AY,1,100,0.958
1576779744.351557,580690.824,34798,17,AY,1,100,0.970
1576779744.392071,580725.059,34798,17,AY,1,100,0.961
1576779744.432585,580759.294,34798,17,AY,1,100,0.966
1576779744.473099,580793.529,34798,17,AY,1,100,0.964
1576779744.513613,580827.765,34798,17,AY,1,100,0.965
1576779744.554127,580862.000,34798,17,AY,1,100,0.965
1576779744.594631,580896.227,34816,22,AY,1,100,0.958
1576779744.635136,580930.455,34816,22,AY,1,100,0.986
1576779744.675640,580964.682,34816,22,AY,1,100,1.033
1576779744.716145,580998.909,34816,22,AY,1,100,1.419
1576779744.756649,581033.136,34816,22,AY,1,100,1.282
1576779744.797153,581067.364,34816,22,AY,1,100,1.173
1576779744.837658,581101.591,34816,22,AY,1,100,0.765
1576779744.878163,581135.818,34816,22,AY,1,100,0.553
1576779744.918667,581170.045,34816,22,AY,1,100,0.399
1576779744.959172,581204.273,34816,22,AY,1,100,0.396
1576779744.999676,581238.500,34816,22,AY,1,100,0.338
1576779745.040180,581272.727,34816,22,AY,1,100,0.387
1576779745.080685,581306.955,34816,22,AY,1,100,0.441
1576779745.121190,581341.182,34816,22,AY,1,100,0.511
1576779745.161694,581375.409,34816,22,AY,1,100,0.575
1576779745.202199,581409.636,34816,22,AY,1,100,0.661
1576779745.242703,581443.864,34816,22,AY,1,100,0.567
1576779745.283208,581478.091,34816,22,AY,1,100,0.574
1576779745.323712,581512.318,34816,22,AY,1,100,0.611
1576779745.364217,581546.545,34816,22,AY,1,100,0.428
1576779745.404721,581580.773,34816,22,AY,1,100,0.406
1576779745.445225,581615.000,34816,22,AY,1,100,0.480
1576779745.485416,581648.962,34835,26,AY,1,100,0.478
1576779745.525606,581682.923,34835,26,AY,1,100,0.492
1576779745.565796,581716.885,34835,26,AY,1,100,0.488
1576779745.605986,581750.846,34835,26,AY,1,100,0.452
1576779745.646176,581784.808,34835,26,AY,1,100,0.431
1576779745.686366,581818.769,34835,26,AY,1,100,0.456
1576779745.726556,581852.731,34835,26,AY,1,100,0.478
1576779745.766746,581886.692,34835,26,AY,1,100,0.517
1576779745.806936,581920.654,34835,26,AY,1,100,0.508
1576779745.847126,581954.615,34835,26,AY,1,100,0.519
1576779745.887316,581988.577,34835,26,AY,1,100,0.418
1576779745.927506,582022.538,34835,26,AY,1,100,0.439
1576779745.967696,582056.500,34835,26,AY,1,100,0.379
1576779746.007886,582090.462,34835,26,AY,1,100,0.435
1576779746.048076,582124.423,34835,26,AY,1,100,0.549
1576779746.088266,582158.385,34835,26,AY,1,100,1.611
1576779746.128456,582192.346,34835,26,AY,1,100,0.752
1576779746.168646,582226.308,34835,26,AY,1,100,1.874
1576779746.208836,582260.269,34835,26,AY,1,100,-0.261
1576779746.249026,582294.231,34835,26,AY,1,100,0.324
1576779746.289216,582328.192,34835,26,AY,1,100,0.205
1576779746.329406,582362.154,34835,26,AY,1,100,0.288
1576779746.369596,582396.115,34835,26,AY,1,100,0.312
1576779746.409786,582430.077,34835,26,AY,1,100,0.366
1576779746.449976,582464.038,34835,26,AY,1,100,0.348
1576779746.490166,582498.000,34835,26,AY,1,100,0.411
1576779746.530736,582532.282,34857,39,AY,1,100,0.402
1576779746.571305,582566.564,34857,39,AY,1,100,0.402
1576779746.611874,582600.846,34857,39,AY,1,100,0.401
1576779746.652444,582635.128,34857,39,AY,1,100,0.428
1576779746.693013,582669.410,34857,39,AY,1,100,0.550
1576779746.733582,582703.692,34857,39,AY,1,100,1.051
1576779746.774152,582737.974,34857,39,AY,1,100,1.765
1576779746.814721,582772.256,34857,39,AY,1,100,-3.533
1576779746.855290,582806.538,34857,39,AY,1,100,1.355
1576779746.895860,582840.821,34857,39,AY,1,100,0.321
1576779746.936429,582875.103,34857,39,AY,1,100,0.323
