EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1576779741.525810,578303.000,34479,10,GY,1,100,-0.580
1576779741.525810,578303.000,34479,10,GY,1,100,0.610
1576779741.525810,578303.000,34479,10,GY,1,100,0.549
1576779741.525810,578303.000,34479,10,GY,1,100,0.305
1576779741.525810,578303.000,34479,10,GY,1,100,0.305
1576779741.525810,578303.000,34479,10,GY,1,100,-0.122
1576779741.525810,578303.000,34479,10,GY,1,100,0.732
1576779741.525810,578303.000,34479,10,GY,1,100,-0.641
1576779741.525810,578303.000,34479,10,GY,1,100,-2.228
1576779741.525810,578303.000,34479,10,GY,1,100,0.732
1576779741.571962,578342.000,34495,2,GY,1,100,0.854
1576779741.618115,578381.000,34495,2,GY,1,100,2.106
1576779741.655984,578413.000,34513,4,GY,1,100,1.953
1576779741.693852,578445.000,34513,4,GY,1,100,0.092
1576779741.731721,578477.000,34513,4,GY,1,100,-0.366
1576779741.769590,578509.000,34513,4,GY,1,100,-0.732
1576779741.809037,578542.333,34531,3,GY,1,100,-0.061
1576779741.848483,578575.667,34531,3,GY,1,100,1.007
1576779741.887930,578609.000,34531,3,GY,1,100,-0.122
1576779741.928560,578643.333,34550,3,GY,1,100,0.214
1576779741.969190,578677.667,34550,3,GY,1,100,0.305
1576779742.009820,578712.000,34550,3,GY,1,100,0.793
1576779742.051239,578747.000,34568,2,GY,1,100,0.305
1576779742.092658,578782.000,34568,2,GY,1,100,0.366
1576779742.136838,578819.333,34586,3,GY,1,100,0.214
1576779742.181018,578856.667,34586,3,GY,1,100,-0.153
1576779742.225199,578894.000,34586,3,GY,1,100,-0.092
1576779742.263462,578926.333,34604,3,GY,1,100,0.214
1576779742.301725,578958.667,34604,3,GY,1,100,0.793
1576779742.339988,578991.000,34604,3,GY,1,100,-0.916
1576779742.377068,579022.333,34621,3,GY,1,100,-0.244
1576779742.414148,579053.667,34621,3,GY,1,100,0.763
1576779742.451227,579085.000,34621,3,GY,1,100,-1.129
1576779742.491463,579119.000,34639,3,GY,1,100,-0.092
1576779742.531699,579153.000,34639,3,GY,1,100,0.732
1576779742.571934,579187.000,34639,3,GY,1,100,-0.336
1576779742.612564,579221.333,34657,3,GY,1,100,0.336
1576779742.653194,579255.667,34657,3,GY,1,100,0.427
1576779742.693824,579290.000,34657,3,GY,1,100,-0.244
1576779742.735243,579325.000,34673,3,GY,1,100,1.678
1576779742.776662,579360.000,34673,3,GY,1,100,0.977
1576779742.818081,579395.000,34673,3,GY,1,100,-0.458
1576779742.860683,579431.000,34691,3,GY,1,100,0.214
1576779742.903286,579467.000,34691,3,GY,1,100,0.977
1576779742.945888,579503.000,34691,3,GY,1,100,-0.092
1576779742.983362,579534.667,34710,3,GY,1,100,0.397
1576779743.020837,579566.333,34710,3,GY,1,100,-0.153
1576779743.058311,579598.000,34710,3,GY,1,100,-2.045
1576779743.098152,579631.667,34728,3,GY,1,100,-0.305
1576779743.137993,579665.333,34728,3,GY,1,100,0.153
1576779743.177834,579699.000,34728,3,GY,1,100,-0.549
1576779743.218464,579733.333,34746,3,GY,1,100,-0.366
1576779743.259094,579767.667,34746,3,GY,1,100,0.427
1576779743.299724,579802.000,34746,3,GY,1,100,0.275
1576779743.341143,579837.000,34764,3,GY,1,100,0.092
1576779743.382562,579872.000,34764,3,GY,1,100,0.519
1576779743.423981,579907.000,34764,3,GY,1,100,-0.519
1576779743.464109,579940.909,34782,11,GY,1,100,0.336
1576779743.504237,579974.818,34782,11,GY,1,100,0.641
1576779743.544365,580008.727,34782,11,GY,1,100,-0.519
1576779743.584493,580042.636,34782,11,GY,1,100,0.214
1576779743.624621,580076.545,34782,11,GY,1,100,0.549
1576779743.664749,580110.455,34782,11,GY,1,100,-0.977
1576779743.704877,580144.364,34782,11,GY,1,100,-0.427
1576779743.745005,580178.273,34782,11,GY,1,100,0.580
1576779743.785133,580212.182,34782,11,GY,1,100,-0.702
1576779743.825261,580246.091,34782,11,GY,1,100,0.427
1576779743.865389,580280.000,34782,11,GY,1,100,0.427
1576779743.905887,580314.222,34801,18,GY,1,100,-0.854
1576779743.946386,580348.444,34801,18,GY,1,100,-0.366
1576779743.986884,580382.667,34801,18,GY,1,100,-0.122
1576779744.027383,580416.889,34801,18,GY,1,100,-1.068
1576779744.067881,580451.111,34801,18,GY,1,100,0.122
1576779744.108380,580485.333,34801,18,GY,1,100,0.580
1576779744.148878,580519.556,34801,18,GY,1,100,-0.214
1576779744.189377,580553.778,34801,18,GY,1,100,0.214
1576779744.229875,580588.000,34801,18,GY,1,100,-0.488
1576779744.270374,580622.222,34801,18,GY,1,100,-0.763
1576779744.310872,580656.444,34801,18,GY,1,100,0.153
1576779744.351371,580690.667,34801,18,GY,1,100,-0.122
1576779744.391870,580724.889,34801,18,GY,1,100,-0.397
1576779744.432368,580759.111,34801,18,GY,1,100,0.000
1576779744.472867,580793.333,34801,18,GY,1,100,-1.160
1576779744.513365,580827.556,34801,18,GY,1,100,-1.190
1576779744.553864,580861.778,34801,18,GY,1,100,-1.617
1576779744.594362,580896.000,34801,18,GY,1,100,-5.005
1576779744.634920,580930.273,34819,22,GY,1,100,-11.841
1576779744.675479,580964.545,34819,22,GY,1,100,-20.538
1576779744.716037,580998.818,34819,22,GY,1,100,-26.520
1576779744.756595,581033.091,34819,22,GY,1,100,-56.671
1576779744.797153,581067.364,34819,22,GY,1,100,-91.980
1576779744.837712,581101.636,34819,22,GY,1,100,-93.170
1576779744.878270,581135.909,34819,22,GY,1,100,-87.402
1576779744.918828,581170.182,34819,22,GY,1,100,-77.179
1576779744.959387,581204.455,34819,22,GY,1,100,-58.411
1576779744.999945,581238.727,34819,22,GY,1,100,-44.189
1576779745.040503,581273.000,34819,22,GY,1,100,-32.654
1576779745.081062,581307.273,34819,22,GY,1,100,-16.693
1576779745.121620,581341.545,34819,22,GY,1,100,-9.399
1576779745.162178,581375.818,34819,22,GY,1,100,-13.123
1576779745.202736,581410.091,34819,22,GY,1,100,-13.977
1576779745.243295,581444.364,34819,22,GY,1,100,-1.343
1576779745.283853,581478.636,34819,22,GY,1,100,10.345
1576779745.324411,581512.909,34819,22,GY,1,100,16.205
1576779745.364970,581547.182,34819,22,GY,1,100,24.841
1576779745.405528,581581.455,34819,22,GY,1,100,28.381
1576779745.446086,581615.727,34819,22,GY,1,100,17.303
