EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1576779741.525810,578303.000,34472,2,T0,1,100,30.810
1576779741.525810,578303.000,34472,2,T0,1,100,30.859
1576779741.660717,578417.000,34506,1,T0,1,100,30.864
1576779741.787341,578524.000,34524,1,T0,1,100,30.843
1576779741.919882,578636.000,34543,1,T0,1,100,30.837
1576779742.053606,578749.000,34561,1,T0,1,100,30.821
1576779742.193247,578867.000,34579,1,T0,1,100,30.832
1576779742.324604,578978.000,34597,1,T0,1,100,30.880
1576779742.448861,579083.000,34615,1,T0,1,100,30.853
1576779742.580218,579194.000,34632,1,T0,1,100,30.843
1576779742.717492,579310.000,34650,1,T0,1,100,30.837
1576779742.854766,579426.000,34684,1,T0,1,100,30.853
1576779742.983757,579535.000,34703,1,T0,1,100,30.832
1576779743.108014,579640.000,34721,1,T0,1,100,30.843
1576779743.245288,579756.000,34739,1,T0,1,100,30.875
1576779743.382562,579872.000,34757,1,T0,1,100,30.848
1576779743.512736,579982.000,34775,3,T0,1,100,30.843
1576779743.642910,580092.000,34775,3,T0,1,100,30.821
1576779743.773084,580202.000,34775,3,T0,1,100,30.837
1576779743.905624,580314.000,34794,5,T0,1,100,30.848
1576779744.038165,580426.000,34794,5,T0,1,100,30.875
1576779744.170706,580538.000,34794,5,T0,1,100,30.848
1576779744.303246,580650.000,34794,5,T0,1,100,30.848
1576779744.435787,580762.000,34794,5,T0,1,100,30.827
1576779744.569511,580875.000,34812,7,T0,1,100,30.875
1576779744.703235,580988.000,34812,7,T0,1,100,30.853
1576779744.836959,581101.000,34812,7,T0,1,100,30.886
1576779744.970683,581214.000,34812,7,T0,1,100,30.864
1576779745.104407,581327.000,34812,7,T0,1,100,30.848
1576779745.238131,581440.000,34812,7,T0,1,100,30.864
1576779745.371855,581553.000,34812,7,T0,1,100,30.843
1576779745.505283,581665.750,34831,8,T0,1,100,30.869
1576779745.638711,581778.500,34831,8,T0,1,100,30.848
1576779745.772139,581891.250,34831,8,T0,1,100,30.832
1576779745.905568,582004.000,34831,8,T0,1,100,30.875
1576779746.038996,582116.750,34831,8,T0,1,100,30.896
1576779746.172424,582229.500,34831,8,T0,1,100,30.832
1576779746.305852,582342.250,34831,8,T0,1,100,30.848
1576779746.439280,582455.000,34831,8,T0,1,100,30.869
1576779746.572412,582567.500,34853,12,T0,1,100,30.902
1576779746.705545,582680.000,34853,12,T0,1,100,30.848
1576779746.838677,582792.500,34853,12,T0,1,100,30.810
1576779746.971810,582905.000,34853,12,T0,1,100,30.886
1576779747.104942,583017.500,34853,12,T0,1,100,30.848
1576779747.238074,583130.000,34853,12,T0,1,100,30.859
1576779747.371207,583242.500,34853,12,T0,1,100,30.805
1576779747.504339,583355.000,34853,12,T0,1,100,30.853
1576779747.637471,583467.500,34853,12,T0,1,100,30.859
1576779747.770603,583580.000,34853,12,T0,1,100,30.880
1576779747.903736,583692.500,34853,12,T0,1,100,30.821
1576779748.036868,583805.000,34853,12,T0,1,100,30.837
1576779748.162900,583911.500,34873,2,T0,1,100,30.810
1576779748.288932,584018.000,34873,2,T0,1,100,30.848
1576779748.427390,584135.000,34892,1,T0,1,100,30.810
1576779748.562297,584249.000,34910,1,T0,1,100,30.821
1576779748.698388,584364.000,34928,1,T0,1,100,30.843
1576779748.833295,584478.000,34946,1,T0,1,100,30.843
1576779748.965836,584590.000,34965,1,T0,1,100,30.810
1576779749.104294,584707.000,34982,1,T0,1,100,30.832
1576779749.239201,584821.000,35016,1,T0,1,100,30.837
1576779749.372925,584934.000,35034,1,T0,1,100,30.827
1576779749.510199,585050.000,35052,1,T0,1,100,30.821
1576779749.635639,585156.000,35070,1,T0,1,100,30.837
1576779749.769363,585269.000,35088,1,T0,1,100,30.832
1576779749.895987,585376.000,35106,1,T0,1,100,30.800
1576779750.032078,585491.000,35125,1,T0,1,100,30.805
1576779750.169352,585607.000,35143,1,T0,1,100,30.821
1576779750.303076,585720.000,35160,1,T0,1,100,30.816
1576779750.440350,585836.000,35194,1,T0,1,100,30.827
1576779750.576441,585951.000,35212,1,T0,1,100,30.837
1576779750.699515,586055.000,35230,1,T0,1,100,30.810
1576779750.830872,586166.000,35248,1,T0,1,100,30.805
1576779750.966963,586281.000,35267,1,T0,1,100,30.805
1576779751.099503,586393.000,35285,1,T0,1,100,30.805
1576779751.233227,586506.000,35303,1,T0,1,100,30.816
1576779751.361034,586614.000,35320,1,T0,1,100,30.827
1576779751.493575,586726.000,35338,1,T0,1,100,30.789
1576779751.628482,586840.000,35372,1,T0,1,100,30.816
1576779751.769307,586959.000,35390,1,T0,1,100,30.821
1576779751.894747,587065.000,35409,1,T0,1,100,30.805
1576779752.023737,587174.000,35427,1,T0,1,100,30.810
1576779752.156278,587286.000,35445,1,T0,1,100,30.827
1576779752.292369,587401.000,35463,1,T0,1,100,30.843
1576779752.428460,587516.000,35481,1,T0,1,100,30.832
1576779752.556267,587624.000,35499,1,T0,1,100,30.816
1576779752.685257,587733.000,35516,1,T0,1,100,30.832
1576779752.820165,587847.000,35534,1,T0,1,100,30.832
1576779752.947972,587955.000,35569,1,T0,1,100,30.810
1576779753.078146,588065.000,35587,1,T0,1,100,30.778
1576779753.214236,588180.000,35605,1,T0,1,100,30.843
1576779753.340860,588287.000,35623,1,T0,1,100,30.859
1576779753.471034,588397.000,35641,1,T0,1,100,30.827
1576779753.597657,588504.000,35659,1,T0,1,100,30.864
1576779753.734932,588620.000,35677,1,T0,1,100,30.827
1576779753.862739,588728.000,35695,1,T0,1,100,30.848
