EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1576779104.260940,41115.000,6683,2,H0,1,100,59.132
1576779104.260940,41115.000,6683,2,H0,1,100,59.159
1576779104.394996,41228.000,6701,1,H0,1,100,59.186
1576779104.532612,41344.000,6735,1,H0,1,100,59.197
1576779104.660737,41452.000,6753,1,H0,1,100,59.189
1576779104.788862,41560.000,6771,1,H0,1,100,59.208
1576779104.924105,41674.000,6789,1,H0,1,100,59.228
1576779105.064093,41792.000,6808,1,H0,1,100,59.254
1576779105.200523,41907.000,6826,1,H0,1,100,59.254
1576779105.323902,42011.000,6843,1,H0,1,100,59.262
1576779105.452027,42119.000,6861,1,H0,1,100,59.277
1576779105.588456,42234.000,6879,1,H0,1,100,59.285
1576779105.724886,42349.000,6913,1,H0,1,100,59.289
1576779105.856570,42460.000,6931,1,H0,1,100,59.331
1576779105.981136,42565.000,6950,1,H0,1,100,59.327
1576779106.114006,42677.000,6968,1,H0,1,100,59.338
1576779106.251622,42793.000,6986,1,H0,1,100,59.342
1576779106.385678,42906.000,7004,1,H0,1,100,59.357
1576779106.514990,43015.000,7022,1,H0,1,100,59.388
1576779106.645487,43125.000,7039,1,H0,1,100,59.380
1576779106.775985,43235.000,7057,1,H0,1,100,59.407
1576779106.912414,43350.000,7075,1,H0,1,100,59.411
1576779107.050030,43466.000,7110,1,H0,1,100,59.426
1576779107.173409,43570.000,7128,1,H0,1,100,59.422
1576779107.305093,43681.000,7146,1,H0,1,100,59.441
1576779107.440336,43795.000,7164,1,H0,1,100,59.472
1576779107.577952,43911.000,7182,1,H0,1,100,59.456
1576779107.707263,44020.000,7200,1,H0,1,100,59.483
1576779107.834202,44127.000,7218,1,H0,1,100,59.487
1576779107.967072,44239.000,7235,1,H0,1,100,59.510
1576779108.102315,44353.000,7254,1,H0,1,100,59.514
1576779108.241117,44470.000,7288,1,H0,1,100,59.517
1576779108.368056,44577.000,7306,1,H0,1,100,59.540
1576779108.496181,44685.000,7324,1,H0,1,100,59.552
1576779108.630237,44798.000,7342,1,H0,1,100,59.552
1576779108.766667,44913.000,7360,1,H0,1,100,59.594
1576779108.906655,45031.000,7378,1,H0,1,100,59.601
1576779109.033594,45138.000,7397,1,H0,1,100,59.617
1576779109.159346,45244.000,7414,1,H0,1,100,59.620
1576779109.298148,45361.000,7432,1,H0,1,100,59.624
1576779109.435764,45477.000,7466,1,H0,1,100,59.636
1576779109.569820,45590.000,7484,1,H0,1,100,59.662
1576779109.696759,45697.000,7502,1,H0,1,100,59.647
1576779109.827256,45807.000,7520,1,H0,1,100,59.670
1576779109.961313,45920.000,7538,1,H0,1,100,59.655
1576779110.100115,46037.000,7557,1,H0,1,100,59.670
1576779110.230613,46147.000,7578,1,H0,1,100,59.655
1576779110.356365,46253.000,7598,1,H0,1,100,59.693
1576779110.489235,46365.000,7616,1,H0,1,100,59.678
1576779110.626851,46481.000,7634,1,H0,1,100,59.693
