EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1576779104.963254,41707.000,6799,1,B%,1,100, 1
1576779105.950291,42539.000,6941,1,B%,1,100, 1
1576779106.948004,43380.000,7101,1,B%,1,100, 1
1576779107.935041,44212.000,7245,1,B%,1,100, 1
1576779108.937500,45057.000,7388,1,B%,1,100, 1
1576779109.929282,45893.000,7548,1,B%,1,100, 1
1576779110.923436,46731.000,7680,1,B%,1,100, 1
1576779111.921150,47572.000,7840,1,B%,1,100, 1
1576779112.931913,48424.000,7982,1,B%,1,100, 1
1576779113.921323,49258.000,8124,1,B%,1,100, 1
1576779114.928527,50107.000,8284,1,B%,1,100, 1
1576779115.945222,50964.000,8426,1,B%,1,100, 1
1576779116.942935,51805.000,8574,1,B%,1,100, 1
1576779117.939463,52645.000,8716,1,B%,1,100, 1
1576779118.922940,53474.000,8860,1,B%,1,100, 1
1576779119.937263,54329.000,9020,1,B%,1,100, 1
1576779120.934976,55170.000,9163,1,B%,1,100, 1
1576779121.936249,56014.000,9323,1,B%,1,100, 1
1576779122.918540,56842.000,9455,1,B%,1,100, 1
1576779123.923372,57689.000,9615,1,B%,1,100, 1
1576779124.915154,58525.000,9757,1,B%,1,100, 1
1576779125.908122,59362.000,9899,1,B%,1,100, 1
1576779126.897531,60196.000,10043,1,B%,1,100, 1
1576779127.897617,61039.000,10204,1,B%,1,100, 1
1576779128.898890,61883.000,10350,1,B%,1,100, 1
1576779129.888299,62717.000,10493,1,B%,1,100, 1
1576779130.872963,63547.000,10635,1,B%,1,100, 1
1576779131.881354,64397.000,10777,1,B%,1,100, 1
1576779132.870763,65231.000,10937,1,B%,1,100, 1
1576779133.882713,66084.000,11079,1,B%,1,100, 1
1576779134.878053,66923.000,11227,1,B%,1,100, 1
1576779135.875767,67764.000,11369,1,B%,1,100, 1
1576779136.868735,68601.000,11531,1,B%,1,100, 1
1576779137.868822,69444.000,11673,1,B%,1,100, 1
1576779138.877212,70294.000,11816,1,B%,1,100, 1
1576779139.864249,71126.000,11958,1,B%,1,100, 1
1576779140.866708,71971.000,12107,1,B%,1,100, 1
1576779141.882216,72827.000,12267,1,B%,1,100, 1
1576779142.873998,73663.000,12409,1,B%,1,100, 1
1576779143.876457,74508.000,12551,1,B%,1,100, 1
1576779144.862308,75339.000,12711,1,B%,1,100, 1
1576779145.884934,76201.000,12853,1,B%,1,100, 1
1576779146.874343,77035.000,13003,1,B%,1,100, 1
1576779147.882734,77885.000,13145,1,B%,1,100, 1
1576779148.860280,78709.000,13289,1,B%,1,100, 1
1576779149.862739,79554.000,13450,1,B%,1,100, 1
1576779150.856894,80392.000,13592,1,B%,1,100, 1
1576779151.843930,81224.000,13734,1,B%,1,100, 1
1576779152.848762,82071.000,13883,1,B%,1,100, 1
1576779153.832239,82900.000,14025,1,B%,1,100, 1
1576779154.833512,83744.000,14185,1,B%,1,100, 1
1576779155.820548,84576.000,14329,1,B%,1,100, 1
1576779156.844362,85439.000,14489,1,B%,1,100, 1
1576779157.833771,86273.000,14632,1,B%,1,100, 1
1576779158.830298,87113.000,14759,1,B%,1,100, 1
1576779159.831571,87957.000,14922,1,B%,1,100, 1
1576779160.844707,88811.000,15064,1,B%,1,100, 1
1576779161.848352,89657.000,15224,1,B%,1,100, 1
1576779162.840134,90493.000,15366,1,B%,1,100, 1
1576779163.831916,91329.000,15508,1,B%,1,100, 1
1576779164.842679,92181.000,15655,1,B%,1,100, 1
1576779165.841579,93023.000,15799,1,B%,1,100, 1
1576779166.836920,93862.000,15959,1,B%,1,100, 1
1576779167.809720,94682.000,16103,1,B%,1,100, 1
1576779168.818111,95532.000,16246,1,B%,1,100, 1
1576779169.814638,96372.000,16406,1,B%,1,100, 1
1576779170.815911,97216.000,16551,1,B%,1,100, 1
1576779171.827861,98069.000,16696,1,B%,1,100, 1
1576779172.837438,98920.000,16838,1,B%,1,100, 1
1576779173.830406,99757.000,16998,1,B%,1,100, 1
1576779174.836424,100605.000,17140,1,B%,1,100, 1
1576779175.848373,101458.000,17282,1,B%,1,100, 1
1576779176.853205,102305.000,17445,1,B%,1,100, 1
1576779177.841428,103138.000,17571,1,B%,1,100, 1
1576779178.840328,103980.000,17731,1,B%,1,100, 1
1576779179.845160,104827.000,17873,1,B%,1,100, 1
1576779180.839314,105665.000,18017,1,B%,1,100, 1
1576779181.838214,106507.000,18178,1,B%,1,100, 1
1576779182.806269,107323.000,18320,1,B%,1,100, 1
1576779183.811101,108170.000,18468,1,B%,1,100, 1
1576779184.802883,109006.000,18610,1,B%,1,100, 1
1576779185.812460,109857.000,18752,1,B%,1,100, 1
1576779186.812546,110700.000,18912,1,B%,1,100, 1
1576779187.810260,111541.000,19056,1,B%,1,100, 1
1576779188.798482,112374.000,19199,1,B%,1,100, 1
1576779189.790264,113210.000,19347,1,B%,1,100, 1
1576779190.802214,114063.000,19489,1,B%,1,100, 1
1576779191.807046,114910.000,19649,1,B%,1,100, 1
1576779192.791710,115740.000,19792,1,B%,1,100, 1
1576779193.766883,116562.000,19934,1,B%,1,100, 1
1576779194.753919,117394.000,20078,1,B%,1,100, 1
1576779195.762310,118244.000,20223,1,B%,1,100, 1
1576779196.750533,119077.000,20385,1,B%,1,100, 1
1576779197.756551,119925.000,20527,1,B%,1,100, 1
1576779198.756637,120768.000,20670,1,B%,1,100, 1
1576779199.761469,121615.000,20830,1,B%,1,100, 1
1576779200.749691,122448.000,20972,1,B%,1,100, 1
1576779201.772318,123310.000,21121,1,B%,1,100, 1
1576779202.777150,124157.000,21264,1,B%,1,100, 1
1576779203.777236,125000.000,21424,1,B%,1,100, 1
1576779204.774950,125841.000,21566,1,B%,1,100, 1
1576779205.784527,126692.000,21708,1,B%,1,100, 1
1576779206.790545,127540.000,21868,1,B%,1,100, 1
1576779207.777581,128372.000,21998,1,B%,1,100, 1
1576779208.769363,129208.000,22158,1,B%,1,100, 1
1576779209.773009,130054.000,22302,1,B%,1,100, 1
1576779210.774281,130898.000,22444,1,B%,1,100, 1
1576779211.762504,131731.000,22605,1,B%,1,100, 1
1576779212.749541,132563.000,22747,1,B%,1,100, 1
1576779213.755559,133411.000,22897,1,B%,1,100, 1
1576779214.755645,134254.000,23039,1,B%,1,100, 1
1576779215.749799,135092.000,23181,1,B%,1,100, 1
1576779216.770054,135952.000,23341,1,B%,1,100, 1
1576779217.772512,136797.000,23483,1,B%,1,100, 1
1576779218.770226,137638.000,23645,1,B%,1,100, 1
1576779219.759635,138472.000,23773,1,B%,1,100, 1
1576779220.771585,139325.000,23933,1,B%,1,100, 1
1576779221.765740,140163.000,24077,1,B%,1,100, 1
1576779222.757522,140999.000,24220,1,B%,1,100, 1
1576779223.756422,141841.000,24380,1,B%,1,100, 1
1576779224.752949,142681.000,24522,1,B%,1,100, 1
1576779225.751849,143523.000,24672,1,B%,1,100, 1
1576779226.740072,144356.000,24814,1,B%,1,100, 1
1576779227.772189,145226.000,24974,1,B%,1,100, 1
1576779228.771089,146068.000,25116,1,B%,1,100, 1
1576779229.778293,146917.000,25258,1,B%,1,100, 1
1576779230.760585,147745.000,25402,1,B%,1,100, 1
1576779231.786770,148610.000,25550,1,B%,1,100, 1
1576779232.783298,149450.000,25710,1,B%,1,100, 1
1576779233.791688,150300.000,25852,1,B%,1,100, 1
1576779234.770420,151125.000,25996,1,B%,1,100, 1
1576779235.764575,151963.000,26157,1,B%,1,100, 1
1576779236.751611,152795.000,26299,1,B%,1,100, 1
1576779237.755257,153641.000,26448,1,B%,1,100, 1
1576779238.743480,154474.000,26590,1,B%,1,100, 1
1576779239.750684,155323.000,26732,1,B%,1,100, 1
1576779240.737720,156155.000,26892,1,B%,1,100, 1
1576779241.734248,156995.000,27036,1,B%,1,100, 1
1576779242.761620,157861.000,27178,1,B%,1,100, 1
1576779243.762892,158705.000,27326,1,B%,1,100, 1
1576779244.757047,159543.000,27486,1,B%,1,100, 1
1576779245.745270,160376.000,27631,1,B%,1,100, 1
1576779246.744170,161218.000,27773,1,B%,1,100, 1
1576779247.734766,162053.000,27915,1,B%,1,100, 1
1576779248.730106,162892.000,28075,1,B%,1,100, 1
1576779249.719516,163726.000,28205,1,B%,1,100, 1
1576779250.716043,164566.000,28367,1,B%,1,100, 1
1576779251.709011,165403.000,28511,1,B%,1,100, 1
1576779252.710284,166247.000,28653,1,B%,1,100, 1
1576779253.719861,167098.000,28814,1,B%,1,100, 1
1576779254.732997,167952.000,28956,1,B%,1,100, 1
1576779255.743760,168804.000,29101,1,B%,1,100, 1
1576779256.733169,169638.000,29245,1,B%,1,100, 1
1576779257.715461,170466.000,29406,1,B%,1,100, 1
1576779258.716733,171310.000,29548,1,B%,1,100, 1
1576779259.719192,172155.000,29690,1,B%,1,100, 1
1576779260.709788,172990.000,29850,1,B%,1,100, 1
1576779261.745464,173863.000,29997,1,B%,1,100, 1
1576779262.738432,174700.000,30141,1,B%,1,100, 1
1576779263.739705,175544.000,30283,1,B%,1,100, 1
1576779264.723182,176373.000,30427,1,B%,1,100, 1
1576779265.732759,177224.000,30587,1,B%,1,100, 1
1576779266.718610,178055.000,30730,1,B%,1,100, 1
1576779267.729373,178907.000,30893,1,B%,1,100, 1
1576779268.731832,179752.000,31019,1,B%,1,100, 1
1576779269.737850,180600.000,31180,1,B%,1,100, 1
1576779270.742682,181447.000,31322,1,B%,1,100, 1
1576779271.734463,182283.000,31464,1,B%,1,100, 1
1576779272.721500,183115.000,31624,1,B%,1,100, 1
