EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1576779104.311953,41158.000,6690,12,MX,1,100,-59
1576779104.311953,41158.000,6690,12,MX,1,100,-58
1576779104.311953,41158.000,6690,12,MX,1,100,-59
1576779104.311953,41158.000,6690,12,MX,1,100,-60
1576779104.311953,41158.000,6690,12,MX,1,100,-58
1576779104.311953,41158.000,6690,12,MX,1,100,-58
1576779104.311953,41158.000,6690,12,MX,1,100,-58
1576779104.311953,41158.000,6690,12,MX,1,100,-59
1576779104.311953,41158.000,6690,12,MX,1,100,-58
1576779104.311953,41158.000,6690,12,MX,1,100,-59
1576779104.311953,41158.000,6690,12,MX,1,100,-59
1576779104.311953,41158.000,6690,12,MX,1,100,-60
1576779104.353474,41193.000,6708,2,MX,1,100,-59
1576779104.394996,41228.000,6708,2,MX,1,100,-60
1576779104.441264,41267.000,6724,2,MX,1,100,-59
1576779104.487531,41306.000,6724,2,MX,1,100,-59
1576779104.526384,41338.750,6742,4,MX,1,100,-58
1576779104.565237,41371.500,6742,4,MX,1,100,-59
1576779104.604089,41404.250,6742,4,MX,1,100,-59
1576779104.642942,41437.000,6742,4,MX,1,100,-59
1576779104.680905,41469.000,6760,3,MX,1,100,-59
1576779104.718868,41501.000,6760,3,MX,1,100,-58
1576779104.756831,41533.000,6760,3,MX,1,100,-59
1576779104.797562,41567.333,6778,3,MX,1,100,-59
1576779104.838293,41601.667,6778,3,MX,1,100,-59
1576779104.879024,41636.000,6778,3,MX,1,100,-58
1576779104.920546,41671.000,6796,3,MX,1,100,-57
1576779104.962068,41706.000,6796,3,MX,1,100,-59
1576779105.003590,41741.000,6796,3,MX,1,100,-58
1576779105.044519,41775.500,6815,2,MX,1,100,-58
1576779105.085448,41810.000,6815,2,MX,1,100,-58
1576779105.128947,41846.667,6833,3,MX,1,100,-58
1576779105.172446,41883.333,6833,3,MX,1,100,-58
1576779105.215945,41920.000,6833,3,MX,1,100,-58
1576779105.252722,41951.000,6850,3,MX,1,100,-58
1576779105.289498,41982.000,6850,3,MX,1,100,-58
1576779105.326275,42013.000,6850,3,MX,1,100,-57
1576779105.365424,42046.000,6868,4,MX,1,100,-59
1576779105.404573,42079.000,6868,4,MX,1,100,-58
1576779105.443723,42112.000,6868,4,MX,1,100,-58
1576779105.482872,42145.000,6868,4,MX,1,100,-58
1576779105.523998,42179.667,6886,3,MX,1,100,-59
1576779105.565125,42214.333,6886,3,MX,1,100,-58
1576779105.606252,42249.000,6886,3,MX,1,100,-57
1576779105.647180,42283.500,6902,2,MX,1,100,-58
1576779105.688109,42318.000,6902,2,MX,1,100,-58
1576779105.728840,42352.333,6920,3,MX,1,100,-58
1576779105.769571,42386.667,6920,3,MX,1,100,-58
1576779105.810302,42421.000,6920,3,MX,1,100,-58
1576779105.850638,42455.000,6938,3,MX,1,100,-58
1576779105.890974,42489.000,6938,3,MX,1,100,-59
1576779105.931309,42523.000,6938,3,MX,1,100,-59
1576779105.970854,42556.333,6957,3,MX,1,100,-59
1576779106.010399,42589.667,6957,3,MX,1,100,-57
1576779106.049943,42623.000,6957,3,MX,1,100,-58
1576779106.089488,42656.333,6975,3,MX,1,100,-59
1576779106.129033,42689.667,6975,3,MX,1,100,-58
1576779106.168578,42723.000,6975,3,MX,1,100,-58
1576779106.209309,42757.333,6993,3,MX,1,100,-58
1576779106.250040,42791.667,6993,3,MX,1,100,-58
1576779106.290771,42826.000,6993,3,MX,1,100,-57
1576779106.332293,42861.000,7011,3,MX,1,100,-59
1576779106.373815,42896.000,7011,3,MX,1,100,-59
1576779106.415337,42931.000,7011,3,MX,1,100,-59
1576779106.452904,42962.667,7029,3,MX,1,100,-58
1576779106.490472,42994.333,7029,3,MX,1,100,-57
1576779106.528039,43026.000,7029,3,MX,1,100,-58
1576779106.567189,43059.000,7046,3,MX,1,100,-57
1576779106.606338,43092.000,7046,3,MX,1,100,-58
1576779106.645487,43125.000,7046,3,MX,1,100,-58
1576779106.688986,43161.667,7064,3,MX,1,100,-58
1576779106.732486,43198.333,7064,3,MX,1,100,-58
1576779106.775985,43235.000,7064,3,MX,1,100,-57
1576779106.816716,43269.333,7082,3,MX,1,100,-59
1576779106.857447,43303.667,7082,3,MX,1,100,-58
1576779106.898178,43338.000,7082,3,MX,1,100,-58
1576779106.938909,43372.333,7098,3,MX,1,100,-59
1576779106.979640,43406.667,7098,3,MX,1,100,-58
1576779107.020371,43441.000,7098,3,MX,1,100,-59
1576779107.058730,43473.333,7117,3,MX,1,100,-59
1576779107.097088,43505.667,7117,3,MX,1,100,-59
1576779107.135446,43538.000,7117,3,MX,1,100,-58
1576779107.173014,43569.667,7135,3,MX,1,100,-59
1576779107.210581,43601.333,7135,3,MX,1,100,-58
1576779107.248149,43633.000,7135,3,MX,1,100,-59
1576779107.288485,43667.000,7153,3,MX,1,100,-57
1576779107.328820,43701.000,7153,3,MX,1,100,-59
1576779107.369156,43735.000,7153,3,MX,1,100,-59
1576779107.413841,43772.667,7171,3,MX,1,100,-58
1576779107.458527,43810.333,7171,3,MX,1,100,-58
1576779107.503212,43848.000,7171,3,MX,1,100,-60
1576779107.544339,43882.667,7189,3,MX,1,100,-59
1576779107.585465,43917.333,7189,3,MX,1,100,-58
1576779107.626592,43952.000,7189,3,MX,1,100,-58
1576779107.664950,43984.333,7207,3,MX,1,100,-59
