EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,H0
1576779741.525810,578303.000,34474,2,H0,1,100,97.149
1576779741.525810,578303.000,34474,2,H0,1,100,97.142
1576779741.660717,578417.000,34508,1,H0,1,100,97.153
1576779741.787341,578524.000,34526,1,H0,1,100,97.146
1576779741.919882,578636.000,34545,1,H0,1,100,97.149
1576779742.053606,578749.000,34563,1,H0,1,100,97.146
1576779742.193247,578867.000,34581,1,H0,1,100,97.149
1576779742.324604,578978.000,34599,1,H0,1,100,97.146
1576779742.448861,579083.000,34616,1,H0,1,100,97.146
1576779742.580218,579194.000,34634,1,H0,1,100,97.153
1576779742.717492,579310.000,34652,1,H0,1,100,97.149
1576779742.854766,579426.000,34686,1,H0,1,100,97.146
1576779742.983757,579535.000,34705,1,H0,1,100,97.146
1576779743.108014,579640.000,34723,1,H0,1,100,97.146
1576779743.245288,579756.000,34741,1,H0,1,100,97.149
1576779743.382562,579872.000,34759,1,H0,1,100,97.146
1576779743.512736,579982.000,34777,3,H0,1,100,97.146
1576779743.642910,580092.000,34777,3,H0,1,100,97.149
1576779743.773084,580202.000,34777,3,H0,1,100,97.149
1576779743.906610,580314.833,34796,6,H0,1,100,97.146
1576779744.040137,580427.667,34796,6,H0,1,100,97.142
1576779744.173664,580540.500,34796,6,H0,1,100,97.149
1576779744.307191,580653.333,34796,6,H0,1,100,97.146
1576779744.440717,580766.167,34796,6,H0,1,100,97.146
1576779744.574244,580879.000,34796,6,H0,1,100,97.146
1576779744.707179,580991.333,34814,6,H0,1,100,97.142
1576779744.840115,581103.667,34814,6,H0,1,100,97.142
1576779744.973050,581216.000,34814,6,H0,1,100,97.134
1576779745.105985,581328.333,34814,6,H0,1,100,97.142
1576779745.238920,581440.667,34814,6,H0,1,100,97.149
1576779745.371855,581553.000,34814,6,H0,1,100,97.142
1576779745.505283,581665.750,34833,8,H0,1,100,97.134
1576779745.638711,581778.500,34833,8,H0,1,100,97.134
1576779745.772139,581891.250,34833,8,H0,1,100,97.134
1576779745.905568,582004.000,34833,8,H0,1,100,97.127
1576779746.038996,582116.750,34833,8,H0,1,100,97.130
1576779746.172424,582229.500,34833,8,H0,1,100,97.119
1576779746.305852,582342.250,34833,8,H0,1,100,97.119
1576779746.439280,582455.000,34833,8,H0,1,100,97.119
1576779746.572412,582567.500,34855,12,H0,1,100,97.115
1576779746.705545,582680.000,34855,12,H0,1,100,97.104
1576779746.838677,582792.500,34855,12,H0,1,100,97.092
1576779746.971810,582905.000,34855,12,H0,1,100,97.104
1576779747.104942,583017.500,34855,12,H0,1,100,97.096
1576779747.238074,583130.000,34855,12,H0,1,100,97.096
1576779747.371207,583242.500,34855,12,H0,1,100,97.092
1576779747.504339,583355.000,34855,12,H0,1,100,97.088
1576779747.637471,583467.500,34855,12,H0,1,100,97.092
1576779747.770603,583580.000,34855,12,H0,1,100,97.092
1576779747.903736,583692.500,34855,12,H0,1,100,97.085
1576779748.036868,583805.000,34855,12,H0,1,100,97.081
1576779748.162900,583911.500,34875,2,H0,1,100,97.069
1576779748.288932,584018.000,34875,2,H0,1,100,97.073
1576779748.427390,584135.000,34894,1,H0,1,100,97.077
1576779748.562297,584249.000,34912,1,H0,1,100,97.081
1576779748.698388,584364.000,34930,1,H0,1,100,97.081
1576779748.833295,584478.000,34948,1,H0,1,100,97.081
1576779748.965836,584590.000,34966,1,H0,1,100,97.081
1576779749.104294,584707.000,34984,1,H0,1,100,97.081
1576779749.239201,584821.000,35018,1,H0,1,100,97.085
1576779749.372925,584934.000,35036,1,H0,1,100,97.081
1576779749.510199,585050.000,35054,1,H0,1,100,97.081
1576779749.635639,585156.000,35072,1,H0,1,100,97.085
1576779749.769363,585269.000,35090,1,H0,1,100,97.085
1576779749.895987,585376.000,35108,1,H0,1,100,97.085
1576779750.032078,585491.000,35127,1,H0,1,100,97.073
1576779750.169352,585607.000,35144,1,H0,1,100,97.088
