EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1576779747.861725,583657.000,34844,2,RD,1,100,TL
1576779747.861725,583657.000,34844,2,RD,1,100,TU
1576779750.900692,586225.000,35708,2,RD,1,100,TL
1576779753.939660,588793.000,35708,2,RD,1,100,TU
1576779756.962059,591347.000,36604,2,RD,1,100,TL
1576779759.984459,593901.000,36604,2,RD,1,100,TU
1576779763.006858,596455.000,37500,2,RD,1,100,TL
1576779766.029258,599009.000,37500,2,RD,1,100,TU
1576779769.051658,601563.000,38396,2,RD,1,100,TL
1576779772.074057,604117.000,38396,2,RD,1,100,TU
1576779775.096457,606671.000,39292,2,RD,1,100,TL
1576779778.118857,609225.000,39292,2,RD,1,100,TU
1576779781.141256,611779.000,40188,2,RD,1,100,TL
1576779784.163656,614333.000,40188,2,RD,1,100,TU
1576779787.186055,616887.000,41084,2,RD,1,100,TL
1576779790.208455,619441.000,41084,2,RD,1,100,TU
1576779793.230855,621995.000,41980,2,RD,1,100,TL
1576779796.253254,624549.000,41980,2,RD,1,100,TU
1576779799.275654,627103.000,42876,2,RD,1,100,TL
1576779802.298054,629657.000,42876,2,RD,1,100,TU
1576779805.320453,632211.000,43770,2,RD,1,100,TL
1576779808.342853,634765.000,43770,2,RD,1,100,TU
1576779811.365252,637319.000,44666,2,RD,1,100,TL
1576779814.387652,639873.000,44666,2,RD,1,100,TU
1576779817.410052,642427.000,45562,2,RD,1,100,TL
1576779820.432451,644981.000,45562,2,RD,1,100,TU
1576779823.454851,647535.000,46458,2,RD,1,100,TL
1576779826.477251,650089.000,46458,2,RD,1,100,TU
1576779829.499650,652643.000,47354,2,RD,1,100,TL
1576779832.522050,655197.000,47354,2,RD,1,100,TU
1576779835.544449,657751.000,48252,2,RD,1,100,TL
1576779838.566849,660305.000,48252,2,RD,1,100,TU
1576779841.589249,662859.000,49150,2,RD,1,100,TL
1576779844.611648,665413.000,49150,2,RD,1,100,TU
1576779847.634048,667967.000,50046,2,RD,1,100,TL
1576779850.656447,670521.000,50046,2,RD,1,100,TU
1576779853.678847,673075.000,50942,2,RD,1,100,TL
1576779856.701247,675629.000,50942,2,RD,1,100,TU
1576779859.723646,678183.000,51838,2,RD,1,100,TL
1576779862.746046,680737.000,51838,2,RD,1,100,TU
1576779865.768445,683291.000,52734,2,RD,1,100,TL
1576779868.790845,685845.000,52734,2,RD,1,100,TU
1576779871.813245,688399.000,53630,2,RD,1,100,TL
1576779874.835644,690953.000,53630,2,RD,1,100,TU
1576779877.858044,693507.000,54528,2,RD,1,100,TL
1576779880.880444,696061.000,54528,2,RD,1,100,TU
1576779883.902843,698615.000,55424,2,RD,1,100,TL
1576779886.925243,701169.000,55424,2,RD,1,100,TU
1576779889.947643,703723.000,56320,2,RD,1,100,TL
1576779892.970042,706277.000,56320,2,RD,1,100,TU
1576779895.992442,708831.000,57217,2,RD,1,100,TL
1576779899.014841,711385.000,57217,2,RD,1,100,TU
1576779902.037241,713939.000,58115,2,RD,1,100,TL
1576779905.059641,716493.000,58115,2,RD,1,100,TU
1576779908.082040,719047.000,59011,2,RD,1,100,TL
1576779911.104440,721601.000,59011,2,RD,1,100,TU
1576779914.126839,724155.000,59907,2,RD,1,100,TL
1576779917.149239,726709.000,59907,2,RD,1,100,TU
1576779920.171639,729263.000,60806,2,RD,1,100,TL
1576779923.194038,731817.000,60806,2,RD,1,100,TU
1576779926.216438,734371.000,61704,2,RD,1,100,TL
1576779929.238837,736925.000,61704,2,RD,1,100,TU
1576779932.261237,739479.000,62600,2,RD,1,100,TL
1576779935.283637,742033.000,62600,2,RD,1,100,TU
1576779938.306036,744587.000,63496,2,RD,1,100,TL
1576779941.328436,747141.000,63496,2,RD,1,100,TU
1576779944.350836,749695.000,64393,2,RD,1,100,TL
1576779947.373235,752249.000,64393,2,RD,1,100,TU
1576779950.395635,754803.000,65287,2,RD,1,100,TL
1576779953.418035,757357.000,65287,2,RD,1,100,TU
1576779956.440434,759911.000,644,2,RD,1,100,TL
1576779959.462834,762465.000,644,2,RD,1,100,TU
1576779962.485233,765019.000,1541,2,RD,1,100,TL
1576779965.507633,767573.000,1541,2,RD,1,100,TU
1576779968.530033,770127.000,2438,2,RD,1,100,TL
1576779971.552432,772681.000,2438,2,RD,1,100,TU
1576779974.574832,775235.000,3333,2,RD,1,100,TL
1576779977.597232,777789.000,3333,2,RD,1,100,TU
1576779980.619631,780343.000,4228,2,RD,1,100,TL
1576779983.642031,782897.000,4228,2,RD,1,100,TU
1576779986.664430,785451.000,5124,2,RD,1,100,TL
1576779989.686830,788005.000,5124,2,RD,1,100,TU
1576779992.709230,790559.000,6021,2,RD,1,100,TL
1576779995.731629,793113.000,6021,2,RD,1,100,TU
1576779998.754029,795667.000,6917,2,RD,1,100,TL
1576780001.776428,798221.000,6917,2,RD,1,100,TU
1576780004.798828,800775.000,7811,2,RD,1,100,TL
1576780007.821228,803329.000,7811,2,RD,1,100,TU
1576780010.843627,805883.000,8705,2,RD,1,100,TL
1576780013.866027,808437.000,8705,2,RD,1,100,TU
1576780016.888427,810991.000,9598,2,RD,1,100,TL
1576780019.910826,813545.000,9598,2,RD,1,100,TU
1576780022.933226,816099.000,10491,2,RD,1,100,TL
1576780025.955626,818653.000,10491,2,RD,1,100,TU
1576780028.978025,821207.000,11385,2,RD,1,100,TL
1576780032.000425,823761.000,11385,2,RD,1,100,TU
1576780035.022824,826315.000,12281,2,RD,1,100,TL
1576780038.045224,828869.000,12281,2,RD,1,100,TU
1576780041.067624,831423.000,13174,2,RD,1,100,TL
1576780044.090023,833977.000,13174,2,RD,1,100,TU
1576780047.112423,836531.000,14069,2,RD,1,100,TL
1576780050.134822,839085.000,14069,2,RD,1,100,TU
1576780053.157222,841639.000,14964,2,RD,1,100,TL
1576780056.179622,844193.000,14964,2,RD,1,100,TU
1576780059.202021,846747.000,15860,2,RD,1,100,TL
1576780062.224421,849301.000,15860,2,RD,1,100,TU
1576780065.246820,851855.000,16756,2,RD,1,100,TL
1576780068.269220,854409.000,16756,2,RD,1,100,TU
1576780071.291620,856963.000,17652,2,RD,1,100,TL
1576780074.314019,859517.000,17652,2,RD,1,100,TU
1576780077.336419,862071.000,18547,2,RD,1,100,TL
1576780080.358819,864625.000,18547,2,RD,1,100,TU
1576780083.381218,867179.000,19443,2,RD,1,100,TL
1576780086.403618,869733.000,19443,2,RD,1,100,TU
1576780089.426018,872287.000,20339,2,RD,1,100,TL
1576780092.448417,874841.000,20339,2,RD,1,100,TU
1576780095.470817,877395.000,21234,2,RD,1,100,TL
1576780098.493216,879949.000,21234,2,RD,1,100,TU
1576780101.515616,882503.000,22130,2,RD,1,100,TL
1576780104.538016,885057.000,22130,2,RD,1,100,TU
1576780107.560415,887611.000,23026,2,RD,1,100,TL
1576780110.582815,890165.000,23026,2,RD,1,100,TU
1576780113.605214,892719.000,23922,2,RD,1,100,TL
1576780116.627614,895273.000,23922,2,RD,1,100,TU
1576780119.650014,897827.000,24819,2,RD,1,100,TL
1576780122.672413,900381.000,24819,2,RD,1,100,TU
1576780125.694813,902935.000,25717,2,RD,1,100,TL
1576780128.717212,905489.000,25717,2,RD,1,100,TU
1576780131.739612,908043.000,26613,2,RD,1,100,TL
1576780134.762012,910597.000,26613,2,RD,1,100,TU
1576780137.784411,913151.000,27508,2,RD,1,100,TL
1576780140.806811,915705.000,27508,2,RD,1,100,TU
1576780143.829211,918259.000,28402,2,RD,1,100,TL
1576780146.851610,920813.000,28402,2,RD,1,100,TU
1576780149.874010,923367.000,29296,2,RD,1,100,TL
1576780152.896410,925921.000,29296,2,RD,1,100,TU
1576780155.931235,928485.500,30190,2,RD,1,100,TL
1576780158.966060,931050.000,30190,2,RD,1,100,TU
1576780161.988460,933604.000,31085,2,RD,1,100,TL
1576780165.010859,936158.000,31085,2,RD,1,100,TU
1576780168.033259,938712.000,31981,2,RD,1,100,TL
1576780171.055659,941266.000,31981,2,RD,1,100,TU
1576780174.078058,943820.000,32877,2,RD,1,100,TL
1576780177.100458,946374.000,32877,2,RD,1,100,TU
1576780180.122858,948928.000,33773,2,RD,1,100,TL
1576780183.145257,951482.000,33773,2,RD,1,100,TU
1576780186.167657,954036.000,34669,2,RD,1,100,TL
1576780189.190056,956590.000,34669,2,RD,1,100,TU
1576780192.212456,959144.000,35565,2,RD,1,100,TL
