EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1574949840.606850,101191.000,17234,2,AK,1,100,5791
1574949840.606850,101191.000,17234,2,AK,1,100,RB
1574949843.638345,103750.500,18128,2,AK,1,100,18126
1574949846.669840,106310.000,18128,2,AK,1,100,RD
1574949846.765185,106390.500,18148,2,AK,1,100,18126
1574949846.860530,106471.000,18148,2,AK,1,100,RD
1574949849.792535,108946.500,19024,2,AK,1,100,19022
1574949852.724540,111422.000,19024,2,AK,1,100,RD
1574949852.816331,111499.500,19044,2,AK,1,100,19022
1574949852.908123,111577.000,19044,2,AK,1,100,RD
1574949855.838351,114051.000,19920,2,AK,1,100,19918
1574949858.768579,116525.000,19920,2,AK,1,100,RD
1574949858.860963,116603.000,19941,2,AK,1,100,19918
1574949858.953347,116681.000,19941,2,AK,1,100,RD
1574949861.887128,119158.000,20816,2,AK,1,100,20814
1574949864.820909,121635.000,20816,2,AK,1,100,RD
1574949864.913293,121713.000,20837,2,AK,1,100,20814
1574949865.005677,121791.000,20837,2,AK,1,100,RD
1574949867.936497,124265.500,21712,2,AK,1,100,21710
1574949870.867317,126740.000,21712,2,AK,1,100,RD
1574949871.034319,126881.000,21751,2,AK,1,100,21710
1574949871.201321,127022.000,21751,2,AK,1,100,RD
1574949874.062261,129437.500,22609,2,AK,1,100,22607
1574949876.923201,131853.000,22609,2,AK,1,100,RD
1574949880.042934,134487.000,23521,2,AK,1,100,23501
1574949883.162668,137121.000,23521,2,AK,1,100,RD
1574949883.167406,137125.000,23523,2,AK,1,100,23501
1574949883.172143,137129.000,23523,2,AK,1,100,RD
1574949886.186464,139674.000,24417,2,AK,1,100,24397
1574949889.200785,142219.000,24417,2,AK,1,100,RD
1574949889.206115,142223.500,24419,2,AK,1,100,24397
1574949889.211445,142228.000,24419,2,AK,1,100,RD
1574949892.142265,144702.500,25295,2,AK,1,100,25293
1574949895.073086,147177.000,25295,2,AK,1,100,RD
1574949895.164877,147254.500,25315,2,AK,1,100,25293
1574949895.256669,147332.000,25315,2,AK,1,100,RD
1574949898.186305,149805.500,26191,2,AK,1,100,26189
1574949901.115941,152279.000,26191,2,AK,1,100,RD
1574949901.210101,152358.500,26211,2,AK,1,100,26189
1574949901.304262,152438.000,26211,2,AK,1,100,RD
1574949904.244557,154920.500,27085,2,AK,1,100,27083
1574949907.184853,157403.000,27085,2,AK,1,100,RD
1574949907.271907,157476.500,27105,2,AK,1,100,27083
1574949907.358961,157550.000,27105,2,AK,1,100,RD
1574949910.297480,160031.000,27982,2,AK,1,100,27980
1574949913.235998,162512.000,27982,2,AK,1,100,RD
1574949913.320684,162583.500,28002,2,AK,1,100,27980
1574949913.405369,162655.000,28002,2,AK,1,100,RD
1574949916.336782,165130.000,28878,2,AK,1,100,28876
1574949919.268194,167605.000,28878,2,AK,1,100,RD
1574949919.362354,167684.500,28898,2,AK,1,100,28876
1574949919.456515,167764.000,28898,2,AK,1,100,RD
1574949922.386743,170238.000,29772,2,AK,1,100,29770
1574949925.316971,172712.000,29772,2,AK,1,100,RD
1574949925.408763,172789.500,29792,2,AK,1,100,29770
1574949925.500554,172867.000,29792,2,AK,1,100,RD
1574949928.444995,175353.000,30666,2,AK,1,100,30664
1574949931.389436,177839.000,30666,2,AK,1,100,RD
1574949931.487742,177922.000,30686,2,AK,1,100,30664
1574949931.586048,178005.000,30686,2,AK,1,100,RD
1574949934.513315,180476.500,31561,2,AK,1,100,31559
1574949937.440582,182948.000,31561,2,AK,1,100,RD
1574949937.534743,183027.500,31581,2,AK,1,100,31559
1574949937.628903,183107.000,31581,2,AK,1,100,RD
1574949940.559131,185581.000,32457,2,AK,1,100,32455
1574949943.489359,188055.000,32457,2,AK,1,100,RD
1574949943.580559,188132.000,32477,2,AK,1,100,32455
1574949943.671758,188209.000,32477,2,AK,1,100,RD
1574949946.607316,190687.500,33354,2,AK,1,100,33352
1574949949.542874,193166.000,33354,2,AK,1,100,RD
1574949949.633481,193242.500,33374,2,AK,1,100,33352
1574949949.724088,193319.000,33374,2,AK,1,100,RD
1574949952.660239,195798.000,34251,2,AK,1,100,34249
1574949955.596389,198277.000,34251,2,AK,1,100,RD
1574949955.686996,198353.500,34271,2,AK,1,100,34249
1574949955.777603,198430.000,34271,2,AK,1,100,RD
1574949958.723821,200917.500,35147,2,AK,1,100,35145
1574949961.670038,203405.000,35147,2,AK,1,100,RD
1574949961.749394,203472.000,35168,2,AK,1,100,35145
1574949961.828749,203539.000,35168,2,AK,1,100,RD
1574949964.760162,206014.000,36043,2,AK,1,100,36041
1574949967.691574,208489.000,36043,2,AK,1,100,RD
1574949967.783366,208566.500,36064,2,AK,1,100,36041
1574949967.875157,208644.000,36064,2,AK,1,100,RD
1574949970.808347,211120.500,36939,2,AK,1,100,36937
1574949973.741535,213597.000,36939,2,AK,1,100,RD
1574949973.881296,213715.000,36977,2,AK,1,100,36937
1574949974.021056,213833.000,36977,2,AK,1,100,RD
1574949976.906276,216269.000,37836,2,AK,1,100,37834
