EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1574950477.048223,14348.000,1830,8,GX,1,100,-0.183
1574950477.048223,14348.000,1830,8,GX,1,100,-0.244
1574950477.048223,14348.000,1830,8,GX,1,100,-0.641
1574950477.048223,14348.000,1830,8,GX,1,100,-0.916
1574950477.048223,14348.000,1830,8,GX,1,100,-0.885
1574950477.048223,14348.000,1830,8,GX,1,100,-0.427
1574950477.048223,14348.000,1830,8,GX,1,100,-0.549
1574950477.048223,14348.000,1830,8,GX,1,100,-0.732
1574950477.088273,14381.667,1848,3,GX,1,100,-0.336
1574950477.128323,14415.333,1848,3,GX,1,100,-0.275
1574950477.168373,14449.000,1848,3,GX,1,100,-0.122
1574950477.213181,14486.667,1866,3,GX,1,100,-0.153
1574950477.257989,14524.333,1866,3,GX,1,100,-0.305
1574950477.302797,14562.000,1866,3,GX,1,100,-0.305
1574950477.341261,14594.333,1884,3,GX,1,100,-0.214
1574950477.379725,14626.667,1884,3,GX,1,100,-0.488
1574950477.418188,14659.000,1884,3,GX,1,100,-0.549
1574950477.459229,14693.500,1901,2,GX,1,100,-0.305
1574950477.500270,14728.000,1901,2,GX,1,100,-0.519
1574950477.542204,14763.250,1920,4,GX,1,100,0.244
1574950477.584137,14798.500,1920,4,GX,1,100,1.556
1574950477.626070,14833.750,1920,4,GX,1,100,0.641
1574950477.668004,14869.000,1920,4,GX,1,100,-0.824
1574950477.709243,14903.667,1936,3,GX,1,100,-0.641
1574950477.750483,14938.333,1936,3,GX,1,100,-0.183
1574950477.791722,14973.000,1936,3,GX,1,100,-0.397
1574950477.838116,15012.000,1954,2,GX,1,100,-0.580
1574950477.884511,15051.000,1954,2,GX,1,100,0.122
1574950477.921983,15082.500,1972,4,GX,1,100,0.122
1574950477.959455,15114.000,1972,4,GX,1,100,-0.305
1574950477.996928,15145.500,1972,4,GX,1,100,-0.214
1574950478.034400,15177.000,1972,4,GX,1,100,-0.275
1574950478.080794,15216.000,1990,2,GX,1,100,-0.397
1574950478.127189,15255.000,1990,2,GX,1,100,-0.275
1574950478.165652,15287.333,2008,3,GX,1,100,-0.092
1574950478.204116,15319.667,2008,3,GX,1,100,-0.031
1574950478.242580,15352.000,2008,3,GX,1,100,0.397
1574950478.281043,15384.333,2026,3,GX,1,100,0.000
1574950478.319507,15416.667,2026,3,GX,1,100,-0.366
1574950478.357971,15449.000,2026,3,GX,1,100,-0.488
1574950478.398417,15483.000,2044,3,GX,1,100,-0.305
1574950478.438864,15517.000,2044,3,GX,1,100,-0.397
