EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1574949840.722922,101289.000,17246,10,AZ,1,100,0.774
1574949840.722922,101289.000,17246,10,AZ,1,100,0.775
1574949840.722922,101289.000,17246,10,AZ,1,100,0.792
1574949840.722922,101289.000,17246,10,AZ,1,100,0.777
1574949840.722922,101289.000,17246,10,AZ,1,100,0.770
1574949840.722922,101289.000,17246,10,AZ,1,100,0.788
1574949840.722922,101289.000,17246,10,AZ,1,100,0.785
1574949840.722922,101289.000,17246,10,AZ,1,100,0.771
1574949840.722922,101289.000,17246,10,AZ,1,100,0.781
1574949840.722922,101289.000,17246,10,AZ,1,100,0.786
1574949840.763587,101323.333,17263,3,AZ,1,100,0.776
1574949840.804252,101357.667,17263,3,AZ,1,100,0.780
1574949840.844917,101392.000,17263,3,AZ,1,100,0.782
1574949840.886371,101427.000,17281,3,AZ,1,100,0.772
1574949840.927825,101462.000,17281,3,AZ,1,100,0.790
1574949840.969280,101497.000,17281,3,AZ,1,100,0.774
1574949841.007181,101529.000,17300,3,AZ,1,100,0.775
1574949841.045082,101561.000,17300,3,AZ,1,100,0.786
1574949841.082983,101593.000,17300,3,AZ,1,100,0.772
1574949841.125227,101628.667,17316,3,AZ,1,100,0.782
1574949841.167471,101664.333,17316,3,AZ,1,100,0.779
1574949841.209715,101700.000,17316,3,AZ,1,100,0.776
1574949841.249195,101733.333,17334,3,AZ,1,100,0.780
1574949841.288675,101766.667,17334,3,AZ,1,100,0.775
1574949841.328156,101800.000,17334,3,AZ,1,100,0.769
1574949841.369215,101834.667,17352,3,AZ,1,100,0.795
1574949841.410275,101869.333,17352,3,AZ,1,100,0.772
1574949841.451334,101904.000,17352,3,AZ,1,100,0.776
1574949841.492788,101939.000,17370,3,AZ,1,100,0.785
1574949841.534243,101974.000,17370,3,AZ,1,100,0.773
1574949841.575697,102009.000,17370,3,AZ,1,100,0.781
1574949841.612808,102040.333,17388,3,AZ,1,100,0.779
1574949841.649920,102071.667,17388,3,AZ,1,100,0.772
1574949841.687032,102103.000,17388,3,AZ,1,100,0.783
1574949841.725327,102135.333,17406,3,AZ,1,100,0.781
1574949841.763623,102167.667,17406,3,AZ,1,100,0.781
1574949841.801919,102200.000,17406,3,AZ,1,100,0.777
1574949841.844953,102236.333,17424,3,AZ,1,100,0.777
1574949841.887986,102272.667,17424,3,AZ,1,100,0.784
1574949841.931020,102309.000,17424,3,AZ,1,100,0.775
1574949841.973066,102344.500,17443,2,AZ,1,100,0.783
1574949842.015113,102380.000,17443,2,AZ,1,100,0.769
1574949842.055777,102414.333,17460,3,AZ,1,100,0.790
1574949842.096442,102448.667,17460,3,AZ,1,100,0.779
1574949842.137107,102483.000,17460,3,AZ,1,100,0.773
1574949842.176982,102516.667,17478,3,AZ,1,100,0.787
1574949842.216857,102550.333,17478,3,AZ,1,100,0.784
1574949842.256732,102584.000,17478,3,AZ,1,100,0.761
1574949842.295028,102616.333,17494,3,AZ,1,100,0.787
1574949842.333324,102648.667,17494,3,AZ,1,100,0.784
1574949842.371620,102681.000,17494,3,AZ,1,100,0.764
1574949842.410705,102714.000,17512,3,AZ,1,100,0.780
1574949842.449791,102747.000,17512,3,AZ,1,100,0.787
1574949842.488876,102780.000,17512,3,AZ,1,100,0.768
1574949842.529541,102814.333,17530,3,AZ,1,100,0.784
1574949842.570206,102848.667,17530,3,AZ,1,100,0.781
1574949842.610870,102883.000,17530,3,AZ,1,100,0.778
1574949842.655483,102920.667,17548,3,AZ,1,100,0.775
1574949842.700096,102958.333,17548,3,AZ,1,100,0.777
1574949842.744709,102996.000,17548,3,AZ,1,100,0.776
1574949842.783794,103029.000,17566,3,AZ,1,100,0.779
1574949842.822880,103062.000,17566,3,AZ,1,100,0.774
1574949842.861965,103095.000,17566,3,AZ,1,100,0.780
1574949842.899077,103126.333,17584,3,AZ,1,100,0.771
1574949842.936188,103157.667,17584,3,AZ,1,100,0.772
1574949842.973300,103189.000,17584,3,AZ,1,100,0.785
1574949843.012780,103222.333,17603,3,AZ,1,100,0.769
1574949843.052260,103255.667,17603,3,AZ,1,100,0.772
1574949843.091741,103289.000,17603,3,AZ,1,100,0.790
1574949843.135958,103326.333,17621,3,AZ,1,100,0.771
1574949843.180176,103363.667,17621,3,AZ,1,100,0.769
1574949843.224394,103401.000,17621,3,AZ,1,100,0.779
1574949843.265454,103435.667,17638,3,AZ,1,100,0.776
1574949843.306513,103470.333,17638,3,AZ,1,100,0.776
1574949843.347573,103505.000,17638,3,AZ,1,100,0.761
1574949843.388238,103539.333,17656,3,AZ,1,100,0.781
1574949843.428902,103573.667,17656,3,AZ,1,100,0.783
1574949843.469567,103608.000,17656,3,AZ,1,100,0.757
1574949843.506679,103639.333,17674,3,AZ,1,100,0.780
1574949843.543790,103670.667,17674,3,AZ,1,100,0.792
1574949843.580901,103702.000,17674,3,AZ,1,100,0.765
1574949843.620382,103735.333,17690,3,AZ,1,100,0.767
1574949843.659862,103768.667,17690,3,AZ,1,100,0.788
1574949843.699342,103802.000,17690,3,AZ,1,100,0.771
1574949843.740007,103836.333,17708,3,AZ,1,100,0.772
1574949843.780672,103870.667,17708,3,AZ,1,100,0.776
1574949843.821337,103905.000,17708,3,AZ,1,100,0.771
1574949843.865949,103942.667,17726,3,AZ,1,100,0.783
1574949843.910562,103980.333,17726,3,AZ,1,100,0.780
1574949843.955175,104018.000,17726,3,AZ,1,100,0.766
1574949843.995445,104052.000,17745,3,AZ,1,100,0.787
1574949844.035715,104086.000,17745,3,AZ,1,100,0.776
1574949844.075984,104120.000,17745,3,AZ,1,100,0.774
1574949844.114280,104152.333,17763,3,AZ,1,100,0.774
1574949844.152576,104184.667,17763,3,AZ,1,100,0.780
1574949844.190872,104217.000,17763,3,AZ,1,100,0.775
1574949844.228379,104248.667,17781,3,AZ,1,100,0.777
1574949844.265885,104280.333,17781,3,AZ,1,100,0.787
1574949844.303391,104312.000,17781,3,AZ,1,100,0.777
1574949844.344056,104346.333,17799,3,AZ,1,100,0.772
1574949844.384720,104380.667,17799,3,AZ,1,100,0.780
1574949844.425385,104415.000,17799,3,AZ,1,100,0.785
1574949844.470393,104453.000,17816,3,AZ,1,100,0.769
1574949844.515400,104491.000,17816,3,AZ,1,100,0.768
1574949844.560408,104529.000,17816,3,AZ,1,100,0.788
1574949844.601862,104564.000,17834,2,AZ,1,100,0.783
1574949844.643317,104599.000,17834,2,AZ,1,100,0.765
1574949844.682698,104632.250,17850,4,AZ,1,100,0.774
1574949844.722080,104665.500,17850,4,AZ,1,100,0.784
1574949844.761461,104698.750,17850,4,AZ,1,100,0.775
1574949844.800843,104732.000,17850,4,AZ,1,100,0.781
1574949844.838744,104764.000,17868,3,AZ,1,100,0.773
1574949844.876645,104796.000,17868,3,AZ,1,100,0.778
1574949844.914546,104828.000,17868,3,AZ,1,100,0.787
1574949844.954816,104862.000,17887,3,AZ,1,100,0.765
1574949844.995086,104896.000,17887,3,AZ,1,100,0.779
1574949845.035356,104930.000,17887,3,AZ,1,100,0.773
1574949845.076415,104964.667,17905,3,AZ,1,100,0.783
1574949845.117475,104999.333,17905,3,AZ,1,100,0.767
1574949845.158534,105034.000,17905,3,AZ,1,100,0.781
1574949845.205318,105073.500,17923,2,AZ,1,100,0.783
1574949845.252103,105113.000,17923,2,AZ,1,100,0.776
1574949845.291188,105146.000,17941,3,AZ,1,100,0.785
1574949845.330274,105179.000,17941,3,AZ,1,100,0.773
1574949845.369359,105212.000,17941,3,AZ,1,100,0.793
1574949845.407260,105244.000,17959,4,AZ,1,100,0.801
1574949845.445161,105276.000,17959,4,AZ,1,100,0.826
1574949845.483063,105308.000,17959,4,AZ,1,100,1.058
1574949845.520963,105340.000,17959,4,AZ,1,100,1.017
1574949845.560444,105373.333,17977,3,AZ,1,100,0.962
1574949845.599924,105406.667,17977,3,AZ,1,100,0.769
1574949845.639405,105440.000,17977,3,AZ,1,100,0.875
1574949845.680859,105475.000,17994,2,AZ,1,100,0.235
1574949845.722313,105510.000,17994,2,AZ,1,100,0.202
1574949845.762978,105544.333,18012,3,AZ,1,100,-0.162
1574949845.803643,105578.667,18012,3,AZ,1,100,0.042
1574949845.844307,105613.000,18012,3,AZ,1,100,-0.144
1574949845.888130,105650.000,18030,3,AZ,1,100,-0.257
1574949845.931953,105687.000,18030,3,AZ,1,100,-0.252
1574949845.975777,105724.000,18030,3,AZ,1,100,-0.398
1574949846.013678,105756.000,18047,3,AZ,1,100,-0.288
1574949846.051579,105788.000,18047,3,AZ,1,100,-0.283
1574949846.089480,105820.000,18047,3,AZ,1,100,-0.391
1574949846.128565,105853.000,18065,3,AZ,1,100,0.076
1574949846.167651,105886.000,18065,3,AZ,1,100,1.257
1574949846.206736,105919.000,18065,3,AZ,1,100,2.152
1574949846.247401,105953.333,18083,3,AZ,1,100,-8.000
1574949846.288066,105987.667,18083,3,AZ,1,100,-0.305
1574949846.328731,106022.000,18083,3,AZ,1,100,-1.420
1574949846.369790,106056.667,18101,3,AZ,1,100,-0.609
1574949846.410850,106091.333,18101,3,AZ,1,100,-0.238
1574949846.451909,106126.000,18101,3,AZ,1,100,-0.002
1574949846.495732,106163.000,18119,3,AZ,1,100,0.047
1574949846.539555,106200.000,18119,3,AZ,1,100,0.757
1574949846.583379,106237.000,18119,3,AZ,1,100,2.167
1574949846.620806,106268.600,18140,5,AZ,1,100,1.262
1574949846.658233,106300.200,18140,5,AZ,1,100,-6.022
1574949846.695660,106331.800,18140,5,AZ,1,100,2.944
1574949846.733088,106363.400,18140,5,AZ,1,100,-3.428
1574949846.770515,106395.000,18140,5,AZ,1,100,-0.660
1574949846.810390,106428.667,18158,3,AZ,1,100,-0.177
1574949846.850265,106462.333,18158,3,AZ,1,100,0.591
1574949846.890140,106496.000,18158,3,AZ,1,100,2.130
1574949846.931595,106531.000,18177,3,AZ,1,100,3.351
1574949846.973049,106566.000,18177,3,AZ,1,100,-7.563
1574949847.014503,106601.000,18177,3,AZ,1,100,3.698
1574949847.055563,106635.667,18195,3,AZ,1,100,-2.133
1574949847.096622,106670.333,18195,3,AZ,1,100,-1.091
1574949847.137682,106705.000,18195,3,AZ,1,100,-0.542
1574949847.179531,106740.333,18213,3,AZ,1,100,-0.052
1574949847.221380,106775.667,18213,3,AZ,1,100,0.108
1574949847.263229,106811.000,18213,3,AZ,1,100,0.142
1574949847.301525,106843.333,18231,3,AZ,1,100,0.925
1574949847.339821,106875.667,18231,3,AZ,1,100,0.741
1574949847.378117,106908.000,18231,3,AZ,1,100,0.368
1574949847.415623,106939.667,18249,3,AZ,1,100,0.761
1574949847.453130,106971.333,18249,3,AZ,1,100,0.809
1574949847.490636,107003.000,18249,3,AZ,1,100,0.580
