EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1574949840.700419,101270.000,17235,6,PI,1,100,135409
1574949840.700419,101270.000,17235,6,PI,1,100,135550
1574949840.700419,101270.000,17235,6,PI,1,100,135640
1574949840.700419,101270.000,17235,6,PI,1,100,135532
1574949840.700419,101270.000,17235,6,PI,1,100,135611
1574949840.700419,101270.000,17235,6,PI,1,100,135709
1574949840.741873,101305.000,17253,3,PI,1,100,135764
1574949840.783327,101340.000,17253,3,PI,1,100,135798
1574949840.824782,101375.000,17253,3,PI,1,100,135802
1574949840.869789,101413.000,17270,3,PI,1,100,135803
1574949840.914797,101451.000,17270,3,PI,1,100,135855
1574949840.959804,101489.000,17270,3,PI,1,100,135905
1574949840.997705,101521.000,17289,3,PI,1,100,135882
1574949841.035606,101553.000,17289,3,PI,1,100,136001
1574949841.073508,101585.000,17289,3,PI,1,100,135995
1574949841.111803,101617.333,17307,3,PI,1,100,136058
1574949841.150099,101649.667,17307,3,PI,1,100,136106
1574949841.188395,101682.000,17307,3,PI,1,100,136117
1574949841.228270,101715.667,17323,3,PI,1,100,135802
1574949841.268145,101749.333,17323,3,PI,1,100,135368
1574949841.308021,101783.000,17323,3,PI,1,100,135231
1574949841.348290,101817.000,17341,3,PI,1,100,135315
1574949841.388560,101851.000,17341,3,PI,1,100,135441
1574949841.428830,101885.000,17341,3,PI,1,100,135455
1574949841.470679,101920.333,17359,3,PI,1,100,135547
1574949841.512528,101955.667,17359,3,PI,1,100,135461
1574949841.554378,101991.000,17359,3,PI,1,100,135467
1574949841.592279,102023.000,17377,3,PI,1,100,135446
1574949841.630180,102055.000,17377,3,PI,1,100,135460
1574949841.668081,102087.000,17377,3,PI,1,100,135579
1574949841.705982,102119.000,17395,3,PI,1,100,135646
1574949841.743883,102151.000,17395,3,PI,1,100,135704
1574949841.781784,102183.000,17395,3,PI,1,100,135790
1574949841.821265,102216.333,17413,3,PI,1,100,135814
1574949841.860745,102249.667,17413,3,PI,1,100,135821
1574949841.900225,102283.000,17413,3,PI,1,100,135843
1574949841.940495,102317.000,17432,3,PI,1,100,135850
1574949841.980765,102351.000,17432,3,PI,1,100,135903
1574949842.021035,102385.000,17432,3,PI,1,100,135976
1574949842.062489,102420.000,17450,3,PI,1,100,135974
1574949842.103943,102455.000,17450,3,PI,1,100,136109
1574949842.145398,102490.000,17450,3,PI,1,100,136121
1574949842.185273,102523.667,17467,3,PI,1,100,136191
1574949842.225148,102557.333,17467,3,PI,1,100,136214
1574949842.265023,102591.000,17467,3,PI,1,100,135971
1574949842.303319,102623.333,17485,3,PI,1,100,135505
1574949842.341615,102655.667,17485,3,PI,1,100,135349
1574949842.379911,102688.000,17485,3,PI,1,100,135367
1574949842.418996,102721.000,17501,3,PI,1,100,135537
1574949842.458082,102754.000,17501,3,PI,1,100,135606
1574949842.497167,102787.000,17501,3,PI,1,100,135615
1574949842.537042,102820.667,17519,3,PI,1,100,135647
1574949842.576917,102854.333,17519,3,PI,1,100,135568
1574949842.616792,102888.000,17519,3,PI,1,100,135562
1574949842.659431,102924.000,17537,3,PI,1,100,135652
1574949842.702070,102960.000,17537,3,PI,1,100,135700
1574949842.744709,102996.000,17537,3,PI,1,100,135792
1574949842.783794,103029.000,17555,3,PI,1,100,135853
1574949842.822880,103062.000,17555,3,PI,1,100,135919
1574949842.861965,103095.000,17555,3,PI,1,100,135979
1574949842.899077,103126.333,17573,3,PI,1,100,136031
1574949842.936188,103157.667,17573,3,PI,1,100,136050
1574949842.973300,103189.000,17573,3,PI,1,100,136067
1574949843.012780,103222.333,17592,3,PI,1,100,136101
1574949843.052260,103255.667,17592,3,PI,1,100,136106
1574949843.091741,103289.000,17592,3,PI,1,100,136223
1574949843.135958,103326.333,17610,3,PI,1,100,136207
1574949843.180176,103363.667,17610,3,PI,1,100,136332
1574949843.224394,103401.000,17610,3,PI,1,100,136333
1574949843.265454,103435.667,17628,3,PI,1,100,136378
1574949843.306513,103470.333,17628,3,PI,1,100,136417
1574949843.347573,103505.000,17628,3,PI,1,100,136203
1574949843.388238,103539.333,17645,3,PI,1,100,135776
1574949843.428902,103573.667,17645,3,PI,1,100,135543
1574949843.469567,103608.000,17645,3,PI,1,100,135570
1574949843.506679,103639.333,17663,3,PI,1,100,135718
1574949843.543790,103670.667,17663,3,PI,1,100,135814
1574949843.580901,103702.000,17663,3,PI,1,100,135854
1574949843.620382,103735.333,17681,3,PI,1,100,135876
1574949843.659862,103768.667,17681,3,PI,1,100,135733
1574949843.699342,103802.000,17681,3,PI,1,100,135752
1574949843.740007,103836.333,17697,3,PI,1,100,135753
1574949843.780672,103870.667,17697,3,PI,1,100,135860
1574949843.821337,103905.000,17697,3,PI,1,100,135954
1574949843.862396,103939.667,17715,3,PI,1,100,136015
1574949843.903455,103974.333,17715,3,PI,1,100,136078
1574949843.944515,104009.000,17715,3,PI,1,100,136141
1574949843.985574,104043.667,17734,3,PI,1,100,136156
1574949844.026634,104078.333,17734,3,PI,1,100,136178
1574949844.067694,104113.000,17734,3,PI,1,100,136179
1574949844.105595,104145.000,17752,3,PI,1,100,136208
1574949844.143496,104177.000,17752,3,PI,1,100,136326
1574949844.181397,104209.000,17752,3,PI,1,100,136248
1574949844.219298,104241.000,17770,3,PI,1,100,136416
1574949844.257199,104273.000,17770,3,PI,1,100,136412
1574949844.295100,104305.000,17770,3,PI,1,100,136452
1574949844.334975,104338.667,17788,3,PI,1,100,136482
1574949844.374850,104372.333,17788,3,PI,1,100,136222
1574949844.414726,104406.000,17788,3,PI,1,100,135681
1574949844.455785,104440.667,17806,3,PI,1,100,135479
1574949844.496845,104475.333,17806,3,PI,1,100,135537
1574949844.537904,104510.000,17806,3,PI,1,100,135673
1574949844.580148,104545.667,17823,3,PI,1,100,135707
1574949844.622392,104581.333,17823,3,PI,1,100,135694
1574949844.664636,104617.000,17823,3,PI,1,100,135751
1574949844.703326,104649.667,17841,3,PI,1,100,135646
1574949844.742017,104682.333,17841,3,PI,1,100,135668
1574949844.780708,104715.000,17841,3,PI,1,100,135700
1574949844.818609,104747.000,17857,3,PI,1,100,135735
1574949844.856510,104779.000,17857,3,PI,1,100,135847
1574949844.894411,104811.000,17857,3,PI,1,100,135924
1574949844.938234,104848.000,17876,3,PI,1,100,135954
1574949844.982057,104885.000,17876,3,PI,1,100,135995
1574949845.025881,104922.000,17876,3,PI,1,100,136022
1574949845.066545,104956.333,17894,3,PI,1,100,136034
1574949845.107210,104990.667,17894,3,PI,1,100,136057
1574949845.147875,105025.000,17894,3,PI,1,100,136088
1574949845.189329,105060.000,17912,2,PI,1,100,136156
1574949845.230783,105095.000,17912,2,PI,1,100,136180
1574949845.270165,105128.250,17930,4,PI,1,100,136207
1574949845.309546,105161.500,17930,4,PI,1,100,136263
1574949845.348928,105194.750,17930,4,PI,1,100,136274
1574949845.388310,105228.000,17930,4,PI,1,100,136327
1574949845.425816,105259.667,17948,3,PI,1,100,136350
1574949845.463322,105291.333,17948,3,PI,1,100,136275
1574949845.500829,105323.000,17948,3,PI,1,100,135770
1574949845.540309,105356.333,17966,3,PI,1,100,135104
1574949845.579789,105389.667,17966,3,PI,1,100,134742
1574949845.619269,105423.000,17966,3,PI,1,100,134527
1574949845.659539,105457.000,17984,3,PI,1,100,134351
1574949845.699809,105491.000,17984,3,PI,1,100,134106
1574949845.740079,105525.000,17984,3,PI,1,100,134106
1574949845.781139,105559.667,18001,3,PI,1,100,133463
1574949845.822198,105594.333,18001,3,PI,1,100,132515
1574949845.863258,105629.000,18001,3,PI,1,100,131673
1574949845.903528,105663.000,18019,3,PI,1,100,130562
1574949845.943798,105697.000,18019,3,PI,1,100,130207
1574949845.984067,105731.000,18019,3,PI,1,100,130048
1574949846.021179,105762.333,18038,3,PI,1,100,129744
1574949846.058290,105793.667,18038,3,PI,1,100,129468
1574949846.095402,105825.000,18038,3,PI,1,100,129096
1574949846.135277,105858.667,18054,3,PI,1,100,129144
1574949846.175152,105892.333,18054,3,PI,1,100,129350
1574949846.215027,105926.000,18054,3,PI,1,100,128818
1574949846.255692,105960.333,18072,3,PI,1,100,126396
1574949846.296357,105994.667,18072,3,PI,1,100,107830
1574949846.337021,106029.000,18072,3,PI,1,100,103766
1574949846.377686,106063.333,18090,3,PI,1,100,111485
1574949846.418351,106097.667,18090,3,PI,1,100,111530
1574949846.459016,106132.000,18090,3,PI,1,100,113347
1574949846.500470,106167.000,18108,3,PI,1,100,114818
1574949846.541924,106202.000,18108,3,PI,1,100,116378
