EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 7
1574950477.086290,14380.000,1835,9,MZ,1,100, 6
1574950477.127331,14414.500,1853,2,MZ,1,100, 7
1574950477.168373,14449.000,1853,2,MZ,1,100, 7
1574950477.213181,14486.667,1871,3,MZ,1,100, 7
1574950477.257989,14524.333,1871,3,MZ,1,100, 9
1574950477.302797,14562.000,1871,3,MZ,1,100, 6
1574950477.341261,14594.333,1889,3,MZ,1,100, 7
1574950477.379725,14626.667,1889,3,MZ,1,100, 7
1574950477.418188,14659.000,1889,3,MZ,1,100, 7
1574950477.463393,14697.000,1906,3,MZ,1,100, 7
1574950477.508598,14735.000,1906,3,MZ,1,100, 7
1574950477.553802,14773.000,1906,3,MZ,1,100, 8
1574950477.591870,14805.000,1925,3,MZ,1,100, 8
1574950477.629937,14837.000,1925,3,MZ,1,100, 7
1574950477.668004,14869.000,1925,3,MZ,1,100, 7
1574950477.709243,14903.667,1941,3,MZ,1,100, 7
1574950477.750483,14938.333,1941,3,MZ,1,100, 6
1574950477.791722,14973.000,1941,3,MZ,1,100, 8
1574950477.838116,15012.000,1959,2,MZ,1,100, 8
1574950477.884511,15051.000,1959,2,MZ,1,100, 7
1574950477.921983,15082.500,1977,4,MZ,1,100, 7
1574950477.959455,15114.000,1977,4,MZ,1,100, 7
1574950477.996928,15145.500,1977,4,MZ,1,100, 7
1574950478.034400,15177.000,1977,4,MZ,1,100, 8
1574950478.080794,15216.000,1995,2,MZ,1,100, 7
1574950478.127189,15255.000,1995,2,MZ,1,100, 7
1574950478.165553,15287.250,2013,4,MZ,1,100, 8
1574950478.203918,15319.500,2013,4,MZ,1,100, 7
1574950478.242282,15351.750,2013,4,MZ,1,100, 7
1574950478.280647,15384.000,2013,4,MZ,1,100, 7
1574950478.320300,15417.333,2031,3,MZ,1,100, 7
1574950478.359953,15450.667,2031,3,MZ,1,100, 7
1574950478.399607,15484.000,2031,3,MZ,1,100, 8
1574950478.439656,15517.667,2049,3,MZ,1,100, 7
1574950478.479706,15551.333,2049,3,MZ,1,100, 7
1574950478.519756,15585.000,2049,3,MZ,1,100, 7
1574950478.560599,15619.333,2067,3,MZ,1,100, 8
1574950478.601442,15653.667,2067,3,MZ,1,100, 7
1574950478.642285,15688.000,2067,3,MZ,1,100, 7
1574950478.683921,15723.000,2085,2,MZ,1,100, 7
1574950478.725557,15758.000,2085,2,MZ,1,100, 6
1574950478.764516,15790.750,2103,4,MZ,1,100, 6
1574950478.803475,15823.500,2103,4,MZ,1,100, 8
1574950478.842435,15856.250,2103,4,MZ,1,100, 7
