EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1574950477.086290,14380.000,1833,9,MX,1,100,-29
1574950477.086290,14380.000,1833,9,MX,1,100,-29
1574950477.086290,14380.000,1833,9,MX,1,100,-30
1574950477.086290,14380.000,1833,9,MX,1,100,-29
1574950477.086290,14380.000,1833,9,MX,1,100,-30
1574950477.086290,14380.000,1833,9,MX,1,100,-30
1574950477.086290,14380.000,1833,9,MX,1,100,-29
1574950477.086290,14380.000,1833,9,MX,1,100,-28
1574950477.086290,14380.000,1833,9,MX,1,100,-29
1574950477.127331,14414.500,1851,2,MX,1,100,-29
1574950477.168373,14449.000,1851,2,MX,1,100,-29
1574950477.213181,14486.667,1869,3,MX,1,100,-29
1574950477.257989,14524.333,1869,3,MX,1,100,-28
1574950477.302797,14562.000,1869,3,MX,1,100,-28
1574950477.341261,14594.333,1887,3,MX,1,100,-29
1574950477.379725,14626.667,1887,3,MX,1,100,-29
1574950477.418188,14659.000,1887,3,MX,1,100,-30
1574950477.463393,14697.000,1904,3,MX,1,100,-29
1574950477.508598,14735.000,1904,3,MX,1,100,-29
1574950477.553802,14773.000,1904,3,MX,1,100,-28
1574950477.591870,14805.000,1923,3,MX,1,100,-29
1574950477.629937,14837.000,1923,3,MX,1,100,-29
1574950477.668004,14869.000,1923,3,MX,1,100,-29
1574950477.709243,14903.667,1939,3,MX,1,100,-28
1574950477.750483,14938.333,1939,3,MX,1,100,-29
1574950477.791722,14973.000,1939,3,MX,1,100,-29
1574950477.838116,15012.000,1957,2,MX,1,100,-29
1574950477.884511,15051.000,1957,2,MX,1,100,-29
1574950477.921983,15082.500,1975,4,MX,1,100,-29
1574950477.959455,15114.000,1975,4,MX,1,100,-29
1574950477.996928,15145.500,1975,4,MX,1,100,-28
1574950478.034400,15177.000,1975,4,MX,1,100,-28
1574950478.080794,15216.000,1993,2,MX,1,100,-29
1574950478.127189,15255.000,1993,2,MX,1,100,-29
