EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1574950477.056550,14355.000,1820,4,PG,1,100,7867
1574950477.056550,14355.000,1820,4,PG,1,100,7878
1574950477.056550,14355.000,1820,4,PG,1,100,7887
1574950477.056550,14355.000,1820,4,PG,1,100,7914
1574950477.096600,14388.667,1838,3,PG,1,100,7905
1574950477.136650,14422.333,1838,3,PG,1,100,7905
1574950477.176700,14456.000,1838,3,PG,1,100,7924
1574950477.218732,14491.333,1856,3,PG,1,100,7939
1574950477.260765,14526.667,1856,3,PG,1,100,7937
1574950477.302797,14562.000,1856,3,PG,1,100,7948
1574950477.344433,14597.000,1874,2,PG,1,100,7970
1574950477.386069,14632.000,1874,2,PG,1,100,7988
1574950477.426912,14666.333,1892,3,PG,1,100,7988
1574950477.467755,14700.667,1892,3,PG,1,100,7982
1574950477.508598,14735.000,1892,3,PG,1,100,8000
1574950477.548251,14768.333,1910,3,PG,1,100,8005
1574950477.587904,14801.667,1910,3,PG,1,100,7969
1574950477.627558,14835.000,1910,3,PG,1,100,7884
1574950477.668400,14869.333,1928,3,PG,1,100,7827
1574950477.709243,14903.667,1928,3,PG,1,100,7814
1574950477.750086,14938.000,1928,3,PG,1,100,7813
1574950477.794894,14975.667,1944,3,PG,1,100,7833
1574950477.839702,15013.333,1944,3,PG,1,100,7847
1574950477.884511,15051.000,1944,3,PG,1,100,7842
1574950477.923371,15083.667,1962,3,PG,1,100,7817
1574950477.962231,15116.333,1962,3,PG,1,100,7805
1574950478.001091,15149.000,1962,3,PG,1,100,7805
1574950478.039555,15181.333,1980,3,PG,1,100,7842
1574950478.078019,15213.667,1980,3,PG,1,100,7847
1574950478.116482,15246.000,1980,3,PG,1,100,7848
1574950478.155343,15278.667,1998,3,PG,1,100,7868
1574950478.194203,15311.333,1998,3,PG,1,100,7879
1574950478.233063,15344.000,1998,3,PG,1,100,7888
1574950478.271527,15376.333,2016,3,PG,1,100,7904
1574950478.309990,15408.667,2016,3,PG,1,100,7903
1574950478.348454,15441.000,2016,3,PG,1,100,7893
1574950478.388504,15474.667,2034,3,PG,1,100,7916
1574950478.428554,15508.333,2034,3,PG,1,100,7944
1574950478.468603,15542.000,2034,3,PG,1,100,7958
1574950478.509843,15576.667,2053,3,PG,1,100,7967
1574950478.551082,15611.333,2053,3,PG,1,100,7969
1574950478.592322,15646.000,2053,3,PG,1,100,7977
1574950478.633164,15680.333,2070,3,PG,1,100,7962
1574950478.674007,15714.667,2070,3,PG,1,100,7896
1574950478.714850,15749.000,2070,3,PG,1,100,7812
1574950478.754503,15782.333,2088,3,PG,1,100,7790
1574950478.794157,15815.667,2088,3,PG,1,100,7798
1574950478.833810,15849.000,2088,3,PG,1,100,7772
1574950478.875049,15883.667,2106,3,PG,1,100,7868
1574950478.916289,15918.333,2106,3,PG,1,100,7918
1574950478.957528,15953.000,2106,3,PG,1,100,7851
1574950478.994108,15983.750,2122,4,PG,1,100,7772
1574950479.030689,16014.500,2122,4,PG,1,100,7831
1574950479.067269,16045.250,2122,4,PG,1,100,7841
1574950479.103849,16076.000,2122,4,PG,1,100,7854
1574950479.143106,16109.000,2140,3,PG,1,100,7864
1574950479.182362,16142.000,2140,3,PG,1,100,7847
1574950479.221619,16175.000,2140,3,PG,1,100,7902
1574950479.261272,16208.333,2158,3,PG,1,100,7947
1574950479.300925,16241.667,2158,3,PG,1,100,7959
1574950479.340579,16275.000,2158,3,PG,1,100,7925
1574950479.381818,16309.667,2176,3,PG,1,100,7912
1574950479.423058,16344.333,2176,3,PG,1,100,7977
1574950479.464297,16379.000,2176,3,PG,1,100,8021
1574950479.505338,16413.500,2194,2,PG,1,100,7998
1574950479.546379,16448.000,2194,2,PG,1,100,7988
1574950479.585339,16480.750,2213,4,PG,1,100,8000
1574950479.624298,16513.500,2213,4,PG,1,100,8011
1574950479.663257,16546.250,2213,4,PG,1,100,7966
1574950479.702217,16579.000,2213,4,PG,1,100,7873
1574950479.740680,16611.333,2231,3,PG,1,100,7821
1574950479.779144,16643.667,2231,3,PG,1,100,7822
1574950479.817608,16676.000,2231,3,PG,1,100,7831
1574950479.856864,16709.000,2249,3,PG,1,100,7842
1574950479.896121,16742.000,2249,3,PG,1,100,7858
1574950479.935378,16775.000,2249,3,PG,1,100,7860
1574950479.976617,16809.667,2267,3,PG,1,100,7846
1574950480.017857,16844.333,2267,3,PG,1,100,7832
1574950480.059096,16879.000,2267,3,PG,1,100,7845
1574950480.101129,16914.333,2284,3,PG,1,100,7861
1574950480.143161,16949.667,2284,3,PG,1,100,7885
1574950480.185194,16985.000,2284,3,PG,1,100,7875
1574950480.223657,17017.333,2300,3,PG,1,100,7887
1574950480.262121,17049.667,2300,3,PG,1,100,7890
1574950480.300585,17082.000,2300,3,PG,1,100,7902
1574950480.341824,17116.667,2318,3,PG,1,100,7956
1574950480.383063,17151.333,2318,3,PG,1,100,7965
1574950480.424303,17186.000,2318,3,PG,1,100,7904
1574950480.464749,17220.000,2336,3,PG,1,100,7911
1574950480.505195,17254.000,2336,3,PG,1,100,7971
1574950480.545642,17288.000,2336,3,PG,1,100,7982
1574950480.586683,17322.500,2355,2,PG,1,100,7936
1574950480.627724,17357.000,2355,2,PG,1,100,7851
1574950480.669360,17392.000,2373,3,PG,1,100,7831
1574950480.710996,17427.000,2373,3,PG,1,100,7813
1574950480.752632,17462.000,2373,3,PG,1,100,7794
1574950480.791591,17494.750,2391,4,PG,1,100,7738
1574950480.830551,17527.500,2391,4,PG,1,100,7658
1574950480.869510,17560.250,2391,4,PG,1,100,7595
1574950480.908469,17593.000,2391,4,PG,1,100,7560
1574950480.943761,17622.667,2409,3,PG,1,100,7585
1574950480.979052,17652.333,2409,3,PG,1,100,7602
1574950481.014344,17682.000,2409,3,PG,1,100,7622
1574950481.053600,17715.000,2427,3,PG,1,100,7612
1574950481.092857,17748.000,2427,3,PG,1,100,7553
1574950481.132114,17781.000,2427,3,PG,1,100,7331
1574950481.173353,17815.667,2445,3,PG,1,100,6894
1574950481.214592,17850.333,2445,3,PG,1,100,7138
1574950481.255832,17885.000,2445,3,PG,1,100,7175
1574950481.297071,17919.667,2462,3,PG,1,100,7208
1574950481.338311,17954.333,2462,3,PG,1,100,7242
1574950481.379550,17989.000,2462,3,PG,1,100,7224
1574950481.421979,18024.667,2480,3,PG,1,100,7229
1574950481.464408,18060.333,2480,3,PG,1,100,7269
1574950481.506837,18096.000,2480,3,PG,1,100,6704
1574950481.545697,18128.667,2497,3,PG,1,100,6952
1574950481.584558,18161.333,2497,3,PG,1,100,6991
1574950481.623418,18194.000,2497,3,PG,1,100,7018
1574950481.663468,18227.667,2515,3,PG,1,100,7030
1574950481.703517,18261.333,2515,3,PG,1,100,7054
1574950481.743567,18295.000,2515,3,PG,1,100,6994
1574950481.779652,18325.333,2533,3,PG,1,100,6958
1574950481.815736,18355.667,2533,3,PG,1,100,6507
1574950481.851821,18386.000,2533,3,PG,1,100,7038
1574950481.896629,18423.667,2551,3,PG,1,100,7239
1574950481.941437,18461.333,2551,3,PG,1,100,7172
1574950481.986245,18499.000,2551,3,PG,1,100,7192
1574950482.020744,18528.000,2569,3,PG,1,100,7274
1574950482.055242,18557.000,2569,3,PG,1,100,7297
1574950482.089740,18586.000,2569,3,PG,1,100,7376
1574950482.130583,18620.333,2587,3,PG,1,100,7470
1574950482.171426,18654.667,2587,3,PG,1,100,7559
1574950482.212269,18689.000,2587,3,PG,1,100,7686
1574950482.253508,18723.667,2605,3,PG,1,100,7746
1574950482.294748,18758.333,2605,3,PG,1,100,7764
1574950482.335987,18793.000,2605,3,PG,1,100,7807
1574950482.378020,18828.333,2623,3,PG,1,100,7900
1574950482.420052,18863.667,2623,3,PG,1,100,7963
1574950482.462085,18899.000,2623,3,PG,1,100,7963
1574950482.501341,18932.000,2640,3,PG,1,100,7975
1574950482.540598,18965.000,2640,3,PG,1,100,8025
1574950482.579855,18998.000,2640,3,PG,1,100,8099
1574950482.617525,19029.667,2659,3,PG,1,100,8159
1574950482.655196,19061.333,2659,3,PG,1,100,8235
1574950482.692867,19093.000,2659,3,PG,1,100,8344
1574950482.733313,19127.000,2677,3,PG,1,100,8389
1574950482.773759,19161.000,2677,3,PG,1,100,8440
1574950482.814206,19195.000,2677,3,PG,1,100,8443
1574950482.855048,19229.333,2693,3,PG,1,100,8458
1574950482.895891,19263.667,2693,3,PG,1,100,8448
1574950482.936734,19298.000,2693,3,PG,1,100,8489
1574950482.977894,19332.600,2714,5,PG,1,100,8532
1574950483.019054,19367.200,2714,5,PG,1,100,8569
1574950483.060215,19401.800,2714,5,PG,1,100,8596
1574950483.101375,19436.400,2714,5,PG,1,100,8632
1574950483.142535,19471.000,2714,5,PG,1,100,8659
1574950483.180205,19502.667,2734,3,PG,1,100,8685
1574950483.217876,19534.333,2734,3,PG,1,100,8713
1574950483.255547,19566.000,2734,3,PG,1,100,8760
1574950483.298372,19602.000,2752,3,PG,1,100,8757
1574950483.341197,19638.000,2752,3,PG,1,100,8827
1574950483.384023,19674.000,2752,3,PG,1,100,8901
1574950483.424469,19708.000,2770,3,PG,1,100,8943
1574950483.464916,19742.000,2770,3,PG,1,100,8910
1574950483.505362,19776.000,2770,3,PG,1,100,8929
1574950483.546403,19810.500,2787,2,PG,1,100,8996
1574950483.587444,19845.000,2787,2,PG,1,100,9072
1574950483.629080,19880.000,2805,3,PG,1,100,9134
1574950483.670716,19915.000,2805,3,PG,1,100,9099
1574950483.712352,19950.000,2805,3,PG,1,100,9136
1574950483.750717,19982.250,2823,4,PG,1,100,9170
1574950483.789081,20014.500,2823,4,PG,1,100,9202
