EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1574949840.763192,101323.000,17249,10,GZ,1,100,-1.282
1574949840.763192,101323.000,17249,10,GZ,1,100,-1.556
1574949840.763192,101323.000,17249,10,GZ,1,100,0.946
1574949840.763192,101323.000,17249,10,GZ,1,100,-0.305
1574949840.763192,101323.000,17249,10,GZ,1,100,-1.343
1574949840.763192,101323.000,17249,10,GZ,1,100,0.793
1574949840.763192,101323.000,17249,10,GZ,1,100,-0.061
1574949840.763192,101323.000,17249,10,GZ,1,100,-0.153
1574949840.763192,101323.000,17249,10,GZ,1,100,1.434
1574949840.763192,101323.000,17249,10,GZ,1,100,-0.336
1574949840.804054,101357.500,17266,2,GZ,1,100,0.702
1574949840.844917,101392.000,17266,2,GZ,1,100,1.495
1574949840.886371,101427.000,17284,3,GZ,1,100,-1.282
1574949840.927825,101462.000,17284,3,GZ,1,100,0.610
1574949840.969280,101497.000,17284,3,GZ,1,100,1.221
1574949841.007181,101529.000,17303,3,GZ,1,100,-0.580
1574949841.045082,101561.000,17303,3,GZ,1,100,0.366
1574949841.082983,101593.000,17303,3,GZ,1,100,-0.610
1574949841.125227,101628.667,17319,3,GZ,1,100,0.641
1574949841.167471,101664.333,17319,3,GZ,1,100,1.251
1574949841.209715,101700.000,17319,3,GZ,1,100,0.122
1574949841.249195,101733.333,17337,3,GZ,1,100,1.953
1574949841.288675,101766.667,17337,3,GZ,1,100,1.404
1574949841.328156,101800.000,17337,3,GZ,1,100,-1.526
1574949841.369215,101834.667,17355,3,GZ,1,100,2.014
1574949841.410275,101869.333,17355,3,GZ,1,100,1.190
1574949841.451334,101904.000,17355,3,GZ,1,100,-0.854
1574949841.492788,101939.000,17373,3,GZ,1,100,0.183
1574949841.534243,101974.000,17373,3,GZ,1,100,-0.183
1574949841.575697,102009.000,17373,3,GZ,1,100,-0.153
1574949841.612808,102040.333,17391,3,GZ,1,100,0.488
1574949841.649920,102071.667,17391,3,GZ,1,100,0.153
1574949841.687032,102103.000,17391,3,GZ,1,100,-0.031
1574949841.725327,102135.333,17409,3,GZ,1,100,0.458
1574949841.763623,102167.667,17409,3,GZ,1,100,0.702
1574949841.801919,102200.000,17409,3,GZ,1,100,0.366
1574949841.844953,102236.333,17427,3,GZ,1,100,0.427
1574949841.887986,102272.667,17427,3,GZ,1,100,0.031
1574949841.931020,102309.000,17427,3,GZ,1,100,-1.129
1574949841.972079,102343.667,17446,3,GZ,1,100,1.556
1574949842.013139,102378.333,17446,3,GZ,1,100,0.793
1574949842.054198,102413.000,17446,3,GZ,1,100,-0.580
1574949842.095653,102448.000,17463,2,GZ,1,100,0.702
1574949842.137107,102483.000,17463,2,GZ,1,100,-0.183
1574949842.176488,102516.250,17481,4,GZ,1,100,-0.061
1574949842.215870,102549.500,17481,4,GZ,1,100,2.502
1574949842.255252,102582.750,17481,4,GZ,1,100,1.678
1574949842.294633,102616.000,17481,4,GZ,1,100,-0.488
1574949842.333324,102648.667,17497,3,GZ,1,100,0.092
1574949842.372015,102681.333,17497,3,GZ,1,100,0.122
1574949842.410705,102714.000,17497,3,GZ,1,100,0.244
1574949842.449791,102747.000,17515,2,GZ,1,100,0.488
1574949842.488876,102780.000,17515,2,GZ,1,100,-0.366
1574949842.529541,102814.333,17533,3,GZ,1,100,0.702
1574949842.570206,102848.667,17533,3,GZ,1,100,1.648
1574949842.610870,102883.000,17533,3,GZ,1,100,0.488
1574949842.655483,102920.667,17551,3,GZ,1,100,0.092
1574949842.700096,102958.333,17551,3,GZ,1,100,-0.061
1574949842.744709,102996.000,17551,3,GZ,1,100,0.763
1574949842.783794,103029.000,17569,3,GZ,1,100,0.641
1574949842.822880,103062.000,17569,3,GZ,1,100,1.068
1574949842.861965,103095.000,17569,3,GZ,1,100,2.228
1574949842.899274,103126.500,17587,4,GZ,1,100,1.282
1574949842.936583,103158.000,17587,4,GZ,1,100,0.702
1574949842.973892,103189.500,17587,4,GZ,1,100,1.465
1574949843.011201,103221.000,17587,4,GZ,1,100,0.885
1574949843.051471,103255.000,17606,3,GZ,1,100,0.580
1574949843.091741,103289.000,17606,3,GZ,1,100,2.045
1574949843.132010,103323.000,17606,3,GZ,1,100,0.977
1574949843.178202,103362.000,17624,2,GZ,1,100,0.580
1574949843.224394,103401.000,17624,2,GZ,1,100,1.526
1574949843.265454,103435.667,17641,3,GZ,1,100,-0.946
1574949843.306513,103470.333,17641,3,GZ,1,100,1.129
1574949843.347573,103505.000,17641,3,GZ,1,100,2.838
1574949843.388238,103539.333,17659,3,GZ,1,100,-1.190
1574949843.428902,103573.667,17659,3,GZ,1,100,-0.580
1574949843.469567,103608.000,17659,3,GZ,1,100,0.214
1574949843.506679,103639.333,17677,3,GZ,1,100,-1.556
1574949843.543790,103670.667,17677,3,GZ,1,100,-0.427
1574949843.580901,103702.000,17677,3,GZ,1,100,0.305
1574949843.620382,103735.333,17693,3,GZ,1,100,-0.610
1574949843.659862,103768.667,17693,3,GZ,1,100,0.427
1574949843.699342,103802.000,17693,3,GZ,1,100,-1.160
1574949843.740007,103836.333,17711,3,GZ,1,100,0.061
1574949843.780672,103870.667,17711,3,GZ,1,100,1.801
1574949843.821337,103905.000,17711,3,GZ,1,100,-1.770
1574949843.865949,103942.667,17729,3,GZ,1,100,-0.244
1574949843.910562,103980.333,17729,3,GZ,1,100,1.007
1574949843.955175,104018.000,17729,3,GZ,1,100,-1.343
1574949843.995445,104052.000,17748,3,GZ,1,100,-0.946
1574949844.035715,104086.000,17748,3,GZ,1,100,0.336
1574949844.075984,104120.000,17748,3,GZ,1,100,-0.549
1574949844.114280,104152.333,17766,3,GZ,1,100,-0.763
1574949844.152576,104184.667,17766,3,GZ,1,100,-0.244
1574949844.190872,104217.000,17766,3,GZ,1,100,-0.092
1574949844.228379,104248.667,17784,3,GZ,1,100,-0.153
1574949844.265885,104280.333,17784,3,GZ,1,100,-0.061
1574949844.303391,104312.000,17784,3,GZ,1,100,-0.244
1574949844.344056,104346.333,17802,3,GZ,1,100,0.977
1574949844.384720,104380.667,17802,3,GZ,1,100,0.519
1574949844.425385,104415.000,17802,3,GZ,1,100,-0.580
1574949844.470393,104453.000,17819,3,GZ,1,100,1.099
1574949844.515400,104491.000,17819,3,GZ,1,100,0.092
1574949844.560408,104529.000,17819,3,GZ,1,100,-0.549
1574949844.602257,104564.333,17837,3,GZ,1,100,0.458
1574949844.644106,104599.667,17837,3,GZ,1,100,-0.397
1574949844.685955,104635.000,17837,3,GZ,1,100,0.702
1574949844.724251,104667.333,17853,3,GZ,1,100,-0.336
1574949844.762547,104699.667,17853,3,GZ,1,100,-0.580
1574949844.800843,104732.000,17853,3,GZ,1,100,1.007
1574949844.838744,104764.000,17871,3,GZ,1,100,-0.153
1574949844.876645,104796.000,17871,3,GZ,1,100,-1.343
1574949844.914546,104828.000,17871,3,GZ,1,100,-1.129
1574949844.954816,104862.000,17890,3,GZ,1,100,-0.732
1574949844.995086,104896.000,17890,3,GZ,1,100,-0.854
1574949845.035356,104930.000,17890,3,GZ,1,100,-1.160
1574949845.076415,104964.667,17908,3,GZ,1,100,-1.587
1574949845.117475,104999.333,17908,3,GZ,1,100,-1.617
1574949845.158534,105034.000,17908,3,GZ,1,100,1.801
1574949845.205318,105073.500,17926,2,GZ,1,100,-0.305
1574949845.252103,105113.000,17926,2,GZ,1,100,-2.014
1574949845.290596,105145.500,17944,4,GZ,1,100,-1.923
1574949845.329089,105178.000,17944,4,GZ,1,100,-1.617
1574949845.367583,105210.500,17944,4,GZ,1,100,0.397
1574949845.406076,105243.000,17944,4,GZ,1,100,1.556
1574949845.444372,105275.333,17962,3,GZ,1,100,-1.068
1574949845.482668,105307.667,17962,3,GZ,1,100,-4.639
1574949845.520963,105340.000,17962,3,GZ,1,100,-6.897
1574949845.560444,105373.333,17980,3,GZ,1,100,-15.228
1574949845.599924,105406.667,17980,3,GZ,1,100,-39.398
1574949845.639405,105440.000,17980,3,GZ,1,100,-76.447
1574949845.680069,105474.333,17997,3,GZ,1,100,-92.560
1574949845.720734,105508.667,17997,3,GZ,1,100,-97.290
