EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1574949846.665103,106306.000,18127,1,TL,1,100,2019-11-28_10-04-06-664478
1574949846.855793,106467.000,18147,1,TL,1,100,2019-11-28_10-04-06-834612
1574949852.719802,111418.000,19023,1,TL,1,100,2019-11-28_10-04-12-724517
1574949852.904570,111574.000,19043,1,TL,1,100,2019-11-28_10-04-12-879402
1574949858.762657,116520.000,19919,1,TL,1,100,2019-11-28_10-04-18-765739
1574949858.949794,116678.000,19940,1,TL,1,100,2019-11-28_10-04-18-928456
1574949864.816172,121631.000,20815,1,TL,1,100,2019-11-28_10-04-24-810207
1574949865.002124,121788.000,20836,1,TL,1,100,2019-11-28_10-04-24-971267
1574949870.863764,126737.000,21711,1,TL,1,100,2019-11-28_10-04-30-851273
1574949871.197768,127019.000,21750,1,TL,1,100,2019-11-28_10-04-31-179121
1574949876.919648,131850.000,22608,1,TL,1,100,2019-11-28_10-04-36-934194
1574949883.159115,137118.000,23520,1,TL,1,100,2019-11-28_10-04-43-165985
1574949883.166221,137124.000,23522,1,TL,1,100,2019-11-28_10-04-43-204145
1574949889.196048,142215.000,24416,1,TL,1,100,2019-11-28_10-04-49-172403
1574949889.204339,142222.000,24418,1,TL,1,100,2019-11-28_10-04-49-216809
1574949895.069532,147174.000,25294,1,TL,1,100,2019-11-28_10-04-55-135377
1574949895.251931,147328.000,25314,1,TL,1,100,2019-11-28_10-04-55-284579
1574949901.112387,152276.000,26190,1,TL,1,100,2019-11-28_10-05-01-194851
1574949901.300708,152435.000,26210,1,TL,1,100,2019-11-28_10-05-01-356815
1574949907.181299,157400.000,27084,1,TL,1,100,2019-11-28_10-05-07-212796
1574949907.355407,157547.000,27104,1,TL,1,100,2019-11-28_10-05-07-363320
1574949913.232445,162509.000,27981,1,TL,1,100,2019-11-28_10-05-13-316017
1574949913.401816,162652.000,28001,1,TL,1,100,2019-11-28_10-05-13-454772
1574949919.264641,167602.000,28877,1,TL,1,100,2019-11-28_10-05-19-349385
1574949919.450593,167759.000,28897,1,TL,1,100,2019-11-28_10-05-19-509728
1574949925.313418,172709.000,29771,1,TL,1,100,2019-11-28_10-05-25-330348
1574949925.497001,172864.000,29791,1,TL,1,100,2019-11-28_10-05-25-496675
1574949931.383514,177834.000,30665,1,TL,1,100,2019-11-28_10-05-31-381014
1574949931.582495,178002.000,30685,1,TL,1,100,2019-11-28_10-05-31-550354
1574949937.437029,182945.000,31560,1,TL,1,100,2019-11-28_10-05-37-399192
1574949937.625350,183104.000,31580,1,TL,1,100,2019-11-28_10-05-37-578251
1574949943.485806,188052.000,32456,1,TL,1,100,2019-11-28_10-05-43-477394
1574949943.668205,188206.000,32476,1,TL,1,100,2019-11-28_10-05-43-644617
1574949949.539321,193163.000,33353,1,TL,1,100,2019-11-28_10-05-49-616449
1574949949.720535,193316.000,33373,1,TL,1,100,2019-11-28_10-05-49-773224
1574949955.591651,198273.000,34250,1,TL,1,100,2019-11-28_10-05-55-721732
1574949955.772866,198426.000,34270,1,TL,1,100,2019-11-28_10-05-55-879216
1574949961.666485,203402.000,35146,1,TL,1,100,2019-11-28_10-06-01-811689
1574949961.824012,203535.000,35167,1,TL,1,100,2019-11-28_10-06-01-942461
1574949967.686836,208485.000,36042,1,TL,1,100,2019-11-28_10-06-07-819957
1574949967.870420,208640.000,36063,1,TL,1,100,2019-11-28_10-06-07-979143
1574949973.736798,213593.000,36938,1,TL,1,100,2019-11-28_10-06-13-906742
1574949974.017503,213830.000,36976,1,TL,1,100,2019-11-28_10-06-14-157186
1574949979.785575,218700.000,37835,1,TL,1,100,2019-11-28_10-06-19-958400
1574949980.102997,218968.000,37873,1,TL,1,100,2019-11-28_10-06-20-274391
1574949986.118610,224047.000,38766,1,TL,1,100,2019-11-28_10-06-26-269620
1574949986.128085,224055.000,38768,1,TL,1,100,2019-11-28_10-06-26-269965
1574949992.073819,229075.000,39644,1,TL,1,100,2019-11-28_10-06-32-203907
1574949992.082110,229082.000,39646,1,TL,1,100,2019-11-28_10-06-32-242193
1574949998.008893,234086.000,40522,1,TL,1,100,2019-11-28_10-06-38-141028
1574949998.123780,234183.000,40542,1,TL,1,100,2019-11-28_10-06-38-253338
1574950004.054117,239190.000,41418,1,TL,1,100,2019-11-28_10-06-44-179878
1574950004.165451,239284.000,41438,1,TL,1,100,2019-11-28_10-06-44-283382
1574950010.035383,244240.000,42314,1,TL,1,100,2019-11-28_10-06-50-130911
1574950010.221335,244397.000,42334,1,TL,1,100,2019-11-28_10-06-50-285436
1574950016.144564,249398.000,43210,1,TL,1,100,2019-11-28_10-06-56-162607
1574950016.270112,249504.000,43230,1,TL,1,100,2019-11-28_10-06-56-262651
1574950022.160178,254477.000,44106,1,TL,1,100,2019-11-28_10-07-02-154466
1574950022.321258,254613.000,44126,1,TL,1,100,2019-11-28_10-07-02-289694
1574950028.185267,259564.000,45002,1,TL,1,100,2019-11-28_10-07-08-112871
1574950028.378326,259727.000,45022,1,TL,1,100,2019-11-28_10-07-08-284282
1574950034.234044,264671.000,45898,1,TL,1,100,2019-11-28_10-07-14-135838
1574950034.438947,264844.000,45918,1,TL,1,100,2019-11-28_10-07-14-329281
1574950040.285190,269780.000,46794,1,TL,1,100,2019-11-28_10-07-20-154062
1574950040.511412,269971.000,46814,1,TL,1,100,2019-11-28_10-07-20-323515
1574950046.370684,274918.000,47690,1,TL,1,100,2019-11-28_10-07-26-242797
1574950046.620594,275129.000,47728,1,TL,1,100,2019-11-28_10-07-26-466434
1574950052.385113,279996.000,48586,1,TL,1,100,2019-11-28_10-07-32-258194
1574950052.567512,280150.000,48606,1,TL,1,100,2019-11-28_10-07-32-418503
1574950058.436259,285105.000,49484,1,TL,1,100,2019-11-28_10-07-38-367661
1574950058.621027,285261.000,49504,1,TL,1,100,2019-11-28_10-07-38-536992
1574950064.486220,290213.000,50380,1,TL,1,100,2019-11-28_10-07-44-460692
1574950064.668619,290367.000,50400,1,TL,1,100,2019-11-28_10-07-44-637221
1574950070.531444,295317.000,51276,1,TL,1,100,2019-11-28_10-07-50-569562
1574950070.722134,295478.000,51296,1,TL,1,100,2019-11-28_10-07-50-731051
1574950076.589696,300432.000,52170,1,TL,1,100,2019-11-28_10-07-56-574011
1574950076.769727,300584.000,52190,1,TL,1,100,2019-11-28_10-07-56-741097
1574950082.632551,305534.000,53064,1,TL,1,100,2019-11-28_10-08-02-558606
1574950082.812582,305686.000,53084,1,TL,1,100,2019-11-28_10-08-02-723974
1574950088.687251,310646.000,53960,1,TL,1,100,2019-11-28_10-08-08-627257
1574950088.869650,310800.000,53980,1,TL,1,100,2019-11-28_10-08-08-782902
1574950094.737212,315754.000,54856,1,TL,1,100,2019-11-28_10-08-14-656609
1574950094.910136,315900.000,54876,1,TL,1,100,2019-11-28_10-08-14-810001
1574950100.785989,320861.000,55752,1,TL,1,100,2019-11-28_10-08-20-747878
1574950100.975495,321021.000,55772,1,TL,1,100,2019-11-28_10-08-20-906110
1574950106.837135,325970.000,56648,1,TL,1,100,2019-11-28_10-08-26-842161
1574950107.243387,326313.000,56703,1,TL,1,100,2019-11-28_10-08-27-164845
1574950112.887097,331078.000,57542,1,TL,1,100,2019-11-28_10-08-32-847033
1574950113.293349,331421.000,57597,1,TL,1,100,2019-11-28_10-08-33-187034
1574950118.935874,336185.000,58436,1,TL,1,100,2019-11-28_10-08-38-887881
1574950119.250926,336451.000,58474,1,TL,1,100,2019-11-28_10-08-39-130386
1574950124.992942,341299.000,59332,1,TL,1,100,2019-11-28_10-08-44-972474
1574950125.270093,341533.000,59371,1,TL,1,100,2019-11-28_10-08-45-214391
1574950131.036981,346402.000,60228,1,TL,1,100,2019-11-28_10-08-50-949154
1574950131.337821,346656.000,60267,1,TL,1,100,2019-11-28_10-08-51-245404
1574950137.270526,351665.000,61143,1,TL,1,100,2019-11-28_10-08-57-146205
1574950137.277632,351671.000,61145,1,TL,1,100,2019-11-28_10-08-57-170392
1574950143.220997,356689.000,62019,1,TL,1,100,2019-11-28_10-09-03-124657
1574950143.322856,356775.000,62039,1,TL,1,100,2019-11-28_10-09-03-200706
1574950149.261483,361789.000,62915,1,TL,1,100,2019-11-28_10-09-09-175537
1574950149.381109,361890.000,62935,1,TL,1,100,2019-11-28_10-09-09-253267
1574950155.301970,366889.000,63810,1,TL,1,100,2019-11-28_10-09-15-137321
1574950155.419226,366988.000,63830,1,TL,1,100,2019-11-28_10-09-15-232550
1574950161.662246,372259.000,64636,1,TL,1,100,2019-11-28_10-09-21-502912
1574950162.777960,373201.000,64657,1,TL,1,100,2019-11-28_10-09-21-761771
1574950167.715761,377370.000,65374,1,TL,1,100,2019-11-28_10-09-27-517689
1574950167.910004,377534.000,65394,1,TL,1,100,2019-11-28_10-09-27-674027
1574950173.763354,382476.000,737,1,TL,1,100,2019-11-28_10-09-33-628346
1574950173.951675,382635.000,757,1,TL,1,100,2019-11-28_10-09-33-794635
1574950179.813315,387584.000,1633,1,TL,1,100,2019-11-28_10-09-39-670138
1574950180.002821,387744.000,1653,1,TL,1,100,2019-11-28_10-09-39-840645
1574950185.882227,392708.000,2530,1,TL,1,100,2019-11-28_10-09-45-813321
1574950186.055151,392854.000,2550,1,TL,1,100,2019-11-28_10-09-45-971089
1574950191.913238,397800.000,3424,1,TL,1,100,2019-11-28_10-09-51-846369
1574950192.240135,398076.000,3462,1,TL,1,100,2019-11-28_10-09-52-167101
1574950198.151521,403067.000,4339,1,TL,1,100,2019-11-28_10-09-57-979637
1574950198.158627,403073.000,4341,1,TL,1,100,2019-11-28_10-09-58-151379
1574950204.201482,408175.000,5234,1,TL,1,100,2019-11-28_10-10-04-164064
