EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1574950483.018816,19367.000,2709,2,RD,1,100,TL
1574950483.018816,19367.000,2709,2,RD,1,100,TU
1574950486.057050,21921.000,3606,2,RD,1,100,TL
1574950489.095284,24475.000,3606,2,RD,1,100,TU
1574950492.133518,27029.000,4502,2,RD,1,100,TL
1574950495.171751,29583.000,4502,2,RD,1,100,TU
1574950498.209985,32137.000,5399,2,RD,1,100,TL
1574950501.248219,34691.000,5399,2,RD,1,100,TU
1574950504.286453,37245.000,6295,2,RD,1,100,TL
1574950507.324687,39799.000,6295,2,RD,1,100,TU
1574950510.362921,42353.000,7192,2,RD,1,100,TL
1574950513.401154,44907.000,7192,2,RD,1,100,TU
1574950516.439388,47461.000,8088,2,RD,1,100,TL
1574950519.477622,50015.000,8088,2,RD,1,100,TU
1574950522.515856,52569.000,8984,2,RD,1,100,TL
1574950525.554090,55123.000,8984,2,RD,1,100,TU
1574950528.592323,57677.000,9881,2,RD,1,100,TL
1574950531.630557,60231.000,9881,2,RD,1,100,TU
1574950534.668791,62785.000,10777,2,RD,1,100,TL
1574950537.707025,65339.000,10777,2,RD,1,100,TU
1574950540.745258,67893.000,11673,2,RD,1,100,TL
1574950543.783492,70447.000,11673,2,RD,1,100,TU
1574950546.821726,73001.000,12569,2,RD,1,100,TL
1574950549.859960,75555.000,12569,2,RD,1,100,TU
1574950552.898194,78109.000,13467,2,RD,1,100,TL
1574950555.936427,80663.000,13467,2,RD,1,100,TU
1574950558.974661,83217.000,14363,2,RD,1,100,TL
1574950562.012895,85771.000,14363,2,RD,1,100,TU
1574950565.051129,88325.000,15261,2,RD,1,100,TL
1574950568.089362,90879.000,15261,2,RD,1,100,TU
1574950571.127596,93433.000,16157,2,RD,1,100,TL
1574950574.165830,95987.000,16157,2,RD,1,100,TU
1574950577.204064,98541.000,17053,2,RD,1,100,TL
1574950580.242298,101095.000,17053,2,RD,1,100,TU
1574950583.280531,103649.000,17949,2,RD,1,100,TL
1574950586.318765,106203.000,17949,2,RD,1,100,TU
1574950589.356999,108757.000,18845,2,RD,1,100,TL
1574950592.395233,111311.000,18845,2,RD,1,100,TU
1574950595.433466,113865.000,19741,2,RD,1,100,TL
1574950598.471700,116419.000,19741,2,RD,1,100,TU
1574950601.509934,118973.000,20637,2,RD,1,100,TL
1574950604.548168,121527.000,20637,2,RD,1,100,TU
1574950607.586402,124081.000,21535,2,RD,1,100,TL
1574950610.624635,126635.000,21535,2,RD,1,100,TU
1574950613.662869,129189.000,22432,2,RD,1,100,TL
1574950616.701103,131743.000,22432,2,RD,1,100,TU
1574950619.739337,134297.000,23328,2,RD,1,100,TL
1574950622.777570,136851.000,23328,2,RD,1,100,TU
1574950625.815804,139405.000,24224,2,RD,1,100,TL
1574950628.854038,141959.000,24224,2,RD,1,100,TU
1574950631.892272,144513.000,25120,2,RD,1,100,TL
1574950634.930506,147067.000,25120,2,RD,1,100,TU
1574950637.968740,149621.000,26016,2,RD,1,100,TL
1574950641.006973,152175.000,26016,2,RD,1,100,TU
1574950644.045207,154729.000,26912,2,RD,1,100,TL
1574950647.083441,157283.000,26912,2,RD,1,100,TU
1574950650.121675,159837.000,27808,2,RD,1,100,TL
1574950653.159908,162391.000,27808,2,RD,1,100,TU
1574950656.198142,164945.000,28704,2,RD,1,100,TL
1574950659.236376,167499.000,28704,2,RD,1,100,TU
1574950662.274610,170053.000,29600,2,RD,1,100,TL
1574950665.312844,172607.000,29600,2,RD,1,100,TU
1574950668.351077,175161.000,30496,2,RD,1,100,TL
1574950671.389311,177715.000,30496,2,RD,1,100,TU
1574950674.427545,180269.000,31392,2,RD,1,100,TL
1574950677.465779,182823.000,31392,2,RD,1,100,TU
1574950680.504012,185377.000,32288,2,RD,1,100,TL
1574950683.542246,187931.000,32288,2,RD,1,100,TU
1574950686.580480,190485.000,33184,2,RD,1,100,TL
1574950689.618714,193039.000,33184,2,RD,1,100,TU
1574950692.656948,195593.000,34081,2,RD,1,100,TL
1574950695.695181,198147.000,34081,2,RD,1,100,TU
