EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DO
1572448859.445153,4443591,999,4,DO,1,100,MX
1572448859.445153,4443591,999,4,DO,1,100,MY
1572448859.445153,4443591,999,4,DO,1,100,MZ
1572448859.445153,4443591,999,4,DO,1,100,MZ
