EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1572448506.238815,4166593.000,17708,14,MY,1,100,30
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,29
1572448506.238815,4166593.000,17708,14,MY,1,100,29
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,30
1572448506.238815,4166593.000,17708,14,MY,1,100,30
1572448506.238815,4166593.000,17708,14,MY,1,100,30
1572448506.238815,4166593.000,17708,14,MY,1,100,30
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.238815,4166593.000,17708,14,MY,1,100,31
1572448506.255391,4166606.000,17725,6,MY,1,100,31
1572448506.271968,4166619.000,17725,6,MY,1,100,31
1572448506.288544,4166632.000,17725,6,MY,1,100,30
1572448506.305121,4166645.000,17725,6,MY,1,100,30
1572448506.321697,4166658.000,17725,6,MY,1,100,30
1572448506.338274,4166671.000,17725,6,MY,1,100,31
1572448506.354851,4166684.000,17744,8,MY,1,100,31
1572448506.371427,4166697.000,17744,8,MY,1,100,32
1572448506.388004,4166710.000,17744,8,MY,1,100,32
1572448506.404581,4166723.000,17744,8,MY,1,100,32
1572448506.421157,4166736.000,17744,8,MY,1,100,32
1572448506.437734,4166749.000,17744,8,MY,1,100,32
1572448506.454310,4166762.000,17744,8,MY,1,100,30
1572448506.470887,4166775.000,17744,8,MY,1,100,30
1572448506.487623,4166788.125,17762,8,MY,1,100,31
1572448506.504359,4166801.250,17762,8,MY,1,100,31
1572448506.521095,4166814.375,17762,8,MY,1,100,31
1572448506.537831,4166827.500,17762,8,MY,1,100,31
1572448506.554567,4166840.625,17762,8,MY,1,100,31
1572448506.571303,4166853.750,17762,8,MY,1,100,31
1572448506.588039,4166866.875,17762,8,MY,1,100,31
1572448506.604775,4166880.000,17762,8,MY,1,100,31
1572448506.621351,4166893.000,17780,7,MY,1,100,32
1572448506.637928,4166906.000,17780,7,MY,1,100,32
1572448506.654505,4166919.000,17780,7,MY,1,100,32
1572448506.671081,4166932.000,17780,7,MY,1,100,32
1572448506.687658,4166945.000,17780,7,MY,1,100,32
1572448506.704234,4166958.000,17780,7,MY,1,100,31
1572448506.720811,4166971.000,17780,7,MY,1,100,31
1572448506.737387,4166984.000,17798,8,MY,1,100,31
1572448506.753964,4166997.000,17798,8,MY,1,100,31
1572448506.770541,4167010.000,17798,8,MY,1,100,32
1572448506.787117,4167023.000,17798,8,MY,1,100,32
1572448506.803694,4167036.000,17798,8,MY,1,100,32
1572448506.820270,4167049.000,17798,8,MY,1,100,31
