EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,T0
1572448506.172508,4166541.000,17698,2,T0,1,100,26.971
1572448506.172508,4166541.000,17698,2,T0,1,100,26.992
1572448506.305121,4166645.000,17716,1,T0,1,100,27.014
1572448506.437734,4166749.000,17734,1,T0,1,100,26.939
1572448506.571622,4166854.000,17752,1,T0,1,100,26.971
1572448506.706784,4166960.000,17770,1,T0,1,100,26.933
1572448506.838122,4167063.000,17788,1,T0,1,100,26.960
1572448506.969460,4167166.000,17806,1,T0,1,100,26.949
1572448507.102072,4167270.000,17840,1,T0,1,100,26.987
1572448507.233410,4167373.000,17858,1,T0,1,100,26.965
1572448507.366023,4167477.000,17877,1,T0,1,100,26.965
1572448507.499911,4167582.000,17895,1,T0,1,100,26.992
1572448507.633798,4167687.000,17913,1,T0,1,100,26.955
1572448507.766411,4167791.000,17931,1,T0,1,100,26.965
1572448507.900299,4167896.000,17949,1,T0,1,100,26.949
1572448508.031637,4167999.000,17967,1,T0,1,100,26.960
1572448508.165524,4168104.000,17985,1,T0,1,100,26.960
1572448508.296862,4168207.000,18003,1,T0,1,100,26.982
1572448508.429475,4168311.000,18022,1,T0,1,100,26.955
1572448508.565913,4168418.000,18040,1,T0,1,100,26.949
1572448508.699801,4168523.000,18058,1,T0,1,100,26.933
1572448508.832413,4168627.000,18076,1,T0,1,100,26.939
1572448508.967577,4168733.000,18094,1,T0,1,100,26.965
1572448509.102739,4168839.000,18112,1,T0,1,100,26.928
1572448509.234077,4168942.000,18130,1,T0,1,100,26.949
1572448509.367965,4169047.000,18149,1,T0,1,100,26.965
1572448509.503128,4169153.000,18167,1,T0,1,100,26.965
1572448509.634465,4169256.000,18185,1,T0,1,100,26.944
1572448509.768353,4169361.000,18203,1,T0,1,100,26.933
1572448509.903516,4169467.000,18221,1,T0,1,100,26.960
1572448510.034854,4169570.000,18238,1,T0,1,100,26.955
1572448510.166191,4169673.000,18256,1,T0,1,100,26.992
1572448510.298804,4169777.000,18274,1,T0,1,100,26.965
1572448510.430142,4169880.000,18293,1,T0,1,100,26.976
1572448510.562754,4169984.000,18311,1,T0,1,100,26.949
1572448510.696642,4170089.000,18329,1,T0,1,100,26.944
1572448510.830530,4170194.000,18347,1,T0,1,100,26.928
1572448510.964418,4170299.000,18365,1,T0,1,100,26.912
1572448511.095756,4170402.000,18399,1,T0,1,100,26.955
1572448511.228368,4170506.000,18417,1,T0,1,100,26.939
1572448511.362256,4170611.000,18436,1,T0,1,100,26.949
1572448511.496144,4170716.000,18454,1,T0,1,100,26.960
1572448511.628757,4170820.000,18472,1,T0,1,100,26.960
1572448511.765195,4170927.000,18490,1,T0,1,100,26.965
1572448511.899083,4171032.000,18508,1,T0,1,100,26.971
1572448512.031695,4171136.000,18526,1,T0,1,100,26.949
1572448512.165583,4171241.000,18544,1,T0,1,100,26.965
1572448512.299471,4171346.000,18562,1,T0,1,100,26.939
1572448512.429533,4171448.000,18581,1,T0,1,100,26.939
1572448512.564059,4171553.500,18602,2,T0,1,100,26.971
1572448512.698584,4171659.000,18602,2,T0,1,100,26.933
1572448512.831197,4171763.000,18622,1,T0,1,100,26.939
1572448512.965085,4171868.000,18640,1,T0,1,100,26.939
1572448513.098973,4171973.000,18658,1,T0,1,100,26.965
1572448513.230310,4172076.000,18676,1,T0,1,100,26.955
1572448513.361648,4172179.000,18694,1,T0,1,100,26.982
1572448513.494261,4172283.000,18713,1,T0,1,100,26.928
1572448513.626873,4172387.000,18748,1,T0,1,100,26.939
1572448513.759486,4172491.000,18765,1,T0,1,100,26.971
1572448513.893374,4172596.000,18783,1,T0,1,100,26.917
1572448514.027262,4172701.000,18801,1,T0,1,100,26.960
1572448514.161150,4172806.000,18819,1,T0,1,100,26.939
1572448514.292487,4172909.000,18837,1,T0,1,100,26.906
1572448514.425100,4173013.000,18856,1,T0,1,100,26.912
1572448514.558988,4173118.000,18874,1,T0,1,100,26.971
1572448514.692876,4173223.000,18892,1,T0,1,100,26.976
1572448514.825489,4173327.000,18910,1,T0,1,100,26.923
1572448514.961926,4173434.000,18928,1,T0,1,100,26.965
1572448515.095814,4173539.000,18946,1,T0,1,100,26.965
1572448515.227152,4173642.000,18964,1,T0,1,100,26.944
1572448515.361040,4173747.000,18982,1,T0,1,100,26.933
1572448515.494928,4173852.000,19001,1,T0,1,100,26.923
1572448515.626265,4173955.000,19019,1,T0,1,100,26.944
1572448515.760153,4174060.000,19037,1,T0,1,100,26.971
1572448515.896591,4174167.000,19055,1,T0,1,100,26.901
1572448516.029204,4174271.000,19073,1,T0,1,100,26.939
1572448516.164367,4174377.000,19091,1,T0,1,100,26.939
1572448516.296980,4174481.000,19109,1,T0,1,100,26.928
1572448516.432142,4174587.000,19126,1,T0,1,100,26.987
1572448516.563480,4174690.000,19145,1,T0,1,100,26.917
1572448516.697368,4174795.000,19163,1,T0,1,100,26.955
1572448516.832531,4174901.000,19181,1,T0,1,100,26.923
1572448516.963869,4175004.000,19199,1,T0,1,100,26.912
1572448517.097756,4175109.000,19217,1,T0,1,100,26.939
1572448517.231644,4175214.000,19251,1,T0,1,100,26.933
1572448517.362982,4175317.000,19269,1,T0,1,100,26.939
1572448517.494319,4175420.000,19288,1,T0,1,100,26.912
1572448517.626932,4175524.000,19306,1,T0,1,100,26.928
1572448517.759545,4175628.000,19324,1,T0,1,100,26.928
1572448517.892158,4175732.000,19342,1,T0,1,100,26.955
1572448518.026046,4175837.000,19360,1,T0,1,100,26.917
1572448518.159933,4175942.000,19378,1,T0,1,100,26.906
1572448518.293821,4176047.000,19396,1,T0,1,100,26.949
1572448518.425159,4176150.000,19414,1,T0,1,100,26.906
1572448518.557771,4176254.000,19433,1,T0,1,100,26.955
1572448518.691659,4176359.000,19451,1,T0,1,100,26.944
1572448518.824272,4176463.000,19469,1,T0,1,100,26.944
1572448518.956885,4176567.000,19487,1,T0,1,100,26.933
1572448519.092048,4176673.000,19508,2,T0,1,100,26.960
1572448519.227211,4176779.000,19508,2,T0,1,100,26.923
1572448519.359823,4176883.000,19528,1,T0,1,100,26.933
1572448519.493711,4176988.000,19546,1,T0,1,100,26.928
1572448519.628874,4177094.000,19565,1,T0,1,100,26.960
1572448519.760212,4177197.000,19583,1,T0,1,100,26.939
1572448519.894100,4177302.000,19617,1,T0,1,100,26.923
1572448520.029263,4177408.000,19635,1,T0,1,100,26.933
1572448520.160600,4177511.000,19653,1,T0,1,100,26.933
1572448520.294488,4177616.000,19671,1,T0,1,100,26.939
1572448520.427101,4177720.000,19689,1,T0,1,100,26.949
1572448520.558439,4177823.000,19708,1,T0,1,100,26.965
1572448520.689776,4177926.000,19726,1,T0,1,100,26.960
1572448520.822389,4178030.000,19744,1,T0,1,100,26.906
1572448520.955002,4178134.000,19762,1,T0,1,100,26.976
1572448521.087614,4178238.000,19780,1,T0,1,100,26.949
1572448521.221502,4178343.000,19798,1,T0,1,100,26.944
1572448521.355390,4178448.000,19816,1,T0,1,100,26.955
1572448521.489278,4178553.000,19834,1,T0,1,100,26.939
1572448521.620615,4178656.000,19853,1,T0,1,100,26.928
1572448521.753228,4178760.000,19871,1,T0,1,100,26.955
1572448521.887116,4178865.000,19889,1,T0,1,100,26.960
1572448522.021004,4178970.000,19907,1,T0,1,100,26.944
1572448522.153617,4179074.000,19925,1,T0,1,100,26.944
1572448522.290055,4179181.000,19943,1,T0,1,100,26.928
1572448522.425218,4179287.000,19961,1,T0,1,100,26.939
1572448522.554005,4179388.000,19979,1,T0,1,100,26.933
1572448522.687893,4179493.000,19998,1,T0,1,100,26.949
1572448522.821781,4179598.000,20016,1,T0,1,100,26.960
1572448522.953118,4179701.000,20034,1,T0,1,100,26.939
1572448523.087006,4179806.000,20051,1,T0,1,100,26.923
1572448523.223444,4179913.000,20069,1,T0,1,100,26.976
1572448523.356057,4180017.000,20087,1,T0,1,100,26.939
1572448523.488670,4180121.000,20105,1,T0,1,100,26.933
1572448523.621282,4180225.000,20123,1,T0,1,100,26.955
1572448523.752620,4180328.000,20142,1,T0,1,100,26.928
1572448523.883958,4180431.000,20160,1,T0,1,100,26.960
1572448524.016570,4180535.000,20194,1,T0,1,100,26.965
1572448524.150458,4180640.000,20212,1,T0,1,100,26.901
1572448524.283071,4180744.000,20230,1,T0,1,100,26.949
1572448524.416959,4180849.000,20248,1,T0,1,100,26.933
1572448524.548296,4180952.000,20267,1,T0,1,100,26.971
1572448524.682184,4181057.000,20285,1,T0,1,100,26.949
1572448524.813522,4181160.000,20303,1,T0,1,100,26.939
1572448524.946135,4181264.000,20321,1,T0,1,100,26.933
1572448525.080022,4181369.000,20339,1,T0,1,100,26.917
1572448525.213910,4181474.000,20357,1,T0,1,100,26.933
1572448525.346523,4181578.000,20375,1,T0,1,100,26.906
1572448525.482961,4181685.000,20393,1,T0,1,100,26.933
1572448525.614299,4181788.000,20415,2,T0,1,100,26.944
1572448525.745636,4181891.000,20415,2,T0,1,100,26.939
1572448525.879524,4181996.000,20435,1,T0,1,100,26.955
1572448526.013412,4182101.000,20453,1,T0,1,100,26.965
1572448526.146025,4182205.000,20471,1,T0,1,100,26.933
1572448526.279912,4182310.000,20489,1,T0,1,100,26.933
1572448526.416351,4182417.000,20507,1,T0,1,100,26.949
1572448526.550238,4182522.000,20541,1,T0,1,100,26.965
1572448526.682851,4182626.000,20560,1,T0,1,100,26.928
1572448526.816739,4182731.000,20578,1,T0,1,100,26.971
1572448526.951902,4182837.000,20596,1,T0,1,100,26.960
1572448527.083240,4182940.000,20614,1,T0,1,100,26.965
1572448527.217127,4183045.000,20632,1,T0,1,100,26.955
1572448527.352290,4183151.000,20650,1,T0,1,100,26.971
1572448527.483628,4183254.000,20668,1,T0,1,100,26.944
1572448527.617516,4183359.000,20687,1,T0,1,100,26.912
1572448527.748853,4183462.000,20705,1,T0,1,100,26.917
1572448527.880191,4183565.000,20723,1,T0,1,100,26.944
1572448528.011528,4183668.000,20741,1,T0,1,100,26.949
1572448528.144141,4183772.000,20759,1,T0,1,100,26.955
1572448528.278029,4183877.000,20777,1,T0,1,100,26.955
1572448528.410642,4183981.000,20795,1,T0,1,100,27.003
1572448528.544530,4184086.000,20813,1,T0,1,100,26.923
1572448528.677142,4184190.000,20832,1,T0,1,100,26.923
1572448528.811030,4184295.000,20850,1,T0,1,100,26.928
1572448528.942368,4184398.000,20868,1,T0,1,100,26.960
1572448529.074980,4184502.000,20886,1,T0,1,100,26.944
1572448529.208869,4184607.000,20904,1,T0,1,100,26.965
1572448529.342756,4184712.000,20922,1,T0,1,100,26.939
1572448529.475369,4184816.000,20940,1,T0,1,100,26.971
1572448529.611807,4184923.000,20958,1,T0,1,100,26.944
1572448529.745695,4185028.000,20976,1,T0,1,100,26.965
1572448529.875757,4185130.000,20994,1,T0,1,100,26.944
1572448530.009645,4185235.000,21012,1,T0,1,100,26.933
1572448530.143533,4185340.000,21030,1,T0,1,100,26.960
1572448530.276146,4185444.000,21048,1,T0,1,100,26.923
1572448530.410034,4185549.000,21082,1,T0,1,100,26.965
1572448530.546472,4185656.000,21100,1,T0,1,100,26.944
1572448530.679085,4185760.000,21119,1,T0,1,100,26.971
1572448530.811697,4185864.000,21137,1,T0,1,100,26.976
1572448530.944310,4185968.000,21155,1,T0,1,100,26.917
1572448531.075648,4186071.000,21173,1,T0,1,100,26.955
1572448531.206985,4186174.000,21191,1,T0,1,100,26.960
1572448531.339598,4186278.000,21209,1,T0,1,100,26.965
1572448531.473486,4186383.000,21227,1,T0,1,100,26.933
1572448531.606098,4186487.000,21245,1,T0,1,100,26.982
1572448531.739986,4186592.000,21264,1,T0,1,100,26.987
1572448531.871324,4186695.000,21282,1,T0,1,100,26.944
1572448532.005212,4186800.000,21300,1,T0,1,100,26.939
1572448532.137187,4186903.500,21321,2,T0,1,100,26.949
1572448532.269162,4187007.000,21321,2,T0,1,100,26.976
1572448532.404325,4187113.000,21341,1,T0,1,100,26.949
