EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EA
1572448506.139355,4166515.000,17692,3,EA,1,100,0.420957
1572448506.139355,4166515.000,17692,3,EA,1,100,0.421286
1572448506.139355,4166515.000,17692,3,EA,1,100,0.421274
1572448506.205662,4166567.000,17710,2,EA,1,100,0.421556
1572448506.271968,4166619.000,17710,2,EA,1,100,0.421743
1572448506.338274,4166671.000,17728,2,EA,1,100,0.421576
1572448506.404581,4166723.000,17728,2,EA,1,100,0.421376
1572448506.471524,4166775.500,17746,2,EA,1,100,0.421914
1572448506.538468,4166828.000,17746,2,EA,1,100,0.421660
1572448506.604775,4166880.000,17764,2,EA,1,100,0.421662
1572448506.671081,4166932.000,17764,2,EA,1,100,0.421564
1572448506.738025,4166984.500,17782,2,EA,1,100,0.421739
1572448506.804969,4167037.000,17782,2,EA,1,100,0.421981
1572448506.871275,4167089.000,17800,2,EA,1,100,0.421916
1572448506.937582,4167141.000,17800,2,EA,1,100,0.421525
1572448507.002613,4167192.000,17818,2,EA,1,100,0.421511
1572448507.067644,4167243.000,17818,2,EA,1,100,0.421818
1572448507.133950,4167295.000,17834,2,EA,1,100,0.421586
1572448507.200257,4167347.000,17834,2,EA,1,100,0.421683
1572448507.266563,4167399.000,17852,2,EA,1,100,0.421916
1572448507.332870,4167451.000,17852,2,EA,1,100,0.421844
1572448507.399176,4167503.000,17871,2,EA,1,100,0.422009
1572448507.465482,4167555.000,17871,2,EA,1,100,0.421848
1572448507.532426,4167607.500,17889,2,EA,1,100,0.421894
1572448507.599370,4167660.000,17889,2,EA,1,100,0.421838
1572448507.666314,4167712.500,17907,2,EA,1,100,0.421832
1572448507.733258,4167765.000,17907,2,EA,1,100,0.421652
1572448507.799564,4167817.000,17925,1,EA,1,100,0.421767
1572448507.865871,4167869.000,17943,2,EA,1,100,0.421932
1572448507.932177,4167921.000,17943,2,EA,1,100,0.421890
1572448507.997846,4167972.500,17961,2,EA,1,100,0.421860
1572448508.063515,4168024.000,17961,2,EA,1,100,0.421975
1572448508.130459,4168076.500,17979,2,EA,1,100,0.421898
1572448508.197402,4168129.000,17979,2,EA,1,100,0.422180
1572448508.263709,4168181.000,17997,2,EA,1,100,0.421983
1572448508.330015,4168233.000,17997,2,EA,1,100,0.421773
1572448508.396959,4168285.500,18016,2,EA,1,100,0.421926
1572448508.463903,4168338.000,18016,2,EA,1,100,0.421991
1572448508.530847,4168390.500,18034,2,EA,1,100,0.421946
1572448508.597791,4168443.000,18034,2,EA,1,100,0.422154
1572448508.665372,4168496.000,18052,2,EA,1,100,0.421862
1572448508.732954,4168549.000,18052,2,EA,1,100,0.422079
1572448508.799898,4168601.500,18070,2,EA,1,100,0.421775
1572448508.866842,4168654.000,18070,2,EA,1,100,0.422184
1572448508.933786,4168706.500,18088,2,EA,1,100,0.422031
1572448509.000730,4168759.000,18088,2,EA,1,100,0.422041
1572448509.067673,4168811.500,18106,2,EA,1,100,0.422224
1572448509.134617,4168864.000,18106,2,EA,1,100,0.422236
1572448509.200924,4168916.000,18124,2,EA,1,100,0.421086
1572448509.267230,4168968.000,18124,2,EA,1,100,0.420446
1572448509.334174,4169020.500,18143,2,EA,1,100,0.420520
1572448509.401118,4169073.000,18143,2,EA,1,100,0.420810
1572448509.468062,4169125.500,18161,2,EA,1,100,0.420615
1572448509.535006,4169178.000,18161,2,EA,1,100,0.420637
1572448509.601312,4169230.000,18179,1,EA,1,100,0.420774
1572448509.668256,4169282.500,18197,2,EA,1,100,0.420577
1572448509.735200,4169335.000,18197,2,EA,1,100,0.420063
1572448509.801507,4169387.000,18215,2,EA,1,100,0.418788
1572448509.867813,4169439.000,18215,2,EA,1,100,0.420208
1572448509.934757,4169491.500,18232,2,EA,1,100,0.419578
1572448510.001701,4169544.000,18232,2,EA,1,100,0.419058
1572448510.068007,4169596.000,18250,2,EA,1,100,0.419622
1572448510.134313,4169648.000,18250,2,EA,1,100,0.419578
1572448510.199345,4169699.000,18268,2,EA,1,100,0.418448
1572448510.264376,4169750.000,18268,2,EA,1,100,0.417880
1572448510.330682,4169802.000,18287,2,EA,1,100,0.419556
1572448510.396989,4169854.000,18287,2,EA,1,100,0.419165
1572448510.463295,4169906.000,18305,2,EA,1,100,0.418901
1572448510.529601,4169958.000,18305,2,EA,1,100,0.418951
1572448510.595908,4170010.000,18323,2,EA,1,100,0.417699
1572448510.662214,4170062.000,18323,2,EA,1,100,0.417944
1572448510.729158,4170114.500,18341,2,EA,1,100,0.418029
1572448510.796102,4170167.000,18341,2,EA,1,100,0.419251
1572448510.863683,4170220.000,18359,2,EA,1,100,0.418832
1572448510.931265,4170273.000,18359,2,EA,1,100,0.418738
1572448510.996296,4170324.000,18377,2,EA,1,100,0.419368
1572448511.061327,4170375.000,18377,2,EA,1,100,0.419262
1572448511.128271,4170427.500,18393,2,EA,1,100,0.420101
1572448511.195215,4170480.000,18393,2,EA,1,100,0.419227
1572448511.261522,4170532.000,18411,2,EA,1,100,0.419803
1572448511.327828,4170584.000,18411,2,EA,1,100,0.419523
1572448511.395409,4170637.000,18430,2,EA,1,100,0.419731
1572448511.462991,4170690.000,18430,2,EA,1,100,0.420156
1572448511.529297,4170742.000,18448,2,EA,1,100,0.419922
1572448511.595603,4170794.000,18448,2,EA,1,100,0.419944
1572448511.664460,4170848.000,18466,1,EA,1,100,0.420005
1572448511.730767,4170900.000,18484,2,EA,1,100,0.420200
1572448511.797073,4170952.000,18484,2,EA,1,100,0.420182
1572448511.864654,4171005.000,18502,2,EA,1,100,0.420623
1572448511.932236,4171058.000,18502,2,EA,1,100,0.420456
1572448511.999180,4171110.500,18520,2,EA,1,100,0.420684
1572448512.066124,4171163.000,18520,2,EA,1,100,0.420551
1572448512.131793,4171214.500,18538,2,EA,1,100,0.420414
1572448512.197461,4171266.000,18538,2,EA,1,100,0.420589
