EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,DC
1572449222.171367,72824,12248,1,DC,1,100,AY
1572449830.897569,549719,30781,2,DC,1,100,AY
1572449830.897569,549719,30781,2,DC,1,100,GX
