EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GX
1572449217.611936,69252.000,11594,11,GX,1,100,1.404
1572449217.611936,69252.000,11594,11,GX,1,100,2.014
1572449217.611936,69252.000,11594,11,GX,1,100,8.911
1572449217.611936,69252.000,11594,11,GX,1,100,0.702
1572449217.611936,69252.000,11594,11,GX,1,100,6.744
1572449217.611936,69252.000,11594,11,GX,1,100,4.852
1572449217.611936,69252.000,11594,11,GX,1,100,16.693
1572449217.611936,69252.000,11594,11,GX,1,100,11.780
1572449217.611936,69252.000,11594,11,GX,1,100,8.087
1572449217.611936,69252.000,11594,11,GX,1,100,4.364
1572449217.611936,69252.000,11594,11,GX,1,100,2.808
1572449217.628347,69264.857,11613,7,GX,1,100,0.702
1572449217.644758,69277.714,11613,7,GX,1,100,0.397
1572449217.661170,69290.571,11613,7,GX,1,100,-0.549
1572449217.677581,69303.429,11613,7,GX,1,100,-2.411
1572449217.693992,69316.286,11613,7,GX,1,100,5.096
1572449217.710404,69329.143,11613,7,GX,1,100,3.845
1572449217.726815,69342.000,11613,7,GX,1,100,0.824
1572449217.743728,69355.250,11631,8,GX,1,100,4.974
1572449217.760641,69368.500,11631,8,GX,1,100,3.845
1572449217.777553,69381.750,11631,8,GX,1,100,9.674
1572449217.794466,69395.000,11631,8,GX,1,100,3.265
1572449217.811379,69408.250,11631,8,GX,1,100,1.801
1572449217.828292,69421.500,11631,8,GX,1,100,3.387
1572449217.845204,69434.750,11631,8,GX,1,100,-0.397
1572449217.862117,69448.000,11631,8,GX,1,100,-3.479
1572449217.878870,69461.125,11649,8,GX,1,100,3.418
1572449217.895624,69474.250,11649,8,GX,1,100,1.617
1572449217.912377,69487.375,11649,8,GX,1,100,-4.425
1572449217.929130,69500.500,11649,8,GX,1,100,-14.160
1572449217.945883,69513.625,11649,8,GX,1,100,-11.353
1572449217.962637,69526.750,11649,8,GX,1,100,-4.852
1572449217.979390,69539.875,11649,8,GX,1,100,-11.108
1572449217.996143,69553.000,11649,8,GX,1,100,-14.282
1572449218.012919,69566.143,11666,7,GX,1,100,-6.195
1572449218.029695,69579.286,11666,7,GX,1,100,-9.888
1572449218.046471,69592.429,11666,7,GX,1,100,-8.606
1572449218.063247,69605.571,11666,7,GX,1,100,-1.770
1572449218.080023,69618.714,11666,7,GX,1,100,-1.740
1572449218.096799,69631.857,11666,7,GX,1,100,-3.479
