EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MX
1572449217.628529,69265.000,11597,11,MX,1,100,31
1572449217.628529,69265.000,11597,11,MX,1,100,29
1572449217.628529,69265.000,11597,11,MX,1,100,29
1572449217.628529,69265.000,11597,11,MX,1,100,27
1572449217.628529,69265.000,11597,11,MX,1,100,27
1572449217.628529,69265.000,11597,11,MX,1,100,27
1572449217.628529,69265.000,11597,11,MX,1,100,26
1572449217.628529,69265.000,11597,11,MX,1,100,26
1572449217.628529,69265.000,11597,11,MX,1,100,23
1572449217.628529,69265.000,11597,11,MX,1,100,23
1572449217.628529,69265.000,11597,11,MX,1,100,23
1572449217.645305,69278.143,11616,7,MX,1,100,20
1572449217.662081,69291.286,11616,7,MX,1,100,20
1572449217.678857,69304.429,11616,7,MX,1,100,18
1572449217.695633,69317.571,11616,7,MX,1,100,18
1572449217.712409,69330.714,11616,7,MX,1,100,18
1572449217.729186,69343.857,11616,7,MX,1,100,15
1572449217.745961,69357.000,11616,7,MX,1,100,15
1572449217.762555,69370.000,11634,7,MX,1,100,15
1572449217.779149,69383.000,11634,7,MX,1,100,15
1572449217.795743,69396.000,11634,7,MX,1,100,14
1572449217.812336,69409.000,11634,7,MX,1,100,14
1572449217.828930,69422.000,11634,7,MX,1,100,14
1572449217.845524,69435.000,11634,7,MX,1,100,13
1572449217.862117,69448.000,11634,7,MX,1,100,13
1572449217.878870,69461.125,11652,8,MX,1,100,13
1572449217.895624,69474.250,11652,8,MX,1,100,13
1572449217.912377,69487.375,11652,8,MX,1,100,13
1572449217.929130,69500.500,11652,8,MX,1,100,14
1572449217.945883,69513.625,11652,8,MX,1,100,14
1572449217.962637,69526.750,11652,8,MX,1,100,16
1572449217.979390,69539.875,11652,8,MX,1,100,16
1572449217.996143,69553.000,11652,8,MX,1,100,16
1572449218.012577,69565.875,11669,8,MX,1,100,17
1572449218.029011,69578.750,11669,8,MX,1,100,17
1572449218.045445,69591.625,11669,8,MX,1,100,19
1572449218.061880,69604.500,11669,8,MX,1,100,19
1572449218.078314,69617.375,11669,8,MX,1,100,18
1572449218.094748,69630.250,11669,8,MX,1,100,18
1572449218.111182,69643.125,11669,8,MX,1,100,18
1572449218.127616,69656.000,11669,8,MX,1,100,20
1572449218.144939,69669.571,11686,7,MX,1,100,20
1572449218.162262,69683.143,11686,7,MX,1,100,19
1572449218.179585,69696.714,11686,7,MX,1,100,19
1572449218.196908,69710.286,11686,7,MX,1,100,19
1572449218.214231,69723.857,11686,7,MX,1,100,20
1572449218.231555,69737.429,11686,7,MX,1,100,20
1572449218.248878,69751.000,11686,7,MX,1,100,20
1572449218.265312,69763.875,11704,8,MX,1,100,20
1572449218.281746,69776.750,11704,8,MX,1,100,20
1572449218.298180,69789.625,11704,8,MX,1,100,19
1572449218.314614,69802.500,11704,8,MX,1,100,19
1572449218.331048,69815.375,11704,8,MX,1,100,19
1572449218.347482,69828.250,11704,8,MX,1,100,19
1572449218.363916,69841.125,11704,8,MX,1,100,20
1572449218.380350,69854.000,11704,8,MX,1,100,20
1572449218.397104,69867.125,11722,8,MX,1,100,20
1572449218.413857,69880.250,11722,8,MX,1,100,18
