EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AZ
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.256
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.239
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.240
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.264
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.275
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.265
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.250
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.271
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.279
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.255
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.260
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.259
1572448506.205662,4166567.000,17703,13,AZ,1,100,-0.230
1572448506.222056,4166579.857,17720,7,AZ,1,100,-0.229
1572448506.238450,4166592.714,17720,7,AZ,1,100,-0.247
1572448506.254845,4166605.571,17720,7,AZ,1,100,-0.233
1572448506.271239,4166618.429,17720,7,AZ,1,100,-0.247
1572448506.287634,4166631.286,17720,7,AZ,1,100,-0.276
1572448506.304028,4166644.143,17720,7,AZ,1,100,-0.259
1572448506.320422,4166657.000,17720,7,AZ,1,100,-0.242
1572448506.337158,4166670.125,17739,8,AZ,1,100,-0.275
1572448506.353894,4166683.250,17739,8,AZ,1,100,-0.253
1572448506.370630,4166696.375,17739,8,AZ,1,100,-0.250
1572448506.387366,4166709.500,17739,8,AZ,1,100,-0.239
1572448506.404102,4166722.625,17739,8,AZ,1,100,-0.257
1572448506.420838,4166735.750,17739,8,AZ,1,100,-0.244
1572448506.437574,4166748.875,17739,8,AZ,1,100,-0.256
1572448506.454310,4166762.000,17739,8,AZ,1,100,-0.248
1572448506.470727,4166774.875,17757,8,AZ,1,100,-0.258
1572448506.487145,4166787.750,17757,8,AZ,1,100,-0.280
1572448506.503562,4166800.625,17757,8,AZ,1,100,-0.255
1572448506.519979,4166813.500,17757,8,AZ,1,100,-0.255
1572448506.536396,4166826.375,17757,8,AZ,1,100,-0.251
1572448506.552814,4166839.250,17757,8,AZ,1,100,-0.250
1572448506.569231,4166852.125,17757,8,AZ,1,100,-0.293
1572448506.585648,4166865.000,17757,8,AZ,1,100,-0.260
1572448506.602543,4166878.250,17775,8,AZ,1,100,-0.235
1572448506.619439,4166891.500,17775,8,AZ,1,100,-0.265
1572448506.636334,4166904.750,17775,8,AZ,1,100,-0.245
1572448506.653229,4166918.000,17775,8,AZ,1,100,-0.233
1572448506.670125,4166931.250,17775,8,AZ,1,100,-0.277
1572448506.687020,4166944.500,17775,8,AZ,1,100,-0.270
1572448506.703916,4166957.750,17775,8,AZ,1,100,-0.250
1572448506.720811,4166971.000,17775,8,AZ,1,100,-0.254
1572448506.737570,4166984.143,17793,7,AZ,1,100,-0.254
1572448506.754328,4166997.286,17793,7,AZ,1,100,-0.244
1572448506.771087,4167010.429,17793,7,AZ,1,100,-0.263
1572448506.787846,4167023.571,17793,7,AZ,1,100,-0.278
1572448506.804605,4167036.714,17793,7,AZ,1,100,-0.273
1572448506.821363,4167049.857,17793,7,AZ,1,100,-0.249
1572448506.838122,4167063.000,17793,7,AZ,1,100,-0.250
1572448506.854539,4167075.875,17811,8,AZ,1,100,-0.252
1572448506.870956,4167088.750,17811,8,AZ,1,100,-0.235
1572448506.887374,4167101.625,17811,8,AZ,1,100,-0.230
1572448506.903791,4167114.500,17811,8,AZ,1,100,-0.276
1572448506.920208,4167127.375,17811,8,AZ,1,100,-0.266
1572448506.936625,4167140.250,17811,8,AZ,1,100,-0.256
1572448506.953043,4167153.125,17811,8,AZ,1,100,-0.232
1572448506.969460,4167166.000,17811,8,AZ,1,100,-0.242
1572448506.986036,4167179.000,17827,8,AZ,1,100,-0.260
1572448507.002613,4167192.000,17827,8,AZ,1,100,-0.249
1572448507.019190,4167205.000,17827,8,AZ,1,100,-0.247
1572448507.035766,4167218.000,17827,8,AZ,1,100,-0.243
1572448507.052343,4167231.000,17827,8,AZ,1,100,-0.229
1572448507.068919,4167244.000,17827,8,AZ,1,100,-0.260
1572448507.085496,4167257.000,17827,8,AZ,1,100,-0.246
1572448507.102072,4167270.000,17827,8,AZ,1,100,-0.279
1572448507.118490,4167282.875,17845,8,AZ,1,100,-0.279
1572448507.134907,4167295.750,17845,8,AZ,1,100,-0.274
1572448507.151324,4167308.625,17845,8,AZ,1,100,-0.269
1572448507.167741,4167321.500,17845,8,AZ,1,100,-0.252
1572448507.184158,4167334.375,17845,8,AZ,1,100,-0.252
1572448507.200576,4167347.250,17845,8,AZ,1,100,-0.268
1572448507.216993,4167360.125,17845,8,AZ,1,100,-0.278
