EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1572448506.205662,4166567.000,17701,13,AX,1,100,0.942
1572448506.205662,4166567.000,17701,13,AX,1,100,0.937
1572448506.205662,4166567.000,17701,13,AX,1,100,0.933
1572448506.205662,4166567.000,17701,13,AX,1,100,0.930
1572448506.205662,4166567.000,17701,13,AX,1,100,0.932
1572448506.205662,4166567.000,17701,13,AX,1,100,0.934
1572448506.205662,4166567.000,17701,13,AX,1,100,0.933
1572448506.205662,4166567.000,17701,13,AX,1,100,0.939
1572448506.205662,4166567.000,17701,13,AX,1,100,0.936
1572448506.205662,4166567.000,17701,13,AX,1,100,0.938
1572448506.205662,4166567.000,17701,13,AX,1,100,0.929
1572448506.205662,4166567.000,17701,13,AX,1,100,0.931
1572448506.205662,4166567.000,17701,13,AX,1,100,0.923
1572448506.222056,4166579.857,17718,7,AX,1,100,0.923
1572448506.238450,4166592.714,17718,7,AX,1,100,0.927
1572448506.254845,4166605.571,17718,7,AX,1,100,0.928
1572448506.271239,4166618.429,17718,7,AX,1,100,0.932
1572448506.287634,4166631.286,17718,7,AX,1,100,0.932
1572448506.304028,4166644.143,17718,7,AX,1,100,0.937
1572448506.320422,4166657.000,17718,7,AX,1,100,0.932
1572448506.337158,4166670.125,17737,8,AX,1,100,0.940
1572448506.353894,4166683.250,17737,8,AX,1,100,0.929
1572448506.370630,4166696.375,17737,8,AX,1,100,0.931
1572448506.387366,4166709.500,17737,8,AX,1,100,0.926
1572448506.404102,4166722.625,17737,8,AX,1,100,0.929
1572448506.420838,4166735.750,17737,8,AX,1,100,0.926
1572448506.437574,4166748.875,17737,8,AX,1,100,0.930
1572448506.454310,4166762.000,17737,8,AX,1,100,0.929
1572448506.470727,4166774.875,17755,8,AX,1,100,0.927
1572448506.487145,4166787.750,17755,8,AX,1,100,0.937
1572448506.503562,4166800.625,17755,8,AX,1,100,0.935
1572448506.519979,4166813.500,17755,8,AX,1,100,0.932
