EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1572448506.222238,4166580.000,17706,13,GZ,1,100,1.770
1572448506.222238,4166580.000,17706,13,GZ,1,100,0.305
1572448506.222238,4166580.000,17706,13,GZ,1,100,5.127
1572448506.222238,4166580.000,17706,13,GZ,1,100,3.754
1572448506.222238,4166580.000,17706,13,GZ,1,100,2.930
1572448506.222238,4166580.000,17706,13,GZ,1,100,2.502
1572448506.222238,4166580.000,17706,13,GZ,1,100,2.777
1572448506.222238,4166580.000,17706,13,GZ,1,100,4.242
1572448506.222238,4166580.000,17706,13,GZ,1,100,6.256
1572448506.222238,4166580.000,17706,13,GZ,1,100,9.399
1572448506.222238,4166580.000,17706,13,GZ,1,100,8.179
1572448506.222238,4166580.000,17706,13,GZ,1,100,4.059
1572448506.222238,4166580.000,17706,13,GZ,1,100,1.923
1572448506.238815,4166593.000,17723,7,GZ,1,100,-1.007
1572448506.255391,4166606.000,17723,7,GZ,1,100,-1.129
1572448506.271968,4166619.000,17723,7,GZ,1,100,0.732
1572448506.288544,4166632.000,17723,7,GZ,1,100,2.563
1572448506.305121,4166645.000,17723,7,GZ,1,100,0.763
1572448506.321697,4166658.000,17723,7,GZ,1,100,0.763
1572448506.338274,4166671.000,17723,7,GZ,1,100,0.824
1572448506.354851,4166684.000,17742,8,GZ,1,100,0.336
1572448506.371427,4166697.000,17742,8,GZ,1,100,0.305
1572448506.388004,4166710.000,17742,8,GZ,1,100,-0.549
1572448506.404581,4166723.000,17742,8,GZ,1,100,-1.282
1572448506.421157,4166736.000,17742,8,GZ,1,100,-1.617
1572448506.437734,4166749.000,17742,8,GZ,1,100,-0.397
1572448506.454310,4166762.000,17742,8,GZ,1,100,0.153
1572448506.470887,4166775.000,17742,8,GZ,1,100,1.434
1572448506.487623,4166788.125,17760,8,GZ,1,100,1.343
1572448506.504359,4166801.250,17760,8,GZ,1,100,0.275
1572448506.521095,4166814.375,17760,8,GZ,1,100,1.160
1572448506.537831,4166827.500,17760,8,GZ,1,100,0.214
1572448506.554567,4166840.625,17760,8,GZ,1,100,-0.031
1572448506.571303,4166853.750,17760,8,GZ,1,100,0.397
1572448506.588039,4166866.875,17760,8,GZ,1,100,1.190
1572448506.604775,4166880.000,17760,8,GZ,1,100,1.587
