EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1572448512.608051,4171588.000,18594,1,TL,1,100,2019-10-30_11-15-12-608
1572448512.833747,4171765.000,18614,1,TL,1,100,2019-10-30_11-15-12-797
1572448519.115000,4176691.000,19500,1,TL,1,100,2019-10-30_11-15-19-112
1572448519.364924,4176887.000,19520,1,TL,1,100,2019-10-30_11-15-19-328
1572448525.642351,4181810.000,20407,1,TL,1,100,2019-10-30_11-15-25-638
1572448525.879524,4181996.000,20427,1,TL,1,100,2019-10-30_11-15-25-839
1572448532.165877,4186926.000,21313,1,TL,1,100,2019-10-30_11-15-32-160
1572448532.408150,4187116.000,21333,1,TL,1,100,2019-10-30_11-15-32-362
1572448538.685578,4192039.000,22219,1,TL,1,100,2019-10-30_11-15-38-682
1572448538.939327,4192238.000,22240,1,TL,1,100,2019-10-30_11-15-38-901
1572448545.223130,4197166.000,23126,1,TL,1,100,2019-10-30_11-15-45-208
1572448545.465403,4197356.000,23146,1,TL,1,100,2019-10-30_11-15-45-411
1572448551.747931,4202283.000,24031,1,TL,1,100,2019-10-30_11-15-51-731
1572448551.985104,4202469.000,24051,1,TL,1,100,2019-10-30_11-15-51-933
1572448558.271457,4207399.000,24937,1,TL,1,100,2019-10-30_11-15-58-261
1572448558.511180,4207587.000,24957,1,TL,1,100,2019-10-30_11-15-58-457
1572448564.793708,4212514.000,25842,1,TL,1,100,2019-10-30_11-16-04-776
1572448565.033431,4212702.000,25862,1,TL,1,100,2019-10-30_11-16-04-977
1572448571.319784,4217632.000,26748,1,TL,1,100,2019-10-30_11-16-11-309
1572448571.562057,4217822.000,26768,1,TL,1,100,2019-10-30_11-16-11-515
1572448577.833109,4222740.000,27653,1,TL,1,100,2019-10-30_11-16-17-826
1572448578.075382,4222930.000,27673,1,TL,1,100,2019-10-30_11-16-18-028
1572448584.361735,4227860.000,28558,1,TL,1,100,2019-10-30_11-16-24-350
1572448584.605283,4228051.000,28579,1,TL,1,100,2019-10-30_11-16-24-549
1572448590.880161,4232972.000,29463,1,TL,1,100,2019-10-30_11-16-30-872
1572448591.127534,4233166.000,29483,1,TL,1,100,2019-10-30_11-16-31-079
1572448597.404962,4238089.000,30368,1,TL,1,100,2019-10-30_11-16-37-394
1572448597.651060,4238282.000,30388,1,TL,1,100,2019-10-30_11-16-37-601
1572448603.927212,4243204.000,31273,1,TL,1,100,2019-10-30_11-16-43-920
1572448604.173311,4243397.000,31293,1,TL,1,100,2019-10-30_11-16-44-123
1572448610.457114,4248325.000,32178,1,TL,1,100,2019-10-30_11-16-50-451
1572448610.700662,4248516.000,32198,1,TL,1,100,2019-10-30_11-16-50-651
1572448616.981915,4253442.000,33084,1,TL,1,100,2019-10-30_11-16-56-970
1572448617.224188,4253632.000,33104,1,TL,1,100,2019-10-30_11-16-57-172
1572448623.501615,4258555.000,33989,1,TL,1,100,2019-10-30_11-17-03-490
1572448623.747714,4258748.000,34009,1,TL,1,100,2019-10-30_11-17-03-699
1572448630.026416,4263672.000,34894,1,TL,1,100,2019-10-30_11-17-10-019
1572448630.272515,4263865.000,34915,1,TL,1,100,2019-10-30_11-17-10-220
