EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TL
1572449224.004330,74260.000,12486,1,TL,1,100,2019-10-30_11-27-04-000
1572449224.241747,74446.000,12506,1,TL,1,100,2019-10-30_11-27-04-198
1572449230.526921,79370.000,13392,1,TL,1,100,2019-10-30_11-27-10-522
1572449230.766891,79558.000,13412,1,TL,1,100,2019-10-30_11-27-10-721
1572449237.066105,84493.000,14299,1,TL,1,100,2019-10-30_11-27-17-062
1572449237.307351,84682.000,14319,1,TL,1,100,2019-10-30_11-27-17-265
1572449243.596354,89609.000,15205,1,TL,1,100,2019-10-30_11-27-23-590
1572449243.836324,89797.000,15225,1,TL,1,100,2019-10-30_11-27-23-795
1572449250.134262,94731.000,16112,1,TL,1,100,2019-10-30_11-27-30-131
1572449250.376785,94921.000,16132,1,TL,1,100,2019-10-30_11-27-30-330
1572449256.665788,99848.000,17017,1,TL,1,100,2019-10-30_11-27-36-660
1572449256.918522,100046.000,17037,1,TL,1,100,2019-10-30_11-27-36-870
1572449263.202420,104969.000,17922,1,TL,1,100,2019-10-30_11-27-43-200
1572449263.458983,105170.000,17943,1,TL,1,100,2019-10-30_11-27-43-411
1572449269.745433,110095.000,18827,1,TL,1,100,2019-10-30_11-27-49-744
1572449270.000721,110295.000,18847,1,TL,1,100,2019-10-30_11-27-49-953
1572449276.288447,115221.000,19732,1,TL,1,100,2019-10-30_11-27-56-291
1572449276.545011,115422.000,19753,1,TL,1,100,2019-10-30_11-27-56-500
1572449282.840395,120354.000,20638,1,TL,1,100,2019-10-30_11-28-02-838
1572449283.090577,120550.000,20658,1,TL,1,100,2019-10-30_11-28-03-042
1572449289.385962,125482.000,21545,1,TL,1,100,2019-10-30_11-28-09-386
1572449289.632314,125675.000,21565,1,TL,1,100,2019-10-30_11-28-09-589
1572449295.914935,130597.000,22453,1,TL,1,100,2019-10-30_11-28-15-909
