EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1572449217.512374,69174.000,11600,1,B%,1,100,68
1572449218.528417,69970.000,11725,1,B%,1,100,70
1572449219.540631,70763.000,11870,1,B%,1,100,70
1572449220.557951,71560.000,12015,1,B%,1,100,69
1572449221.576548,72358.000,12159,1,B%,1,100,71
1572449222.587485,73150.000,12303,1,B%,1,100,70
1572449223.606082,73948.000,12448,1,B%,1,100,70
1572449224.624678,74746.000,12580,1,B%,1,100,70
1572449225.638169,75540.000,12723,1,B%,1,100,70
1572449226.654212,76336.000,12868,1,B%,1,100,69
1572449227.674085,77135.000,13013,1,B%,1,100,70
1572449228.683746,77926.000,13157,1,B%,1,100,69
1572449229.704895,78726.000,13300,1,B%,1,100,70
1572449230.722215,79523.000,13432,1,B%,1,100,71
1572449231.735706,80317.000,13575,1,B%,1,100,69
1572449232.753026,81114.000,13702,1,B%,1,100,70
1572449233.772899,81913.000,13847,1,B%,1,100,71
1572449234.782560,82704.000,13991,1,B%,1,100,70
1572449235.798604,83500.000,14134,1,B%,1,100,71
1572449236.818476,84299.000,14279,1,B%,1,100,70
1572449237.831967,85093.000,14411,1,B%,1,100,71
1572449238.846734,85888.000,14554,1,B%,1,100,70
1572449239.869159,86689.000,14699,1,B%,1,100,70
1572449240.880097,87481.000,14843,1,B%,1,100,70
1572449241.897417,88278.000,14987,1,B%,1,100,68
1572449242.916013,89076.000,15131,1,B%,1,100,70
1572449243.932057,89872.000,15263,1,B%,1,100,71
1572449244.945548,90666.000,15406,1,B%,1,100,65
1572449245.966697,91466.000,15551,1,B%,1,100,68
1572449246.978911,92259.000,15678,1,B%,1,100,69
1572449247.993678,93054.000,15822,1,B%,1,100,70
1572449249.016104,93855.000,15965,1,B%,1,100,70
1572449250.030871,94650.000,16110,1,B%,1,100,69
1572449251.043085,95443.000,16241,1,B%,1,100,71
1572449252.064234,96243.000,16384,1,B%,1,100,70
1572449253.077725,97037.000,16529,1,B%,1,100,69
1572449254.093768,97833.000,16674,1,B%,1,100,71
1572449255.109812,98629.000,16816,1,B%,1,100,70
1572449256.129685,99428.000,16961,1,B%,1,100,68
1572449257.143175,100222.000,17092,1,B%,1,100,72
1572449258.161772,101020.000,17235,1,B%,1,100,70
1572449259.177815,101816.000,17380,1,B%,1,100,69
1572449260.190029,102609.000,17525,1,B%,1,100,71
1572449261.209902,103408.000,17651,1,B%,1,100,71
1572449262.228498,104206.000,17794,1,B%,1,100,71
1572449263.239436,104998.000,17942,1,B%,1,100,71
1572449264.259309,105797.000,18070,1,B%,1,100,70
1572449265.276629,106594.000,18213,1,B%,1,100,71
1572449266.287566,107386.000,18358,1,B%,1,100,71
1572449267.304886,108183.000,18503,1,B%,1,100,69
1572449268.326036,108983.000,18647,1,B%,1,100,70
1572449269.336973,109775.000,18789,1,B%,1,100,69
1572449270.351740,110570.000,18921,1,B%,1,100,71
1572449271.371613,111369.000,19065,1,B%,1,100,70
1572449272.382551,112161.000,19208,1,B%,1,100,70
1572449273.399871,112958.000,19353,1,B%,1,100,71
1572449274.422297,113759.000,19498,1,B%,1,100,71
1572449275.430681,114549.000,19624,1,B%,1,100,71
1572449276.449278,115347.000,19752,1,B%,1,100,71
1572449277.467874,116145.000,19899,1,B%,1,100,71
1572449278.480088,116938.000,20043,1,B%,1,100,71
1572449279.496132,117734.000,20186,1,B%,1,100,72
1572449280.519834,118536.000,20331,1,B%,1,100,71
1572449281.530772,119328.000,20476,1,B%,1,100,69
1572449282.545539,120123.000,20618,1,B%,1,100,65
1572449283.565412,120922.000,20750,1,B%,1,100,69
1572449284.575073,121713.000,20895,1,B%,1,100,69
1572449285.589840,122508.000,21039,1,B%,1,100,68
1572449286.613542,123310.000,21182,1,B%,1,100,70
1572449287.623203,124101.000,21309,1,B%,1,100,68
1572449288.639247,124897.000,21454,1,B%,1,100,69
1572449289.659120,125696.000,21585,1,B%,1,100,69
1572449290.673887,126491.000,21730,1,B%,1,100,70
1572449291.687377,127285.000,21875,1,B%,1,100,70
1572449292.709803,128086.000,22017,1,B%,1,100,71
1572449293.725846,128882.000,22162,1,B%,1,100,69
1572449294.739337,129676.000,22307,1,B%,1,100,68
1572449295.759210,130475.000,22451,1,B%,1,100,69
1572449296.773977,131270.000,22583,1,B%,1,100,70
1572449297.787467,132064.000,22728,1,B%,1,100,67
1572449298.811169,132866.000,22872,1,B%,1,100,68
1572449299.823384,133659.000,23015,1,B%,1,100,70
1572449300.836874,134453.000,23142,1,B%,1,100,69
1572449301.854194,135250.000,23287,1,B%,1,100,71
1572449302.872791,136048.000,23436,1,B%,1,100,70
1572449303.882452,136839.000,23563,1,B%,1,100,70
1572449304.902325,137638.000,23708,1,B%,1,100,69
1572449305.920921,138436.000,23851,1,B%,1,100,70
1572449306.934412,139230.000,23995,1,B%,1,100,68
1572449307.950455,140026.000,24140,1,B%,1,100,70
1572449308.969051,140824.000,24287,1,B%,1,100,69
1572449309.979989,141616.000,24416,1,B%,1,100,70
1572449310.999862,142415.000,24561,1,B%,1,100,69
1572449312.018458,143213.000,24705,1,B%,1,100,68
1572449313.031949,144007.000,24848,1,B%,1,100,68
1572449314.049269,144804.000,24975,1,B%,1,100,70
1572449315.070418,145604.000,25120,1,B%,1,100,70
1572449316.078803,146394.000,25270,1,B%,1,100,70
1572449317.097399,147192.000,25397,1,B%,1,100,69
1572449318.118548,147992.000,25542,1,B%,1,100,68
1572449319.130763,148785.000,25686,1,B%,1,100,71
1572449320.142977,149578.000,25829,1,B%,1,100,71
1572449321.162850,150377.000,25974,1,B%,1,100,68
1572449322.173787,151169.000,26104,1,B%,1,100,69
1572449323.191107,151966.000,26249,1,B%,1,100,69
1572449324.210980,152765.000,26394,1,B%,1,100,68
1572449325.224471,153559.000,26538,1,B%,1,100,68
1572449326.236685,154352.000,26682,1,B%,1,100,68
1572449327.259110,155153.000,26826,1,B%,1,100,71
1572449328.271325,155946.000,26953,1,B%,1,100,71
1572449329.287368,156742.000,27085,1,B%,1,100,69
1572449330.305964,157540.000,27228,1,B%,1,100,70
1572449331.323284,158337.000,27373,1,B%,1,100,69
1572449332.336775,159131.000,27518,1,B%,1,100,70
1572449333.355371,159929.000,27660,1,B%,1,100,70
1572449334.371415,160725.000,27805,1,B%,1,100,70
1572449335.386182,161520.000,27936,1,B%,1,100,67
1572449336.403502,162317.000,28080,1,B%,1,100,69
1572449337.423375,163116.000,28225,1,B%,1,100,69
1572449338.435589,163909.000,28370,1,B%,1,100,69
1572449339.454185,164707.000,28514,1,B%,1,100,69
1572449340.470229,165503.000,28657,1,B%,1,100,70
1572449341.483719,166297.000,28784,1,B%,1,100,69
1572449342.502316,167095.000,28933,1,B%,1,100,69
1572449343.520912,167893.000,29058,1,B%,1,100,70
1572449344.530573,168684.000,29203,1,B%,1,100,70
1572449345.550446,169483.000,29348,1,B%,1,100,70
1572449346.567766,170280.000,29492,1,B%,1,100,70
1572449347.581257,171074.000,29635,1,B%,1,100,70
1572449348.598577,171871.000,29766,1,B%,1,100,70
1572449349.618449,172670.000,29909,1,B%,1,100,70
1572449350.629387,173462.000,30054,1,B%,1,100,68
1572449351.649260,174261.000,30199,1,B%,1,100,68
1572449352.665303,175057.000,30343,1,B%,1,100,68
1572449353.677517,175850.000,30486,1,B%,1,100,69
1572449354.693561,176646.000,30613,1,B%,1,100,71
1572449355.713434,177445.000,30762,1,B%,1,100,68
1572449356.726924,178239.000,30905,1,B%,1,100,69
1572449357.744244,179036.000,31032,1,B%,1,100,70
1572449358.760288,179832.000,31177,1,B%,1,100,69
1572449359.773778,180626.000,31321,1,B%,1,100,70
1572449360.789822,181422.000,31464,1,B%,1,100,68
1572449361.809695,182221.000,31595,1,B%,1,100,71
1572449362.823185,183015.000,31738,1,B%,1,100,68
1572449363.843058,183814.000,31883,1,B%,1,100,69
1572449364.859102,184610.000,32028,1,B%,1,100,69
1572449365.872592,185404.000,32172,1,B%,1,100,66
1572449366.888636,186200.000,32315,1,B%,1,100,67
1572449367.908509,186999.000,32445,1,B%,1,100,69
1572449368.923275,187794.000,32591,1,B%,1,100,68
1572449369.939319,188590.000,32734,1,B%,1,100,68
1572449370.955363,189386.000,32879,1,B%,1,100,69
1572449371.972682,190183.000,33006,1,B%,1,100,70
1572449372.984897,190976.000,33150,1,B%,1,100,70
1572449374.004769,191775.000,33293,1,B%,1,100,70
1572449375.018260,192569.000,33425,1,B%,1,100,70
1572449376.035580,193366.000,33569,1,B%,1,100,70
1572449377.052900,194163.000,33712,1,B%,1,100,70
1572449378.070220,194960.000,33857,1,B%,1,100,67
1572449379.084987,195755.000,34002,1,B%,1,100,68
1572449380.104860,196554.000,34146,1,B%,1,100,68
1572449381.122180,197351.000,34275,1,B%,1,100,69
1572449382.136946,198146.000,34421,1,B%,1,100,68
1572449383.152990,198942.000,34565,1,B%,1,100,68
1572449384.171586,199740.000,34690,1,B%,1,100,68
1572449385.182524,200532.000,34835,1,B%,1,100,68
1572449386.202397,201331.000,34980,1,B%,1,100,68
1572449387.219717,202128.000,35122,1,B%,1,100,69
1572449388.234484,202923.000,35254,1,B%,1,100,68
1572449389.250527,203719.000,35398,1,B%,1,100,70
1572449390.269124,204517.000,35541,1,B%,1,100,68
1572449391.281338,205310.000,35686,1,B%,1,100,68
1572449392.298658,206107.000,35831,1,B%,1,100,68
1572449393.317254,206905.000,35975,1,B%,1,100,68
1572449394.330745,207699.000,36107,1,B%,1,100,68
1572449395.349341,208497.000,36252,1,B%,1,100,67
1572449396.369214,209296.000,36396,1,B%,1,100,68
1572449397.377599,210086.000,36539,1,B%,1,100,70
1572449398.398748,210886.000,36666,1,B%,1,100,68
1572449399.416068,211683.000,36811,1,B%,1,100,68
1572449400.430835,212478.000,36955,1,B%,1,100,69
1572449401.446878,213274.000,37087,1,B%,1,100,68
1572449402.465475,214072.000,37231,1,B%,1,100,70
1572449403.477689,214865.000,37374,1,B%,1,100,68
1572449404.492456,215660.000,37519,1,B%,1,100,68
1572449405.512329,216459.000,37664,1,B%,1,100,69
1572449406.530925,217257.000,37808,1,B%,1,100,69
1572449407.540586,218048.000,37940,1,B%,1,100,68
1572449408.559183,218846.000,38085,1,B%,1,100,68
1572449409.571397,219639.000,38229,1,B%,1,100,68
1572449410.587440,220435.000,38372,1,B%,1,100,68
1572449411.607313,221234.000,38517,1,B%,1,100,69
1572449412.625910,222032.000,38644,1,B%,1,100,68
1572449413.638124,222825.000,38791,1,B%,1,100,68
1572449414.656720,223623.000,38938,1,B%,1,100,70
1572449415.675317,224421.000,39064,1,B%,1,100,69
1572449416.688807,225215.000,39207,1,B%,1,100,67
1572449417.706127,226012.000,39352,1,B%,1,100,69
1572449418.727276,226812.000,39497,1,B%,1,100,69
1572449419.738214,227604.000,39641,1,B%,1,100,68
1572449420.758087,228403.000,39773,1,B%,1,100,68
1572449421.772854,229198.000,39918,1,B%,1,100,68
1572449422.788897,229994.000,40062,1,B%,1,100,68
1572449423.802388,230788.000,40133,1,B%,1,100,65
1572449424.820984,231586.000,40152,1,B%,1,100,69
1572449425.837028,232382.000,40294,1,B%,1,100,67
1572449426.849242,233175.000,40424,1,B%,1,100,68
1572449427.866562,233972.000,40570,1,B%,1,100,67
1572449428.885158,234770.000,40714,1,B%,1,100,67
1572449429.896096,235562.000,40839,1,B%,1,100,69
1572449430.917245,236362.000,40984,1,B%,1,100,68
1572449431.933289,237158.000,41129,1,B%,1,100,69
1572449432.946779,237952.000,41273,1,B%,1,100,67
1572449433.962823,238748.000,41405,1,B%,1,100,67
1572449434.982696,239547.000,41550,1,B%,1,100,68
1572449435.994910,240340.000,41694,1,B%,1,100,67
1572449437.013506,241138.000,41837,1,B%,1,100,67
1572449438.033379,241937.000,41982,1,B%,1,100,68
1572449439.044317,242729.000,42127,1,B%,1,100,69
1572449440.061636,243526.000,42257,1,B%,1,100,68
1572449441.082786,244326.000,42402,1,B%,1,100,68
1572449442.089894,245115.000,42529,1,B%,1,100,68
1572449443.108490,245913.000,42673,1,B%,1,100,68
1572449444.128363,246712.000,42816,1,B%,1,100,67
1572449445.143130,247507.000,42961,1,B%,1,100,69
1572449446.156621,248301.000,43106,1,B%,1,100,68
1572449447.177770,249101.000,43237,1,B%,1,100,67
1572449448.189984,249894.000,43380,1,B%,1,100,65
1572449449.204751,250689.000,43525,1,B%,1,100,68
1572449450.225901,251489.000,43670,1,B%,1,100,69
1572449451.238115,252282.000,43796,1,B%,1,100,68
1572449452.254158,253078.000,43939,1,B%,1,100,67
1572449453.277860,253880.000,44071,1,B%,1,100,69
1572449454.286245,254670.000,44215,1,B%,1,100,68
1572449455.303565,255467.000,44324,1,B%,1,100,68
1572449456.324714,256267.000,44466,1,B%,1,100,67
1572449457.336929,257060.000,44593,1,B%,1,100,68
1572449458.349143,257853.000,44738,1,B%,1,100,69
1572449459.369015,258652.000,44883,1,B%,1,100,67
1572449460.383783,259447.000,45013,1,B%,1,100,68
1572449461.398550,260242.000,45158,1,B%,1,100,68
1572449462.418422,261041.000,45303,1,B%,1,100,68
1572449463.433189,261836.000,45447,1,B%,1,100,69
1572449464.446680,262630.000,45590,1,B%,1,100,66
1572449465.469106,263431.000,45735,1,B%,1,100,67
1572449466.482596,264225.000,45866,1,B%,1,100,66
1572449467.498640,265021.000,46010,1,B%,1,100,67
1572449468.518513,265820.000,46155,1,B%,1,100,67
1572449469.535833,266617.000,46299,1,B%,1,100,69
1572449470.548047,267410.000,46424,1,B%,1,100,68
1572449471.567919,268209.000,46569,1,B%,1,100,68
1572449472.583963,269005.000,46717,1,B%,1,100,67
1572449473.596177,269798.000,46845,1,B%,1,100,68
