EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,B%
1572448506.271968,4166619.000,17727,1,B%,1,100,76
1572448507.281865,4167411.000,17870,1,B%,1,100,77
1572448508.296862,4168207.000,18015,1,B%,1,100,77
1572448509.316960,4169007.000,18142,1,B%,1,100,78
1572448510.331957,4169803.000,18286,1,B%,1,100,76
1572448511.343129,4170596.000,18429,1,B%,1,100,80
1572448512.364502,4171397.000,18574,1,B%,1,100,79
1572448513.378225,4172192.000,18706,1,B%,1,100,80
1572448514.391947,4172987.000,18849,1,B%,1,100,80
1572448515.409494,4173785.000,18994,1,B%,1,100,79
1572448516.432142,4174587.000,19138,1,B%,1,100,80
1572448517.443315,4175380.000,19281,1,B%,1,100,79
1572448518.458312,4176176.000,19426,1,B%,1,100,78
1572448519.475860,4176974.000,19558,1,B%,1,100,81
1572448520.492132,4177771.000,19701,1,B%,1,100,78
1572448521.504579,4178565.000,19846,1,B%,1,100,77
1572448522.522127,4179363.000,19991,1,B%,1,100,79
1572448523.538399,4180160.000,20135,1,B%,1,100,79
1572448524.548296,4180952.000,20260,1,B%,1,100,80
1572448525.563294,4181748.000,20405,1,B%,1,100,80
1572448526.583392,4182548.000,20553,1,B%,1,100,78
1572448527.599664,4183345.000,20680,1,B%,1,100,80
1572448528.610836,4184138.000,20825,1,B%,1,100,79
1572448529.625834,4184934.000,20969,1,B%,1,100,80
1572448530.645931,4185734.000,21112,1,B%,1,100,78
1572448531.655828,4186526.000,21257,1,B%,1,100,79
1572448532.670826,4187322.000,21389,1,B%,1,100,80
1572448533.689648,4188121.000,21532,1,B%,1,100,78
1572448534.704646,4188917.000,21677,1,B%,1,100,79
1572448535.714543,4189709.000,21822,1,B%,1,100,78
1572448536.730815,4190506.000,21966,1,B%,1,100,78
1572448537.745812,4191302.000,22109,1,B%,1,100,76
1572448538.758260,4192096.000,22239,1,B%,1,100,80
1572448539.773257,4192892.000,22384,1,B%,1,100,80
1572448540.790805,4193690.000,22529,1,B%,1,100,81
1572448541.803252,4194484.000,22656,1,B%,1,100,80
1572448542.819524,4195281.000,22800,1,B%,1,100,79
1572448543.831971,4196075.000,22943,1,B%,1,100,80
1572448544.852069,4196875.000,23088,1,B%,1,100,78
1572448545.863241,4197668.000,23219,1,B%,1,100,80
1572448546.878239,4198464.000,23362,1,B%,1,100,80
1572448547.899612,4199265.000,23507,1,B%,1,100,80
1572448548.913334,4200060.000,23652,1,B%,1,100,79
1572448549.925781,4200854.000,23796,1,B%,1,100,75
1572448550.944604,4201653.000,23939,1,B%,1,100,76
1572448551.958326,4202448.000,24070,1,B%,1,100,78
1572448552.972049,4203243.000,24213,1,B%,1,100,77
1572448553.985771,4204038.000,24358,1,B%,1,100,78
1572448555.005868,4204838.000,24503,1,B%,1,100,77
1572448556.019591,4205633.000,24629,1,B%,1,100,78
1572448557.032038,4206427.000,24772,1,B%,1,100,79
1572448558.049586,4207225.000,24917,1,B%,1,100,79
1572448559.067133,4208023.000,25048,1,B%,1,100,80
1572448560.078305,4208816.000,25191,1,B%,1,100,79
1572448561.098403,4209616.000,25336,1,B%,1,100,79
1572448562.112125,4210411.000,25481,1,B%,1,100,76
1572448563.127123,4211207.000,25625,1,B%,1,100,79
1572448564.139570,4212001.000,25768,1,B%,1,100,77
1572448565.158393,4212800.000,25899,1,B%,1,100,79
1572448566.173390,4213596.000,26042,1,B%,1,100,79
1572448567.184562,4214389.000,26187,1,B%,1,100,78
1572448568.200835,4215186.000,26332,1,B%,1,100,77
1572448569.218382,4215984.000,26476,1,B%,1,100,78
1572448570.225729,4216774.000,26601,1,B%,1,100,79
1572448571.244552,4217573.000,26746,1,B%,1,100,79
1572448572.262099,4218371.000,26895,1,B%,1,100,79
1572448573.277097,4219167.000,27020,1,B%,1,100,79
1572448574.285718,4219958.000,27165,1,B%,1,100,78
1572448575.300716,4220754.000,27310,1,B%,1,100,78
1572448576.318263,4221552.000,27454,1,B%,1,100,78
1572448577.330710,4222346.000,27597,1,B%,1,100,79
